cuda is available
USING : cuda
Done loading data from cached files.
Training ...
     Batch 000 | Loss : 0.7004 | Acc : 0.4885
     Batch 130 | Loss : 0.3371 | Acc : 0.8441
     Batch 135 | Loss : 0.3454 | Acc : 0.8351
     Batch 140 | Loss : 0.3540 | Acc : 0.8342
     Batch 145 | Loss : 0.3187 | Acc : 0.8560
     Batch 150 | Loss : 0.3676 | Acc : 0.8284
Epoch 00030 | Train Loss : 0.3446 | Eval Loss : 0.3637 | Train acc : 0.8397 | Eval Acc : 0.8273 | Eval Log. Respected : 0.9459
     Batch 000 | Loss : 0.3585 | Acc : 0.8299
     Batch 005 | Loss : 0.3368 | Acc : 0.8449
     Batch 010 | Loss : 0.3059 | Acc : 0.8608
     Batch 015 | Loss : 0.3610 | Acc : 0.8336
     Batch 020 | Loss : 0.3356 | Acc : 0.8455
     Batch 025 | Loss : 0.3448 | Acc : 0.8423
     Batch 030 | Loss : 0.3309 | Acc : 0.8473
     Batch 035 | Loss : 0.3896 | Acc : 0.8220
     Batch 040 | Loss : 0.3216 | Acc : 0.8466
     Batch 045 | Loss : 0.3224 | Acc : 0.8498
     Batch 050 | Loss : 0.3259 | Acc : 0.8467
     Batch 055 | Loss : 0.3357 | Acc : 0.8444
     Batch 060 | Loss : 0.3684 | Acc : 0.8274
     Batch 065 | Loss : 0.3309 | Acc : 0.8528
     Batch 070 | Loss : 0.3206 | Acc : 0.8529
     Batch 075 | Loss : 0.3760 | Acc : 0.8263
     Batch 080 | Loss : 0.4169 | Acc : 0.7974
     Batch 085 | Loss : 0.3061 | Acc : 0.8621
     Batch 090 | Loss : 0.3456 | Acc : 0.8396
     Batch 095 | Loss : 0.3250 | Acc : 0.8507
     Batch 100 | Loss : 0.3581 | Acc : 0.8320
     Batch 105 | Loss : 0.3655 | Acc : 0.8215
     Batch 110 | Loss : 0.3409 | Acc : 0.8393
     Batch 115 | Loss : 0.2996 | Acc : 0.8666
     Batch 120 | Loss : 0.3193 | Acc : 0.8520
     Batch 125 | Loss : 0.2888 | Acc : 0.8676
     Batch 130 | Loss : 0.3233 | Acc : 0.8506
     Batch 135 | Loss : 0.3462 | Acc : 0.8355
     Batch 140 | Loss : 0.3278 | Acc : 0.8504
     Batch 145 | Loss : 0.3426 | Acc : 0.8447
     Batch 150 | Loss : 0.3346 | Acc : 0.8463
Epoch 00031 | Train Loss : 0.3433 | Eval Loss : 0.3608 | Train acc : 0.8403 | Eval Acc : 0.8302 | Eval Log. Respected : 0.9536
     Batch 000 | Loss : 0.2976 | Acc : 0.8646
     Batch 005 | Loss : 0.3356 | Acc : 0.8403
     Batch 010 | Loss : 0.3756 | Acc : 0.8227
     Batch 015 | Loss : 0.3354 | Acc : 0.8428
     Batch 020 | Loss : 0.3212 | Acc : 0.8562
     Batch 025 | Loss : 0.3231 | Acc : 0.8483
     Batch 030 | Loss : 0.3339 | Acc : 0.8447
     Batch 035 | Loss : 0.3906 | Acc : 0.8145
     Batch 040 | Loss : 0.3163 | Acc : 0.8549
     Batch 045 | Loss : 0.3118 | Acc : 0.8560
     Batch 050 | Loss : 0.3979 | Acc : 0.8099
     Batch 055 | Loss : 0.3529 | Acc : 0.8380
     Batch 060 | Loss : 0.3564 | Acc : 0.8358
     Batch 065 | Loss : 0.3289 | Acc : 0.8482
     Batch 070 | Loss : 0.3746 | Acc : 0.8249
     Batch 075 | Loss : 0.3369 | Acc : 0.8475
     Batch 080 | Loss : 0.3694 | Acc : 0.8312
     Batch 085 | Loss : 0.3190 | Acc : 0.8542
     Batch 090 | Loss : 0.3474 | Acc : 0.8413
     Batch 095 | Loss : 0.4167 | Acc : 0.8072
     Batch 100 | Loss : 0.3228 | Acc : 0.8537
     Batch 105 | Loss : 0.2823 | Acc : 0.8757
     Batch 110 | Loss : 0.3447 | Acc : 0.8387
     Batch 115 | Loss : 0.3288 | Acc : 0.8524
     Batch 120 | Loss : 0.3181 | Acc : 0.8529
     Batch 125 | Loss : 0.3000 | Acc : 0.8607
     Batch 130 | Loss : 0.3352 | Acc : 0.8467
     Batch 135 | Loss : 0.3415 | Acc : 0.8399
     Batch 140 | Loss : 0.4136 | Acc : 0.8025
     Batch 145 | Loss : 0.3687 | Acc : 0.8279
     Batch 150 | Loss : 0.2827 | Acc : 0.8705
Epoch 00032 | Train Loss : 0.3458 | Eval Loss : 0.3664 | Train acc : 0.8394 | Eval Acc : 0.8296 | Eval Log. Respected : 0.9617
     Batch 000 | Loss : 0.3719 | Acc : 0.8302
     Batch 005 | Loss : 0.3119 | Acc : 0.8608
     Batch 010 | Loss : 0.3222 | Acc : 0.8555
     Batch 015 | Loss : 0.3267 | Acc : 0.8482
     Batch 020 | Loss : 0.3173 | Acc : 0.8550
     Batch 025 | Loss : 0.3550 | Acc : 0.8332
     Batch 030 | Loss : 0.3289 | Acc : 0.8501
     Batch 035 | Loss : 0.3266 | Acc : 0.8525
     Batch 040 | Loss : 0.3429 | Acc : 0.8348
     Batch 045 | Loss : 0.3494 | Acc : 0.8373
     Batch 050 | Loss : 0.3011 | Acc : 0.8651
     Batch 055 | Loss : 0.3638 | Acc : 0.8284
     Batch 060 | Loss : 0.3654 | Acc : 0.8305
     Batch 065 | Loss : 0.3476 | Acc : 0.8418
     Batch 070 | Loss : 0.3285 | Acc : 0.8455
     Batch 075 | Loss : 0.3463 | Acc : 0.8411
     Batch 080 | Loss : 0.3053 | Acc : 0.8640
     Batch 085 | Loss : 0.3045 | Acc : 0.8649
     Batch 090 | Loss : 0.3526 | Acc : 0.8446
     Batch 095 | Loss : 0.3229 | Acc : 0.8568
     Batch 100 | Loss : 0.3383 | Acc : 0.8442
     Batch 105 | Loss : 0.3608 | Acc : 0.8306
     Batch 110 | Loss : 0.2915 | Acc : 0.8700
     Batch 115 | Loss : 0.3568 | Acc : 0.8412
     Batch 120 | Loss : 0.3343 | Acc : 0.8479
     Batch 125 | Loss : 0.3515 | Acc : 0.8365
     Batch 130 | Loss : 0.3352 | Acc : 0.8455
     Batch 135 | Loss : 0.3185 | Acc : 0.8509
     Batch 140 | Loss : 0.4362 | Acc : 0.7962
     Batch 145 | Loss : 0.3441 | Acc : 0.8370
     Batch 150 | Loss : 0.3494 | Acc : 0.8396
Epoch 00033 | Train Loss : 0.3435 | Eval Loss : 0.3597 | Train acc : 0.8407 | Eval Acc : 0.8336 | Eval Log. Respected : 0.9340
     Batch 000 | Loss : 0.3402 | Acc : 0.8401
     Batch 005 | Loss : 0.3428 | Acc : 0.8405
     Batch 010 | Loss : 0.2859 | Acc : 0.8721
     Batch 015 | Loss : 0.3121 | Acc : 0.8555
     Batch 020 | Loss : 0.3232 | Acc : 0.8538
     Batch 025 | Loss : 0.3326 | Acc : 0.8444
     Batch 030 | Loss : 0.3489 | Acc : 0.8394
     Batch 035 | Loss : 0.3244 | Acc : 0.8531
     Batch 040 | Loss : 0.3238 | Acc : 0.8482
     Batch 045 | Loss : 0.3197 | Acc : 0.8533
     Batch 050 | Loss : 0.3772 | Acc : 0.8202
     Batch 055 | Loss : 0.3002 | Acc : 0.8619
     Batch 060 | Loss : 0.3655 | Acc : 0.8294
     Batch 065 | Loss : 0.3431 | Acc : 0.8418
     Batch 070 | Loss : 0.3454 | Acc : 0.8394
     Batch 075 | Loss : 0.3767 | Acc : 0.8239
     Batch 080 | Loss : 0.3483 | Acc : 0.8354
     Batch 085 | Loss : 0.3632 | Acc : 0.8254
     Batch 090 | Loss : 0.3712 | Acc : 0.8268
     Batch 095 | Loss : 0.3183 | Acc : 0.8485
     Batch 100 | Loss : 0.2923 | Acc : 0.8621
     Batch 105 | Loss : 0.3516 | Acc : 0.8357
     Batch 110 | Loss : 0.3034 | Acc : 0.8595
     Batch 115 | Loss : 0.3988 | Acc : 0.8113
     Batch 120 | Loss : 0.3270 | Acc : 0.8447
     Batch 125 | Loss : 0.3494 | Acc : 0.8348
     Batch 130 | Loss : 0.3119 | Acc : 0.8571
     Batch 135 | Loss : 0.3393 | Acc : 0.8423
     Batch 140 | Loss : 0.3212 | Acc : 0.8545
     Batch 145 | Loss : 0.4046 | Acc : 0.8093
     Batch 150 | Loss : 0.3652 | Acc : 0.8276
Epoch 00034 | Train Loss : 0.3421 | Eval Loss : 0.3528 | Train acc : 0.8409 | Eval Acc : 0.8346 | Eval Log. Respected : 0.9462
     Batch 000 | Loss : 0.2745 | Acc : 0.8765
     Batch 005 | Loss : 0.3222 | Acc : 0.8483
     Batch 010 | Loss : 0.3424 | Acc : 0.8422
     Batch 015 | Loss : 0.3685 | Acc : 0.8257
     Batch 020 | Loss : 0.3531 | Acc : 0.8314
     Batch 025 | Loss : 0.3754 | Acc : 0.8257
     Batch 030 | Loss : 0.3370 | Acc : 0.8422
     Batch 035 | Loss : 0.3428 | Acc : 0.8391
     Batch 040 | Loss : 0.3416 | Acc : 0.8415
     Batch 045 | Loss : 0.2984 | Acc : 0.8658
     Batch 050 | Loss : 0.3420 | Acc : 0.8441
     Batch 055 | Loss : 0.3601 | Acc : 0.8338
     Batch 060 | Loss : 0.3581 | Acc : 0.8299
     Batch 065 | Loss : 0.3215 | Acc : 0.8526
     Batch 070 | Loss : 0.3779 | Acc : 0.8211
     Batch 075 | Loss : 0.3985 | Acc : 0.8151
     Batch 080 | Loss : 0.3735 | Acc : 0.8234
     Batch 085 | Loss : 0.3398 | Acc : 0.8460
     Batch 090 | Loss : 0.3121 | Acc : 0.8575
     Batch 095 | Loss : 0.3993 | Acc : 0.8127
     Batch 100 | Loss : 0.3593 | Acc : 0.8287
     Batch 105 | Loss : 0.3729 | Acc : 0.8230
     Batch 110 | Loss : 0.3031 | Acc : 0.8608
     Batch 115 | Loss : 0.3184 | Acc : 0.8553
     Batch 120 | Loss : 0.3618 | Acc : 0.8318
     Batch 125 | Loss : 0.3258 | Acc : 0.8496
     Batch 130 | Loss : 0.3611 | Acc : 0.8395
     Batch 135 | Loss : 0.3595 | Acc : 0.8340
     Batch 140 | Loss : 0.3433 | Acc : 0.8405
     Batch 145 | Loss : 0.3897 | Acc : 0.8236
     Batch 150 | Loss : 0.3683 | Acc : 0.8236
Epoch 00035 | Train Loss : 0.3425 | Eval Loss : 0.3582 | Train acc : 0.8410 | Eval Acc : 0.8308 | Eval Log. Respected : 0.9482
     Batch 000 | Loss : 0.3628 | Acc : 0.8283
     Batch 005 | Loss : 0.3620 | Acc : 0.8308
     Batch 010 | Loss : 0.3386 | Acc : 0.8390
     Batch 015 | Loss : 0.3304 | Acc : 0.8506
     Batch 020 | Loss : 0.3205 | Acc : 0.8500
     Batch 025 | Loss : 0.3467 | Acc : 0.8406
     Batch 030 | Loss : 0.3826 | Acc : 0.8201
     Batch 035 | Loss : 0.3731 | Acc : 0.8235
     Batch 040 | Loss : 0.3502 | Acc : 0.8341
     Batch 045 | Loss : 0.3082 | Acc : 0.8632
     Batch 050 | Loss : 0.3508 | Acc : 0.8345
     Batch 055 | Loss : 0.3534 | Acc : 0.8357
     Batch 060 | Loss : 0.2828 | Acc : 0.8706
     Batch 065 | Loss : 0.3489 | Acc : 0.8365
     Batch 070 | Loss : 0.3616 | Acc : 0.8335
     Batch 075 | Loss : 0.3430 | Acc : 0.8443
     Batch 080 | Loss : 0.2989 | Acc : 0.8628
     Batch 085 | Loss : 0.3596 | Acc : 0.8307
     Batch 090 | Loss : 0.3518 | Acc : 0.8356
     Batch 095 | Loss : 0.3607 | Acc : 0.8325
     Batch 100 | Loss : 0.3392 | Acc : 0.8415
     Batch 105 | Loss : 0.3416 | Acc : 0.8355
     Batch 110 | Loss : 0.3267 | Acc : 0.8481
     Batch 115 | Loss : 0.3033 | Acc : 0.8618
     Batch 120 | Loss : 0.3353 | Acc : 0.8461
     Batch 125 | Loss : 0.2979 | Acc : 0.8661
     Batch 130 | Loss : 0.3508 | Acc : 0.8355
     Batch 135 | Loss : 0.3472 | Acc : 0.8415
     Batch 140 | Loss : 0.3111 | Acc : 0.8556
     Batch 145 | Loss : 0.4001 | Acc : 0.8133
     Batch 150 | Loss : 0.4138 | Acc : 0.8020
Epoch 00036 | Train Loss : 0.3423 | Eval Loss : 0.3521 | Train acc : 0.8410 | Eval Acc : 0.8340 | Eval Log. Respected : 0.9454
     Batch 000 | Loss : 0.4037 | Acc : 0.8100
     Batch 005 | Loss : 0.3522 | Acc : 0.8387
     Batch 010 | Loss : 0.3386 | Acc : 0.8425
     Batch 015 | Loss : 0.3101 | Acc : 0.8570
     Batch 020 | Loss : 0.3007 | Acc : 0.8646
     Batch 025 | Loss : 0.4387 | Acc : 0.8013
     Batch 030 | Loss : 0.3349 | Acc : 0.8442
     Batch 035 | Loss : 0.3688 | Acc : 0.8254
     Batch 040 | Loss : 0.4167 | Acc : 0.8162
     Batch 045 | Loss : 0.3336 | Acc : 0.8469
     Batch 050 | Loss : 0.3322 | Acc : 0.8422
     Batch 055 | Loss : 0.4053 | Acc : 0.8106
     Batch 060 | Loss : 0.3109 | Acc : 0.8576
     Batch 065 | Loss : 0.3582 | Acc : 0.8377
     Batch 070 | Loss : 0.3303 | Acc : 0.8484
     Batch 075 | Loss : 0.3733 | Acc : 0.8197
     Batch 080 | Loss : 0.3374 | Acc : 0.8456
     Batch 085 | Loss : 0.3053 | Acc : 0.8605
     Batch 090 | Loss : 0.2873 | Acc : 0.8721
     Batch 095 | Loss : 0.2946 | Acc : 0.8663
     Batch 100 | Loss : 0.3666 | Acc : 0.8300
     Batch 105 | Loss : 0.3924 | Acc : 0.8144
     Batch 110 | Loss : 0.3078 | Acc : 0.8594
     Batch 115 | Loss : 0.3547 | Acc : 0.8308
     Batch 120 | Loss : 0.3723 | Acc : 0.8236
     Batch 125 | Loss : 0.3272 | Acc : 0.8534
     Batch 130 | Loss : 0.3250 | Acc : 0.8504
     Batch 135 | Loss : 0.3466 | Acc : 0.8346
     Batch 140 | Loss : 0.4095 | Acc : 0.8090
     Batch 145 | Loss : 0.3590 | Acc : 0.8299
     Batch 150 | Loss : 0.2991 | Acc : 0.8602
Epoch 00037 | Train Loss : 0.3410 | Eval Loss : 0.3566 | Train acc : 0.8416 | Eval Acc : 0.8321 | Eval Log. Respected : 0.9316
     Batch 000 | Loss : 0.3093 | Acc : 0.8594
     Batch 005 | Loss : 0.3620 | Acc : 0.8295
     Batch 010 | Loss : 0.3964 | Acc : 0.8116
     Batch 015 | Loss : 0.3644 | Acc : 0.8284
     Batch 020 | Loss : 0.3222 | Acc : 0.8540
     Batch 025 | Loss : 0.3450 | Acc : 0.8419
     Batch 030 | Loss : 0.3136 | Acc : 0.8625
     Batch 035 | Loss : 0.3426 | Acc : 0.8401
     Batch 040 | Loss : 0.3541 | Acc : 0.8328
     Batch 045 | Loss : 0.3029 | Acc : 0.8622
     Batch 050 | Loss : 0.3393 | Acc : 0.8380
     Batch 055 | Loss : 0.3292 | Acc : 0.8457
     Batch 060 | Loss : 0.3517 | Acc : 0.8334
     Batch 065 | Loss : 0.3803 | Acc : 0.8210
     Batch 070 | Loss : 0.3796 | Acc : 0.8204
     Batch 075 | Loss : 0.3825 | Acc : 0.8167
     Batch 080 | Loss : 0.3028 | Acc : 0.8613
     Batch 085 | Loss : 0.4051 | Acc : 0.8189
     Batch 090 | Loss : 0.2909 | Acc : 0.8688
     Batch 095 | Loss : 0.3475 | Acc : 0.8394
     Batch 100 | Loss : 0.3171 | Acc : 0.8542
     Batch 105 | Loss : 0.3152 | Acc : 0.8584
     Batch 110 | Loss : 0.3486 | Acc : 0.8374
     Batch 115 | Loss : 0.3799 | Acc : 0.8220
     Batch 120 | Loss : 0.3102 | Acc : 0.8595
     Batch 125 | Loss : 0.3246 | Acc : 0.8494
     Batch 130 | Loss : 0.3957 | Acc : 0.8176
     Batch 135 | Loss : 0.3598 | Acc : 0.8337
     Batch 140 | Loss : 0.3293 | Acc : 0.8532
     Batch 145 | Loss : 0.3600 | Acc : 0.8298
     Batch 150 | Loss : 0.3343 | Acc : 0.8440
Epoch 00038 | Train Loss : 0.3407 | Eval Loss : 0.3585 | Train acc : 0.8418 | Eval Acc : 0.8334 | Eval Log. Respected : 0.9502
     Batch 000 | Loss : 0.3205 | Acc : 0.8500
     Batch 005 | Loss : 0.3089 | Acc : 0.8581
     Batch 010 | Loss : 0.3180 | Acc : 0.8515
     Batch 015 | Loss : 0.3579 | Acc : 0.8341
     Batch 020 | Loss : 0.3182 | Acc : 0.8577
     Batch 025 | Loss : 0.3304 | Acc : 0.8455
     Batch 030 | Loss : 0.3645 | Acc : 0.8285
     Batch 035 | Loss : 0.3521 | Acc : 0.8315
     Batch 040 | Loss : 0.3395 | Acc : 0.8418
     Batch 045 | Loss : 0.3296 | Acc : 0.8488
     Batch 050 | Loss : 0.3117 | Acc : 0.8565
     Batch 055 | Loss : 0.3657 | Acc : 0.8280
     Batch 060 | Loss : 0.3642 | Acc : 0.8238
     Batch 065 | Loss : 0.3162 | Acc : 0.8560
     Batch 070 | Loss : 0.2979 | Acc : 0.8632
     Batch 075 | Loss : 0.3714 | Acc : 0.8280
     Batch 080 | Loss : 0.3618 | Acc : 0.8287
     Batch 085 | Loss : 0.3428 | Acc : 0.8444
     Batch 090 | Loss : 0.4277 | Acc : 0.8044
     Batch 095 | Loss : 0.3547 | Acc : 0.8359
     Batch 100 | Loss : 0.3173 | Acc : 0.8541
     Batch 105 | Loss : 0.3495 | Acc : 0.8375
     Batch 110 | Loss : 0.3244 | Acc : 0.8477
     Batch 115 | Loss : 0.4029 | Acc : 0.8113
     Batch 120 | Loss : 0.3339 | Acc : 0.8430
     Batch 125 | Loss : 0.3248 | Acc : 0.8490
     Batch 130 | Loss : 0.4256 | Acc : 0.7990
     Batch 135 | Loss : 0.3529 | Acc : 0.8342
     Batch 140 | Loss : 0.3397 | Acc : 0.8346
     Batch 145 | Loss : 0.3782 | Acc : 0.8235
     Batch 150 | Loss : 0.3004 | Acc : 0.8666
Epoch 00039 | Train Loss : 0.3405 | Eval Loss : 0.3553 | Train acc : 0.8418 | Eval Acc : 0.8350 | Eval Log. Respected : 0.9316
     Batch 000 | Loss : 0.2816 | Acc : 0.8741
     Batch 005 | Loss : 0.3725 | Acc : 0.8234
     Batch 010 | Loss : 0.3398 | Acc : 0.8411
     Batch 015 | Loss : 0.2909 | Acc : 0.8690
     Batch 020 | Loss : 0.4094 | Acc : 0.8071
     Batch 025 | Loss : 0.3369 | Acc : 0.8452
     Batch 030 | Loss : 0.3389 | Acc : 0.8447
     Batch 035 | Loss : 0.3387 | Acc : 0.8412
     Batch 040 | Loss : 0.3656 | Acc : 0.8242
     Batch 045 | Loss : 0.3673 | Acc : 0.8272
     Batch 050 | Loss : 0.2887 | Acc : 0.8700
     Batch 055 | Loss : 0.3754 | Acc : 0.8247
     Batch 060 | Loss : 0.4098 | Acc : 0.8108
     Batch 065 | Loss : 0.3497 | Acc : 0.8338
     Batch 070 | Loss : 0.3115 | Acc : 0.8590
     Batch 075 | Loss : 0.3177 | Acc : 0.8559
     Batch 080 | Loss : 0.3306 | Acc : 0.8460
     Batch 085 | Loss : 0.3434 | Acc : 0.8419
     Batch 090 | Loss : 0.3581 | Acc : 0.8336
     Batch 095 | Loss : 0.3544 | Acc : 0.8320
     Batch 100 | Loss : 0.3892 | Acc : 0.8135
     Batch 105 | Loss : 0.3081 | Acc : 0.8591
     Batch 110 | Loss : 0.3170 | Acc : 0.8499
     Batch 115 | Loss : 0.3364 | Acc : 0.8424
     Batch 120 | Loss : 0.3410 | Acc : 0.8381
     Batch 125 | Loss : 0.3649 | Acc : 0.8317
     Batch 130 | Loss : 0.3255 | Acc : 0.8520
     Batch 135 | Loss : 0.3081 | Acc : 0.8601
     Batch 140 | Loss : 0.4318 | Acc : 0.8008
     Batch 145 | Loss : 0.3279 | Acc : 0.8499
     Batch 150 | Loss : 0.3178 | Acc : 0.8533
Epoch 00040 | Train Loss : 0.3405 | Eval Loss : 0.3523 | Train acc : 0.8422 | Eval Acc : 0.8348 | Eval Log. Respected : 0.9349
     Batch 000 | Loss : 0.3261 | Acc : 0.8466
     Batch 005 | Loss : 0.3332 | Acc : 0.8489
     Batch 010 | Loss : 0.3479 | Acc : 0.8371
     Batch 015 | Loss : 0.3562 | Acc : 0.8327
     Batch 020 | Loss : 0.3028 | Acc : 0.8622
     Batch 025 | Loss : 0.3076 | Acc : 0.8571
     Batch 030 | Loss : 0.3068 | Acc : 0.8573
     Batch 035 | Loss : 0.3239 | Acc : 0.8534
     Batch 040 | Loss : 0.3382 | Acc : 0.8448
     Batch 045 | Loss : 0.2850 | Acc : 0.8711
     Batch 050 | Loss : 0.3194 | Acc : 0.8512
     Batch 055 | Loss : 0.3671 | Acc : 0.8342
     Batch 060 | Loss : 0.3552 | Acc : 0.8359
     Batch 065 | Loss : 0.3495 | Acc : 0.8342
     Batch 070 | Loss : 0.3331 | Acc : 0.8455
     Batch 075 | Loss : 0.3745 | Acc : 0.8301
     Batch 080 | Loss : 0.3350 | Acc : 0.8457
     Batch 085 | Loss : 0.3105 | Acc : 0.8607
     Batch 090 | Loss : 0.3218 | Acc : 0.8502
     Batch 095 | Loss : 0.4131 | Acc : 0.8178
     Batch 100 | Loss : 0.4088 | Acc : 0.8017
     Batch 105 | Loss : 0.3488 | Acc : 0.8343
     Batch 110 | Loss : 0.3035 | Acc : 0.8608
     Batch 115 | Loss : 0.3459 | Acc : 0.8396
     Batch 120 | Loss : 0.3254 | Acc : 0.8534
     Batch 125 | Loss : 0.3672 | Acc : 0.8266
     Batch 130 | Loss : 0.3555 | Acc : 0.8346
     Batch 135 | Loss : 0.3402 | Acc : 0.8390
     Batch 140 | Loss : 0.3270 | Acc : 0.8489
     Batch 145 | Loss : 0.3489 | Acc : 0.8371
     Batch 150 | Loss : 0.3508 | Acc : 0.8371
Epoch 00041 | Train Loss : 0.3407 | Eval Loss : 0.3534 | Train acc : 0.8419 | Eval Acc : 0.8334 | Eval Log. Respected : 0.9437
     Batch 000 | Loss : 0.3199 | Acc : 0.8510
     Batch 005 | Loss : 0.3534 | Acc : 0.8394
     Batch 010 | Loss : 0.3414 | Acc : 0.8408
     Batch 015 | Loss : 0.3373 | Acc : 0.8483
     Batch 020 | Loss : 0.3121 | Acc : 0.8564
     Batch 025 | Loss : 0.3214 | Acc : 0.8508
     Batch 030 | Loss : 0.3218 | Acc : 0.8500
     Batch 035 | Loss : 0.3135 | Acc : 0.8568
     Batch 040 | Loss : 0.3352 | Acc : 0.8408
     Batch 045 | Loss : 0.3398 | Acc : 0.8398
     Batch 050 | Loss : 0.3739 | Acc : 0.8209
     Batch 055 | Loss : 0.3381 | Acc : 0.8421
     Batch 060 | Loss : 0.3732 | Acc : 0.8199
     Batch 065 | Loss : 0.3755 | Acc : 0.8199
     Batch 070 | Loss : 0.3378 | Acc : 0.8455
     Batch 075 | Loss : 0.4478 | Acc : 0.7982
     Batch 080 | Loss : 0.3238 | Acc : 0.8526
     Batch 085 | Loss : 0.3263 | Acc : 0.8435
     Batch 090 | Loss : 0.3510 | Acc : 0.8302
     Batch 095 | Loss : 0.3760 | Acc : 0.8227
     Batch 100 | Loss : 0.3554 | Acc : 0.8323
     Batch 105 | Loss : 0.3344 | Acc : 0.8442
     Batch 110 | Loss : 0.3604 | Acc : 0.8377
     Batch 115 | Loss : 0.3306 | Acc : 0.8456
     Batch 120 | Loss : 0.4931 | Acc : 0.7800
     Batch 125 | Loss : 0.2917 | Acc : 0.8717
     Batch 130 | Loss : 0.3080 | Acc : 0.8614
     Batch 135 | Loss : 0.3217 | Acc : 0.8522
     Batch 140 | Loss : 0.3216 | Acc : 0.8492
     Batch 145 | Loss : 0.3377 | Acc : 0.8409
     Batch 150 | Loss : 0.2946 | Acc : 0.8657
Epoch 00042 | Train Loss : 0.3384 | Eval Loss : 0.3548 | Train acc : 0.8428 | Eval Acc : 0.8344 | Eval Log. Respected : 0.9268
     Batch 000 | Loss : 0.3474 | Acc : 0.8359
     Batch 005 | Loss : 0.3462 | Acc : 0.8357
     Batch 010 | Loss : 0.2867 | Acc : 0.8692
     Batch 015 | Loss : 0.3764 | Acc : 0.8196
     Batch 020 | Loss : 0.3901 | Acc : 0.8147
     Batch 025 | Loss : 0.3046 | Acc : 0.8651
     Batch 030 | Loss : 0.3207 | Acc : 0.8540
     Batch 035 | Loss : 0.3376 | Acc : 0.8441
     Batch 040 | Loss : 0.3141 | Acc : 0.8524
     Batch 045 | Loss : 0.3266 | Acc : 0.8446
     Batch 050 | Loss : 0.3425 | Acc : 0.8448
     Batch 055 | Loss : 0.3840 | Acc : 0.8198
     Batch 060 | Loss : 0.2845 | Acc : 0.8706
     Batch 065 | Loss : 0.2936 | Acc : 0.8676
     Batch 070 | Loss : 0.3285 | Acc : 0.8494
     Batch 075 | Loss : 0.3083 | Acc : 0.8592
     Batch 080 | Loss : 0.3018 | Acc : 0.8636
     Batch 085 | Loss : 0.2910 | Acc : 0.8701
     Batch 090 | Loss : 0.3607 | Acc : 0.8274
     Batch 095 | Loss : 0.3674 | Acc : 0.8239
     Batch 100 | Loss : 0.3914 | Acc : 0.8101
     Batch 105 | Loss : 0.3465 | Acc : 0.8373
     Batch 110 | Loss : 0.3388 | Acc : 0.8350
     Batch 115 | Loss : 0.3366 | Acc : 0.8442
     Batch 120 | Loss : 0.3325 | Acc : 0.8491
     Batch 125 | Loss : 0.3646 | Acc : 0.8279
     Batch 130 | Loss : 0.3514 | Acc : 0.8370
     Batch 135 | Loss : 0.3981 | Acc : 0.8103
     Batch 140 | Loss : 0.3487 | Acc : 0.8357
     Batch 145 | Loss : 0.3338 | Acc : 0.8444
     Batch 150 | Loss : 0.3196 | Acc : 0.8530
Epoch 00043 | Train Loss : 0.3380 | Eval Loss : 0.3492 | Train acc : 0.8431 | Eval Acc : 0.8362 | Eval Log. Respected : 0.9476
     Batch 000 | Loss : 0.3012 | Acc : 0.8596
     Batch 005 | Loss : 0.3615 | Acc : 0.8310
     Batch 010 | Loss : 0.2970 | Acc : 0.8660
     Batch 015 | Loss : 0.2842 | Acc : 0.8777
     Batch 020 | Loss : 0.3304 | Acc : 0.8470
     Batch 025 | Loss : 0.3090 | Acc : 0.8570
     Batch 030 | Loss : 0.3129 | Acc : 0.8535
     Batch 035 | Loss : 0.3488 | Acc : 0.8389
     Batch 040 | Loss : 0.2694 | Acc : 0.8783
     Batch 045 | Loss : 0.3132 | Acc : 0.8574
     Batch 050 | Loss : 0.2887 | Acc : 0.8763
     Batch 055 | Loss : 0.3220 | Acc : 0.8490
     Batch 060 | Loss : 0.3366 | Acc : 0.8442
     Batch 065 | Loss : 0.3305 | Acc : 0.8480
     Batch 070 | Loss : 0.3115 | Acc : 0.8556
     Batch 075 | Loss : 0.3306 | Acc : 0.8441
     Batch 080 | Loss : 0.3512 | Acc : 0.8356
     Batch 085 | Loss : 0.3208 | Acc : 0.8545
     Batch 090 | Loss : 0.3475 | Acc : 0.8370
     Batch 095 | Loss : 0.3910 | Acc : 0.8171
     Batch 100 | Loss : 0.3275 | Acc : 0.8520
     Batch 105 | Loss : 0.4050 | Acc : 0.8172
     Batch 110 | Loss : 0.3130 | Acc : 0.8564
     Batch 115 | Loss : 0.3429 | Acc : 0.8419
     Batch 120 | Loss : 0.2902 | Acc : 0.8691
     Batch 125 | Loss : 0.3442 | Acc : 0.8388
     Batch 130 | Loss : 0.3495 | Acc : 0.8347
     Batch 135 | Loss : 0.3782 | Acc : 0.8195
     Batch 140 | Loss : 0.3121 | Acc : 0.8536
     Batch 145 | Loss : 0.3679 | Acc : 0.8255
     Batch 150 | Loss : 0.3110 | Acc : 0.8582
Epoch 00044 | Train Loss : 0.3389 | Eval Loss : 0.3532 | Train acc : 0.8426 | Eval Acc : 0.8346 | Eval Log. Respected : 0.9288
     Batch 000 | Loss : 0.3607 | Acc : 0.8362
