cuda is available
USING : cuda
Done loading data from cached files.
Training ...
     Batch 000 | Loss : 0.7008 | Acc : 0.4872
     Batch 055 | Loss : 0.2633 | Acc : 0.8838
     Batch 060 | Loss : 0.3092 | Acc : 0.8557
     Batch 065 | Loss : 0.3217 | Acc : 0.8512
     Batch 070 | Loss : 0.3537 | Acc : 0.8302
     Batch 075 | Loss : 0.3670 | Acc : 0.8259
     Batch 080 | Loss : 0.3289 | Acc : 0.8481
     Batch 085 | Loss : 0.2969 | Acc : 0.8653
     Batch 090 | Loss : 0.3296 | Acc : 0.8410
     Batch 095 | Loss : 0.3094 | Acc : 0.8539
     Batch 100 | Loss : 0.3848 | Acc : 0.8194
     Batch 105 | Loss : 0.3534 | Acc : 0.8267
     Batch 110 | Loss : 0.3923 | Acc : 0.8115
     Batch 115 | Loss : 0.3327 | Acc : 0.8461
     Batch 120 | Loss : 0.2999 | Acc : 0.8610
     Batch 125 | Loss : 0.3037 | Acc : 0.8622
     Batch 130 | Loss : 0.3074 | Acc : 0.8599
     Batch 135 | Loss : 0.3082 | Acc : 0.8577
     Batch 140 | Loss : 0.3395 | Acc : 0.8441
     Batch 145 | Loss : 0.3756 | Acc : 0.8184
     Batch 150 | Loss : 0.3113 | Acc : 0.8613
     Batch 155 | Loss : 0.2649 | Acc : 0.8811
     Batch 160 | Loss : 0.3828 | Acc : 0.8189
     Batch 165 | Loss : 0.2634 | Acc : 0.8828
     Batch 170 | Loss : 0.2694 | Acc : 0.8805
     Batch 175 | Loss : 0.4181 | Acc : 0.8051
     Batch 180 | Loss : 0.3343 | Acc : 0.8467
     Batch 185 | Loss : 0.3128 | Acc : 0.8542
     Batch 190 | Loss : 0.3249 | Acc : 0.8508
     Batch 195 | Loss : 0.3200 | Acc : 0.8560
     Batch 200 | Loss : 0.3147 | Acc : 0.8585
     Batch 205 | Loss : 0.3268 | Acc : 0.8466
     Batch 210 | Loss : 0.3322 | Acc : 0.8481
     Batch 215 | Loss : 0.3608 | Acc : 0.8340
     Batch 220 | Loss : 0.2948 | Acc : 0.8639
     Batch 225 | Loss : 0.3135 | Acc : 0.8596
     Batch 230 | Loss : 0.3005 | Acc : 0.8599
     Batch 235 | Loss : 0.2869 | Acc : 0.8728
     Batch 240 | Loss : 0.4111 | Acc : 0.8192
     Batch 245 | Loss : 0.3216 | Acc : 0.8523
     Batch 250 | Loss : 0.2848 | Acc : 0.8739
     Batch 255 | Loss : 0.3386 | Acc : 0.8407
     Batch 260 | Loss : 0.3433 | Acc : 0.8415
     Batch 265 | Loss : 0.3127 | Acc : 0.8539
     Batch 270 | Loss : 0.3520 | Acc : 0.8370
Epoch 00017 | Train Loss : 0.3228 | Eval Loss : 0.3258 | Train acc : 0.8512 | Eval Acc : 0.8474 | Eval Log. Respected : 0.9210
     Batch 000 | Loss : 0.3376 | Acc : 0.8411
     Batch 005 | Loss : 0.2853 | Acc : 0.8665
     Batch 010 | Loss : 0.2920 | Acc : 0.8659
     Batch 015 | Loss : 0.2978 | Acc : 0.8629
     Batch 020 | Loss : 0.2936 | Acc : 0.8689
     Batch 025 | Loss : 0.3042 | Acc : 0.8615
     Batch 030 | Loss : 0.3202 | Acc : 0.8507
     Batch 035 | Loss : 0.3001 | Acc : 0.8612
     Batch 040 | Loss : 0.2779 | Acc : 0.8731
     Batch 045 | Loss : 0.3827 | Acc : 0.8373
     Batch 050 | Loss : 0.3054 | Acc : 0.8612
     Batch 055 | Loss : 0.3073 | Acc : 0.8559
     Batch 060 | Loss : 0.3149 | Acc : 0.8543
     Batch 065 | Loss : 0.3003 | Acc : 0.8655
     Batch 070 | Loss : 0.3008 | Acc : 0.8622
     Batch 075 | Loss : 0.3750 | Acc : 0.8349
     Batch 080 | Loss : 0.3775 | Acc : 0.8165
     Batch 085 | Loss : 0.3009 | Acc : 0.8594
     Batch 090 | Loss : 0.2783 | Acc : 0.8731
     Batch 095 | Loss : 0.3092 | Acc : 0.8547
     Batch 100 | Loss : 0.3449 | Acc : 0.8418
     Batch 105 | Loss : 0.3194 | Acc : 0.8493
     Batch 110 | Loss : 0.3124 | Acc : 0.8615
     Batch 115 | Loss : 0.2996 | Acc : 0.8639
     Batch 120 | Loss : 0.3138 | Acc : 0.8593
     Batch 125 | Loss : 0.3105 | Acc : 0.8577
     Batch 130 | Loss : 0.3664 | Acc : 0.8302
     Batch 135 | Loss : 0.3567 | Acc : 0.8332
     Batch 140 | Loss : 0.3653 | Acc : 0.8230
     Batch 145 | Loss : 0.3252 | Acc : 0.8465
     Batch 150 | Loss : 0.3051 | Acc : 0.8569
     Batch 155 | Loss : 0.3450 | Acc : 0.8385
     Batch 160 | Loss : 0.3079 | Acc : 0.8606
     Batch 165 | Loss : 0.3165 | Acc : 0.8527
     Batch 170 | Loss : 0.3360 | Acc : 0.8391
     Batch 175 | Loss : 0.3133 | Acc : 0.8556
     Batch 180 | Loss : 0.2950 | Acc : 0.8656
     Batch 185 | Loss : 0.3003 | Acc : 0.8642
     Batch 190 | Loss : 0.3014 | Acc : 0.8632
     Batch 195 | Loss : 0.3118 | Acc : 0.8521
     Batch 200 | Loss : 0.3902 | Acc : 0.8168
     Batch 205 | Loss : 0.3127 | Acc : 0.8600
     Batch 210 | Loss : 0.3180 | Acc : 0.8492
     Batch 215 | Loss : 0.2878 | Acc : 0.8674
     Batch 220 | Loss : 0.3533 | Acc : 0.8311
     Batch 225 | Loss : 0.3127 | Acc : 0.8611
     Batch 230 | Loss : 0.3290 | Acc : 0.8497
     Batch 235 | Loss : 0.3098 | Acc : 0.8572
     Batch 240 | Loss : 0.3050 | Acc : 0.8623
     Batch 245 | Loss : 0.4207 | Acc : 0.7965
     Batch 250 | Loss : 0.2624 | Acc : 0.8872
     Batch 255 | Loss : 0.3661 | Acc : 0.8302
     Batch 260 | Loss : 0.3056 | Acc : 0.8614
     Batch 265 | Loss : 0.2714 | Acc : 0.8819
     Batch 270 | Loss : 0.3207 | Acc : 0.8483
Epoch 00018 | Train Loss : 0.3209 | Eval Loss : 0.3307 | Train acc : 0.8523 | Eval Acc : 0.8459 | Eval Log. Respected : 0.9432
     Batch 000 | Loss : 0.2921 | Acc : 0.8703
     Batch 005 | Loss : 0.3508 | Acc : 0.8349
     Batch 010 | Loss : 0.2951 | Acc : 0.8629
     Batch 015 | Loss : 0.3003 | Acc : 0.8608
     Batch 020 | Loss : 0.2909 | Acc : 0.8684
     Batch 025 | Loss : 0.2891 | Acc : 0.8707
     Batch 030 | Loss : 0.2893 | Acc : 0.8705
     Batch 035 | Loss : 0.3049 | Acc : 0.8553
     Batch 040 | Loss : 0.3072 | Acc : 0.8547
     Batch 045 | Loss : 0.3238 | Acc : 0.8454
     Batch 050 | Loss : 0.3116 | Acc : 0.8566
     Batch 055 | Loss : 0.3260 | Acc : 0.8512
     Batch 060 | Loss : 0.2982 | Acc : 0.8656
     Batch 065 | Loss : 0.2974 | Acc : 0.8647
     Batch 070 | Loss : 0.3151 | Acc : 0.8541
     Batch 075 | Loss : 0.2772 | Acc : 0.8783
     Batch 080 | Loss : 0.2713 | Acc : 0.8804
     Batch 085 | Loss : 0.3400 | Acc : 0.8391
     Batch 090 | Loss : 0.3271 | Acc : 0.8482
     Batch 095 | Loss : 0.3090 | Acc : 0.8579
     Batch 100 | Loss : 0.3128 | Acc : 0.8538
     Batch 105 | Loss : 0.3603 | Acc : 0.8245
     Batch 110 | Loss : 0.4166 | Acc : 0.8005
     Batch 115 | Loss : 0.2697 | Acc : 0.8814
     Batch 120 | Loss : 0.2688 | Acc : 0.8788
     Batch 125 | Loss : 0.2690 | Acc : 0.8769
     Batch 130 | Loss : 0.3600 | Acc : 0.8238
     Batch 135 | Loss : 0.3754 | Acc : 0.8258
     Batch 140 | Loss : 0.2948 | Acc : 0.8626
     Batch 145 | Loss : 0.3518 | Acc : 0.8336
     Batch 150 | Loss : 0.3309 | Acc : 0.8446
     Batch 155 | Loss : 0.3361 | Acc : 0.8378
     Batch 160 | Loss : 0.3435 | Acc : 0.8381
     Batch 165 | Loss : 0.2820 | Acc : 0.8713
     Batch 170 | Loss : 0.3140 | Acc : 0.8541
     Batch 175 | Loss : 0.3451 | Acc : 0.8366
     Batch 180 | Loss : 0.3184 | Acc : 0.8483
     Batch 185 | Loss : 0.3382 | Acc : 0.8383
     Batch 190 | Loss : 0.3194 | Acc : 0.8505
     Batch 195 | Loss : 0.2878 | Acc : 0.8670
     Batch 200 | Loss : 0.3588 | Acc : 0.8321
     Batch 205 | Loss : 0.3035 | Acc : 0.8615
     Batch 210 | Loss : 0.3061 | Acc : 0.8556
     Batch 215 | Loss : 0.3987 | Acc : 0.8134
     Batch 220 | Loss : 0.3506 | Acc : 0.8353
     Batch 225 | Loss : 0.3179 | Acc : 0.8574
     Batch 230 | Loss : 0.2897 | Acc : 0.8677
     Batch 235 | Loss : 0.2982 | Acc : 0.8642
     Batch 240 | Loss : 0.3739 | Acc : 0.8253
     Batch 245 | Loss : 0.3478 | Acc : 0.8368
     Batch 250 | Loss : 0.2609 | Acc : 0.8829
     Batch 255 | Loss : 0.4007 | Acc : 0.8182
     Batch 260 | Loss : 0.3484 | Acc : 0.8465
     Batch 265 | Loss : 0.3023 | Acc : 0.8613
     Batch 270 | Loss : 0.3372 | Acc : 0.8412
Epoch 00019 | Train Loss : 0.3201 | Eval Loss : 0.3237 | Train acc : 0.8525 | Eval Acc : 0.8491 | Eval Log. Respected : 0.9406
     Batch 000 | Loss : 0.3566 | Acc : 0.8398
     Batch 005 | Loss : 0.3511 | Acc : 0.8370
     Batch 010 | Loss : 0.2934 | Acc : 0.8651
     Batch 015 | Loss : 0.2975 | Acc : 0.8675
     Batch 020 | Loss : 0.3220 | Acc : 0.8531
     Batch 025 | Loss : 0.2659 | Acc : 0.8815
     Batch 030 | Loss : 0.3217 | Acc : 0.8494
     Batch 035 | Loss : 0.3086 | Acc : 0.8566
     Batch 040 | Loss : 0.3610 | Acc : 0.8315
     Batch 045 | Loss : 0.3439 | Acc : 0.8326
     Batch 050 | Loss : 0.2771 | Acc : 0.8751
     Batch 055 | Loss : 0.3203 | Acc : 0.8526
     Batch 060 | Loss : 0.3347 | Acc : 0.8493
     Batch 065 | Loss : 0.2870 | Acc : 0.8731
     Batch 070 | Loss : 0.2645 | Acc : 0.8822
     Batch 075 | Loss : 0.3466 | Acc : 0.8369
     Batch 080 | Loss : 0.3463 | Acc : 0.8389
     Batch 085 | Loss : 0.3267 | Acc : 0.8513
     Batch 090 | Loss : 0.3194 | Acc : 0.8517
     Batch 095 | Loss : 0.2662 | Acc : 0.8783
     Batch 100 | Loss : 0.3368 | Acc : 0.8545
     Batch 105 | Loss : 0.3579 | Acc : 0.8322
     Batch 110 | Loss : 0.3212 | Acc : 0.8514
     Batch 115 | Loss : 0.3541 | Acc : 0.8325
     Batch 120 | Loss : 0.3425 | Acc : 0.8398
     Batch 125 | Loss : 0.3143 | Acc : 0.8546
     Batch 130 | Loss : 0.3348 | Acc : 0.8435
     Batch 135 | Loss : 0.2987 | Acc : 0.8689
     Batch 140 | Loss : 0.2585 | Acc : 0.8851
     Batch 145 | Loss : 0.3307 | Acc : 0.8484
     Batch 150 | Loss : 0.2857 | Acc : 0.8729
     Batch 155 | Loss : 0.3252 | Acc : 0.8486
     Batch 160 | Loss : 0.2281 | Acc : 0.9036
     Batch 165 | Loss : 0.3151 | Acc : 0.8515
     Batch 170 | Loss : 0.3495 | Acc : 0.8350
     Batch 175 | Loss : 0.2977 | Acc : 0.8616
     Batch 180 | Loss : 0.3123 | Acc : 0.8567
     Batch 185 | Loss : 0.2703 | Acc : 0.8777
     Batch 190 | Loss : 0.2842 | Acc : 0.8711
     Batch 195 | Loss : 0.3484 | Acc : 0.8373
     Batch 200 | Loss : 0.3114 | Acc : 0.8603
     Batch 205 | Loss : 0.2769 | Acc : 0.8730
     Batch 210 | Loss : 0.2821 | Acc : 0.8728
     Batch 215 | Loss : 0.2584 | Acc : 0.8886
     Batch 220 | Loss : 0.3083 | Acc : 0.8550
     Batch 225 | Loss : 0.3100 | Acc : 0.8568
     Batch 230 | Loss : 0.3117 | Acc : 0.8567
     Batch 235 | Loss : 0.3121 | Acc : 0.8543
     Batch 240 | Loss : 0.2876 | Acc : 0.8717
     Batch 245 | Loss : 0.3417 | Acc : 0.8390
     Batch 250 | Loss : 0.2820 | Acc : 0.8716
     Batch 255 | Loss : 0.3671 | Acc : 0.8282
     Batch 260 | Loss : 0.3114 | Acc : 0.8557
     Batch 265 | Loss : 0.3816 | Acc : 0.8212
     Batch 270 | Loss : 0.3218 | Acc : 0.8487
Epoch 00020 | Train Loss : 0.3195 | Eval Loss : 0.3219 | Train acc : 0.8530 | Eval Acc : 0.8491 | Eval Log. Respected : 0.9359
     Batch 000 | Loss : 0.3984 | Acc : 0.8122
     Batch 005 | Loss : 0.3565 | Acc : 0.8306
     Batch 010 | Loss : 0.2702 | Acc : 0.8803
     Batch 015 | Loss : 0.2978 | Acc : 0.8618
     Batch 020 | Loss : 0.3608 | Acc : 0.8312
     Batch 025 | Loss : 0.4081 | Acc : 0.8097
     Batch 030 | Loss : 0.3143 | Acc : 0.8606
     Batch 035 | Loss : 0.3128 | Acc : 0.8559
     Batch 040 | Loss : 0.3447 | Acc : 0.8362
     Batch 045 | Loss : 0.2468 | Acc : 0.8932
     Batch 050 | Loss : 0.3103 | Acc : 0.8610
     Batch 055 | Loss : 0.3370 | Acc : 0.8477
     Batch 060 | Loss : 0.3074 | Acc : 0.8595
     Batch 065 | Loss : 0.2630 | Acc : 0.8801
     Batch 070 | Loss : 0.3001 | Acc : 0.8617
     Batch 075 | Loss : 0.3166 | Acc : 0.8564
     Batch 080 | Loss : 0.3534 | Acc : 0.8351
     Batch 085 | Loss : 0.2988 | Acc : 0.8616
     Batch 090 | Loss : 0.3036 | Acc : 0.8588
     Batch 095 | Loss : 0.4440 | Acc : 0.7999
     Batch 100 | Loss : 0.3353 | Acc : 0.8446
     Batch 105 | Loss : 0.2946 | Acc : 0.8667
     Batch 110 | Loss : 0.2862 | Acc : 0.8691
     Batch 115 | Loss : 0.3189 | Acc : 0.8516
     Batch 120 | Loss : 0.3162 | Acc : 0.8553
     Batch 125 | Loss : 0.2660 | Acc : 0.8789
     Batch 130 | Loss : 0.2879 | Acc : 0.8710
     Batch 135 | Loss : 0.3314 | Acc : 0.8443
     Batch 140 | Loss : 0.3051 | Acc : 0.8601
     Batch 145 | Loss : 0.2693 | Acc : 0.8808
     Batch 150 | Loss : 0.3011 | Acc : 0.8627
     Batch 155 | Loss : 0.2938 | Acc : 0.8664
     Batch 160 | Loss : 0.3395 | Acc : 0.8407
     Batch 165 | Loss : 0.3677 | Acc : 0.8259
     Batch 170 | Loss : 0.2927 | Acc : 0.8673
     Batch 175 | Loss : 0.3129 | Acc : 0.8547
     Batch 180 | Loss : 0.3624 | Acc : 0.8311
     Batch 185 | Loss : 0.3298 | Acc : 0.8478
     Batch 190 | Loss : 0.2653 | Acc : 0.8874
     Batch 195 | Loss : 0.3694 | Acc : 0.8284
     Batch 200 | Loss : 0.3019 | Acc : 0.8593
     Batch 205 | Loss : 0.3113 | Acc : 0.8567
     Batch 210 | Loss : 0.3438 | Acc : 0.8409
     Batch 215 | Loss : 0.3493 | Acc : 0.8381
     Batch 220 | Loss : 0.3472 | Acc : 0.8373
     Batch 225 | Loss : 0.3574 | Acc : 0.8388
     Batch 230 | Loss : 0.3019 | Acc : 0.8591
     Batch 235 | Loss : 0.3252 | Acc : 0.8481
     Batch 240 | Loss : 0.3545 | Acc : 0.8266
     Batch 245 | Loss : 0.3166 | Acc : 0.8515
     Batch 250 | Loss : 0.2871 | Acc : 0.8691
     Batch 255 | Loss : 0.3294 | Acc : 0.8458
     Batch 260 | Loss : 0.3037 | Acc : 0.8579
     Batch 265 | Loss : 0.3147 | Acc : 0.8548
     Batch 270 | Loss : 0.2659 | Acc : 0.8785
Epoch 00021 | Train Loss : 0.3177 | Eval Loss : 0.3258 | Train acc : 0.8536 | Eval Acc : 0.8478 | Eval Log. Respected : 0.9417
     Batch 000 | Loss : 0.2933 | Acc : 0.8691
     Batch 005 | Loss : 0.2739 | Acc : 0.8773
     Batch 010 | Loss : 0.2831 | Acc : 0.8740
     Batch 015 | Loss : 0.3217 | Acc : 0.8495
     Batch 020 | Loss : 0.2711 | Acc : 0.8872
     Batch 025 | Loss : 0.3112 | Acc : 0.8569
     Batch 030 | Loss : 0.3146 | Acc : 0.8515
     Batch 035 | Loss : 0.3689 | Acc : 0.8257
     Batch 040 | Loss : 0.3513 | Acc : 0.8352
     Batch 045 | Loss : 0.2997 | Acc : 0.8664
     Batch 050 | Loss : 0.3187 | Acc : 0.8547
     Batch 055 | Loss : 0.3037 | Acc : 0.8604
     Batch 060 | Loss : 0.2851 | Acc : 0.8705
     Batch 065 | Loss : 0.2796 | Acc : 0.8700
     Batch 070 | Loss : 0.2588 | Acc : 0.8850
     Batch 075 | Loss : 0.3296 | Acc : 0.8436
     Batch 080 | Loss : 0.3027 | Acc : 0.8665
     Batch 085 | Loss : 0.3103 | Acc : 0.8563
     Batch 090 | Loss : 0.3392 | Acc : 0.8402
     Batch 095 | Loss : 0.3025 | Acc : 0.8616
     Batch 100 | Loss : 0.2802 | Acc : 0.8760
     Batch 105 | Loss : 0.2985 | Acc : 0.8676
     Batch 110 | Loss : 0.3586 | Acc : 0.8289
     Batch 115 | Loss : 0.3058 | Acc : 0.8634
     Batch 120 | Loss : 0.3089 | Acc : 0.8594
     Batch 125 | Loss : 0.3231 | Acc : 0.8489
     Batch 130 | Loss : 0.3424 | Acc : 0.8407
     Batch 135 | Loss : 0.3230 | Acc : 0.8479
     Batch 140 | Loss : 0.3307 | Acc : 0.8466
     Batch 145 | Loss : 0.2990 | Acc : 0.8618
     Batch 150 | Loss : 0.3434 | Acc : 0.8422
     Batch 155 | Loss : 0.2827 | Acc : 0.8702
     Batch 160 | Loss : 0.4555 | Acc : 0.8001
     Batch 165 | Loss : 0.2922 | Acc : 0.8660
     Batch 170 | Loss : 0.3123 | Acc : 0.8561
     Batch 175 | Loss : 0.2897 | Acc : 0.8639
     Batch 180 | Loss : 0.3701 | Acc : 0.8249
     Batch 185 | Loss : 0.2921 | Acc : 0.8715
     Batch 190 | Loss : 0.3506 | Acc : 0.8363
     Batch 195 | Loss : 0.3391 | Acc : 0.8417
     Batch 200 | Loss : 0.3677 | Acc : 0.8267
     Batch 205 | Loss : 0.3190 | Acc : 0.8516
     Batch 210 | Loss : 0.3158 | Acc : 0.8565
     Batch 215 | Loss : 0.3064 | Acc : 0.8594
     Batch 220 | Loss : 0.3253 | Acc : 0.8502
     Batch 225 | Loss : 0.3783 | Acc : 0.8271
     Batch 230 | Loss : 0.2610 | Acc : 0.8865
     Batch 235 | Loss : 0.3333 | Acc : 0.8447
     Batch 240 | Loss : 0.3263 | Acc : 0.8487
     Batch 245 | Loss : 0.3053 | Acc : 0.8565
     Batch 250 | Loss : 0.3280 | Acc : 0.8498
     Batch 255 | Loss : 0.3502 | Acc : 0.8348
     Batch 260 | Loss : 0.3235 | Acc : 0.8551
     Batch 265 | Loss : 0.3144 | Acc : 0.8535
     Batch 270 | Loss : 0.2610 | Acc : 0.8861
Epoch 00022 | Train Loss : 0.3195 | Eval Loss : 0.3295 | Train acc : 0.8530 | Eval Acc : 0.8470 | Eval Log. Respected : 0.9340
     Batch 000 | Loss : 0.3709 | Acc : 0.8309
     Batch 005 | Loss : 0.2715 | Acc : 0.8775
     Batch 010 | Loss : 0.2868 | Acc : 0.8746
     Batch 015 | Loss : 0.3049 | Acc : 0.8565
     Batch 020 | Loss : 0.3254 | Acc : 0.8465
     Batch 025 | Loss : 0.3095 | Acc : 0.8574
     Batch 030 | Loss : 0.2768 | Acc : 0.8759
     Batch 035 | Loss : 0.3150 | Acc : 0.8502
     Batch 040 | Loss : 0.2926 | Acc : 0.8655
     Batch 045 | Loss : 0.3390 | Acc : 0.8373
     Batch 050 | Loss : 0.2954 | Acc : 0.8655
     Batch 055 | Loss : 0.2360 | Acc : 0.8969
     Batch 060 | Loss : 0.2723 | Acc : 0.8792
     Batch 065 | Loss : 0.3078 | Acc : 0.8573
     Batch 070 | Loss : 0.3032 | Acc : 0.8609
     Batch 075 | Loss : 0.3255 | Acc : 0.8492
     Batch 080 | Loss : 0.3372 | Acc : 0.8400
     Batch 085 | Loss : 0.2993 | Acc : 0.8622
     Batch 090 | Loss : 0.3436 | Acc : 0.8418
     Batch 095 | Loss : 0.2684 | Acc : 0.8790
     Batch 100 | Loss : 0.3955 | Acc : 0.8237
     Batch 105 | Loss : 0.2510 | Acc : 0.8895
     Batch 110 | Loss : 0.2987 | Acc : 0.8604
     Batch 115 | Loss : 0.3082 | Acc : 0.8560
     Batch 120 | Loss : 0.3108 | Acc : 0.8567
     Batch 125 | Loss : 0.3021 | Acc : 0.8609
     Batch 130 | Loss : 0.2827 | Acc : 0.8724
     Batch 135 | Loss : 0.2931 | Acc : 0.8642
     Batch 140 | Loss : 0.2672 | Acc : 0.8824
     Batch 145 | Loss : 0.3398 | Acc : 0.8415
     Batch 150 | Loss : 0.3198 | Acc : 0.8505
     Batch 155 | Loss : 0.3605 | Acc : 0.8312
     Batch 160 | Loss : 0.3632 | Acc : 0.8299
     Batch 165 | Loss : 0.3281 | Acc : 0.8474
     Batch 170 | Loss : 0.4143 | Acc : 0.8233
     Batch 175 | Loss : 0.3190 | Acc : 0.8533
     Batch 180 | Loss : 0.3099 | Acc : 0.8578
     Batch 185 | Loss : 0.2811 | Acc : 0.8760
     Batch 190 | Loss : 0.3679 | Acc : 0.8378
     Batch 195 | Loss : 0.3419 | Acc : 0.8432
     Batch 200 | Loss : 0.4040 | Acc : 0.8140
     Batch 205 | Loss : 0.3215 | Acc : 0.8512
     Batch 210 | Loss : 0.3380 | Acc : 0.8403
     Batch 215 | Loss : 0.3417 | Acc : 0.8449
     Batch 220 | Loss : 0.4414 | Acc : 0.7955
     Batch 225 | Loss : 0.2984 | Acc : 0.8616
     Batch 230 | Loss : 0.3022 | Acc : 0.8618
     Batch 235 | Loss : 0.2952 | Acc : 0.8671
     Batch 240 | Loss : 0.2965 | Acc : 0.8669
     Batch 245 | Loss : 0.3317 | Acc : 0.8484
     Batch 250 | Loss : 0.3402 | Acc : 0.8435
     Batch 255 | Loss : 0.3095 | Acc : 0.8565
     Batch 260 | Loss : 0.3247 | Acc : 0.8499
     Batch 265 | Loss : 0.3661 | Acc : 0.8298
     Batch 270 | Loss : 0.3162 | Acc : 0.8565
Epoch 00023 | Train Loss : 0.3184 | Eval Loss : 0.3292 | Train acc : 0.8535 | Eval Acc : 0.8456 | Eval Log. Respected : 0.9260
     Batch 000 | Loss : 0.2828 | Acc : 0.8705
     Batch 005 | Loss : 0.3129 | Acc : 0.8520
     Batch 010 | Loss : 0.3754 | Acc : 0.8238
     Batch 015 | Loss : 0.2776 | Acc : 0.8728
     Batch 020 | Loss : 0.3496 | Acc : 0.8313
     Batch 025 | Loss : 0.2627 | Acc : 0.8821
     Batch 030 | Loss : 0.3259 | Acc : 0.8517
     Batch 035 | Loss : 0.3278 | Acc : 0.8473
     Batch 040 | Loss : 0.3195 | Acc : 0.8498
     Batch 045 | Loss : 0.2699 | Acc : 0.8796
     Batch 050 | Loss : 0.2795 | Acc : 0.8698
     Batch 055 | Loss : 0.3230 | Acc : 0.8500
     Batch 060 | Loss : 0.2946 | Acc : 0.8673
     Batch 065 | Loss : 0.4094 | Acc : 0.8039
     Batch 070 | Loss : 0.2923 | Acc : 0.8708
     Batch 075 | Loss : 0.3934 | Acc : 0.8235
     Batch 080 | Loss : 0.3132 | Acc : 0.8595
     Batch 085 | Loss : 0.3272 | Acc : 0.8464
     Batch 090 | Loss : 0.3013 | Acc : 0.8587
     Batch 095 | Loss : 0.2665 | Acc : 0.8791
     Batch 100 | Loss : 0.3003 | Acc : 0.8591
     Batch 105 | Loss : 0.3132 | Acc : 0.8607
     Batch 110 | Loss : 0.3109 | Acc : 0.8547
     Batch 115 | Loss : 0.2679 | Acc : 0.8778
     Batch 120 | Loss : 0.2965 | Acc : 0.8707
     Batch 125 | Loss : 0.3613 | Acc : 0.8380
     Batch 130 | Loss : 0.2862 | Acc : 0.8714
     Batch 135 | Loss : 0.3660 | Acc : 0.8283
     Batch 140 | Loss : 0.2906 | Acc : 0.8680
     Batch 145 | Loss : 0.3304 | Acc : 0.8459
     Batch 150 | Loss : 0.3540 | Acc : 0.8370
     Batch 155 | Loss : 0.2874 | Acc : 0.8700
     Batch 160 | Loss : 0.2963 | Acc : 0.8633
     Batch 165 | Loss : 0.3256 | Acc : 0.8528
     Batch 170 | Loss : 0.3074 | Acc : 0.8613
     Batch 175 | Loss : 0.3758 | Acc : 0.8251
     Batch 180 | Loss : 0.2992 | Acc : 0.8679
     Batch 185 | Loss : 0.3381 | Acc : 0.8448
     Batch 190 | Loss : 0.2963 | Acc : 0.8670
     Batch 195 | Loss : 0.3237 | Acc : 0.8530
     Batch 200 | Loss : 0.3078 | Acc : 0.8571
     Batch 205 | Loss : 0.3244 | Acc : 0.8444
     Batch 210 | Loss : 0.3400 | Acc : 0.8404
     Batch 215 | Loss : 0.2718 | Acc : 0.8820
     Batch 220 | Loss : 0.3320 | Acc : 0.8433
     Batch 225 | Loss : 0.2641 | Acc : 0.8825
     Batch 230 | Loss : 0.3538 | Acc : 0.8352
     Batch 235 | Loss : 0.3258 | Acc : 0.8452
     Batch 240 | Loss : 0.3103 | Acc : 0.8596
     Batch 245 | Loss : 0.3592 | Acc : 0.8365
     Batch 250 | Loss : 0.3900 | Acc : 0.8146
     Batch 255 | Loss : 0.3111 | Acc : 0.8590
     Batch 260 | Loss : 0.3054 | Acc : 0.8591
     Batch 265 | Loss : 0.2663 | Acc : 0.8818
     Batch 270 | Loss : 0.3122 | Acc : 0.8565
Epoch 00024 | Train Loss : 0.3181 | Eval Loss : 0.3229 | Train acc : 0.8534 | Eval Acc : 0.8485 | Eval Log. Respected : 0.9295
     Batch 000 | Loss : 0.3340 | Acc : 0.8396
     Batch 005 | Loss : 0.3047 | Acc : 0.8618
     Batch 010 | Loss : 0.3677 | Acc : 0.8308
     Batch 015 | Loss : 0.3140 | Acc : 0.8547
     Batch 020 | Loss : 0.3256 | Acc : 0.8518
     Batch 025 | Loss : 0.3073 | Acc : 0.8560
     Batch 030 | Loss : 0.3040 | Acc : 0.8606
     Batch 035 | Loss : 0.3235 | Acc : 0.8501
     Batch 040 | Loss : 0.3129 | Acc : 0.8534
     Batch 045 | Loss : 0.3912 | Acc : 0.8201
     Batch 050 | Loss : 0.2867 | Acc : 0.8688
     Batch 055 | Loss : 0.2737 | Acc : 0.8742
     Batch 060 | Loss : 0.2810 | Acc : 0.8740
     Batch 065 | Loss : 0.3038 | Acc : 0.8626
     Batch 070 | Loss : 0.3929 | Acc : 0.8176
     Batch 075 | Loss : 0.3120 | Acc : 0.8592
     Batch 080 | Loss : 0.3417 | Acc : 0.8459
     Batch 085 | Loss : 0.3729 | Acc : 0.8309
     Batch 090 | Loss : 0.3468 | Acc : 0.8351
     Batch 095 | Loss : 0.3087 | Acc : 0.8591
     Batch 100 | Loss : 0.2963 | Acc : 0.8648
     Batch 105 | Loss : 0.3644 | Acc : 0.8268
     Batch 110 | Loss : 0.3437 | Acc : 0.8398
     Batch 115 | Loss : 0.2830 | Acc : 0.8713
     Batch 120 | Loss : 0.3854 | Acc : 0.8187
     Batch 125 | Loss : 0.3427 | Acc : 0.8430
     Batch 130 | Loss : 0.3065 | Acc : 0.8592
     Batch 135 | Loss : 0.3082 | Acc : 0.8526
     Batch 140 | Loss : 0.3087 | Acc : 0.8573
     Batch 145 | Loss : 0.3199 | Acc : 0.8500
