Done loading data from cached files.
Training ...
     Batch 000 | Loss : 0.9752 | Acc : 0.5148
     Batch 275 | Loss : 0.5025 | Acc : 0.7504
     Batch 300 | Loss : 0.4387 | Acc : 0.7866
Epoch 00078 | Train Loss : 0.4021 | Eval Loss : 0.4073 | Train acc : 0.8090 | Eval Acc : 0.8034
     Batch 000 | Loss : 0.3449 | Acc : 0.8459
     Batch 025 | Loss : 0.3644 | Acc : 0.8347
     Batch 050 | Loss : 0.3848 | Acc : 0.8161
     Batch 075 | Loss : 0.4305 | Acc : 0.7852
     Batch 100 | Loss : 0.3364 | Acc : 0.8527
     Batch 125 | Loss : 0.3508 | Acc : 0.8412
     Batch 150 | Loss : 0.4388 | Acc : 0.7802
     Batch 175 | Loss : 0.4078 | Acc : 0.8052
     Batch 200 | Loss : 0.3332 | Acc : 0.8537
     Batch 225 | Loss : 0.3716 | Acc : 0.8301
     Batch 250 | Loss : 0.3838 | Acc : 0.8140
     Batch 275 | Loss : 0.3349 | Acc : 0.8502
     Batch 300 | Loss : 0.4123 | Acc : 0.8043
Epoch 00079 | Train Loss : 0.4024 | Eval Loss : 0.4229 | Train acc : 0.8089 | Eval Acc : 0.7970
     Batch 000 | Loss : 0.3507 | Acc : 0.8473
     Batch 025 | Loss : 0.3753 | Acc : 0.8351
     Batch 050 | Loss : 0.4444 | Acc : 0.7732
     Batch 075 | Loss : 0.3481 | Acc : 0.8425
     Batch 100 | Loss : 0.4118 | Acc : 0.7962
     Batch 125 | Loss : 0.4038 | Acc : 0.8054
     Batch 150 | Loss : 0.4591 | Acc : 0.7679
     Batch 175 | Loss : 0.4111 | Acc : 0.8118
     Batch 200 | Loss : 0.4364 | Acc : 0.7874
     Batch 225 | Loss : 0.3592 | Acc : 0.8385
     Batch 250 | Loss : 0.4061 | Acc : 0.8048
     Batch 275 | Loss : 0.4473 | Acc : 0.7821
     Batch 300 | Loss : 0.3984 | Acc : 0.8104
Epoch 00080 | Train Loss : 0.4018 | Eval Loss : 0.4116 | Train acc : 0.8093 | Eval Acc : 0.8025
     Batch 000 | Loss : 0.3417 | Acc : 0.8442
     Batch 025 | Loss : 0.3792 | Acc : 0.8145
     Batch 050 | Loss : 0.3869 | Acc : 0.8160
     Batch 075 | Loss : 0.3523 | Acc : 0.8433
     Batch 100 | Loss : 0.3572 | Acc : 0.8311
     Batch 125 | Loss : 0.4044 | Acc : 0.8153
     Batch 150 | Loss : 0.4266 | Acc : 0.7874
     Batch 175 | Loss : 0.3688 | Acc : 0.8355
     Batch 200 | Loss : 0.3826 | Acc : 0.8189
     Batch 225 | Loss : 0.4069 | Acc : 0.7995
     Batch 250 | Loss : 0.3340 | Acc : 0.8533
     Batch 275 | Loss : 0.3794 | Acc : 0.8266
     Batch 300 | Loss : 0.4387 | Acc : 0.7873
Epoch 00081 | Train Loss : 0.4001 | Eval Loss : 0.4177 | Train acc : 0.8099 | Eval Acc : 0.7983
     Batch 000 | Loss : 0.4613 | Acc : 0.7734
     Batch 025 | Loss : 0.4210 | Acc : 0.7925
     Batch 050 | Loss : 0.4249 | Acc : 0.7927
     Batch 075 | Loss : 0.3885 | Acc : 0.8388
     Batch 100 | Loss : 0.5686 | Acc : 0.7133
     Batch 125 | Loss : 0.3293 | Acc : 0.8541
     Batch 150 | Loss : 0.3969 | Acc : 0.8114
     Batch 175 | Loss : 0.4238 | Acc : 0.7879
     Batch 200 | Loss : 0.3887 | Acc : 0.8186
     Batch 225 | Loss : 0.3493 | Acc : 0.8587
     Batch 250 | Loss : 0.4723 | Acc : 0.7697
     Batch 275 | Loss : 0.4467 | Acc : 0.7757
     Batch 300 | Loss : 0.4188 | Acc : 0.7880
Epoch 00082 | Train Loss : 0.4037 | Eval Loss : 0.4098 | Train acc : 0.8083 | Eval Acc : 0.8031
     Batch 000 | Loss : 0.3532 | Acc : 0.8506
     Batch 025 | Loss : 0.4349 | Acc : 0.7856
     Batch 050 | Loss : 0.3785 | Acc : 0.8182
     Batch 075 | Loss : 0.3598 | Acc : 0.8261
     Batch 100 | Loss : 0.3539 | Acc : 0.8385
     Batch 125 | Loss : 0.3610 | Acc : 0.8326
     Batch 150 | Loss : 0.3557 | Acc : 0.8392
     Batch 175 | Loss : 0.3966 | Acc : 0.8113
     Batch 200 | Loss : 0.4341 | Acc : 0.7880
     Batch 225 | Loss : 0.3749 | Acc : 0.8195
     Batch 250 | Loss : 0.3535 | Acc : 0.8428
     Batch 275 | Loss : 0.3590 | Acc : 0.8411
     Batch 300 | Loss : 0.3663 | Acc : 0.8307
Epoch 00083 | Train Loss : 0.4000 | Eval Loss : 0.4152 | Train acc : 0.8101 | Eval Acc : 0.8007
     Batch 000 | Loss : 0.4709 | Acc : 0.7636
     Batch 025 | Loss : 0.4174 | Acc : 0.7971
     Batch 050 | Loss : 0.3434 | Acc : 0.8483
     Batch 075 | Loss : 0.3767 | Acc : 0.8221
     Batch 100 | Loss : 0.3765 | Acc : 0.8155
     Batch 125 | Loss : 0.4041 | Acc : 0.8065
     Batch 150 | Loss : 0.3676 | Acc : 0.8297
     Batch 175 | Loss : 0.4141 | Acc : 0.7958
     Batch 200 | Loss : 0.4448 | Acc : 0.7855
     Batch 225 | Loss : 0.3772 | Acc : 0.8285
     Batch 250 | Loss : 0.3634 | Acc : 0.8359
     Batch 275 | Loss : 0.3596 | Acc : 0.8277
     Batch 300 | Loss : 0.3380 | Acc : 0.8421
Epoch 00084 | Train Loss : 0.4011 | Eval Loss : 0.4065 | Train acc : 0.8096 | Eval Acc : 0.8039
     Batch 000 | Loss : 0.3305 | Acc : 0.8580
     Batch 025 | Loss : 0.3424 | Acc : 0.8458
     Batch 050 | Loss : 0.3476 | Acc : 0.8395
     Batch 075 | Loss : 0.3700 | Acc : 0.8269
     Batch 100 | Loss : 0.4010 | Acc : 0.8164
     Batch 125 | Loss : 0.3355 | Acc : 0.8522
     Batch 150 | Loss : 0.3565 | Acc : 0.8381
     Batch 175 | Loss : 0.3644 | Acc : 0.8271
     Batch 200 | Loss : 0.4221 | Acc : 0.7923
     Batch 225 | Loss : 0.4196 | Acc : 0.7909
     Batch 250 | Loss : 0.4159 | Acc : 0.8068
     Batch 275 | Loss : 0.4239 | Acc : 0.7934
     Batch 300 | Loss : 0.4149 | Acc : 0.7934
Epoch 00085 | Train Loss : 0.4031 | Eval Loss : 0.4064 | Train acc : 0.8085 | Eval Acc : 0.8044
     Batch 000 | Loss : 0.4169 | Acc : 0.7897
     Batch 025 | Loss : 0.4101 | Acc : 0.7991
     Batch 050 | Loss : 0.3934 | Acc : 0.8209
     Batch 075 | Loss : 0.3467 | Acc : 0.8425
     Batch 100 | Loss : 0.3776 | Acc : 0.8227
     Batch 125 | Loss : 0.3417 | Acc : 0.8415
     Batch 150 | Loss : 0.3295 | Acc : 0.8541
     Batch 175 | Loss : 0.4818 | Acc : 0.7582
     Batch 200 | Loss : 0.4632 | Acc : 0.7765
     Batch 225 | Loss : 0.4134 | Acc : 0.7946
     Batch 250 | Loss : 0.4196 | Acc : 0.7957
     Batch 275 | Loss : 0.3958 | Acc : 0.8147
     Batch 300 | Loss : 0.3658 | Acc : 0.8370
Epoch 00086 | Train Loss : 0.4002 | Eval Loss : 0.4068 | Train acc : 0.8096 | Eval Acc : 0.8029
     Batch 000 | Loss : 0.3957 | Acc : 0.8064
     Batch 025 | Loss : 0.5390 | Acc : 0.7214
     Batch 050 | Loss : 0.4464 | Acc : 0.7884
     Batch 075 | Loss : 0.3915 | Acc : 0.8101
     Batch 100 | Loss : 0.3547 | Acc : 0.8346
     Batch 125 | Loss : 0.4753 | Acc : 0.7636
     Batch 150 | Loss : 0.3679 | Acc : 0.8224
     Batch 175 | Loss : 0.3745 | Acc : 0.8254
     Batch 200 | Loss : 0.4133 | Acc : 0.8093
     Batch 225 | Loss : 0.4705 | Acc : 0.7740
     Batch 250 | Loss : 0.3777 | Acc : 0.8144
     Batch 275 | Loss : 0.3672 | Acc : 0.8364
     Batch 300 | Loss : 0.3749 | Acc : 0.8294
Epoch 00087 | Train Loss : 0.3998 | Eval Loss : 0.4319 | Train acc : 0.8101 | Eval Acc : 0.7942
     Batch 000 | Loss : 0.3735 | Acc : 0.8413
     Batch 025 | Loss : 0.3877 | Acc : 0.8310
     Batch 050 | Loss : 0.4453 | Acc : 0.7629
     Batch 075 | Loss : 0.3448 | Acc : 0.8385
     Batch 100 | Loss : 0.3937 | Acc : 0.8148
     Batch 125 | Loss : 0.4028 | Acc : 0.8031
     Batch 150 | Loss : 0.3956 | Acc : 0.8110
     Batch 175 | Loss : 0.4069 | Acc : 0.8030
     Batch 200 | Loss : 0.4049 | Acc : 0.8218
     Batch 225 | Loss : 0.4160 | Acc : 0.8043
     Batch 250 | Loss : 0.3957 | Acc : 0.8117
     Batch 275 | Loss : 0.4014 | Acc : 0.8049
     Batch 300 | Loss : 0.3921 | Acc : 0.8155
Epoch 00088 | Train Loss : 0.4026 | Eval Loss : 0.4243 | Train acc : 0.8089 | Eval Acc : 0.7924
     Batch 000 | Loss : 0.4674 | Acc : 0.7631
     Batch 025 | Loss : 0.4096 | Acc : 0.7962
     Batch 050 | Loss : 0.3760 | Acc : 0.8214
     Batch 075 | Loss : 0.4134 | Acc : 0.8028
     Batch 100 | Loss : 0.3580 | Acc : 0.8340
     Batch 125 | Loss : 0.3771 | Acc : 0.8262
     Batch 150 | Loss : 0.3495 | Acc : 0.8410
     Batch 175 | Loss : 0.3771 | Acc : 0.8167
     Batch 200 | Loss : 0.3898 | Acc : 0.8223
     Batch 225 | Loss : 0.3683 | Acc : 0.8253
     Batch 250 | Loss : 0.3981 | Acc : 0.8027
     Batch 275 | Loss : 0.4884 | Acc : 0.7598
     Batch 300 | Loss : 0.3904 | Acc : 0.8191
Epoch 00089 | Train Loss : 0.4027 | Eval Loss : 0.4122 | Train acc : 0.8086 | Eval Acc : 0.8008
     Batch 000 | Loss : 0.3990 | Acc : 0.8012
     Batch 025 | Loss : 0.4192 | Acc : 0.7903
     Batch 050 | Loss : 0.3494 | Acc : 0.8415
     Batch 075 | Loss : 0.4237 | Acc : 0.7858
     Batch 100 | Loss : 0.3571 | Acc : 0.8339
     Batch 125 | Loss : 0.4323 | Acc : 0.7832
     Batch 150 | Loss : 0.4917 | Acc : 0.7596
     Batch 175 | Loss : 0.3961 | Acc : 0.8181
     Batch 200 | Loss : 0.3849 | Acc : 0.8214
     Batch 225 | Loss : 0.4355 | Acc : 0.7957
     Batch 250 | Loss : 0.3992 | Acc : 0.8041
     Batch 275 | Loss : 0.3869 | Acc : 0.8127
     Batch 300 | Loss : 0.4427 | Acc : 0.7978
Epoch 00090 | Train Loss : 0.4014 | Eval Loss : 0.4085 | Train acc : 0.8093 | Eval Acc : 0.8026
     Batch 000 | Loss : 0.4953 | Acc : 0.7538
     Batch 025 | Loss : 0.4102 | Acc : 0.8033
     Batch 050 | Loss : 0.3623 | Acc : 0.8304
     Batch 075 | Loss : 0.4490 | Acc : 0.7768
     Batch 100 | Loss : 0.3912 | Acc : 0.8130
     Batch 125 | Loss : 0.4324 | Acc : 0.7945
     Batch 150 | Loss : 0.3411 | Acc : 0.8444
     Batch 175 | Loss : 0.4106 | Acc : 0.7997
     Batch 200 | Loss : 0.4254 | Acc : 0.7858
     Batch 225 | Loss : 0.4522 | Acc : 0.7804
     Batch 250 | Loss : 0.3710 | Acc : 0.8274
     Batch 275 | Loss : 0.4392 | Acc : 0.7891
     Batch 300 | Loss : 0.3691 | Acc : 0.8260
Epoch 00091 | Train Loss : 0.3977 | Eval Loss : 0.4053 | Train acc : 0.8113 | Eval Acc : 0.8051
     Batch 000 | Loss : 0.4158 | Acc : 0.7931
     Batch 025 | Loss : 0.3605 | Acc : 0.8332
     Batch 050 | Loss : 0.5367 | Acc : 0.7572
     Batch 075 | Loss : 0.4675 | Acc : 0.7644
     Batch 100 | Loss : 0.4314 | Acc : 0.7882
     Batch 125 | Loss : 0.4181 | Acc : 0.7933
     Batch 150 | Loss : 0.3382 | Acc : 0.8472
     Batch 175 | Loss : 0.4615 | Acc : 0.7768
     Batch 200 | Loss : 0.3427 | Acc : 0.8438
     Batch 225 | Loss : 0.3890 | Acc : 0.8140
     Batch 250 | Loss : 0.3834 | Acc : 0.8172
     Batch 275 | Loss : 0.3717 | Acc : 0.8296
     Batch 300 | Loss : 0.4696 | Acc : 0.7690
Epoch 00092 | Train Loss : 0.3990 | Eval Loss : 0.4065 | Train acc : 0.8107 | Eval Acc : 0.8055
     Batch 000 | Loss : 0.5268 | Acc : 0.7530
     Batch 025 | Loss : 0.4693 | Acc : 0.7724
     Batch 050 | Loss : 0.4438 | Acc : 0.7812
     Batch 075 | Loss : 0.4173 | Acc : 0.7962
     Batch 100 | Loss : 0.3458 | Acc : 0.8540
     Batch 125 | Loss : 0.3784 | Acc : 0.8165
     Batch 150 | Loss : 0.3671 | Acc : 0.8323
     Batch 175 | Loss : 0.3731 | Acc : 0.8211
     Batch 200 | Loss : 0.3943 | Acc : 0.8151
     Batch 225 | Loss : 0.3744 | Acc : 0.8390
     Batch 250 | Loss : 0.3609 | Acc : 0.8362
     Batch 275 | Loss : 0.4076 | Acc : 0.7986
     Batch 300 | Loss : 0.3996 | Acc : 0.8049
Epoch 00093 | Train Loss : 0.3969 | Eval Loss : 0.4267 | Train acc : 0.8117 | Eval Acc : 0.7942
     Batch 000 | Loss : 0.3773 | Acc : 0.8104
     Batch 025 | Loss : 0.4522 | Acc : 0.7845
     Batch 050 | Loss : 0.3585 | Acc : 0.8432
     Batch 075 | Loss : 0.3662 | Acc : 0.8293
     Batch 100 | Loss : 0.4330 | Acc : 0.7961
     Batch 125 | Loss : 0.3608 | Acc : 0.8355
     Batch 150 | Loss : 0.4838 | Acc : 0.7651
     Batch 175 | Loss : 0.4165 | Acc : 0.8045
     Batch 200 | Loss : 0.3554 | Acc : 0.8381
     Batch 225 | Loss : 0.5101 | Acc : 0.7520
     Batch 250 | Loss : 0.4987 | Acc : 0.7627
     Batch 275 | Loss : 0.3621 | Acc : 0.8299
     Batch 300 | Loss : 0.3581 | Acc : 0.8296
Epoch 00094 | Train Loss : 0.4021 | Eval Loss : 0.4075 | Train acc : 0.8093 | Eval Acc : 0.8046
     Batch 000 | Loss : 0.3928 | Acc : 0.8169
     Batch 025 | Loss : 0.3503 | Acc : 0.8398
     Batch 050 | Loss : 0.3482 | Acc : 0.8425
     Batch 075 | Loss : 0.4402 | Acc : 0.7885
     Batch 100 | Loss : 0.5677 | Acc : 0.7487
     Batch 125 | Loss : 0.4887 | Acc : 0.7662
     Batch 150 | Loss : 0.3440 | Acc : 0.8431
     Batch 175 | Loss : 0.3686 | Acc : 0.8252
     Batch 200 | Loss : 0.4987 | Acc : 0.7630
     Batch 225 | Loss : 0.3832 | Acc : 0.8267
     Batch 250 | Loss : 0.4482 | Acc : 0.7895
     Batch 275 | Loss : 0.3448 | Acc : 0.8412
     Batch 300 | Loss : 0.3285 | Acc : 0.8506
Epoch 00095 | Train Loss : 0.3995 | Eval Loss : 0.4128 | Train acc : 0.8108 | Eval Acc : 0.8044
     Batch 000 | Loss : 0.4179 | Acc : 0.8000
     Batch 025 | Loss : 0.4114 | Acc : 0.8104
     Batch 050 | Loss : 0.3616 | Acc : 0.8303
     Batch 075 | Loss : 0.4244 | Acc : 0.7884
     Batch 100 | Loss : 0.4369 | Acc : 0.7861
     Batch 125 | Loss : 0.4351 | Acc : 0.7853
     Batch 150 | Loss : 0.4088 | Acc : 0.8022
     Batch 175 | Loss : 0.3660 | Acc : 0.8384
     Batch 200 | Loss : 0.3627 | Acc : 0.8356
     Batch 225 | Loss : 0.4125 | Acc : 0.7959
     Batch 250 | Loss : 0.4399 | Acc : 0.7849
     Batch 275 | Loss : 0.3438 | Acc : 0.8455
     Batch 300 | Loss : 0.3509 | Acc : 0.8423
Epoch 00096 | Train Loss : 0.3968 | Eval Loss : 0.4196 | Train acc : 0.8118 | Eval Acc : 0.8017
     Batch 000 | Loss : 0.3569 | Acc : 0.8341
     Batch 025 | Loss : 0.3979 | Acc : 0.8128
     Batch 050 | Loss : 0.5213 | Acc : 0.7537
     Batch 075 | Loss : 0.4067 | Acc : 0.8037
     Batch 100 | Loss : 0.3406 | Acc : 0.8429
     Batch 125 | Loss : 0.3593 | Acc : 0.8296
     Batch 150 | Loss : 0.4717 | Acc : 0.7742
     Batch 175 | Loss : 0.3544 | Acc : 0.8386
     Batch 200 | Loss : 0.4270 | Acc : 0.7947
     Batch 225 | Loss : 0.3261 | Acc : 0.8562
     Batch 250 | Loss : 0.4137 | Acc : 0.8074
     Batch 275 | Loss : 0.4253 | Acc : 0.7925
     Batch 300 | Loss : 0.3635 | Acc : 0.8341
Epoch 00097 | Train Loss : 0.4011 | Eval Loss : 0.4075 | Train acc : 0.8098 | Eval Acc : 0.8052
     Batch 000 | Loss : 0.4105 | Acc : 0.8034
     Batch 025 | Loss : 0.4677 | Acc : 0.7617
     Batch 050 | Loss : 0.3476 | Acc : 0.8448
     Batch 075 | Loss : 0.4352 | Acc : 0.7901
     Batch 100 | Loss : 0.4007 | Acc : 0.8100
     Batch 125 | Loss : 0.3274 | Acc : 0.8531
     Batch 150 | Loss : 0.3578 | Acc : 0.8372
     Batch 175 | Loss : 0.4418 | Acc : 0.7874
     Batch 200 | Loss : 0.4692 | Acc : 0.7654
     Batch 225 | Loss : 0.4483 | Acc : 0.7873
     Batch 250 | Loss : 0.4625 | Acc : 0.7899
     Batch 275 | Loss : 0.4819 | Acc : 0.7668
     Batch 300 | Loss : 0.4675 | Acc : 0.7663
Epoch 00098 | Train Loss : 0.3983 | Eval Loss : 0.4153 | Train acc : 0.8115 | Eval Acc : 0.8017
     Batch 000 | Loss : 0.3710 | Acc : 0.8318
     Batch 025 | Loss : 0.3796 | Acc : 0.8200
     Batch 050 | Loss : 0.4116 | Acc : 0.7963
     Batch 075 | Loss : 0.4649 | Acc : 0.7679
     Batch 100 | Loss : 0.4423 | Acc : 0.7802
     Batch 125 | Loss : 0.3955 | Acc : 0.8077
     Batch 150 | Loss : 0.4613 | Acc : 0.7641
     Batch 175 | Loss : 0.5006 | Acc : 0.7616
     Batch 200 | Loss : 0.3420 | Acc : 0.8392
     Batch 225 | Loss : 0.3518 | Acc : 0.8433
     Batch 250 | Loss : 0.4358 | Acc : 0.7883
     Batch 275 | Loss : 0.4052 | Acc : 0.8125
     Batch 300 | Loss : 0.4247 | Acc : 0.7963
Epoch 00099 | Train Loss : 0.3999 | Eval Loss : 0.4098 | Train acc : 0.8104 | Eval Acc : 0.8025
     Batch 000 | Loss : 0.4689 | Acc : 0.7680
     Batch 025 | Loss : 0.6275 | Acc : 0.7045
     Batch 050 | Loss : 0.4028 | Acc : 0.8004
     Batch 075 | Loss : 0.4763 | Acc : 0.7532
     Batch 100 | Loss : 0.4225 | Acc : 0.8028
     Batch 125 | Loss : 0.3473 | Acc : 0.8427
     Batch 150 | Loss : 0.4304 | Acc : 0.7868
     Batch 175 | Loss : 0.3152 | Acc : 0.8637
     Batch 200 | Loss : 0.4468 | Acc : 0.7878
     Batch 225 | Loss : 0.4429 | Acc : 0.7854
     Batch 250 | Loss : 0.3868 | Acc : 0.8118
     Batch 275 | Loss : 0.3755 | Acc : 0.8229
     Batch 300 | Loss : 0.4165 | Acc : 0.8018
Epoch 00100 | Train Loss : 0.4014 | Eval Loss : 0.4102 | Train acc : 0.8097 | Eval Acc : 0.8009
     Batch 000 | Loss : 0.3997 | Acc : 0.8070
     Batch 025 | Loss : 0.4168 | Acc : 0.7956
     Batch 050 | Loss : 0.3958 | Acc : 0.8099
     Batch 075 | Loss : 0.3683 | Acc : 0.8237
     Batch 100 | Loss : 0.4162 | Acc : 0.7976
     Batch 125 | Loss : 0.3431 | Acc : 0.8471
     Batch 150 | Loss : 0.3911 | Acc : 0.8176
     Batch 175 | Loss : 0.4213 | Acc : 0.7917
     Batch 200 | Loss : 0.4704 | Acc : 0.7561
     Batch 225 | Loss : 0.3875 | Acc : 0.8138
     Batch 250 | Loss : 0.3610 | Acc : 0.8333
     Batch 275 | Loss : 0.3566 | Acc : 0.8426
     Batch 300 | Loss : 0.3681 | Acc : 0.8326
Epoch 00101 | Train Loss : 0.3970 | Eval Loss : 0.4107 | Train acc : 0.8113 | Eval Acc : 0.8027
     Batch 000 | Loss : 0.4416 | Acc : 0.7739
     Batch 025 | Loss : 0.3567 | Acc : 0.8318
     Batch 050 | Loss : 0.3518 | Acc : 0.8436
     Batch 075 | Loss : 0.3631 | Acc : 0.8390
     Batch 100 | Loss : 0.3378 | Acc : 0.8516
     Batch 125 | Loss : 0.4730 | Acc : 0.7740
     Batch 150 | Loss : 0.4247 | Acc : 0.7959
     Batch 175 | Loss : 0.4685 | Acc : 0.7686
     Batch 200 | Loss : 0.3423 | Acc : 0.8469
     Batch 225 | Loss : 0.3937 | Acc : 0.8221
     Batch 250 | Loss : 0.4247 | Acc : 0.7900
     Batch 275 | Loss : 0.3874 | Acc : 0.8184
     Batch 300 | Loss : 0.3783 | Acc : 0.8169
Epoch 00102 | Train Loss : 0.3984 | Eval Loss : 0.4074 | Train acc : 0.8112 | Eval Acc : 0.8048
     Batch 000 | Loss : 0.4554 | Acc : 0.7708
     Batch 025 | Loss : 0.4002 | Acc : 0.8022
     Batch 050 | Loss : 0.3768 | Acc : 0.8261
     Batch 075 | Loss : 0.3894 | Acc : 0.8149
     Batch 100 | Loss : 0.3667 | Acc : 0.8281
     Batch 125 | Loss : 0.3692 | Acc : 0.8264
     Batch 150 | Loss : 0.4483 | Acc : 0.7809
     Batch 175 | Loss : 0.4349 | Acc : 0.7849
     Batch 200 | Loss : 0.3881 | Acc : 0.8155
     Batch 225 | Loss : 0.3583 | Acc : 0.8452
     Batch 250 | Loss : 0.3666 | Acc : 0.8458
     Batch 275 | Loss : 0.3531 | Acc : 0.8479
     Batch 300 | Loss : 0.3489 | Acc : 0.8423
Epoch 00103 | Train Loss : 0.3973 | Eval Loss : 0.4097 | Train acc : 0.8114 | Eval Acc : 0.8021
     Batch 000 | Loss : 0.3831 | Acc : 0.8205
     Batch 025 | Loss : 0.3664 | Acc : 0.8273
     Batch 050 | Loss : 0.3832 | Acc : 0.8192
     Batch 075 | Loss : 0.4086 | Acc : 0.8085
     Batch 100 | Loss : 0.3707 | Acc : 0.8212
     Batch 125 | Loss : 0.3497 | Acc : 0.8491
     Batch 150 | Loss : 0.4764 | Acc : 0.7765
     Batch 175 | Loss : 0.3836 | Acc : 0.8145
     Batch 200 | Loss : 0.4867 | Acc : 0.7610
     Batch 225 | Loss : 0.4139 | Acc : 0.8045
     Batch 250 | Loss : 0.4297 | Acc : 0.7855
     Batch 275 | Loss : 0.4108 | Acc : 0.8015
     Batch 300 | Loss : 0.3557 | Acc : 0.8342
Epoch 00104 | Train Loss : 0.3966 | Eval Loss : 0.4045 | Train acc : 0.8117 | Eval Acc : 0.8062
     Batch 000 | Loss : 0.4753 | Acc : 0.7714
     Batch 025 | Loss : 0.4615 | Acc : 0.7594
     Batch 050 | Loss : 0.3683 | Acc : 0.8266
     Batch 075 | Loss : 0.4928 | Acc : 0.7721
     Batch 100 | Loss : 0.4870 | Acc : 0.7542
     Batch 125 | Loss : 0.3512 | Acc : 0.8337
     Batch 150 | Loss : 0.4430 | Acc : 0.7786
     Batch 175 | Loss : 0.3651 | Acc : 0.8288
     Batch 200 | Loss : 0.3937 | Acc : 0.8060
     Batch 225 | Loss : 0.3568 | Acc : 0.8380
     Batch 250 | Loss : 0.3700 | Acc : 0.8237
     Batch 275 | Loss : 0.3715 | Acc : 0.8227
     Batch 300 | Loss : 0.3806 | Acc : 0.8133
Epoch 00105 | Train Loss : 0.3959 | Eval Loss : 0.4103 | Train acc : 0.8120 | Eval Acc : 0.8016
     Batch 000 | Loss : 0.3748 | Acc : 0.8285
     Batch 025 | Loss : 0.4752 | Acc : 0.7578
     Batch 050 | Loss : 0.3609 | Acc : 0.8407
     Batch 075 | Loss : 0.3928 | Acc : 0.8133
     Batch 100 | Loss : 0.4024 | Acc : 0.8087
     Batch 125 | Loss : 0.4244 | Acc : 0.7975
     Batch 150 | Loss : 0.3724 | Acc : 0.8231
     Batch 175 | Loss : 0.3698 | Acc : 0.8362
     Batch 200 | Loss : 0.3958 | Acc : 0.8204
     Batch 225 | Loss : 0.4321 | Acc : 0.7867
     Batch 250 | Loss : 0.5037 | Acc : 0.7602
     Batch 275 | Loss : 0.3525 | Acc : 0.8407
     Batch 300 | Loss : 0.3460 | Acc : 0.8474
Epoch 00106 | Train Loss : 0.3987 | Eval Loss : 0.4058 | Train acc : 0.8108 | Eval Acc : 0.8049
     Batch 000 | Loss : 0.3586 | Acc : 0.8398
     Batch 025 | Loss : 0.5118 | Acc : 0.7533
     Batch 050 | Loss : 0.3900 | Acc : 0.8112
     Batch 075 | Loss : 0.3556 | Acc : 0.8372
     Batch 100 | Loss : 0.4295 | Acc : 0.7917
     Batch 125 | Loss : 0.4059 | Acc : 0.8084
     Batch 150 | Loss : 0.3811 | Acc : 0.8225
     Batch 175 | Loss : 0.3298 | Acc : 0.8521
     Batch 200 | Loss : 0.4029 | Acc : 0.8035
     Batch 225 | Loss : 0.3477 | Acc : 0.8387
     Batch 250 | Loss : 0.3995 | Acc : 0.8110
     Batch 275 | Loss : 0.3602 | Acc : 0.8452
     Batch 300 | Loss : 0.3629 | Acc : 0.8289
Epoch 00107 | Train Loss : 0.3989 | Eval Loss : 0.4086 | Train acc : 0.8105 | Eval Acc : 0.8024
     Batch 000 | Loss : 0.4037 | Acc : 0.8023
     Batch 025 | Loss : 0.3794 | Acc : 0.8361
     Batch 050 | Loss : 0.3613 | Acc : 0.8344
     Batch 075 | Loss : 0.3903 | Acc : 0.8140
     Batch 100 | Loss : 0.3373 | Acc : 0.8487
     Batch 125 | Loss : 0.3753 | Acc : 0.8409
     Batch 150 | Loss : 0.4398 | Acc : 0.7731
     Batch 175 | Loss : 0.3499 | Acc : 0.8348
     Batch 200 | Loss : 0.4347 | Acc : 0.7860
     Batch 225 | Loss : 0.4268 | Acc : 0.7944
     Batch 250 | Loss : 0.3678 | Acc : 0.8455
     Batch 275 | Loss : 0.4370 | Acc : 0.7920
     Batch 300 | Loss : 0.3674 | Acc : 0.8328
Epoch 00108 | Train Loss : 0.3993 | Eval Loss : 0.4180 | Train acc : 0.8108 | Eval Acc : 0.8013
     Batch 000 | Loss : 0.3815 | Acc : 0.8177
     Batch 025 | Loss : 0.4463 | Acc : 0.7886
     Batch 050 | Loss : 0.4279 | Acc : 0.7894
     Batch 075 | Loss : 0.3895 | Acc : 0.8164
     Batch 100 | Loss : 0.3323 | Acc : 0.8499
     Batch 125 | Loss : 0.3301 | Acc : 0.8572
     Batch 150 | Loss : 0.4378 | Acc : 0.7871
     Batch 175 | Loss : 0.3752 | Acc : 0.8247
     Batch 200 | Loss : 0.3372 | Acc : 0.8496
     Batch 225 | Loss : 0.3655 | Acc : 0.8267
     Batch 250 | Loss : 0.3475 | Acc : 0.8469
     Batch 275 | Loss : 0.4571 | Acc : 0.7725
     Batch 300 | Loss : 0.3358 | Acc : 0.8478
Epoch 00109 | Train Loss : 0.3975 | Eval Loss : 0.4225 | Train acc : 0.8108 | Eval Acc : 0.7966
     Batch 000 | Loss : 0.3334 | Acc : 0.8603
     Batch 025 | Loss : 0.4117 | Acc : 0.8001
     Batch 050 | Loss : 0.4070 | Acc : 0.8038
     Batch 075 | Loss : 0.3745 | Acc : 0.8307
     Batch 100 | Loss : 0.4902 | Acc : 0.7524
     Batch 125 | Loss : 0.4504 | Acc : 0.7843
     Batch 150 | Loss : 0.3456 | Acc : 0.8436
     Batch 175 | Loss : 0.3657 | Acc : 0.8426
