Done loading data from cached files.
Training ...
     Batch 000 | Loss : 1.2903 | Acc : 0.5144
     Batch 225 | Loss : 0.4036 | Acc : 0.8077
     Batch 250 | Loss : 0.4435 | Acc : 0.7807
     Batch 275 | Loss : 0.4169 | Acc : 0.8034
     Batch 300 | Loss : 0.4659 | Acc : 0.7754
Epoch 00030 | Train Loss : 0.4128 | Eval Loss : 0.4225 | Train acc : 0.8025 | Eval Acc : 0.7947 | Eval Log. Respected : 0.6695
     Batch 000 | Loss : 0.3553 | Acc : 0.8341
     Batch 025 | Loss : 0.5325 | Acc : 0.7500
     Batch 050 | Loss : 0.4093 | Acc : 0.7997
     Batch 075 | Loss : 0.4498 | Acc : 0.7736
     Batch 100 | Loss : 0.4430 | Acc : 0.7806
     Batch 125 | Loss : 0.4035 | Acc : 0.8096
     Batch 150 | Loss : 0.4515 | Acc : 0.7814
     Batch 175 | Loss : 0.4804 | Acc : 0.7656
     Batch 200 | Loss : 0.3852 | Acc : 0.8141
     Batch 225 | Loss : 0.3759 | Acc : 0.8222
     Batch 250 | Loss : 0.4569 | Acc : 0.7824
     Batch 275 | Loss : 0.3493 | Acc : 0.8351
     Batch 300 | Loss : 0.4563 | Acc : 0.7728
Epoch 00031 | Train Loss : 0.4115 | Eval Loss : 0.4150 | Train acc : 0.8024 | Eval Acc : 0.7968 | Eval Log. Respected : 0.6028
     Batch 000 | Loss : 0.3930 | Acc : 0.8112
     Batch 025 | Loss : 0.4698 | Acc : 0.7587
     Batch 050 | Loss : 0.4377 | Acc : 0.7809
     Batch 075 | Loss : 0.4718 | Acc : 0.7649
     Batch 100 | Loss : 0.4489 | Acc : 0.7890
     Batch 125 | Loss : 0.4629 | Acc : 0.7653
     Batch 150 | Loss : 0.3860 | Acc : 0.8211
     Batch 175 | Loss : 0.4595 | Acc : 0.7846
     Batch 200 | Loss : 0.3565 | Acc : 0.8384
     Batch 225 | Loss : 0.3748 | Acc : 0.8272
     Batch 250 | Loss : 0.3706 | Acc : 0.8292
     Batch 275 | Loss : 0.4207 | Acc : 0.8061
     Batch 300 | Loss : 0.3597 | Acc : 0.8318
Epoch 00032 | Train Loss : 0.4127 | Eval Loss : 0.4222 | Train acc : 0.8026 | Eval Acc : 0.7949 | Eval Log. Respected : 0.6499
     Batch 000 | Loss : 0.4308 | Acc : 0.7945
     Batch 025 | Loss : 0.4355 | Acc : 0.7860
     Batch 050 | Loss : 0.4906 | Acc : 0.7537
     Batch 075 | Loss : 0.5299 | Acc : 0.7378
     Batch 100 | Loss : 0.4037 | Acc : 0.8074
     Batch 125 | Loss : 0.3445 | Acc : 0.8488
     Batch 150 | Loss : 0.4046 | Acc : 0.8054
     Batch 175 | Loss : 0.4466 | Acc : 0.7741
     Batch 200 | Loss : 0.4799 | Acc : 0.7547
     Batch 225 | Loss : 0.3722 | Acc : 0.8289
     Batch 250 | Loss : 0.5195 | Acc : 0.7395
     Batch 275 | Loss : 0.3817 | Acc : 0.8178
     Batch 300 | Loss : 0.4665 | Acc : 0.7701
Epoch 00033 | Train Loss : 0.4132 | Eval Loss : 0.4176 | Train acc : 0.8018 | Eval Acc : 0.7952 | Eval Log. Respected : 0.6158
     Batch 000 | Loss : 0.3417 | Acc : 0.8545
     Batch 025 | Loss : 0.3995 | Acc : 0.8075
     Batch 050 | Loss : 0.4501 | Acc : 0.7714
     Batch 075 | Loss : 0.3430 | Acc : 0.8450
     Batch 100 | Loss : 0.3828 | Acc : 0.8203
     Batch 125 | Loss : 0.3678 | Acc : 0.8301
     Batch 150 | Loss : 0.3779 | Acc : 0.8334
     Batch 175 | Loss : 0.4902 | Acc : 0.7523
     Batch 200 | Loss : 0.3888 | Acc : 0.8129
     Batch 225 | Loss : 0.3754 | Acc : 0.8293
     Batch 250 | Loss : 0.3893 | Acc : 0.8093
     Batch 275 | Loss : 0.3248 | Acc : 0.8574
     Batch 300 | Loss : 0.3914 | Acc : 0.8125
Epoch 00034 | Train Loss : 0.4140 | Eval Loss : 0.4313 | Train acc : 0.8020 | Eval Acc : 0.7919 | Eval Log. Respected : 0.6417
     Batch 000 | Loss : 0.4312 | Acc : 0.7901
     Batch 025 | Loss : 0.4081 | Acc : 0.7971
     Batch 050 | Loss : 0.3954 | Acc : 0.8107
     Batch 075 | Loss : 0.4287 | Acc : 0.7841
     Batch 100 | Loss : 0.3681 | Acc : 0.8252
     Batch 125 | Loss : 0.4172 | Acc : 0.7954
     Batch 150 | Loss : 0.3726 | Acc : 0.8228
     Batch 175 | Loss : 0.4356 | Acc : 0.7870
     Batch 200 | Loss : 0.4111 | Acc : 0.8083
     Batch 225 | Loss : 0.4019 | Acc : 0.8099
     Batch 250 | Loss : 0.3608 | Acc : 0.8358
     Batch 275 | Loss : 0.3903 | Acc : 0.8135
     Batch 300 | Loss : 0.4166 | Acc : 0.7990
Epoch 00035 | Train Loss : 0.4128 | Eval Loss : 0.4541 | Train acc : 0.8024 | Eval Acc : 0.7828 | Eval Log. Respected : 0.6774
     Batch 000 | Loss : 0.4915 | Acc : 0.7596
     Batch 025 | Loss : 0.4276 | Acc : 0.7883
     Batch 050 | Loss : 0.4399 | Acc : 0.7779
     Batch 075 | Loss : 0.4594 | Acc : 0.7703
     Batch 100 | Loss : 0.4017 | Acc : 0.8045
     Batch 125 | Loss : 0.4355 | Acc : 0.7913
     Batch 150 | Loss : 0.3462 | Acc : 0.8407
     Batch 175 | Loss : 0.3583 | Acc : 0.8345
     Batch 200 | Loss : 0.3747 | Acc : 0.8247
     Batch 225 | Loss : 0.5203 | Acc : 0.7532
     Batch 250 | Loss : 0.3853 | Acc : 0.8185
     Batch 275 | Loss : 0.4040 | Acc : 0.8070
     Batch 300 | Loss : 0.5031 | Acc : 0.7496
Epoch 00036 | Train Loss : 0.4176 | Eval Loss : 0.4273 | Train acc : 0.8000 | Eval Acc : 0.7941 | Eval Log. Respected : 0.6568
Early Stopping
Testing...
Test Loss 0.6110 | Test Acc 0.8031 | Test Log. Res. 0.6586
