cuda is available
USING : cuda
Done loading data from cached files.
Training ...
     Batch 000 | Loss : 0.6952 | Acc : 0.5111
     Batch 185 | Loss : 0.3052 | Acc : 0.8572
     Batch 190 | Loss : 0.3150 | Acc : 0.8542
     Batch 195 | Loss : 0.3411 | Acc : 0.8483
     Batch 200 | Loss : 0.2637 | Acc : 0.8792
     Batch 205 | Loss : 0.2750 | Acc : 0.8789
     Batch 210 | Loss : 0.3135 | Acc : 0.8491
     Batch 215 | Loss : 0.3197 | Acc : 0.8481
     Batch 220 | Loss : 0.4346 | Acc : 0.8101
     Batch 225 | Loss : 0.3035 | Acc : 0.8617
     Batch 230 | Loss : 0.2697 | Acc : 0.8802
     Batch 235 | Loss : 0.3100 | Acc : 0.8569
     Batch 240 | Loss : 0.3498 | Acc : 0.8360
     Batch 245 | Loss : 0.3996 | Acc : 0.8156
     Batch 250 | Loss : 0.3050 | Acc : 0.8609
     Batch 255 | Loss : 0.3484 | Acc : 0.8388
     Batch 260 | Loss : 0.2449 | Acc : 0.8908
     Batch 265 | Loss : 0.3397 | Acc : 0.8398
     Batch 270 | Loss : 0.3414 | Acc : 0.8401
     Batch 275 | Loss : 0.3276 | Acc : 0.8414
     Batch 280 | Loss : 0.3293 | Acc : 0.8484
     Batch 285 | Loss : 0.2846 | Acc : 0.8687
     Batch 290 | Loss : 0.2726 | Acc : 0.8782
     Batch 295 | Loss : 0.2531 | Acc : 0.8893
     Batch 300 | Loss : 0.3166 | Acc : 0.8516
     Batch 305 | Loss : 0.3198 | Acc : 0.8497
     Batch 310 | Loss : 0.2678 | Acc : 0.8910
     Batch 315 | Loss : 0.3384 | Acc : 0.8435
     Batch 320 | Loss : 0.3221 | Acc : 0.8487
     Batch 325 | Loss : 0.3656 | Acc : 0.8258
     Batch 330 | Loss : 0.2786 | Acc : 0.8774
     Batch 335 | Loss : 0.3243 | Acc : 0.8429
     Batch 340 | Loss : 0.2569 | Acc : 0.8814
     Batch 345 | Loss : 0.4470 | Acc : 0.7970
     Batch 350 | Loss : 0.2297 | Acc : 0.8999
     Batch 355 | Loss : 0.2696 | Acc : 0.8830
     Batch 360 | Loss : 0.2520 | Acc : 0.8814
     Batch 365 | Loss : 0.3006 | Acc : 0.8610
     Batch 370 | Loss : 0.3134 | Acc : 0.8564
     Batch 375 | Loss : 0.3794 | Acc : 0.8217
     Batch 380 | Loss : 0.2803 | Acc : 0.8753
     Batch 385 | Loss : 0.3693 | Acc : 0.8239
     Batch 390 | Loss : 0.4141 | Acc : 0.8113
     Batch 395 | Loss : 0.2782 | Acc : 0.8743
     Batch 400 | Loss : 0.2621 | Acc : 0.8839
     Batch 405 | Loss : 0.3527 | Acc : 0.8385
     Batch 410 | Loss : 0.2828 | Acc : 0.8661
     Batch 415 | Loss : 0.3221 | Acc : 0.8446
     Batch 420 | Loss : 0.2649 | Acc : 0.8801
     Batch 425 | Loss : 0.2639 | Acc : 0.8811
     Batch 430 | Loss : 0.3270 | Acc : 0.8424
     Batch 435 | Loss : 0.3364 | Acc : 0.8396
     Batch 440 | Loss : 0.3544 | Acc : 0.8384
     Batch 445 | Loss : 0.2629 | Acc : 0.8872
     Batch 450 | Loss : 0.2959 | Acc : 0.8613
     Batch 455 | Loss : 0.3334 | Acc : 0.8424
     Batch 460 | Loss : 0.2877 | Acc : 0.8662
     Batch 465 | Loss : 0.2795 | Acc : 0.8706
     Batch 470 | Loss : 0.2393 | Acc : 0.8908
     Batch 475 | Loss : 0.3302 | Acc : 0.8417
     Batch 480 | Loss : 0.2619 | Acc : 0.8842
     Batch 485 | Loss : 0.3265 | Acc : 0.8469
     Batch 490 | Loss : 0.3113 | Acc : 0.8564
     Batch 495 | Loss : 0.2999 | Acc : 0.8617
     Batch 500 | Loss : 0.2795 | Acc : 0.8726
     Batch 505 | Loss : 0.2202 | Acc : 0.9037
     Batch 510 | Loss : 0.3093 | Acc : 0.8555
     Batch 515 | Loss : 0.2335 | Acc : 0.8961
     Batch 520 | Loss : 0.4844 | Acc : 0.7935
     Batch 525 | Loss : 0.2713 | Acc : 0.8785
     Batch 530 | Loss : 0.2773 | Acc : 0.8785
     Batch 535 | Loss : 0.3082 | Acc : 0.8596
     Batch 540 | Loss : 0.2634 | Acc : 0.8769
     Batch 545 | Loss : 0.4098 | Acc : 0.8162
Epoch 00043 | Train Loss : 0.3054 | Eval Loss : 0.3253 | Train acc : 0.8597 | Eval Acc : 0.8500 | Eval Log. Respected : 0.9360
     Batch 000 | Loss : 0.3219 | Acc : 0.8531
     Batch 005 | Loss : 0.2759 | Acc : 0.8753
     Batch 010 | Loss : 0.2712 | Acc : 0.8837
     Batch 015 | Loss : 0.3040 | Acc : 0.8587
     Batch 020 | Loss : 0.3214 | Acc : 0.8500
     Batch 025 | Loss : 0.3182 | Acc : 0.8452
     Batch 030 | Loss : 0.3358 | Acc : 0.8383
     Batch 035 | Loss : 0.3245 | Acc : 0.8513
     Batch 040 | Loss : 0.2955 | Acc : 0.8646
     Batch 045 | Loss : 0.3207 | Acc : 0.8515
     Batch 050 | Loss : 0.2460 | Acc : 0.8873
     Batch 055 | Loss : 0.2566 | Acc : 0.8820
     Batch 060 | Loss : 0.3245 | Acc : 0.8466
     Batch 065 | Loss : 0.2917 | Acc : 0.8662
     Batch 070 | Loss : 0.3149 | Acc : 0.8552
     Batch 075 | Loss : 0.2542 | Acc : 0.8843
     Batch 080 | Loss : 0.2264 | Acc : 0.9025
     Batch 085 | Loss : 0.2773 | Acc : 0.8715
     Batch 090 | Loss : 0.2496 | Acc : 0.8891
     Batch 095 | Loss : 0.3954 | Acc : 0.8220
     Batch 100 | Loss : 0.3445 | Acc : 0.8343
     Batch 105 | Loss : 0.2842 | Acc : 0.8783
     Batch 110 | Loss : 0.2888 | Acc : 0.8696
     Batch 115 | Loss : 0.3125 | Acc : 0.8561
     Batch 120 | Loss : 0.3663 | Acc : 0.8284
     Batch 125 | Loss : 0.2596 | Acc : 0.8817
     Batch 130 | Loss : 0.3035 | Acc : 0.8685
     Batch 135 | Loss : 0.3893 | Acc : 0.8180
     Batch 140 | Loss : 0.2886 | Acc : 0.8683
     Batch 145 | Loss : 0.3057 | Acc : 0.8623
     Batch 150 | Loss : 0.3899 | Acc : 0.8222
     Batch 155 | Loss : 0.2629 | Acc : 0.8813
     Batch 160 | Loss : 0.2512 | Acc : 0.8873
     Batch 165 | Loss : 0.2629 | Acc : 0.8839
     Batch 170 | Loss : 0.4120 | Acc : 0.8112
     Batch 175 | Loss : 0.3032 | Acc : 0.8589
     Batch 180 | Loss : 0.2158 | Acc : 0.9049
     Batch 185 | Loss : 0.3526 | Acc : 0.8337
     Batch 190 | Loss : 0.3033 | Acc : 0.8573
     Batch 195 | Loss : 0.3229 | Acc : 0.8451
     Batch 200 | Loss : 0.3340 | Acc : 0.8389
     Batch 205 | Loss : 0.2714 | Acc : 0.8764
     Batch 210 | Loss : 0.3089 | Acc : 0.8610
     Batch 215 | Loss : 0.2804 | Acc : 0.8735
     Batch 220 | Loss : 0.3991 | Acc : 0.8090
     Batch 225 | Loss : 0.2861 | Acc : 0.8697
     Batch 230 | Loss : 0.2600 | Acc : 0.8908
     Batch 235 | Loss : 0.2980 | Acc : 0.8651
     Batch 240 | Loss : 0.3401 | Acc : 0.8413
     Batch 245 | Loss : 0.3538 | Acc : 0.8345
     Batch 250 | Loss : 0.3407 | Acc : 0.8390
     Batch 255 | Loss : 0.2783 | Acc : 0.8740
     Batch 260 | Loss : 0.2472 | Acc : 0.8856
     Batch 265 | Loss : 0.2744 | Acc : 0.8755
     Batch 270 | Loss : 0.4268 | Acc : 0.8071
     Batch 275 | Loss : 0.3560 | Acc : 0.8248
     Batch 280 | Loss : 0.2750 | Acc : 0.8790
     Batch 285 | Loss : 0.3658 | Acc : 0.8360
     Batch 290 | Loss : 0.3001 | Acc : 0.8606
     Batch 295 | Loss : 0.3232 | Acc : 0.8481
     Batch 300 | Loss : 0.3035 | Acc : 0.8594
     Batch 305 | Loss : 0.3001 | Acc : 0.8542
     Batch 310 | Loss : 0.2604 | Acc : 0.8843
     Batch 315 | Loss : 0.2882 | Acc : 0.8683
     Batch 320 | Loss : 0.3067 | Acc : 0.8565
     Batch 325 | Loss : 0.2670 | Acc : 0.8757
     Batch 330 | Loss : 0.2808 | Acc : 0.8682
     Batch 335 | Loss : 0.2615 | Acc : 0.8874
     Batch 340 | Loss : 0.3080 | Acc : 0.8602
     Batch 345 | Loss : 0.2759 | Acc : 0.8782
     Batch 350 | Loss : 0.3050 | Acc : 0.8613
     Batch 355 | Loss : 0.3004 | Acc : 0.8624
     Batch 360 | Loss : 0.3256 | Acc : 0.8456
     Batch 365 | Loss : 0.3215 | Acc : 0.8478
     Batch 370 | Loss : 0.3296 | Acc : 0.8430
     Batch 375 | Loss : 0.3010 | Acc : 0.8606
     Batch 380 | Loss : 0.2575 | Acc : 0.8840
     Batch 385 | Loss : 0.3087 | Acc : 0.8582
     Batch 390 | Loss : 0.3472 | Acc : 0.8307
     Batch 395 | Loss : 0.2592 | Acc : 0.8839
     Batch 400 | Loss : 0.2843 | Acc : 0.8686
     Batch 405 | Loss : 0.2576 | Acc : 0.8911
     Batch 410 | Loss : 0.3112 | Acc : 0.8551
     Batch 415 | Loss : 0.2482 | Acc : 0.8864
     Batch 420 | Loss : 0.3447 | Acc : 0.8393
     Batch 425 | Loss : 0.2766 | Acc : 0.8745
     Batch 430 | Loss : 0.3593 | Acc : 0.8293
     Batch 435 | Loss : 0.4043 | Acc : 0.8187
     Batch 440 | Loss : 0.2967 | Acc : 0.8648
     Batch 445 | Loss : 0.2960 | Acc : 0.8647
     Batch 450 | Loss : 0.3426 | Acc : 0.8402
     Batch 455 | Loss : 0.3130 | Acc : 0.8591
     Batch 460 | Loss : 0.3177 | Acc : 0.8533
     Batch 465 | Loss : 0.3459 | Acc : 0.8358
     Batch 470 | Loss : 0.2977 | Acc : 0.8651
     Batch 475 | Loss : 0.2576 | Acc : 0.8840
     Batch 480 | Loss : 0.2534 | Acc : 0.8865
     Batch 485 | Loss : 0.3286 | Acc : 0.8415
     Batch 490 | Loss : 0.3166 | Acc : 0.8537
     Batch 495 | Loss : 0.2942 | Acc : 0.8642
     Batch 500 | Loss : 0.2753 | Acc : 0.8766
     Batch 505 | Loss : 0.2440 | Acc : 0.8912
     Batch 510 | Loss : 0.2733 | Acc : 0.8749
     Batch 515 | Loss : 0.3430 | Acc : 0.8360
     Batch 520 | Loss : 0.3332 | Acc : 0.8409
     Batch 525 | Loss : 0.4234 | Acc : 0.8048
     Batch 530 | Loss : 0.3348 | Acc : 0.8415
     Batch 535 | Loss : 0.3270 | Acc : 0.8462
     Batch 540 | Loss : 0.2899 | Acc : 0.8669
     Batch 545 | Loss : 0.4643 | Acc : 0.8014
Epoch 00044 | Train Loss : 0.3051 | Eval Loss : 0.3220 | Train acc : 0.8598 | Eval Acc : 0.8513 | Eval Log. Respected : 0.9318
     Batch 000 | Loss : 0.2614 | Acc : 0.8816
     Batch 005 | Loss : 0.2763 | Acc : 0.8736
     Batch 010 | Loss : 0.2669 | Acc : 0.8796
     Batch 015 | Loss : 0.3157 | Acc : 0.8525
     Batch 020 | Loss : 0.3134 | Acc : 0.8546
     Batch 025 | Loss : 0.3123 | Acc : 0.8610
     Batch 030 | Loss : 0.3339 | Acc : 0.8439
     Batch 035 | Loss : 0.3004 | Acc : 0.8703
     Batch 040 | Loss : 0.2399 | Acc : 0.9011
     Batch 045 | Loss : 0.2884 | Acc : 0.8666
     Batch 050 | Loss : 0.3037 | Acc : 0.8612
     Batch 055 | Loss : 0.3375 | Acc : 0.8415
     Batch 060 | Loss : 0.3044 | Acc : 0.8579
     Batch 065 | Loss : 0.2962 | Acc : 0.8618
     Batch 070 | Loss : 0.4041 | Acc : 0.8113
     Batch 075 | Loss : 0.2872 | Acc : 0.8747
     Batch 080 | Loss : 0.2999 | Acc : 0.8666
     Batch 085 | Loss : 0.2959 | Acc : 0.8609
     Batch 090 | Loss : 0.2699 | Acc : 0.8812
     Batch 095 | Loss : 0.2702 | Acc : 0.8780
     Batch 100 | Loss : 0.2658 | Acc : 0.8800
     Batch 105 | Loss : 0.2574 | Acc : 0.8782
     Batch 110 | Loss : 0.3071 | Acc : 0.8570
     Batch 115 | Loss : 0.2766 | Acc : 0.8746
     Batch 120 | Loss : 0.2690 | Acc : 0.8777
     Batch 125 | Loss : 0.2793 | Acc : 0.8777
     Batch 130 | Loss : 0.2569 | Acc : 0.8853
     Batch 135 | Loss : 0.2612 | Acc : 0.8787
     Batch 140 | Loss : 0.3112 | Acc : 0.8663
     Batch 145 | Loss : 0.2850 | Acc : 0.8716
     Batch 150 | Loss : 0.2730 | Acc : 0.8752
     Batch 155 | Loss : 0.2463 | Acc : 0.8891
     Batch 160 | Loss : 0.3238 | Acc : 0.8468
     Batch 165 | Loss : 0.2837 | Acc : 0.8724
     Batch 170 | Loss : 0.2805 | Acc : 0.8726
     Batch 175 | Loss : 0.2952 | Acc : 0.8659
     Batch 180 | Loss : 0.2719 | Acc : 0.8772
     Batch 185 | Loss : 0.2803 | Acc : 0.8731
     Batch 190 | Loss : 0.2728 | Acc : 0.8755
     Batch 195 | Loss : 0.3123 | Acc : 0.8554
     Batch 200 | Loss : 0.2660 | Acc : 0.8781
     Batch 205 | Loss : 0.2891 | Acc : 0.8655
     Batch 210 | Loss : 0.2502 | Acc : 0.8875
     Batch 215 | Loss : 0.3359 | Acc : 0.8373
     Batch 220 | Loss : 0.3022 | Acc : 0.8635
     Batch 225 | Loss : 0.4712 | Acc : 0.7965
     Batch 230 | Loss : 0.2832 | Acc : 0.8661
     Batch 235 | Loss : 0.2791 | Acc : 0.8735
     Batch 240 | Loss : 0.2458 | Acc : 0.8904
     Batch 245 | Loss : 0.3744 | Acc : 0.8368
     Batch 250 | Loss : 0.2769 | Acc : 0.8769
     Batch 255 | Loss : 0.3279 | Acc : 0.8434
     Batch 260 | Loss : 0.3849 | Acc : 0.8199
     Batch 265 | Loss : 0.3164 | Acc : 0.8531
     Batch 270 | Loss : 0.3030 | Acc : 0.8594
     Batch 275 | Loss : 0.2990 | Acc : 0.8617
     Batch 280 | Loss : 0.3037 | Acc : 0.8617
     Batch 285 | Loss : 0.2899 | Acc : 0.8688
     Batch 290 | Loss : 0.4760 | Acc : 0.7797
     Batch 295 | Loss : 0.2730 | Acc : 0.8767
     Batch 300 | Loss : 0.2659 | Acc : 0.8818
     Batch 305 | Loss : 0.2755 | Acc : 0.8713
     Batch 310 | Loss : 0.2802 | Acc : 0.8749
     Batch 315 | Loss : 0.2533 | Acc : 0.8871
     Batch 320 | Loss : 0.2875 | Acc : 0.8696
     Batch 325 | Loss : 0.3089 | Acc : 0.8574
     Batch 330 | Loss : 0.3225 | Acc : 0.8530
     Batch 335 | Loss : 0.3295 | Acc : 0.8464
     Batch 340 | Loss : 0.2783 | Acc : 0.8769
     Batch 345 | Loss : 0.3004 | Acc : 0.8606
     Batch 350 | Loss : 0.3061 | Acc : 0.8608
     Batch 355 | Loss : 0.2472 | Acc : 0.8883
     Batch 360 | Loss : 0.3080 | Acc : 0.8529
     Batch 365 | Loss : 0.3603 | Acc : 0.8278
     Batch 370 | Loss : 0.3043 | Acc : 0.8574
     Batch 375 | Loss : 0.2981 | Acc : 0.8661
     Batch 380 | Loss : 0.3084 | Acc : 0.8537
     Batch 385 | Loss : 0.2752 | Acc : 0.8745
     Batch 390 | Loss : 0.3437 | Acc : 0.8419
     Batch 395 | Loss : 0.2512 | Acc : 0.8851
     Batch 400 | Loss : 0.3157 | Acc : 0.8518
     Batch 405 | Loss : 0.2710 | Acc : 0.8783
     Batch 410 | Loss : 0.2775 | Acc : 0.8735
     Batch 415 | Loss : 0.2229 | Acc : 0.9024
     Batch 420 | Loss : 0.2529 | Acc : 0.8882
     Batch 425 | Loss : 0.2495 | Acc : 0.8855
     Batch 430 | Loss : 0.3137 | Acc : 0.8572
     Batch 435 | Loss : 0.3134 | Acc : 0.8569
     Batch 440 | Loss : 0.3048 | Acc : 0.8625
     Batch 445 | Loss : 0.3068 | Acc : 0.8546
     Batch 450 | Loss : 0.3219 | Acc : 0.8507
     Batch 455 | Loss : 0.3462 | Acc : 0.8359
     Batch 460 | Loss : 0.3480 | Acc : 0.8330
     Batch 465 | Loss : 0.2668 | Acc : 0.8835
     Batch 470 | Loss : 0.3314 | Acc : 0.8420
     Batch 475 | Loss : 0.2967 | Acc : 0.8646
     Batch 480 | Loss : 0.2514 | Acc : 0.8859
     Batch 485 | Loss : 0.3103 | Acc : 0.8625
     Batch 490 | Loss : 0.2974 | Acc : 0.8609
     Batch 495 | Loss : 0.2512 | Acc : 0.8881
     Batch 500 | Loss : 0.3472 | Acc : 0.8429
     Batch 505 | Loss : 0.3119 | Acc : 0.8618
     Batch 510 | Loss : 0.2711 | Acc : 0.8768
     Batch 515 | Loss : 0.2581 | Acc : 0.8917
     Batch 520 | Loss : 0.2530 | Acc : 0.8909
     Batch 525 | Loss : 0.3114 | Acc : 0.8569
     Batch 530 | Loss : 0.2908 | Acc : 0.8683
     Batch 535 | Loss : 0.2792 | Acc : 0.8718
     Batch 540 | Loss : 0.3172 | Acc : 0.8503
     Batch 545 | Loss : 0.3299 | Acc : 0.8446
Epoch 00045 | Train Loss : 0.3050 | Eval Loss : 0.3216 | Train acc : 0.8599 | Eval Acc : 0.8513 | Eval Log. Respected : 0.9352
     Batch 000 | Loss : 0.2882 | Acc : 0.8745
     Batch 005 | Loss : 0.2764 | Acc : 0.8778
     Batch 010 | Loss : 0.2937 | Acc : 0.8628
     Batch 015 | Loss : 0.2914 | Acc : 0.8661
     Batch 020 | Loss : 0.2751 | Acc : 0.8765
     Batch 025 | Loss : 0.2998 | Acc : 0.8599
     Batch 030 | Loss : 0.3365 | Acc : 0.8384
     Batch 035 | Loss : 0.2565 | Acc : 0.8855
     Batch 040 | Loss : 0.3100 | Acc : 0.8590
     Batch 045 | Loss : 0.2860 | Acc : 0.8736
     Batch 050 | Loss : 0.2514 | Acc : 0.8925
     Batch 055 | Loss : 0.3427 | Acc : 0.8344
     Batch 060 | Loss : 0.3011 | Acc : 0.8588
     Batch 065 | Loss : 0.3341 | Acc : 0.8480
     Batch 070 | Loss : 0.2947 | Acc : 0.8652
     Batch 075 | Loss : 0.3504 | Acc : 0.8354
     Batch 080 | Loss : 0.2904 | Acc : 0.8686
     Batch 085 | Loss : 0.3136 | Acc : 0.8574
     Batch 090 | Loss : 0.3033 | Acc : 0.8605
     Batch 095 | Loss : 0.3093 | Acc : 0.8551
     Batch 100 | Loss : 0.3010 | Acc : 0.8625
     Batch 105 | Loss : 0.2914 | Acc : 0.8642
     Batch 110 | Loss : 0.3161 | Acc : 0.8467
     Batch 115 | Loss : 0.4021 | Acc : 0.8086
     Batch 120 | Loss : 0.3012 | Acc : 0.8625
     Batch 125 | Loss : 0.2416 | Acc : 0.8944
     Batch 130 | Loss : 0.4214 | Acc : 0.8179
     Batch 135 | Loss : 0.2609 | Acc : 0.8899
     Batch 140 | Loss : 0.2727 | Acc : 0.8766
     Batch 145 | Loss : 0.3412 | Acc : 0.8389
     Batch 150 | Loss : 0.2634 | Acc : 0.8773
     Batch 155 | Loss : 0.3110 | Acc : 0.8621
     Batch 160 | Loss : 0.2784 | Acc : 0.8742
     Batch 165 | Loss : 0.3181 | Acc : 0.8515
     Batch 170 | Loss : 0.2719 | Acc : 0.8788
     Batch 175 | Loss : 0.2584 | Acc : 0.8861
     Batch 180 | Loss : 0.3353 | Acc : 0.8498
     Batch 185 | Loss : 0.2729 | Acc : 0.8731
     Batch 190 | Loss : 0.3125 | Acc : 0.8536
     Batch 195 | Loss : 0.3517 | Acc : 0.8248
     Batch 200 | Loss : 0.3038 | Acc : 0.8676
     Batch 205 | Loss : 0.2626 | Acc : 0.8842
     Batch 210 | Loss : 0.3460 | Acc : 0.8282
     Batch 215 | Loss : 0.2598 | Acc : 0.8814
     Batch 220 | Loss : 0.4230 | Acc : 0.8017
     Batch 225 | Loss : 0.2383 | Acc : 0.8979
     Batch 230 | Loss : 0.2527 | Acc : 0.8861
     Batch 235 | Loss : 0.3404 | Acc : 0.8480
     Batch 240 | Loss : 0.3185 | Acc : 0.8498
     Batch 245 | Loss : 0.2598 | Acc : 0.8833
     Batch 250 | Loss : 0.3109 | Acc : 0.8633
     Batch 255 | Loss : 0.3333 | Acc : 0.8434
     Batch 260 | Loss : 0.3076 | Acc : 0.8595
     Batch 265 | Loss : 0.3359 | Acc : 0.8438
     Batch 270 | Loss : 0.2382 | Acc : 0.8946
     Batch 275 | Loss : 0.2576 | Acc : 0.8854
     Batch 280 | Loss : 0.2754 | Acc : 0.8729
     Batch 285 | Loss : 0.3236 | Acc : 0.8434
     Batch 290 | Loss : 0.2993 | Acc : 0.8595
     Batch 295 | Loss : 0.2866 | Acc : 0.8677
     Batch 300 | Loss : 0.3307 | Acc : 0.8486
     Batch 305 | Loss : 0.2895 | Acc : 0.8753
     Batch 310 | Loss : 0.2784 | Acc : 0.8707
     Batch 315 | Loss : 0.2816 | Acc : 0.8705
     Batch 320 | Loss : 0.3077 | Acc : 0.8621
     Batch 325 | Loss : 0.2603 | Acc : 0.8844
     Batch 330 | Loss : 0.3112 | Acc : 0.8557
     Batch 335 | Loss : 0.3339 | Acc : 0.8479
     Batch 340 | Loss : 0.2896 | Acc : 0.8669
     Batch 345 | Loss : 0.3736 | Acc : 0.8282
     Batch 350 | Loss : 0.2971 | Acc : 0.8635
     Batch 355 | Loss : 0.3173 | Acc : 0.8496
     Batch 360 | Loss : 0.2491 | Acc : 0.8861
     Batch 365 | Loss : 0.3787 | Acc : 0.8374
     Batch 370 | Loss : 0.3290 | Acc : 0.8550
     Batch 375 | Loss : 0.2974 | Acc : 0.8607
     Batch 380 | Loss : 0.2721 | Acc : 0.8788
     Batch 385 | Loss : 0.2997 | Acc : 0.8641
     Batch 390 | Loss : 0.3753 | Acc : 0.8260
     Batch 395 | Loss : 0.2575 | Acc : 0.8843
     Batch 400 | Loss : 0.3605 | Acc : 0.8232
     Batch 405 | Loss : 0.2781 | Acc : 0.8694
     Batch 410 | Loss : 0.2765 | Acc : 0.8737
     Batch 415 | Loss : 0.2951 | Acc : 0.8696
     Batch 420 | Loss : 0.2531 | Acc : 0.8856
     Batch 425 | Loss : 0.2790 | Acc : 0.8707
     Batch 430 | Loss : 0.2781 | Acc : 0.8767
     Batch 435 | Loss : 0.2828 | Acc : 0.8714
     Batch 440 | Loss : 0.3176 | Acc : 0.8490
     Batch 445 | Loss : 0.2919 | Acc : 0.8728
     Batch 450 | Loss : 0.4011 | Acc : 0.8166
     Batch 455 | Loss : 0.3380 | Acc : 0.8365
     Batch 460 | Loss : 0.2863 | Acc : 0.8689
     Batch 465 | Loss : 0.2993 | Acc : 0.8660
     Batch 470 | Loss : 0.2487 | Acc : 0.8906
     Batch 475 | Loss : 0.3562 | Acc : 0.8322
     Batch 480 | Loss : 0.2854 | Acc : 0.8680
     Batch 485 | Loss : 0.3252 | Acc : 0.8466
     Batch 490 | Loss : 0.2849 | Acc : 0.8710
     Batch 495 | Loss : 0.3263 | Acc : 0.8445
     Batch 500 | Loss : 0.3040 | Acc : 0.8600
     Batch 505 | Loss : 0.2778 | Acc : 0.8770
     Batch 510 | Loss : 0.3130 | Acc : 0.8573
     Batch 515 | Loss : 0.2481 | Acc : 0.8888
     Batch 520 | Loss : 0.3455 | Acc : 0.8385
     Batch 525 | Loss : 0.3115 | Acc : 0.8523
     Batch 530 | Loss : 0.2830 | Acc : 0.8735
     Batch 535 | Loss : 0.3069 | Acc : 0.8549
     Batch 540 | Loss : 0.3518 | Acc : 0.8322
     Batch 545 | Loss : 0.3440 | Acc : 0.8344
Epoch 00046 | Train Loss : 0.3044 | Eval Loss : 0.3238 | Train acc : 0.8602 | Eval Acc : 0.8499 | Eval Log. Respected : 0.9218
     Batch 000 | Loss : 0.3454 | Acc : 0.8428
     Batch 005 | Loss : 0.3204 | Acc : 0.8514
     Batch 010 | Loss : 0.4093 | Acc : 0.8106
     Batch 015 | Loss : 0.2695 | Acc : 0.8752
     Batch 020 | Loss : 0.2680 | Acc : 0.8803
     Batch 025 | Loss : 0.3739 | Acc : 0.8266
     Batch 030 | Loss : 0.3145 | Acc : 0.8526
     Batch 035 | Loss : 0.3669 | Acc : 0.8257
     Batch 040 | Loss : 0.2737 | Acc : 0.8746
     Batch 045 | Loss : 0.3213 | Acc : 0.8451
     Batch 050 | Loss : 0.3165 | Acc : 0.8550
     Batch 055 | Loss : 0.2531 | Acc : 0.8841
     Batch 060 | Loss : 0.2462 | Acc : 0.8925
     Batch 065 | Loss : 0.3580 | Acc : 0.8350
     Batch 070 | Loss : 0.3385 | Acc : 0.8389
     Batch 075 | Loss : 0.2699 | Acc : 0.8766
     Batch 080 | Loss : 0.2685 | Acc : 0.8786
     Batch 085 | Loss : 0.2723 | Acc : 0.8756
     Batch 090 | Loss : 0.2894 | Acc : 0.8674
     Batch 095 | Loss : 0.2441 | Acc : 0.8934
     Batch 100 | Loss : 0.3180 | Acc : 0.8473
     Batch 105 | Loss : 0.2740 | Acc : 0.8743
     Batch 110 | Loss : 0.3217 | Acc : 0.8489
     Batch 115 | Loss : 0.2646 | Acc : 0.8813
     Batch 120 | Loss : 0.3092 | Acc : 0.8537
     Batch 125 | Loss : 0.2948 | Acc : 0.8561
     Batch 130 | Loss : 0.2668 | Acc : 0.8759
     Batch 135 | Loss : 0.2295 | Acc : 0.9047
     Batch 140 | Loss : 0.2592 | Acc : 0.8835
     Batch 145 | Loss : 0.3343 | Acc : 0.8489
     Batch 150 | Loss : 0.3065 | Acc : 0.8592
     Batch 155 | Loss : 0.3264 | Acc : 0.8500
     Batch 160 | Loss : 0.3232 | Acc : 0.8458
     Batch 165 | Loss : 0.3964 | Acc : 0.8147
     Batch 170 | Loss : 0.3266 | Acc : 0.8437
     Batch 175 | Loss : 0.3814 | Acc : 0.8132
     Batch 180 | Loss : 0.2947 | Acc : 0.8635
     Batch 185 | Loss : 0.3071 | Acc : 0.8574
     Batch 190 | Loss : 0.2731 | Acc : 0.8738
     Batch 195 | Loss : 0.2843 | Acc : 0.8685
     Batch 200 | Loss : 0.3498 | Acc : 0.8312
     Batch 205 | Loss : 0.2520 | Acc : 0.8845
     Batch 210 | Loss : 0.3842 | Acc : 0.8259
     Batch 215 | Loss : 0.2385 | Acc : 0.8948
     Batch 220 | Loss : 0.3246 | Acc : 0.8474
     Batch 225 | Loss : 0.2755 | Acc : 0.8760
     Batch 230 | Loss : 0.2224 | Acc : 0.9052
     Batch 235 | Loss : 0.4451 | Acc : 0.7959
     Batch 240 | Loss : 0.2748 | Acc : 0.8773
     Batch 245 | Loss : 0.3690 | Acc : 0.8208
     Batch 250 | Loss : 0.3441 | Acc : 0.8375
     Batch 255 | Loss : 0.2601 | Acc : 0.8873
     Batch 260 | Loss : 0.3119 | Acc : 0.8525
     Batch 265 | Loss : 0.2980 | Acc : 0.8634
     Batch 270 | Loss : 0.2579 | Acc : 0.8855
     Batch 275 | Loss : 0.2794 | Acc : 0.8737
     Batch 280 | Loss : 0.2505 | Acc : 0.8857
     Batch 285 | Loss : 0.2575 | Acc : 0.8827
     Batch 290 | Loss : 0.3362 | Acc : 0.8447
     Batch 295 | Loss : 0.2779 | Acc : 0.8703
     Batch 300 | Loss : 0.2571 | Acc : 0.8875
     Batch 305 | Loss : 0.2853 | Acc : 0.8691
     Batch 310 | Loss : 0.3208 | Acc : 0.8475
     Batch 315 | Loss : 0.2501 | Acc : 0.8903
     Batch 320 | Loss : 0.3007 | Acc : 0.8603
     Batch 325 | Loss : 0.3168 | Acc : 0.8515
     Batch 330 | Loss : 0.3295 | Acc : 0.8457
