Done loading data from cached files.
Training ...
     Batch 000 | Loss : 15.6596 | Acc : 0.5656
     Batch 300 | Loss : 0.3372 | Acc : 0.8401
Epoch 00031 | Train Loss : 0.3592 | Eval Loss : 0.3617 | Train acc : 0.8239 | Eval Acc : 0.8229
     Batch 000 | Loss : 0.4492 | Acc : 0.7793
     Batch 025 | Loss : 0.3318 | Acc : 0.8429
     Batch 050 | Loss : 0.2940 | Acc : 0.8629
     Batch 075 | Loss : 0.3370 | Acc : 0.8434
     Batch 100 | Loss : 0.3323 | Acc : 0.8434
     Batch 125 | Loss : 0.3083 | Acc : 0.8523
     Batch 150 | Loss : 0.3881 | Acc : 0.8122
     Batch 175 | Loss : 0.3454 | Acc : 0.8295
     Batch 200 | Loss : 0.3650 | Acc : 0.8175
     Batch 225 | Loss : 0.3572 | Acc : 0.8234
     Batch 250 | Loss : 0.3266 | Acc : 0.8384
     Batch 275 | Loss : 0.3279 | Acc : 0.8447
     Batch 300 | Loss : 0.3483 | Acc : 0.8320
Epoch 00032 | Train Loss : 0.3553 | Eval Loss : 0.3533 | Train acc : 0.8259 | Eval Acc : 0.8253
     Batch 000 | Loss : 0.3630 | Acc : 0.8101
     Batch 025 | Loss : 0.3099 | Acc : 0.8472
     Batch 050 | Loss : 0.3204 | Acc : 0.8447
     Batch 075 | Loss : 0.3371 | Acc : 0.8346
     Batch 100 | Loss : 0.3455 | Acc : 0.8371
     Batch 125 | Loss : 0.3221 | Acc : 0.8479
     Batch 150 | Loss : 0.3480 | Acc : 0.8282
     Batch 175 | Loss : 0.3234 | Acc : 0.8506
     Batch 200 | Loss : 0.3347 | Acc : 0.8344
     Batch 225 | Loss : 0.3102 | Acc : 0.8473
     Batch 250 | Loss : 0.3740 | Acc : 0.8108
     Batch 275 | Loss : 0.3687 | Acc : 0.8170
     Batch 300 | Loss : 0.3331 | Acc : 0.8301
Epoch 00033 | Train Loss : 0.3555 | Eval Loss : 0.3723 | Train acc : 0.8257 | Eval Acc : 0.8161
     Batch 000 | Loss : 0.3500 | Acc : 0.8367
     Batch 025 | Loss : 0.3731 | Acc : 0.8114
     Batch 050 | Loss : 0.3407 | Acc : 0.8270
     Batch 075 | Loss : 0.3867 | Acc : 0.8095
     Batch 100 | Loss : 0.3226 | Acc : 0.8438
     Batch 125 | Loss : 0.3650 | Acc : 0.8122
     Batch 150 | Loss : 0.3547 | Acc : 0.8422
     Batch 175 | Loss : 0.3674 | Acc : 0.8178
     Batch 200 | Loss : 0.3454 | Acc : 0.8329
     Batch 225 | Loss : 0.3076 | Acc : 0.8544
     Batch 250 | Loss : 0.3733 | Acc : 0.8127
     Batch 275 | Loss : 0.3508 | Acc : 0.8247
     Batch 300 | Loss : 0.3345 | Acc : 0.8381
Epoch 00034 | Train Loss : 0.3524 | Eval Loss : 0.3640 | Train acc : 0.8279 | Eval Acc : 0.8245
     Batch 000 | Loss : 0.3447 | Acc : 0.8316
     Batch 025 | Loss : 0.3258 | Acc : 0.8327
     Batch 050 | Loss : 0.3343 | Acc : 0.8383
     Batch 075 | Loss : 0.3577 | Acc : 0.8245
     Batch 100 | Loss : 0.3637 | Acc : 0.8203
     Batch 125 | Loss : 0.2895 | Acc : 0.8660
     Batch 150 | Loss : 0.3284 | Acc : 0.8330
     Batch 175 | Loss : 0.3692 | Acc : 0.8075
     Batch 200 | Loss : 0.2912 | Acc : 0.8635
     Batch 225 | Loss : 0.4429 | Acc : 0.7714
     Batch 250 | Loss : 0.3243 | Acc : 0.8485
     Batch 275 | Loss : 0.3301 | Acc : 0.8357
     Batch 300 | Loss : 0.3283 | Acc : 0.8406
Epoch 00035 | Train Loss : 0.3541 | Eval Loss : 0.3523 | Train acc : 0.8268 | Eval Acc : 0.8270
     Batch 000 | Loss : 0.3095 | Acc : 0.8511
     Batch 025 | Loss : 0.4736 | Acc : 0.7572
     Batch 050 | Loss : 0.3538 | Acc : 0.8245
     Batch 075 | Loss : 0.3002 | Acc : 0.8568
     Batch 100 | Loss : 0.3445 | Acc : 0.8364
     Batch 125 | Loss : 0.3802 | Acc : 0.8006
     Batch 150 | Loss : 0.3686 | Acc : 0.8231
     Batch 175 | Loss : 0.4514 | Acc : 0.8022
     Batch 200 | Loss : 0.3633 | Acc : 0.8190
     Batch 225 | Loss : 0.3539 | Acc : 0.8226
     Batch 250 | Loss : 0.3198 | Acc : 0.8488
     Batch 275 | Loss : 0.3119 | Acc : 0.8492
     Batch 300 | Loss : 0.3317 | Acc : 0.8512
Epoch 00036 | Train Loss : 0.3519 | Eval Loss : 0.3568 | Train acc : 0.8279 | Eval Acc : 0.8257
     Batch 000 | Loss : 0.3323 | Acc : 0.8348
     Batch 025 | Loss : 0.3813 | Acc : 0.8127
     Batch 050 | Loss : 0.4286 | Acc : 0.7805
     Batch 075 | Loss : 0.3446 | Acc : 0.8301
     Batch 100 | Loss : 0.3952 | Acc : 0.7997
     Batch 125 | Loss : 0.3337 | Acc : 0.8366
     Batch 150 | Loss : 0.3652 | Acc : 0.8165
     Batch 175 | Loss : 0.4438 | Acc : 0.7807
     Batch 200 | Loss : 0.4065 | Acc : 0.8057
     Batch 225 | Loss : 0.3652 | Acc : 0.8209
     Batch 250 | Loss : 0.3761 | Acc : 0.8118
     Batch 275 | Loss : 0.3125 | Acc : 0.8495
     Batch 300 | Loss : 0.3681 | Acc : 0.8185
Epoch 00037 | Train Loss : 0.3524 | Eval Loss : 0.3493 | Train acc : 0.8273 | Eval Acc : 0.8294
     Batch 000 | Loss : 0.3124 | Acc : 0.8509
     Batch 025 | Loss : 0.3153 | Acc : 0.8537
     Batch 050 | Loss : 0.3393 | Acc : 0.8345
     Batch 075 | Loss : 0.3523 | Acc : 0.8285
     Batch 100 | Loss : 0.3927 | Acc : 0.7951
     Batch 125 | Loss : 0.4502 | Acc : 0.7667
     Batch 150 | Loss : 0.3520 | Acc : 0.8317
     Batch 175 | Loss : 0.3341 | Acc : 0.8397
     Batch 200 | Loss : 0.3065 | Acc : 0.8558
     Batch 225 | Loss : 0.3853 | Acc : 0.8162
     Batch 250 | Loss : 0.3970 | Acc : 0.8021
     Batch 275 | Loss : 0.3499 | Acc : 0.8364
     Batch 300 | Loss : 0.3291 | Acc : 0.8387
Epoch 00038 | Train Loss : 0.3550 | Eval Loss : 0.3497 | Train acc : 0.8266 | Eval Acc : 0.8286
     Batch 000 | Loss : 0.3161 | Acc : 0.8490
     Batch 025 | Loss : 0.3172 | Acc : 0.8518
     Batch 050 | Loss : 0.3120 | Acc : 0.8503
     Batch 075 | Loss : 0.3604 | Acc : 0.8185
     Batch 100 | Loss : 0.4544 | Acc : 0.7590
     Batch 125 | Loss : 0.4093 | Acc : 0.7816
     Batch 150 | Loss : 0.3914 | Acc : 0.8112
     Batch 175 | Loss : 0.3171 | Acc : 0.8434
     Batch 200 | Loss : 0.3617 | Acc : 0.8197
     Batch 225 | Loss : 0.3570 | Acc : 0.8189
     Batch 250 | Loss : 0.3427 | Acc : 0.8355
     Batch 275 | Loss : 0.2791 | Acc : 0.8705
     Batch 300 | Loss : 0.3731 | Acc : 0.8115
Epoch 00039 | Train Loss : 0.3519 | Eval Loss : 0.3691 | Train acc : 0.8278 | Eval Acc : 0.8196
     Batch 000 | Loss : 0.3431 | Acc : 0.8253
     Batch 025 | Loss : 0.3299 | Acc : 0.8417
     Batch 050 | Loss : 0.3480 | Acc : 0.8303
     Batch 075 | Loss : 0.3500 | Acc : 0.8410
     Batch 100 | Loss : 0.3424 | Acc : 0.8389
     Batch 125 | Loss : 0.3357 | Acc : 0.8391
     Batch 150 | Loss : 0.3326 | Acc : 0.8378
     Batch 175 | Loss : 0.4119 | Acc : 0.7915
     Batch 200 | Loss : 0.3576 | Acc : 0.8251
     Batch 225 | Loss : 0.3352 | Acc : 0.8408
     Batch 250 | Loss : 0.3105 | Acc : 0.8541
     Batch 275 | Loss : 0.3869 | Acc : 0.8099
     Batch 300 | Loss : 0.4025 | Acc : 0.8097
Epoch 00040 | Train Loss : 0.3525 | Eval Loss : 0.3502 | Train acc : 0.8273 | Eval Acc : 0.8285
     Batch 000 | Loss : 0.3709 | Acc : 0.8127
     Batch 025 | Loss : 0.3369 | Acc : 0.8292
     Batch 050 | Loss : 0.3632 | Acc : 0.8263
     Batch 075 | Loss : 0.4317 | Acc : 0.7913
     Batch 100 | Loss : 0.4545 | Acc : 0.7915
     Batch 125 | Loss : 0.3122 | Acc : 0.8435
     Batch 150 | Loss : 0.3167 | Acc : 0.8401
     Batch 175 | Loss : 0.3295 | Acc : 0.8371
     Batch 200 | Loss : 0.3611 | Acc : 0.8122
     Batch 225 | Loss : 0.3160 | Acc : 0.8409
     Batch 250 | Loss : 0.3817 | Acc : 0.8022
     Batch 275 | Loss : 0.3320 | Acc : 0.8374
     Batch 300 | Loss : 0.3230 | Acc : 0.8428
Epoch 00041 | Train Loss : 0.3514 | Eval Loss : 0.3944 | Train acc : 0.8286 | Eval Acc : 0.8091
     Batch 000 | Loss : 0.3283 | Acc : 0.8466
     Batch 025 | Loss : 0.3965 | Acc : 0.8006
     Batch 050 | Loss : 0.3265 | Acc : 0.8411
     Batch 075 | Loss : 0.3787 | Acc : 0.8181
     Batch 100 | Loss : 0.3740 | Acc : 0.8119
     Batch 125 | Loss : 0.2960 | Acc : 0.8623
     Batch 150 | Loss : 0.3832 | Acc : 0.8066
     Batch 175 | Loss : 0.3151 | Acc : 0.8516
     Batch 200 | Loss : 0.4393 | Acc : 0.8019
     Batch 225 | Loss : 0.3709 | Acc : 0.8044
     Batch 250 | Loss : 0.3785 | Acc : 0.8077
     Batch 275 | Loss : 0.3258 | Acc : 0.8500
     Batch 300 | Loss : 0.3111 | Acc : 0.8496
Epoch 00042 | Train Loss : 0.3510 | Eval Loss : 0.3511 | Train acc : 0.8286 | Eval Acc : 0.8279
     Batch 000 | Loss : 0.3626 | Acc : 0.8147
     Batch 025 | Loss : 0.3594 | Acc : 0.8249
     Batch 050 | Loss : 0.3718 | Acc : 0.8199
     Batch 075 | Loss : 0.3078 | Acc : 0.8537
     Batch 100 | Loss : 0.2972 | Acc : 0.8669
     Batch 125 | Loss : 0.3021 | Acc : 0.8575
     Batch 150 | Loss : 0.3607 | Acc : 0.8226
     Batch 175 | Loss : 0.3547 | Acc : 0.8277
     Batch 200 | Loss : 0.3964 | Acc : 0.8027
     Batch 225 | Loss : 0.3328 | Acc : 0.8372
     Batch 250 | Loss : 0.4011 | Acc : 0.8066
     Batch 275 | Loss : 0.3134 | Acc : 0.8532
     Batch 300 | Loss : 0.3317 | Acc : 0.8374
Epoch 00043 | Train Loss : 0.3488 | Eval Loss : 0.3693 | Train acc : 0.8294 | Eval Acc : 0.8197
     Batch 000 | Loss : 0.3291 | Acc : 0.8350
     Batch 025 | Loss : 0.3226 | Acc : 0.8409
     Batch 050 | Loss : 0.3007 | Acc : 0.8537
     Batch 075 | Loss : 0.4202 | Acc : 0.7840
     Batch 100 | Loss : 0.3317 | Acc : 0.8335
     Batch 125 | Loss : 0.3066 | Acc : 0.8527
     Batch 150 | Loss : 0.3535 | Acc : 0.8238
     Batch 175 | Loss : 0.3705 | Acc : 0.8133
     Batch 200 | Loss : 0.3661 | Acc : 0.8193
     Batch 225 | Loss : 0.3578 | Acc : 0.8176
     Batch 250 | Loss : 0.3272 | Acc : 0.8487
     Batch 275 | Loss : 0.3622 | Acc : 0.8213
     Batch 300 | Loss : 0.3083 | Acc : 0.8522
Epoch 00044 | Train Loss : 0.3496 | Eval Loss : 0.3609 | Train acc : 0.8291 | Eval Acc : 0.8213
     Batch 000 | Loss : 0.3323 | Acc : 0.8396
     Batch 025 | Loss : 0.3896 | Acc : 0.8092
     Batch 050 | Loss : 0.4030 | Acc : 0.7989
     Batch 075 | Loss : 0.3562 | Acc : 0.8295
     Batch 100 | Loss : 0.3011 | Acc : 0.8589
     Batch 125 | Loss : 0.4767 | Acc : 0.7675
     Batch 150 | Loss : 0.3565 | Acc : 0.8260
     Batch 175 | Loss : 0.3160 | Acc : 0.8461
     Batch 200 | Loss : 0.3536 | Acc : 0.8212
     Batch 225 | Loss : 0.4486 | Acc : 0.8014
     Batch 250 | Loss : 0.3359 | Acc : 0.8386
     Batch 275 | Loss : 0.3138 | Acc : 0.8465
     Batch 300 | Loss : 0.3359 | Acc : 0.8365
Epoch 00045 | Train Loss : 0.3491 | Eval Loss : 0.3469 | Train acc : 0.8297 | Eval Acc : 0.8305
     Batch 000 | Loss : 0.3291 | Acc : 0.8326
     Batch 025 | Loss : 0.3574 | Acc : 0.8279
     Batch 050 | Loss : 0.3137 | Acc : 0.8584
     Batch 075 | Loss : 0.4210 | Acc : 0.7861
     Batch 100 | Loss : 0.3148 | Acc : 0.8501
     Batch 125 | Loss : 0.3319 | Acc : 0.8428
     Batch 150 | Loss : 0.3071 | Acc : 0.8619
     Batch 175 | Loss : 0.3995 | Acc : 0.7943
     Batch 200 | Loss : 0.3017 | Acc : 0.8500
     Batch 225 | Loss : 0.3409 | Acc : 0.8404
     Batch 250 | Loss : 0.3321 | Acc : 0.8336
     Batch 275 | Loss : 0.3223 | Acc : 0.8500
     Batch 300 | Loss : 0.3809 | Acc : 0.8125
Epoch 00046 | Train Loss : 0.3551 | Eval Loss : 0.3621 | Train acc : 0.8260 | Eval Acc : 0.8248
     Batch 000 | Loss : 0.3691 | Acc : 0.8121
     Batch 025 | Loss : 0.3219 | Acc : 0.8513
     Batch 050 | Loss : 0.2926 | Acc : 0.8630
     Batch 075 | Loss : 0.3553 | Acc : 0.8253
     Batch 100 | Loss : 0.4822 | Acc : 0.7804
     Batch 125 | Loss : 0.3313 | Acc : 0.8348
     Batch 150 | Loss : 0.3299 | Acc : 0.8419
     Batch 175 | Loss : 0.3180 | Acc : 0.8483
     Batch 200 | Loss : 0.3253 | Acc : 0.8382
     Batch 225 | Loss : 0.3630 | Acc : 0.8267
     Batch 250 | Loss : 0.3251 | Acc : 0.8378
     Batch 275 | Loss : 0.3586 | Acc : 0.8224
     Batch 300 | Loss : 0.3815 | Acc : 0.8195
Epoch 00047 | Train Loss : 0.3510 | Eval Loss : 0.3571 | Train acc : 0.8288 | Eval Acc : 0.8266
     Batch 000 | Loss : 0.3538 | Acc : 0.8325
     Batch 025 | Loss : 0.3681 | Acc : 0.8212
     Batch 050 | Loss : 0.3922 | Acc : 0.8015
     Batch 075 | Loss : 0.3001 | Acc : 0.8606
     Batch 100 | Loss : 0.3458 | Acc : 0.8260
     Batch 125 | Loss : 0.4036 | Acc : 0.8076
     Batch 150 | Loss : 0.3472 | Acc : 0.8367
     Batch 175 | Loss : 0.3248 | Acc : 0.8409
     Batch 200 | Loss : 0.3692 | Acc : 0.8183
     Batch 225 | Loss : 0.4078 | Acc : 0.8008
     Batch 250 | Loss : 0.3629 | Acc : 0.8141
     Batch 275 | Loss : 0.3598 | Acc : 0.8246
     Batch 300 | Loss : 0.3303 | Acc : 0.8372
Epoch 00048 | Train Loss : 0.3523 | Eval Loss : 0.3600 | Train acc : 0.8279 | Eval Acc : 0.8242
     Batch 000 | Loss : 0.3285 | Acc : 0.8445
     Batch 025 | Loss : 0.3199 | Acc : 0.8454
     Batch 050 | Loss : 0.3677 | Acc : 0.8148
     Batch 075 | Loss : 0.3540 | Acc : 0.8270
     Batch 100 | Loss : 0.3899 | Acc : 0.7946
     Batch 125 | Loss : 0.4202 | Acc : 0.7936
     Batch 150 | Loss : 0.3727 | Acc : 0.8109
     Batch 175 | Loss : 0.3207 | Acc : 0.8386
     Batch 200 | Loss : 0.3057 | Acc : 0.8515
     Batch 225 | Loss : 0.3206 | Acc : 0.8401
     Batch 250 | Loss : 0.3815 | Acc : 0.8109
     Batch 275 | Loss : 0.3409 | Acc : 0.8351
     Batch 300 | Loss : 0.3182 | Acc : 0.8402
Epoch 00049 | Train Loss : 0.3548 | Eval Loss : 0.3494 | Train acc : 0.8270 | Eval Acc : 0.8293
     Batch 000 | Loss : 0.3273 | Acc : 0.8437
     Batch 025 | Loss : 0.3624 | Acc : 0.8262
     Batch 050 | Loss : 0.3371 | Acc : 0.8357
     Batch 075 | Loss : 0.3622 | Acc : 0.8265
     Batch 100 | Loss : 0.3214 | Acc : 0.8450
     Batch 125 | Loss : 0.3315 | Acc : 0.8308
     Batch 150 | Loss : 0.3468 | Acc : 0.8196
     Batch 175 | Loss : 0.3117 | Acc : 0.8486
     Batch 200 | Loss : 0.2858 | Acc : 0.8688
     Batch 225 | Loss : 0.3501 | Acc : 0.8309
     Batch 250 | Loss : 0.4011 | Acc : 0.8006
     Batch 275 | Loss : 0.4229 | Acc : 0.7853
     Batch 300 | Loss : 0.3028 | Acc : 0.8528
Epoch 00050 | Train Loss : 0.3525 | Eval Loss : 0.3570 | Train acc : 0.8281 | Eval Acc : 0.8245
     Batch 000 | Loss : 0.3560 | Acc : 0.8270
     Batch 025 | Loss : 0.3498 | Acc : 0.8322
     Batch 050 | Loss : 0.3304 | Acc : 0.8363
     Batch 075 | Loss : 0.3484 | Acc : 0.8292
     Batch 100 | Loss : 0.3322 | Acc : 0.8377
     Batch 125 | Loss : 0.3112 | Acc : 0.8578
     Batch 150 | Loss : 0.3779 | Acc : 0.8082
     Batch 175 | Loss : 0.3854 | Acc : 0.8104
     Batch 200 | Loss : 0.4756 | Acc : 0.7777
     Batch 225 | Loss : 0.3196 | Acc : 0.8507
     Batch 250 | Loss : 0.3469 | Acc : 0.8247
     Batch 275 | Loss : 0.4040 | Acc : 0.7912
     Batch 300 | Loss : 0.3482 | Acc : 0.8318
Epoch 00051 | Train Loss : 0.3552 | Eval Loss : 0.3596 | Train acc : 0.8263 | Eval Acc : 0.8230
     Batch 000 | Loss : 0.4002 | Acc : 0.7921
     Batch 025 | Loss : 0.3203 | Acc : 0.8462
     Batch 050 | Loss : 0.3401 | Acc : 0.8372
     Batch 075 | Loss : 0.3301 | Acc : 0.8375
     Batch 100 | Loss : 0.2947 | Acc : 0.8640
     Batch 125 | Loss : 0.3309 | Acc : 0.8430
     Batch 150 | Loss : 0.3552 | Acc : 0.8208
     Batch 175 | Loss : 0.3546 | Acc : 0.8254
     Batch 200 | Loss : 0.3417 | Acc : 0.8291
     Batch 225 | Loss : 0.3586 | Acc : 0.8236
     Batch 250 | Loss : 0.3146 | Acc : 0.8515
     Batch 275 | Loss : 0.3608 | Acc : 0.8282
     Batch 300 | Loss : 0.3562 | Acc : 0.8229
Epoch 00052 | Train Loss : 0.3518 | Eval Loss : 0.3552 | Train acc : 0.8279 | Eval Acc : 0.8266
     Batch 000 | Loss : 0.3702 | Acc : 0.8229
     Batch 025 | Loss : 0.2938 | Acc : 0.8652
     Batch 050 | Loss : 0.3862 | Acc : 0.8090
     Batch 075 | Loss : 0.3397 | Acc : 0.8216
     Batch 100 | Loss : 0.3300 | Acc : 0.8435
     Batch 125 | Loss : 0.3439 | Acc : 0.8324
     Batch 150 | Loss : 0.3696 | Acc : 0.8115
     Batch 175 | Loss : 0.3551 | Acc : 0.8206
     Batch 200 | Loss : 0.3141 | Acc : 0.8493
     Batch 225 | Loss : 0.3315 | Acc : 0.8362
     Batch 250 | Loss : 0.3452 | Acc : 0.8282
     Batch 275 | Loss : 0.3294 | Acc : 0.8359
     Batch 300 | Loss : 0.3386 | Acc : 0.8304
Epoch 00053 | Train Loss : 0.3517 | Eval Loss : 0.3536 | Train acc : 0.8280 | Eval Acc : 0.8269
     Batch 000 | Loss : 0.3384 | Acc : 0.8312
     Batch 025 | Loss : 0.3106 | Acc : 0.8510
     Batch 050 | Loss : 0.4713 | Acc : 0.7662
     Batch 075 | Loss : 0.3514 | Acc : 0.8288
     Batch 100 | Loss : 0.3818 | Acc : 0.8093
     Batch 125 | Loss : 0.3715 | Acc : 0.8155
     Batch 150 | Loss : 0.3020 | Acc : 0.8556
     Batch 175 | Loss : 0.4385 | Acc : 0.7812
     Batch 200 | Loss : 0.3272 | Acc : 0.8428
     Batch 225 | Loss : 0.4089 | Acc : 0.8077
     Batch 250 | Loss : 0.3534 | Acc : 0.8280
     Batch 275 | Loss : 0.3955 | Acc : 0.8028
     Batch 300 | Loss : 0.4101 | Acc : 0.7921
Epoch 00054 | Train Loss : 0.3495 | Eval Loss : 0.3526 | Train acc : 0.8292 | Eval Acc : 0.8247
     Batch 000 | Loss : 0.3163 | Acc : 0.8388
     Batch 025 | Loss : 0.3208 | Acc : 0.8380
     Batch 050 | Loss : 0.3355 | Acc : 0.8349
     Batch 075 | Loss : 0.3125 | Acc : 0.8482
     Batch 100 | Loss : 0.3165 | Acc : 0.8432
     Batch 125 | Loss : 0.3691 | Acc : 0.8110
     Batch 150 | Loss : 0.4284 | Acc : 0.7895
     Batch 175 | Loss : 0.3155 | Acc : 0.8466
     Batch 200 | Loss : 0.3748 | Acc : 0.8169
     Batch 225 | Loss : 0.3325 | Acc : 0.8467
     Batch 250 | Loss : 0.3078 | Acc : 0.8587
     Batch 275 | Loss : 0.3343 | Acc : 0.8318
     Batch 300 | Loss : 0.3934 | Acc : 0.8049
Epoch 00055 | Train Loss : 0.3504 | Eval Loss : 0.3507 | Train acc : 0.8284 | Eval Acc : 0.8285
     Batch 000 | Loss : 0.3351 | Acc : 0.8369
     Batch 025 | Loss : 0.3057 | Acc : 0.8608
     Batch 050 | Loss : 0.3888 | Acc : 0.8109
     Batch 075 | Loss : 0.3128 | Acc : 0.8597
     Batch 100 | Loss : 0.4153 | Acc : 0.7983
     Batch 125 | Loss : 0.3901 | Acc : 0.8035
     Batch 150 | Loss : 0.3302 | Acc : 0.8375
     Batch 175 | Loss : 0.3645 | Acc : 0.8274
     Batch 200 | Loss : 0.3901 | Acc : 0.8034
     Batch 225 | Loss : 0.3401 | Acc : 0.8307
     Batch 250 | Loss : 0.2966 | Acc : 0.8555
     Batch 275 | Loss : 0.3195 | Acc : 0.8419
     Batch 300 | Loss : 0.3192 | Acc : 0.8437
Epoch 00056 | Train Loss : 0.3507 | Eval Loss : 0.3493 | Train acc : 0.8286 | Eval Acc : 0.8282
     Batch 000 | Loss : 0.3070 | Acc : 0.8547
     Batch 025 | Loss : 0.3281 | Acc : 0.8398
     Batch 050 | Loss : 0.3176 | Acc : 0.8504
     Batch 075 | Loss : 0.3624 | Acc : 0.8165
     Batch 100 | Loss : 0.3469 | Acc : 0.8300
     Batch 125 | Loss : 0.3435 | Acc : 0.8318
     Batch 150 | Loss : 0.3194 | Acc : 0.8452
     Batch 175 | Loss : 0.3298 | Acc : 0.8374
     Batch 200 | Loss : 0.3787 | Acc : 0.8169
     Batch 225 | Loss : 0.3382 | Acc : 0.8387
     Batch 250 | Loss : 0.3073 | Acc : 0.8466
     Batch 275 | Loss : 0.4540 | Acc : 0.7771
     Batch 300 | Loss : 0.3311 | Acc : 0.8387
Epoch 00057 | Train Loss : 0.3513 | Eval Loss : 0.3567 | Train acc : 0.8283 | Eval Acc : 0.8244
     Batch 000 | Loss : 0.3625 | Acc : 0.8202
     Batch 025 | Loss : 0.3316 | Acc : 0.8414
     Batch 050 | Loss : 0.3825 | Acc : 0.7982
     Batch 075 | Loss : 0.3163 | Acc : 0.8462
     Batch 100 | Loss : 0.4548 | Acc : 0.7840
     Batch 125 | Loss : 0.3115 | Acc : 0.8567
     Batch 150 | Loss : 0.2982 | Acc : 0.8566
     Batch 175 | Loss : 0.3994 | Acc : 0.8004
     Batch 200 | Loss : 0.3564 | Acc : 0.8191
     Batch 225 | Loss : 0.3490 | Acc : 0.8252
     Batch 250 | Loss : 0.3074 | Acc : 0.8483
     Batch 275 | Loss : 0.3633 | Acc : 0.8140
     Batch 300 | Loss : 0.3333 | Acc : 0.8347
Epoch 00058 | Train Loss : 0.3506 | Eval Loss : 0.3566 | Train acc : 0.8287 | Eval Acc : 0.8260
     Batch 000 | Loss : 0.3653 | Acc : 0.8176
     Batch 025 | Loss : 0.3077 | Acc : 0.8515
     Batch 050 | Loss : 0.2935 | Acc : 0.8657
     Batch 075 | Loss : 0.3125 | Acc : 0.8462
     Batch 100 | Loss : 0.3465 | Acc : 0.8312
     Batch 125 | Loss : 0.2959 | Acc : 0.8605
     Batch 150 | Loss : 0.3107 | Acc : 0.8549
     Batch 175 | Loss : 0.3031 | Acc : 0.8577
     Batch 200 | Loss : 0.3231 | Acc : 0.8471
     Batch 225 | Loss : 0.3294 | Acc : 0.8314
     Batch 250 | Loss : 0.4130 | Acc : 0.8009
     Batch 275 | Loss : 0.3339 | Acc : 0.8408
     Batch 300 | Loss : 0.3265 | Acc : 0.8408
Epoch 00059 | Train Loss : 0.3491 | Eval Loss : 0.3518 | Train acc : 0.8296 | Eval Acc : 0.8278
     Batch 000 | Loss : 0.3748 | Acc : 0.8162
     Batch 025 | Loss : 0.3380 | Acc : 0.8355
     Batch 050 | Loss : 0.3445 | Acc : 0.8301
     Batch 075 | Loss : 0.3283 | Acc : 0.8453
     Batch 100 | Loss : 0.3277 | Acc : 0.8477
     Batch 125 | Loss : 0.3414 | Acc : 0.8291
     Batch 150 | Loss : 0.4044 | Acc : 0.7902
     Batch 175 | Loss : 0.3823 | Acc : 0.8086
     Batch 200 | Loss : 0.3449 | Acc : 0.8313
     Batch 225 | Loss : 0.3153 | Acc : 0.8443
     Batch 250 | Loss : 0.3119 | Acc : 0.8463
     Batch 275 | Loss : 0.3701 | Acc : 0.8157
     Batch 300 | Loss : 0.4549 | Acc : 0.7734
Epoch 00060 | Train Loss : 0.3484 | Eval Loss : 0.3487 | Train acc : 0.8299 | Eval Acc : 0.8291
     Batch 000 | Loss : 0.3580 | Acc : 0.8266
     Batch 025 | Loss : 0.2864 | Acc : 0.8583
     Batch 050 | Loss : 0.3093 | Acc : 0.8506
     Batch 075 | Loss : 0.3237 | Acc : 0.8400
     Batch 100 | Loss : 0.3584 | Acc : 0.8258
     Batch 125 | Loss : 0.3899 | Acc : 0.8031
     Batch 150 | Loss : 0.3152 | Acc : 0.8476
     Batch 175 | Loss : 0.3146 | Acc : 0.8398
     Batch 200 | Loss : 0.3739 | Acc : 0.8065
     Batch 225 | Loss : 0.4700 | Acc : 0.7458
     Batch 250 | Loss : 0.3472 | Acc : 0.8301
     Batch 275 | Loss : 0.2975 | Acc : 0.8615
     Batch 300 | Loss : 0.3843 | Acc : 0.8090
Epoch 00061 | Train Loss : 0.3495 | Eval Loss : 0.3469 | Train acc : 0.8295 | Eval Acc : 0.8303
     Batch 000 | Loss : 0.2893 | Acc : 0.8616
     Batch 025 | Loss : 0.3873 | Acc : 0.7904
     Batch 050 | Loss : 0.2880 | Acc : 0.8650
     Batch 075 | Loss : 0.3586 | Acc : 0.8236
     Batch 100 | Loss : 0.3017 | Acc : 0.8520
     Batch 125 | Loss : 0.3112 | Acc : 0.8465
     Batch 150 | Loss : 0.3557 | Acc : 0.8282
     Batch 175 | Loss : 0.3468 | Acc : 0.8312
     Batch 200 | Loss : 0.4534 | Acc : 0.7712
     Batch 225 | Loss : 0.3410 | Acc : 0.8369
     Batch 250 | Loss : 0.3403 | Acc : 0.8339
     Batch 275 | Loss : 0.3064 | Acc : 0.8551
     Batch 300 | Loss : 0.3953 | Acc : 0.8014
Epoch 00062 | Train Loss : 0.3486 | Eval Loss : 0.3508 | Train acc : 0.8297 | Eval Acc : 0.8287
     Batch 000 | Loss : 0.4193 | Acc : 0.7908
     Batch 025 | Loss : 0.4558 | Acc : 0.7695
     Batch 050 | Loss : 0.3653 | Acc : 0.8268
     Batch 075 | Loss : 0.3495 | Acc : 0.8276
     Batch 100 | Loss : 0.3580 | Acc : 0.8133
     Batch 125 | Loss : 0.3126 | Acc : 0.8467
     Batch 150 | Loss : 0.3217 | Acc : 0.8442
     Batch 175 | Loss : 0.3846 | Acc : 0.8128
     Batch 200 | Loss : 0.4727 | Acc : 0.7775
