Done saving data into cached files.
Training ...
     Batch 000 | Loss : 0.6926 | Acc : 0.5166
     Batch 225 | Loss : 0.3120 | Acc : 0.8575
     Batch 250 | Loss : 0.3493 | Acc : 0.8362
     Batch 275 | Loss : 0.3895 | Acc : 0.8154
     Batch 300 | Loss : 0.3171 | Acc : 0.8602
Epoch 00030 | Train Loss : 0.3337 | Eval Loss : 0.3209 | Train acc : 0.8462 | Eval Acc : 0.8499 | Eval Log. Respected : 0.9211
     Batch 000 | Loss : 0.3258 | Acc : 0.8474
     Batch 025 | Loss : 0.3125 | Acc : 0.8600
     Batch 050 | Loss : 0.3000 | Acc : 0.8707
     Batch 075 | Loss : 0.4169 | Acc : 0.8062
     Batch 100 | Loss : 0.4823 | Acc : 0.7789
     Batch 125 | Loss : 0.4349 | Acc : 0.8044
     Batch 150 | Loss : 0.4622 | Acc : 0.7876
     Batch 175 | Loss : 0.3178 | Acc : 0.8543
     Batch 200 | Loss : 0.3564 | Acc : 0.8338
     Batch 225 | Loss : 0.2702 | Acc : 0.8768
     Batch 250 | Loss : 0.3128 | Acc : 0.8567
     Batch 275 | Loss : 0.3004 | Acc : 0.8655
     Batch 300 | Loss : 0.3342 | Acc : 0.8491
Epoch 00031 | Train Loss : 0.3331 | Eval Loss : 0.3180 | Train acc : 0.8464 | Eval Acc : 0.8516 | Eval Log. Respected : 0.9243
     Batch 000 | Loss : 0.2918 | Acc : 0.8652
     Batch 025 | Loss : 0.3373 | Acc : 0.8400
     Batch 050 | Loss : 0.3525 | Acc : 0.8299
     Batch 075 | Loss : 0.2995 | Acc : 0.8667
     Batch 100 | Loss : 0.3224 | Acc : 0.8563
     Batch 125 | Loss : 0.3309 | Acc : 0.8414
     Batch 150 | Loss : 0.3470 | Acc : 0.8371
     Batch 175 | Loss : 0.2888 | Acc : 0.8735
     Batch 200 | Loss : 0.3182 | Acc : 0.8570
     Batch 225 | Loss : 0.2668 | Acc : 0.8857
     Batch 250 | Loss : 0.3591 | Acc : 0.8329
     Batch 275 | Loss : 0.3119 | Acc : 0.8563
     Batch 300 | Loss : 0.3371 | Acc : 0.8409
Epoch 00032 | Train Loss : 0.3329 | Eval Loss : 0.3269 | Train acc : 0.8466 | Eval Acc : 0.8474 | Eval Log. Respected : 0.9252
     Batch 000 | Loss : 0.3195 | Acc : 0.8518
     Batch 025 | Loss : 0.2974 | Acc : 0.8676
     Batch 050 | Loss : 0.2681 | Acc : 0.8788
     Batch 075 | Loss : 0.3350 | Acc : 0.8410
     Batch 100 | Loss : 0.3467 | Acc : 0.8399
     Batch 125 | Loss : 0.2828 | Acc : 0.8836
     Batch 150 | Loss : 0.3384 | Acc : 0.8458
     Batch 175 | Loss : 0.3147 | Acc : 0.8538
     Batch 200 | Loss : 0.3036 | Acc : 0.8627
     Batch 225 | Loss : 0.3796 | Acc : 0.8269
     Batch 250 | Loss : 0.3557 | Acc : 0.8353
     Batch 275 | Loss : 0.3222 | Acc : 0.8524
     Batch 300 | Loss : 0.2960 | Acc : 0.8666
Epoch 00033 | Train Loss : 0.3316 | Eval Loss : 0.3279 | Train acc : 0.8471 | Eval Acc : 0.8458 | Eval Log. Respected : 0.9218
     Batch 000 | Loss : 0.3120 | Acc : 0.8545
     Batch 025 | Loss : 0.3096 | Acc : 0.8629
     Batch 050 | Loss : 0.3647 | Acc : 0.8299
     Batch 075 | Loss : 0.3139 | Acc : 0.8559
     Batch 100 | Loss : 0.4393 | Acc : 0.8069
     Batch 125 | Loss : 0.2888 | Acc : 0.8690
     Batch 150 | Loss : 0.3269 | Acc : 0.8513
     Batch 175 | Loss : 0.3934 | Acc : 0.8166
     Batch 200 | Loss : 0.2689 | Acc : 0.8793
     Batch 225 | Loss : 0.4036 | Acc : 0.8026
     Batch 250 | Loss : 0.3293 | Acc : 0.8472
     Batch 275 | Loss : 0.3010 | Acc : 0.8634
     Batch 300 | Loss : 0.4486 | Acc : 0.7988
Epoch 00034 | Train Loss : 0.3314 | Eval Loss : 0.3296 | Train acc : 0.8472 | Eval Acc : 0.8455 | Eval Log. Respected : 0.9306
     Batch 000 | Loss : 0.3791 | Acc : 0.8185
     Batch 025 | Loss : 0.2885 | Acc : 0.8714
     Batch 050 | Loss : 0.2748 | Acc : 0.8786
     Batch 075 | Loss : 0.4205 | Acc : 0.7985
     Batch 100 | Loss : 0.3280 | Acc : 0.8443
     Batch 125 | Loss : 0.3101 | Acc : 0.8617
     Batch 150 | Loss : 0.2905 | Acc : 0.8679
     Batch 175 | Loss : 0.2829 | Acc : 0.8734
     Batch 200 | Loss : 0.4131 | Acc : 0.8028
     Batch 225 | Loss : 0.3023 | Acc : 0.8642
     Batch 250 | Loss : 0.3991 | Acc : 0.8088
     Batch 275 | Loss : 0.2886 | Acc : 0.8708
     Batch 300 | Loss : 0.4028 | Acc : 0.8054
Epoch 00035 | Train Loss : 0.3312 | Eval Loss : 0.3244 | Train acc : 0.8474 | Eval Acc : 0.8482 | Eval Log. Respected : 0.9276
     Batch 000 | Loss : 0.3150 | Acc : 0.8505
     Batch 025 | Loss : 0.3122 | Acc : 0.8571
     Batch 050 | Loss : 0.2928 | Acc : 0.8661
     Batch 075 | Loss : 0.2720 | Acc : 0.8834
     Batch 100 | Loss : 0.3276 | Acc : 0.8522
     Batch 125 | Loss : 0.3631 | Acc : 0.8292
     Batch 150 | Loss : 0.2956 | Acc : 0.8665
     Batch 175 | Loss : 0.3745 | Acc : 0.8263
     Batch 200 | Loss : 0.2974 | Acc : 0.8629
     Batch 225 | Loss : 0.3232 | Acc : 0.8492
     Batch 250 | Loss : 0.3542 | Acc : 0.8306
     Batch 275 | Loss : 0.3705 | Acc : 0.8288
     Batch 300 | Loss : 0.3480 | Acc : 0.8356
Epoch 00036 | Train Loss : 0.3318 | Eval Loss : 0.3159 | Train acc : 0.8470 | Eval Acc : 0.8528 | Eval Log. Respected : 0.9310
     Batch 000 | Loss : 0.3439 | Acc : 0.8342
     Batch 025 | Loss : 0.3368 | Acc : 0.8432
     Batch 050 | Loss : 0.3203 | Acc : 0.8519
     Batch 075 | Loss : 0.3767 | Acc : 0.8238
     Batch 100 | Loss : 0.3621 | Acc : 0.8303
     Batch 125 | Loss : 0.3427 | Acc : 0.8425
     Batch 150 | Loss : 0.3713 | Acc : 0.8263
     Batch 175 | Loss : 0.5097 | Acc : 0.7650
     Batch 200 | Loss : 0.2731 | Acc : 0.8790
     Batch 225 | Loss : 0.3057 | Acc : 0.8632
     Batch 250 | Loss : 0.3362 | Acc : 0.8375
     Batch 275 | Loss : 0.3166 | Acc : 0.8539
     Batch 300 | Loss : 0.3100 | Acc : 0.8597
Epoch 00037 | Train Loss : 0.3303 | Eval Loss : 0.3177 | Train acc : 0.8477 | Eval Acc : 0.8511 | Eval Log. Respected : 0.9270
     Batch 000 | Loss : 0.2640 | Acc : 0.8840
     Batch 025 | Loss : 0.2710 | Acc : 0.8831
     Batch 050 | Loss : 0.3629 | Acc : 0.8320
     Batch 075 | Loss : 0.2775 | Acc : 0.8794
     Batch 100 | Loss : 0.4134 | Acc : 0.8051
     Batch 125 | Loss : 0.2977 | Acc : 0.8672
     Batch 150 | Loss : 0.3565 | Acc : 0.8404
     Batch 175 | Loss : 0.3143 | Acc : 0.8569
     Batch 200 | Loss : 0.3451 | Acc : 0.8417
     Batch 225 | Loss : 0.3850 | Acc : 0.8255
     Batch 250 | Loss : 0.3797 | Acc : 0.8227
     Batch 275 | Loss : 0.3635 | Acc : 0.8253
     Batch 300 | Loss : 0.3000 | Acc : 0.8627
Epoch 00038 | Train Loss : 0.3300 | Eval Loss : 0.3147 | Train acc : 0.8478 | Eval Acc : 0.8530 | Eval Log. Respected : 0.9301
     Batch 000 | Loss : 0.2806 | Acc : 0.8778
     Batch 025 | Loss : 0.3302 | Acc : 0.8438
     Batch 050 | Loss : 0.3654 | Acc : 0.8266
     Batch 075 | Loss : 0.3064 | Acc : 0.8600
     Batch 100 | Loss : 0.3016 | Acc : 0.8713
     Batch 125 | Loss : 0.3674 | Acc : 0.8332
     Batch 150 | Loss : 0.3068 | Acc : 0.8577
     Batch 175 | Loss : 0.3509 | Acc : 0.8344
     Batch 200 | Loss : 0.3373 | Acc : 0.8333
     Batch 225 | Loss : 0.3266 | Acc : 0.8465
     Batch 250 | Loss : 0.3635 | Acc : 0.8285
     Batch 275 | Loss : 0.2987 | Acc : 0.8591
     Batch 300 | Loss : 0.2919 | Acc : 0.8703
Epoch 00039 | Train Loss : 0.3310 | Eval Loss : 0.3186 | Train acc : 0.8476 | Eval Acc : 0.8510 | Eval Log. Respected : 0.9231
     Batch 000 | Loss : 0.2874 | Acc : 0.8676
     Batch 025 | Loss : 0.3288 | Acc : 0.8487
     Batch 050 | Loss : 0.3107 | Acc : 0.8542
     Batch 075 | Loss : 0.3318 | Acc : 0.8423
     Batch 100 | Loss : 0.3299 | Acc : 0.8492
     Batch 125 | Loss : 0.3266 | Acc : 0.8497
     Batch 150 | Loss : 0.2957 | Acc : 0.8633
     Batch 175 | Loss : 0.3069 | Acc : 0.8608
     Batch 200 | Loss : 0.3007 | Acc : 0.8638
     Batch 225 | Loss : 0.3391 | Acc : 0.8391
     Batch 250 | Loss : 0.3093 | Acc : 0.8571
     Batch 275 | Loss : 0.5567 | Acc : 0.7538
     Batch 300 | Loss : 0.3030 | Acc : 0.8651
Epoch 00040 | Train Loss : 0.3297 | Eval Loss : 0.3165 | Train acc : 0.8478 | Eval Acc : 0.8522 | Eval Log. Respected : 0.9392
     Batch 000 | Loss : 0.2660 | Acc : 0.8802
     Batch 025 | Loss : 0.3111 | Acc : 0.8676
     Batch 050 | Loss : 0.3465 | Acc : 0.8420
     Batch 075 | Loss : 0.3215 | Acc : 0.8540
     Batch 100 | Loss : 0.3690 | Acc : 0.8366
     Batch 125 | Loss : 0.4352 | Acc : 0.7981
     Batch 150 | Loss : 0.3025 | Acc : 0.8656
     Batch 175 | Loss : 0.3104 | Acc : 0.8553
     Batch 200 | Loss : 0.2503 | Acc : 0.8914
     Batch 225 | Loss : 0.2928 | Acc : 0.8707
     Batch 250 | Loss : 0.2915 | Acc : 0.8718
     Batch 275 | Loss : 0.2787 | Acc : 0.8766
     Batch 300 | Loss : 0.4517 | Acc : 0.7994
Epoch 00041 | Train Loss : 0.3284 | Eval Loss : 0.3219 | Train acc : 0.8487 | Eval Acc : 0.8498 | Eval Log. Respected : 0.9296
     Batch 000 | Loss : 0.2990 | Acc : 0.8664
     Batch 025 | Loss : 0.3325 | Acc : 0.8471
     Batch 050 | Loss : 0.2781 | Acc : 0.8723
     Batch 075 | Loss : 0.3232 | Acc : 0.8505
     Batch 100 | Loss : 0.2923 | Acc : 0.8708
     Batch 125 | Loss : 0.3786 | Acc : 0.8179
     Batch 150 | Loss : 0.2984 | Acc : 0.8648
     Batch 175 | Loss : 0.4110 | Acc : 0.8043
     Batch 200 | Loss : 0.2763 | Acc : 0.8769
     Batch 225 | Loss : 0.2963 | Acc : 0.8665
     Batch 250 | Loss : 0.2615 | Acc : 0.8838
     Batch 275 | Loss : 0.3090 | Acc : 0.8557
     Batch 300 | Loss : 0.3545 | Acc : 0.8278
Epoch 00042 | Train Loss : 0.3298 | Eval Loss : 0.3170 | Train acc : 0.8481 | Eval Acc : 0.8515 | Eval Log. Respected : 0.9253
     Batch 000 | Loss : 0.3579 | Acc : 0.8254
     Batch 025 | Loss : 0.4047 | Acc : 0.8022
     Batch 050 | Loss : 0.2722 | Acc : 0.8826
     Batch 075 | Loss : 0.3506 | Acc : 0.8324
     Batch 100 | Loss : 0.2795 | Acc : 0.8781
     Batch 125 | Loss : 0.3376 | Acc : 0.8435
     Batch 150 | Loss : 0.3393 | Acc : 0.8434
     Batch 175 | Loss : 0.3425 | Acc : 0.8385
     Batch 200 | Loss : 0.2588 | Acc : 0.8876
     Batch 225 | Loss : 0.3461 | Acc : 0.8387
     Batch 250 | Loss : 0.4264 | Acc : 0.8046
     Batch 275 | Loss : 0.3427 | Acc : 0.8343
     Batch 300 | Loss : 0.2993 | Acc : 0.8632
Epoch 00043 | Train Loss : 0.3288 | Eval Loss : 0.3212 | Train acc : 0.8485 | Eval Acc : 0.8486 | Eval Log. Respected : 0.9321
     Batch 000 | Loss : 0.3298 | Acc : 0.8444
     Batch 025 | Loss : 0.2941 | Acc : 0.8680
     Batch 050 | Loss : 0.3491 | Acc : 0.8381
     Batch 075 | Loss : 0.3089 | Acc : 0.8607
     Batch 100 | Loss : 0.3071 | Acc : 0.8597
     Batch 125 | Loss : 0.2975 | Acc : 0.8666
     Batch 150 | Loss : 0.4252 | Acc : 0.8011
     Batch 175 | Loss : 0.2916 | Acc : 0.8672
     Batch 200 | Loss : 0.3097 | Acc : 0.8583
     Batch 225 | Loss : 0.2924 | Acc : 0.8660
     Batch 250 | Loss : 0.3469 | Acc : 0.8353
     Batch 275 | Loss : 0.3000 | Acc : 0.8649
     Batch 300 | Loss : 0.3300 | Acc : 0.8437
Epoch 00044 | Train Loss : 0.3279 | Eval Loss : 0.3175 | Train acc : 0.8487 | Eval Acc : 0.8508 | Eval Log. Respected : 0.9142
     Batch 000 | Loss : 0.3906 | Acc : 0.8182
     Batch 025 | Loss : 0.3153 | Acc : 0.8562
     Batch 050 | Loss : 0.3156 | Acc : 0.8581
     Batch 075 | Loss : 0.2672 | Acc : 0.8808
     Batch 100 | Loss : 0.3092 | Acc : 0.8572
     Batch 125 | Loss : 0.3118 | Acc : 0.8596
     Batch 150 | Loss : 0.3480 | Acc : 0.8331
     Batch 175 | Loss : 0.4016 | Acc : 0.8051
     Batch 200 | Loss : 0.2796 | Acc : 0.8728
     Batch 225 | Loss : 0.3535 | Acc : 0.8284
     Batch 250 | Loss : 0.3386 | Acc : 0.8397
     Batch 275 | Loss : 0.3835 | Acc : 0.8204
     Batch 300 | Loss : 0.3208 | Acc : 0.8500
Epoch 00045 | Train Loss : 0.3281 | Eval Loss : 0.3145 | Train acc : 0.8487 | Eval Acc : 0.8526 | Eval Log. Respected : 0.9282
     Batch 000 | Loss : 0.2853 | Acc : 0.8719
     Batch 025 | Loss : 0.2697 | Acc : 0.8776
     Batch 050 | Loss : 0.3363 | Acc : 0.8401
     Batch 075 | Loss : 0.2977 | Acc : 0.8610
     Batch 100 | Loss : 0.3211 | Acc : 0.8506
     Batch 125 | Loss : 0.3030 | Acc : 0.8639
     Batch 150 | Loss : 0.3068 | Acc : 0.8602
     Batch 175 | Loss : 0.2897 | Acc : 0.8672
     Batch 200 | Loss : 0.3251 | Acc : 0.8519
     Batch 225 | Loss : 0.3241 | Acc : 0.8492
     Batch 250 | Loss : 0.3169 | Acc : 0.8552
     Batch 275 | Loss : 0.2861 | Acc : 0.8711
     Batch 300 | Loss : 0.2938 | Acc : 0.8659
Epoch 00046 | Train Loss : 0.3267 | Eval Loss : 0.3129 | Train acc : 0.8494 | Eval Acc : 0.8536 | Eval Log. Respected : 0.9298
     Batch 000 | Loss : 0.2932 | Acc : 0.8681
     Batch 025 | Loss : 0.3635 | Acc : 0.8294
     Batch 050 | Loss : 0.3808 | Acc : 0.8145
     Batch 075 | Loss : 0.3359 | Acc : 0.8429
     Batch 100 | Loss : 0.3425 | Acc : 0.8342
     Batch 125 | Loss : 0.3276 | Acc : 0.8502
     Batch 150 | Loss : 0.3201 | Acc : 0.8495
     Batch 175 | Loss : 0.3541 | Acc : 0.8348
     Batch 200 | Loss : 0.2890 | Acc : 0.8639
     Batch 225 | Loss : 0.2709 | Acc : 0.8798
     Batch 250 | Loss : 0.3040 | Acc : 0.8640
     Batch 275 | Loss : 0.3370 | Acc : 0.8432
     Batch 300 | Loss : 0.3562 | Acc : 0.8336
Epoch 00047 | Train Loss : 0.3280 | Eval Loss : 0.3139 | Train acc : 0.8487 | Eval Acc : 0.8531 | Eval Log. Respected : 0.9283
     Batch 000 | Loss : 0.3514 | Acc : 0.8329
     Batch 025 | Loss : 0.3392 | Acc : 0.8428
     Batch 050 | Loss : 0.3599 | Acc : 0.8313
     Batch 075 | Loss : 0.3391 | Acc : 0.8437
     Batch 100 | Loss : 0.2774 | Acc : 0.8777
     Batch 125 | Loss : 0.2780 | Acc : 0.8726
     Batch 150 | Loss : 0.2886 | Acc : 0.8704
     Batch 175 | Loss : 0.3238 | Acc : 0.8490
     Batch 200 | Loss : 0.2832 | Acc : 0.8688
     Batch 225 | Loss : 0.3182 | Acc : 0.8567
     Batch 250 | Loss : 0.3689 | Acc : 0.8252
     Batch 275 | Loss : 0.2598 | Acc : 0.8858
     Batch 300 | Loss : 0.3492 | Acc : 0.8373
Epoch 00048 | Train Loss : 0.3270 | Eval Loss : 0.3210 | Train acc : 0.8491 | Eval Acc : 0.8499 | Eval Log. Respected : 0.9346
     Batch 000 | Loss : 0.3503 | Acc : 0.8377
     Batch 025 | Loss : 0.3481 | Acc : 0.8435
     Batch 050 | Loss : 0.3304 | Acc : 0.8489
     Batch 075 | Loss : 0.3357 | Acc : 0.8445
     Batch 100 | Loss : 0.3540 | Acc : 0.8333
     Batch 125 | Loss : 0.4260 | Acc : 0.8010
     Batch 150 | Loss : 0.3768 | Acc : 0.8113
     Batch 175 | Loss : 0.4160 | Acc : 0.8041
     Batch 200 | Loss : 0.2733 | Acc : 0.8794
     Batch 225 | Loss : 0.3011 | Acc : 0.8619
     Batch 250 | Loss : 0.3087 | Acc : 0.8557
     Batch 275 | Loss : 0.3148 | Acc : 0.8624
     Batch 300 | Loss : 0.2737 | Acc : 0.8795
Epoch 00049 | Train Loss : 0.3270 | Eval Loss : 0.3163 | Train acc : 0.8493 | Eval Acc : 0.8523 | Eval Log. Respected : 0.9321
     Batch 000 | Loss : 0.2865 | Acc : 0.8697
     Batch 025 | Loss : 0.5603 | Acc : 0.7577
     Batch 050 | Loss : 0.2917 | Acc : 0.8685
     Batch 075 | Loss : 0.4021 | Acc : 0.8080
     Batch 100 | Loss : 0.2713 | Acc : 0.8819
     Batch 125 | Loss : 0.2764 | Acc : 0.8853
     Batch 150 | Loss : 0.2973 | Acc : 0.8635
     Batch 175 | Loss : 0.2996 | Acc : 0.8636
     Batch 200 | Loss : 0.2892 | Acc : 0.8698
     Batch 225 | Loss : 0.2788 | Acc : 0.8754
     Batch 250 | Loss : 0.4378 | Acc : 0.7974
     Batch 275 | Loss : 0.3247 | Acc : 0.8518
     Batch 300 | Loss : 0.4038 | Acc : 0.8139
Epoch 00050 | Train Loss : 0.3267 | Eval Loss : 0.3142 | Train acc : 0.8494 | Eval Acc : 0.8524 | Eval Log. Respected : 0.9188
     Batch 000 | Loss : 0.3792 | Acc : 0.8146
     Batch 025 | Loss : 0.3028 | Acc : 0.8584
     Batch 050 | Loss : 0.2866 | Acc : 0.8705
     Batch 075 | Loss : 0.2865 | Acc : 0.8718
     Batch 100 | Loss : 0.3384 | Acc : 0.8447
     Batch 125 | Loss : 0.4242 | Acc : 0.8000
     Batch 150 | Loss : 0.2673 | Acc : 0.8804
     Batch 175 | Loss : 0.3550 | Acc : 0.8370
     Batch 200 | Loss : 0.3504 | Acc : 0.8287
     Batch 225 | Loss : 0.2958 | Acc : 0.8636
     Batch 250 | Loss : 0.2852 | Acc : 0.8701
     Batch 275 | Loss : 0.3410 | Acc : 0.8389
     Batch 300 | Loss : 0.3539 | Acc : 0.8403
Epoch 00051 | Train Loss : 0.3261 | Eval Loss : 0.3147 | Train acc : 0.8495 | Eval Acc : 0.8529 | Eval Log. Respected : 0.9353
     Batch 000 | Loss : 0.3039 | Acc : 0.8622
     Batch 025 | Loss : 0.3480 | Acc : 0.8402
     Batch 050 | Loss : 0.4078 | Acc : 0.8152
     Batch 075 | Loss : 0.2659 | Acc : 0.8760
     Batch 100 | Loss : 0.2804 | Acc : 0.8767
     Batch 125 | Loss : 0.3187 | Acc : 0.8506
     Batch 150 | Loss : 0.2846 | Acc : 0.8751
     Batch 175 | Loss : 0.2876 | Acc : 0.8646
     Batch 200 | Loss : 0.3458 | Acc : 0.8373
     Batch 225 | Loss : 0.2992 | Acc : 0.8634
     Batch 250 | Loss : 0.3408 | Acc : 0.8424
     Batch 275 | Loss : 0.3458 | Acc : 0.8416
     Batch 300 | Loss : 0.3523 | Acc : 0.8401
Epoch 00052 | Train Loss : 0.3261 | Eval Loss : 0.3149 | Train acc : 0.8499 | Eval Acc : 0.8519 | Eval Log. Respected : 0.9212
     Batch 000 | Loss : 0.3120 | Acc : 0.8557
     Batch 025 | Loss : 0.3913 | Acc : 0.8123
     Batch 050 | Loss : 0.3426 | Acc : 0.8357
     Batch 075 | Loss : 0.3181 | Acc : 0.8569
     Batch 100 | Loss : 0.3282 | Acc : 0.8474
     Batch 125 | Loss : 0.2829 | Acc : 0.8703
     Batch 150 | Loss : 0.3552 | Acc : 0.8345
     Batch 175 | Loss : 0.2725 | Acc : 0.8778
     Batch 200 | Loss : 0.2834 | Acc : 0.8766
     Batch 225 | Loss : 0.2805 | Acc : 0.8749
     Batch 250 | Loss : 0.3623 | Acc : 0.8286
     Batch 275 | Loss : 0.3032 | Acc : 0.8598
     Batch 300 | Loss : 0.3218 | Acc : 0.8524
Epoch 00053 | Train Loss : 0.3251 | Eval Loss : 0.3245 | Train acc : 0.8497 | Eval Acc : 0.8470 | Eval Log. Respected : 0.9184
     Batch 000 | Loss : 0.3811 | Acc : 0.8225
     Batch 025 | Loss : 0.3799 | Acc : 0.8105
     Batch 050 | Loss : 0.3384 | Acc : 0.8432
     Batch 075 | Loss : 0.2799 | Acc : 0.8751
     Batch 100 | Loss : 0.4585 | Acc : 0.7863
     Batch 125 | Loss : 0.3071 | Acc : 0.8648
     Batch 150 | Loss : 0.3318 | Acc : 0.8466
     Batch 175 | Loss : 0.3066 | Acc : 0.8584
     Batch 200 | Loss : 0.3420 | Acc : 0.8423
     Batch 225 | Loss : 0.3911 | Acc : 0.8139
     Batch 250 | Loss : 0.2833 | Acc : 0.8705
     Batch 275 | Loss : 0.2849 | Acc : 0.8710
     Batch 300 | Loss : 0.3722 | Acc : 0.8236
Epoch 00054 | Train Loss : 0.3267 | Eval Loss : 0.3169 | Train acc : 0.8494 | Eval Acc : 0.8520 | Eval Log. Respected : 0.9331
     Batch 000 | Loss : 0.2721 | Acc : 0.8806
     Batch 025 | Loss : 0.3061 | Acc : 0.8617
     Batch 050 | Loss : 0.2715 | Acc : 0.8763
     Batch 075 | Loss : 0.3467 | Acc : 0.8238
     Batch 100 | Loss : 0.3599 | Acc : 0.8259
     Batch 125 | Loss : 0.3975 | Acc : 0.8080
     Batch 150 | Loss : 0.3100 | Acc : 0.8591
     Batch 175 | Loss : 0.2944 | Acc : 0.8669
     Batch 200 | Loss : 0.2740 | Acc : 0.8726
     Batch 225 | Loss : 0.3041 | Acc : 0.8569
     Batch 250 | Loss : 0.3033 | Acc : 0.8669
     Batch 275 | Loss : 0.4790 | Acc : 0.7827
     Batch 300 | Loss : 0.3241 | Acc : 0.8521
Epoch 00055 | Train Loss : 0.3247 | Eval Loss : 0.3181 | Train acc : 0.8501 | Eval Acc : 0.8522 | Eval Log. Respected : 0.9281
     Batch 000 | Loss : 0.3951 | Acc : 0.8138
     Batch 025 | Loss : 0.2982 | Acc : 0.8657
     Batch 050 | Loss : 0.3256 | Acc : 0.8504
     Batch 075 | Loss : 0.2829 | Acc : 0.8715
     Batch 100 | Loss : 0.3511 | Acc : 0.8362
     Batch 125 | Loss : 0.3362 | Acc : 0.8400
     Batch 150 | Loss : 0.3256 | Acc : 0.8507
     Batch 175 | Loss : 0.3809 | Acc : 0.8211
     Batch 200 | Loss : 0.2811 | Acc : 0.8755
     Batch 225 | Loss : 0.3370 | Acc : 0.8470
     Batch 250 | Loss : 0.2877 | Acc : 0.8706
     Batch 275 | Loss : 0.3126 | Acc : 0.8517
     Batch 300 | Loss : 0.3605 | Acc : 0.8319
Epoch 00056 | Train Loss : 0.3249 | Eval Loss : 0.3145 | Train acc : 0.8501 | Eval Acc : 0.8520 | Eval Log. Respected : 0.9238
Early Stopping
Testing...
Test Loss 0.5864 | Test Acc 0.8488 | Test Log. Res. 0.9243
