Done loading data from cached files.
Training ...
     Batch 000 | Loss : 8.1975 | Acc : 0.4459
     Batch 300 | Loss : 0.6224 | Acc : 0.6002
Epoch 00031 | Train Loss : 0.6027 | Eval Loss : 0.6009 | Train acc : 0.6196 | Eval Acc : 0.6113
     Batch 000 | Loss : 0.6132 | Acc : 0.5993
     Batch 025 | Loss : 0.6278 | Acc : 0.5942
     Batch 050 | Loss : 0.6029 | Acc : 0.6221
     Batch 075 | Loss : 0.5633 | Acc : 0.6597
     Batch 100 | Loss : 0.5653 | Acc : 0.6556
     Batch 125 | Loss : 0.6027 | Acc : 0.6217
     Batch 150 | Loss : 0.6366 | Acc : 0.5896
     Batch 175 | Loss : 0.6177 | Acc : 0.6056
     Batch 200 | Loss : 0.5592 | Acc : 0.6662
     Batch 225 | Loss : 0.6137 | Acc : 0.6096
     Batch 250 | Loss : 0.5781 | Acc : 0.6501
     Batch 275 | Loss : 0.5870 | Acc : 0.6387
     Batch 300 | Loss : 0.5498 | Acc : 0.6700
Epoch 00032 | Train Loss : 0.6026 | Eval Loss : 0.6008 | Train acc : 0.6198 | Eval Acc : 0.6237
     Batch 000 | Loss : 0.5504 | Acc : 0.6694
     Batch 025 | Loss : 0.5432 | Acc : 0.6785
     Batch 050 | Loss : 0.5926 | Acc : 0.6319
     Batch 075 | Loss : 0.6352 | Acc : 0.5823
     Batch 100 | Loss : 0.5940 | Acc : 0.6361
     Batch 125 | Loss : 0.5653 | Acc : 0.6597
     Batch 150 | Loss : 0.5634 | Acc : 0.6563
     Batch 175 | Loss : 0.5616 | Acc : 0.6593
     Batch 200 | Loss : 0.6273 | Acc : 0.5869
     Batch 225 | Loss : 0.5494 | Acc : 0.6720
     Batch 250 | Loss : 0.5638 | Acc : 0.6524
     Batch 275 | Loss : 0.6048 | Acc : 0.6231
     Batch 300 | Loss : 0.5588 | Acc : 0.6609
Epoch 00033 | Train Loss : 0.6027 | Eval Loss : 0.6008 | Train acc : 0.6199 | Eval Acc : 0.6237
     Batch 000 | Loss : 0.6067 | Acc : 0.6182
     Batch 025 | Loss : 0.5607 | Acc : 0.6637
     Batch 050 | Loss : 0.5398 | Acc : 0.6710
     Batch 075 | Loss : 0.5637 | Acc : 0.6570
     Batch 100 | Loss : 0.5949 | Acc : 0.6267
     Batch 125 | Loss : 0.6270 | Acc : 0.5948
     Batch 150 | Loss : 0.6039 | Acc : 0.6179
     Batch 175 | Loss : 0.6059 | Acc : 0.6202
     Batch 200 | Loss : 0.6170 | Acc : 0.6080
     Batch 225 | Loss : 0.5757 | Acc : 0.6433
     Batch 250 | Loss : 0.6249 | Acc : 0.5877
     Batch 275 | Loss : 0.6500 | Acc : 0.5728
     Batch 300 | Loss : 0.5950 | Acc : 0.6386
Epoch 00034 | Train Loss : 0.6025 | Eval Loss : 0.6007 | Train acc : 0.6199 | Eval Acc : 0.6237
     Batch 000 | Loss : 0.6191 | Acc : 0.6043
     Batch 025 | Loss : 0.5933 | Acc : 0.6308
     Batch 050 | Loss : 0.5544 | Acc : 0.6628
     Batch 075 | Loss : 0.6197 | Acc : 0.5943
     Batch 100 | Loss : 0.5690 | Acc : 0.6488
     Batch 125 | Loss : 0.6059 | Acc : 0.6208
     Batch 150 | Loss : 0.5568 | Acc : 0.6634
     Batch 175 | Loss : 0.5657 | Acc : 0.6563
     Batch 200 | Loss : 0.5583 | Acc : 0.6609
     Batch 225 | Loss : 0.6144 | Acc : 0.6000
     Batch 250 | Loss : 0.6407 | Acc : 0.5702
     Batch 275 | Loss : 0.5637 | Acc : 0.6563
     Batch 300 | Loss : 0.5995 | Acc : 0.6278
Epoch 00035 | Train Loss : 0.6026 | Eval Loss : 0.6006 | Train acc : 0.6198 | Eval Acc : 0.6237
     Batch 000 | Loss : 0.6350 | Acc : 0.5943
     Batch 025 | Loss : 0.5554 | Acc : 0.6534
     Batch 050 | Loss : 0.5605 | Acc : 0.6625
     Batch 075 | Loss : 0.6200 | Acc : 0.5906
     Batch 100 | Loss : 0.6306 | Acc : 0.5956
     Batch 125 | Loss : 0.5413 | Acc : 0.6815
     Batch 150 | Loss : 0.6282 | Acc : 0.5911
     Batch 175 | Loss : 0.6148 | Acc : 0.6137
     Batch 200 | Loss : 0.5823 | Acc : 0.6426
     Batch 225 | Loss : 0.6274 | Acc : 0.5955
     Batch 250 | Loss : 0.5634 | Acc : 0.6563
     Batch 275 | Loss : 0.5582 | Acc : 0.6567
     Batch 300 | Loss : 0.5990 | Acc : 0.6219
Epoch 00036 | Train Loss : 0.6024 | Eval Loss : 0.6009 | Train acc : 0.6200 | Eval Acc : 0.6113
     Batch 000 | Loss : 0.6371 | Acc : 0.5738
     Batch 025 | Loss : 0.5485 | Acc : 0.6721
     Batch 050 | Loss : 0.5895 | Acc : 0.6387
     Batch 075 | Loss : 0.6348 | Acc : 0.5943
     Batch 100 | Loss : 0.5391 | Acc : 0.6833
     Batch 125 | Loss : 0.6148 | Acc : 0.6092
     Batch 150 | Loss : 0.6073 | Acc : 0.6246
     Batch 175 | Loss : 0.5589 | Acc : 0.6609
     Batch 200 | Loss : 0.6041 | Acc : 0.6080
     Batch 225 | Loss : 0.5540 | Acc : 0.6697
     Batch 250 | Loss : 0.5704 | Acc : 0.6520
     Batch 275 | Loss : 0.6184 | Acc : 0.6075
     Batch 300 | Loss : 0.5975 | Acc : 0.6319
Epoch 00037 | Train Loss : 0.6024 | Eval Loss : 0.6007 | Train acc : 0.6203 | Eval Acc : 0.6237
     Batch 000 | Loss : 0.5608 | Acc : 0.6629
     Batch 025 | Loss : 0.6219 | Acc : 0.6002
     Batch 050 | Loss : 0.5867 | Acc : 0.6413
     Batch 075 | Loss : 0.5708 | Acc : 0.6412
     Batch 100 | Loss : 0.5998 | Acc : 0.6120
     Batch 125 | Loss : 0.5880 | Acc : 0.6492
     Batch 150 | Loss : 0.6101 | Acc : 0.6171
     Batch 175 | Loss : 0.5991 | Acc : 0.6279
     Batch 200 | Loss : 0.5884 | Acc : 0.6265
     Batch 225 | Loss : 0.6069 | Acc : 0.6102
     Batch 250 | Loss : 0.6426 | Acc : 0.5706
     Batch 275 | Loss : 0.6273 | Acc : 0.5957
     Batch 300 | Loss : 0.6265 | Acc : 0.5830
Epoch 00038 | Train Loss : 0.6048 | Eval Loss : 0.6011 | Train acc : 0.6194 | Eval Acc : 0.6116
     Batch 000 | Loss : 0.6008 | Acc : 0.6166
     Batch 025 | Loss : 0.6308 | Acc : 0.6050
     Batch 050 | Loss : 0.5914 | Acc : 0.6456
     Batch 075 | Loss : 0.6278 | Acc : 0.5917
     Batch 100 | Loss : 0.6420 | Acc : 0.5683
     Batch 125 | Loss : 0.6276 | Acc : 0.5957
     Batch 150 | Loss : 0.6110 | Acc : 0.6141
     Batch 175 | Loss : 0.6045 | Acc : 0.6185
     Batch 200 | Loss : 0.6068 | Acc : 0.6203
     Batch 225 | Loss : 0.5984 | Acc : 0.6332
     Batch 250 | Loss : 0.5501 | Acc : 0.6684
     Batch 275 | Loss : 0.6600 | Acc : 0.5610
     Batch 300 | Loss : 0.5437 | Acc : 0.6817
Epoch 00039 | Train Loss : 0.6674 | Eval Loss : 0.6011 | Train acc : 0.6145 | Eval Acc : 0.6237
     Batch 000 | Loss : 0.5661 | Acc : 0.6591
     Batch 025 | Loss : 0.6037 | Acc : 0.6232
     Batch 050 | Loss : 0.6326 | Acc : 0.5913
     Batch 075 | Loss : 0.5527 | Acc : 0.6664
     Batch 100 | Loss : 0.6051 | Acc : 0.6221
     Batch 125 | Loss : 0.6038 | Acc : 0.6234
     Batch 150 | Loss : 0.6344 | Acc : 0.5889
     Batch 175 | Loss : 0.6418 | Acc : 0.5820
     Batch 200 | Loss : 0.5436 | Acc : 0.6716
     Batch 225 | Loss : 0.6488 | Acc : 0.5691
     Batch 250 | Loss : 0.5526 | Acc : 0.6640
     Batch 275 | Loss : 0.5604 | Acc : 0.6567
     Batch 300 | Loss : 0.5589 | Acc : 0.6674
Epoch 00040 | Train Loss : 0.6026 | Eval Loss : 0.6003 | Train acc : 0.6196 | Eval Acc : 0.6258
     Batch 000 | Loss : 0.6276 | Acc : 0.5975
     Batch 025 | Loss : 0.5845 | Acc : 0.6276
     Batch 050 | Loss : 0.6025 | Acc : 0.6227
     Batch 075 | Loss : 0.6205 | Acc : 0.6087
     Batch 100 | Loss : 0.5617 | Acc : 0.6601
     Batch 125 | Loss : 0.6389 | Acc : 0.5863
     Batch 150 | Loss : 0.5803 | Acc : 0.6465
     Batch 175 | Loss : 0.6352 | Acc : 0.5926
     Batch 200 | Loss : 0.5848 | Acc : 0.6509
     Batch 225 | Loss : 0.5392 | Acc : 0.6841
     Batch 250 | Loss : 0.6405 | Acc : 0.5862
     Batch 275 | Loss : 0.5950 | Acc : 0.6245
     Batch 300 | Loss : 0.5583 | Acc : 0.6576
Epoch 00041 | Train Loss : 0.6023 | Eval Loss : 0.6007 | Train acc : 0.6207 | Eval Acc : 0.6134
     Batch 000 | Loss : 0.6364 | Acc : 0.5772
     Batch 025 | Loss : 0.6192 | Acc : 0.6116
     Batch 050 | Loss : 0.6285 | Acc : 0.5874
     Batch 075 | Loss : 0.6455 | Acc : 0.5789
     Batch 100 | Loss : 0.6171 | Acc : 0.6089
     Batch 125 | Loss : 0.5890 | Acc : 0.6270
     Batch 150 | Loss : 0.5986 | Acc : 0.6286
     Batch 175 | Loss : 0.5765 | Acc : 0.6439
     Batch 200 | Loss : 0.6452 | Acc : 0.5768
     Batch 225 | Loss : 0.5493 | Acc : 0.6707
     Batch 250 | Loss : 0.6390 | Acc : 0.5896
     Batch 275 | Loss : 0.6170 | Acc : 0.6000
     Batch 300 | Loss : 0.6011 | Acc : 0.6322
Epoch 00042 | Train Loss : 0.6023 | Eval Loss : 0.6000 | Train acc : 0.6207 | Eval Acc : 0.6259
     Batch 000 | Loss : 0.5535 | Acc : 0.6646
     Batch 025 | Loss : 0.6417 | Acc : 0.5844
     Batch 050 | Loss : 0.6040 | Acc : 0.6218
     Batch 075 | Loss : 0.5656 | Acc : 0.6484
     Batch 100 | Loss : 0.6588 | Acc : 0.5647
     Batch 125 | Loss : 0.6254 | Acc : 0.5995
     Batch 150 | Loss : 0.6172 | Acc : 0.6083
     Batch 175 | Loss : 0.5620 | Acc : 0.6489
     Batch 200 | Loss : 0.6169 | Acc : 0.6130
     Batch 225 | Loss : 0.5883 | Acc : 0.6398
     Batch 250 | Loss : 0.5853 | Acc : 0.6509
     Batch 275 | Loss : 0.5395 | Acc : 0.6723
     Batch 300 | Loss : 0.6264 | Acc : 0.5965
Epoch 00043 | Train Loss : 0.6019 | Eval Loss : 0.6000 | Train acc : 0.6217 | Eval Acc : 0.6259
     Batch 000 | Loss : 0.5467 | Acc : 0.6743
     Batch 025 | Loss : 0.5502 | Acc : 0.6816
     Batch 050 | Loss : 0.6317 | Acc : 0.5944
     Batch 075 | Loss : 0.5598 | Acc : 0.6567
     Batch 100 | Loss : 0.6070 | Acc : 0.6091
     Batch 125 | Loss : 0.6035 | Acc : 0.6221
     Batch 150 | Loss : 0.6037 | Acc : 0.6243
     Batch 175 | Loss : 0.6286 | Acc : 0.6001
     Batch 200 | Loss : 0.6344 | Acc : 0.5796
     Batch 225 | Loss : 0.6053 | Acc : 0.6222
     Batch 250 | Loss : 0.6153 | Acc : 0.6171
     Batch 275 | Loss : 0.6309 | Acc : 0.5968
     Batch 300 | Loss : 0.6014 | Acc : 0.6293
Epoch 00044 | Train Loss : 0.6019 | Eval Loss : 0.6007 | Train acc : 0.6223 | Eval Acc : 0.6268
     Batch 000 | Loss : 0.5694 | Acc : 0.6553
     Batch 025 | Loss : 0.5924 | Acc : 0.6349
     Batch 050 | Loss : 0.6300 | Acc : 0.5980
     Batch 075 | Loss : 0.6411 | Acc : 0.5861
     Batch 100 | Loss : 0.6184 | Acc : 0.5989
     Batch 125 | Loss : 0.6376 | Acc : 0.5883
     Batch 150 | Loss : 0.6427 | Acc : 0.5830
     Batch 175 | Loss : 0.6225 | Acc : 0.6042
     Batch 200 | Loss : 0.5402 | Acc : 0.6824
     Batch 225 | Loss : 0.5615 | Acc : 0.6612
     Batch 250 | Loss : 0.6458 | Acc : 0.5773
     Batch 275 | Loss : 0.5887 | Acc : 0.6374
     Batch 300 | Loss : 0.6181 | Acc : 0.6074
Epoch 00045 | Train Loss : 0.6017 | Eval Loss : 0.5998 | Train acc : 0.6232 | Eval Acc : 0.6267
     Batch 000 | Loss : 0.5463 | Acc : 0.6743
     Batch 025 | Loss : 0.6428 | Acc : 0.5863
     Batch 050 | Loss : 0.6056 | Acc : 0.6267
     Batch 075 | Loss : 0.6093 | Acc : 0.6189
     Batch 100 | Loss : 0.6183 | Acc : 0.6074
     Batch 125 | Loss : 0.6289 | Acc : 0.5980
     Batch 150 | Loss : 0.6343 | Acc : 0.5897
     Batch 175 | Loss : 0.6124 | Acc : 0.6126
     Batch 200 | Loss : 0.6000 | Acc : 0.6279
     Batch 225 | Loss : 0.5873 | Acc : 0.6401
     Batch 250 | Loss : 0.6289 | Acc : 0.5874
     Batch 275 | Loss : 0.6138 | Acc : 0.6165
     Batch 300 | Loss : 0.6021 | Acc : 0.6236
Epoch 00046 | Train Loss : 0.6016 | Eval Loss : 0.6012 | Train acc : 0.6238 | Eval Acc : 0.6264
     Batch 000 | Loss : 0.6045 | Acc : 0.6211
     Batch 025 | Loss : 0.6193 | Acc : 0.6125
     Batch 050 | Loss : 0.6169 | Acc : 0.6136
     Batch 075 | Loss : 0.6428 | Acc : 0.5767
     Batch 100 | Loss : 0.6382 | Acc : 0.5866
     Batch 125 | Loss : 0.6162 | Acc : 0.6083
     Batch 150 | Loss : 0.6381 | Acc : 0.5874
     Batch 175 | Loss : 0.5842 | Acc : 0.6420
     Batch 200 | Loss : 0.5651 | Acc : 0.6602
     Batch 225 | Loss : 0.6188 | Acc : 0.6065
     Batch 250 | Loss : 0.5465 | Acc : 0.6816
     Batch 275 | Loss : 0.6174 | Acc : 0.6079
     Batch 300 | Loss : 0.5816 | Acc : 0.6458
Epoch 00047 | Train Loss : 0.6018 | Eval Loss : 0.6006 | Train acc : 0.6230 | Eval Acc : 0.6267
     Batch 000 | Loss : 0.6040 | Acc : 0.6239
     Batch 025 | Loss : 0.6024 | Acc : 0.6204
     Batch 050 | Loss : 0.6295 | Acc : 0.6053
     Batch 075 | Loss : 0.5875 | Acc : 0.6364
     Batch 100 | Loss : 0.6407 | Acc : 0.5866
     Batch 125 | Loss : 0.6001 | Acc : 0.6280
     Batch 150 | Loss : 0.6363 | Acc : 0.5902
     Batch 175 | Loss : 0.6268 | Acc : 0.5984
     Batch 200 | Loss : 0.5934 | Acc : 0.6310
     Batch 225 | Loss : 0.6049 | Acc : 0.6230
     Batch 250 | Loss : 0.5399 | Acc : 0.6856
     Batch 275 | Loss : 0.5935 | Acc : 0.6254
     Batch 300 | Loss : 0.6344 | Acc : 0.5932
Epoch 00048 | Train Loss : 0.6017 | Eval Loss : 0.6000 | Train acc : 0.6231 | Eval Acc : 0.6267
     Batch 000 | Loss : 0.5938 | Acc : 0.6298
     Batch 025 | Loss : 0.6188 | Acc : 0.6084
     Batch 050 | Loss : 0.6477 | Acc : 0.5661
     Batch 075 | Loss : 0.5951 | Acc : 0.6359
     Batch 100 | Loss : 0.6376 | Acc : 0.5886
     Batch 125 | Loss : 0.6422 | Acc : 0.5864
     Batch 150 | Loss : 0.5926 | Acc : 0.6351
     Batch 175 | Loss : 0.5942 | Acc : 0.6411
     Batch 200 | Loss : 0.6092 | Acc : 0.6190
     Batch 225 | Loss : 0.6181 | Acc : 0.6102
     Batch 250 | Loss : 0.6361 | Acc : 0.5894
     Batch 275 | Loss : 0.5723 | Acc : 0.6422
     Batch 300 | Loss : 0.6399 | Acc : 0.5858
Epoch 00049 | Train Loss : 0.6016 | Eval Loss : 0.6005 | Train acc : 0.6233 | Eval Acc : 0.6143
     Batch 000 | Loss : 0.5633 | Acc : 0.6540
     Batch 025 | Loss : 0.5616 | Acc : 0.6612
     Batch 050 | Loss : 0.5877 | Acc : 0.6449
     Batch 075 | Loss : 0.5534 | Acc : 0.6714
     Batch 100 | Loss : 0.5785 | Acc : 0.6519
     Batch 125 | Loss : 0.6430 | Acc : 0.5847
     Batch 150 | Loss : 0.6402 | Acc : 0.5721
     Batch 175 | Loss : 0.5626 | Acc : 0.6573
     Batch 200 | Loss : 0.6341 | Acc : 0.5967
     Batch 225 | Loss : 0.5640 | Acc : 0.6578
     Batch 250 | Loss : 0.6158 | Acc : 0.6099
     Batch 275 | Loss : 0.6427 | Acc : 0.5829
     Batch 300 | Loss : 0.6022 | Acc : 0.6236
Epoch 00050 | Train Loss : 0.6016 | Eval Loss : 0.5998 | Train acc : 0.6235 | Eval Acc : 0.6268
     Batch 000 | Loss : 0.5886 | Acc : 0.6375
     Batch 025 | Loss : 0.6377 | Acc : 0.5898
     Batch 050 | Loss : 0.5486 | Acc : 0.6734
     Batch 075 | Loss : 0.5719 | Acc : 0.6511
     Batch 100 | Loss : 0.6155 | Acc : 0.6086
     Batch 125 | Loss : 0.5635 | Acc : 0.6601
     Batch 150 | Loss : 0.6213 | Acc : 0.6085
     Batch 175 | Loss : 0.6301 | Acc : 0.5972
     Batch 200 | Loss : 0.5902 | Acc : 0.6364
     Batch 225 | Loss : 0.5571 | Acc : 0.6676
     Batch 250 | Loss : 0.6190 | Acc : 0.5966
     Batch 275 | Loss : 0.6224 | Acc : 0.5922
     Batch 300 | Loss : 0.5697 | Acc : 0.6534
Epoch 00051 | Train Loss : 0.6015 | Eval Loss : 0.6000 | Train acc : 0.6237 | Eval Acc : 0.6268
     Batch 000 | Loss : 0.6432 | Acc : 0.5831
     Batch 025 | Loss : 0.6165 | Acc : 0.6136
     Batch 050 | Loss : 0.6223 | Acc : 0.6042
     Batch 075 | Loss : 0.6353 | Acc : 0.5791
     Batch 100 | Loss : 0.5385 | Acc : 0.6856
     Batch 125 | Loss : 0.5715 | Acc : 0.6498
     Batch 150 | Loss : 0.5591 | Acc : 0.6659
     Batch 175 | Loss : 0.6208 | Acc : 0.5922
     Batch 200 | Loss : 0.6164 | Acc : 0.6007
     Batch 225 | Loss : 0.5949 | Acc : 0.6302
     Batch 250 | Loss : 0.6365 | Acc : 0.5898
     Batch 275 | Loss : 0.5384 | Acc : 0.6738
     Batch 300 | Loss : 0.6421 | Acc : 0.5723
Epoch 00052 | Train Loss : 0.6015 | Eval Loss : 0.5998 | Train acc : 0.6234 | Eval Acc : 0.6271
     Batch 000 | Loss : 0.5423 | Acc : 0.6856
     Batch 025 | Loss : 0.5652 | Acc : 0.6545
     Batch 050 | Loss : 0.5970 | Acc : 0.6341
     Batch 075 | Loss : 0.6189 | Acc : 0.6054
     Batch 100 | Loss : 0.6388 | Acc : 0.5886
     Batch 125 | Loss : 0.5842 | Acc : 0.6318
     Batch 150 | Loss : 0.6185 | Acc : 0.6065
     Batch 175 | Loss : 0.6340 | Acc : 0.5937
     Batch 200 | Loss : 0.6152 | Acc : 0.6173
     Batch 225 | Loss : 0.6594 | Acc : 0.5557
     Batch 250 | Loss : 0.6270 | Acc : 0.5967
     Batch 275 | Loss : 0.5392 | Acc : 0.6856
     Batch 300 | Loss : 0.5600 | Acc : 0.6657
Epoch 00053 | Train Loss : 0.6015 | Eval Loss : 0.5999 | Train acc : 0.6232 | Eval Acc : 0.6267
     Batch 000 | Loss : 0.5906 | Acc : 0.6362
     Batch 025 | Loss : 0.5927 | Acc : 0.6334
     Batch 050 | Loss : 0.6323 | Acc : 0.5948
     Batch 075 | Loss : 0.5504 | Acc : 0.6713
     Batch 100 | Loss : 0.6167 | Acc : 0.6007
     Batch 125 | Loss : 0.6203 | Acc : 0.6048
     Batch 150 | Loss : 0.6059 | Acc : 0.6235
     Batch 175 | Loss : 0.6384 | Acc : 0.5760
     Batch 200 | Loss : 0.5885 | Acc : 0.6375
     Batch 225 | Loss : 0.6288 | Acc : 0.6005
     Batch 250 | Loss : 0.5811 | Acc : 0.6458
     Batch 275 | Loss : 0.5794 | Acc : 0.6477
     Batch 300 | Loss : 0.5628 | Acc : 0.6664
Epoch 00054 | Train Loss : 0.6014 | Eval Loss : 0.5998 | Train acc : 0.6237 | Eval Acc : 0.6268
     Batch 000 | Loss : 0.6060 | Acc : 0.6279
     Batch 025 | Loss : 0.5923 | Acc : 0.6380
     Batch 050 | Loss : 0.6419 | Acc : 0.5836
     Batch 075 | Loss : 0.6024 | Acc : 0.6252
     Batch 100 | Loss : 0.6104 | Acc : 0.6247
     Batch 125 | Loss : 0.6409 | Acc : 0.5861
     Batch 150 | Loss : 0.5932 | Acc : 0.6396
     Batch 175 | Loss : 0.6159 | Acc : 0.6174
     Batch 200 | Loss : 0.5985 | Acc : 0.6302
     Batch 225 | Loss : 0.5840 | Acc : 0.6420
     Batch 250 | Loss : 0.6001 | Acc : 0.6284
     Batch 275 | Loss : 0.6391 | Acc : 0.5900
     Batch 300 | Loss : 0.6352 | Acc : 0.5807
Epoch 00055 | Train Loss : 0.6016 | Eval Loss : 0.5998 | Train acc : 0.6230 | Eval Acc : 0.6268
     Batch 000 | Loss : 0.6287 | Acc : 0.5954
     Batch 025 | Loss : 0.5878 | Acc : 0.6422
     Batch 050 | Loss : 0.6434 | Acc : 0.5826
     Batch 075 | Loss : 0.6324 | Acc : 0.5948
     Batch 100 | Loss : 0.5854 | Acc : 0.6518
     Batch 125 | Loss : 0.6031 | Acc : 0.6221
     Batch 150 | Loss : 0.5962 | Acc : 0.6324
     Batch 175 | Loss : 0.5624 | Acc : 0.6603
     Batch 200 | Loss : 0.6405 | Acc : 0.5854
     Batch 225 | Loss : 0.6292 | Acc : 0.5998
     Batch 250 | Loss : 0.5872 | Acc : 0.6429
     Batch 275 | Loss : 0.6056 | Acc : 0.6230
     Batch 300 | Loss : 0.5709 | Acc : 0.6529
Epoch 00056 | Train Loss : 0.6023 | Eval Loss : 0.6023 | Train acc : 0.6214 | Eval Acc : 0.6261
     Batch 000 | Loss : 0.5414 | Acc : 0.6866
     Batch 025 | Loss : 0.6379 | Acc : 0.5893
     Batch 050 | Loss : 0.6369 | Acc : 0.5880
     Batch 075 | Loss : 0.5840 | Acc : 0.6417
     Batch 100 | Loss : 0.6258 | Acc : 0.5894
     Batch 125 | Loss : 0.5654 | Acc : 0.6481
     Batch 150 | Loss : 0.5699 | Acc : 0.6521
     Batch 175 | Loss : 0.6011 | Acc : 0.6250
     Batch 200 | Loss : 0.5988 | Acc : 0.6294
     Batch 225 | Loss : 0.6009 | Acc : 0.6256
     Batch 250 | Loss : 0.6220 | Acc : 0.6050
     Batch 275 | Loss : 0.6241 | Acc : 0.6023
     Batch 300 | Loss : 0.5925 | Acc : 0.6373
Epoch 00057 | Train Loss : 0.6020 | Eval Loss : 0.6001 | Train acc : 0.6218 | Eval Acc : 0.6257
     Batch 000 | Loss : 0.5890 | Acc : 0.6357
     Batch 025 | Loss : 0.6183 | Acc : 0.6088
     Batch 050 | Loss : 0.5933 | Acc : 0.6343
     Batch 075 | Loss : 0.6289 | Acc : 0.5993
     Batch 100 | Loss : 0.6231 | Acc : 0.5893
     Batch 125 | Loss : 0.6306 | Acc : 0.5957
     Batch 150 | Loss : 0.5643 | Acc : 0.6585
     Batch 175 | Loss : 0.6270 | Acc : 0.5980
     Batch 200 | Loss : 0.5685 | Acc : 0.6617
     Batch 225 | Loss : 0.6248 | Acc : 0.6030
     Batch 250 | Loss : 0.6360 | Acc : 0.5902
     Batch 275 | Loss : 0.6205 | Acc : 0.6040
     Batch 300 | Loss : 0.6401 | Acc : 0.5848
Epoch 00058 | Train Loss : 0.6019 | Eval Loss : 0.6002 | Train acc : 0.6221 | Eval Acc : 0.6260
     Batch 000 | Loss : 0.5478 | Acc : 0.6805
     Batch 025 | Loss : 0.5876 | Acc : 0.6361
     Batch 050 | Loss : 0.5707 | Acc : 0.6481
     Batch 075 | Loss : 0.6402 | Acc : 0.5854
     Batch 100 | Loss : 0.6459 | Acc : 0.5771
     Batch 125 | Loss : 0.6242 | Acc : 0.5981
     Batch 150 | Loss : 0.6422 | Acc : 0.5828
     Batch 175 | Loss : 0.6306 | Acc : 0.5850
     Batch 200 | Loss : 0.5466 | Acc : 0.6743
     Batch 225 | Loss : 0.6033 | Acc : 0.6254
     Batch 250 | Loss : 0.6195 | Acc : 0.6033
     Batch 275 | Loss : 0.6292 | Acc : 0.5999
     Batch 300 | Loss : 0.5505 | Acc : 0.6711
Epoch 00059 | Train Loss : 0.6017 | Eval Loss : 0.6003 | Train acc : 0.6225 | Eval Acc : 0.6261
     Batch 000 | Loss : 0.6320 | Acc : 0.5956
     Batch 025 | Loss : 0.5632 | Acc : 0.6536
     Batch 050 | Loss : 0.6348 | Acc : 0.5956
     Batch 075 | Loss : 0.6099 | Acc : 0.6184
     Batch 100 | Loss : 0.6243 | Acc : 0.6011
     Batch 125 | Loss : 0.6289 | Acc : 0.5948
     Batch 150 | Loss : 0.5529 | Acc : 0.6704
     Batch 175 | Loss : 0.5521 | Acc : 0.6680
     Batch 200 | Loss : 0.6216 | Acc : 0.6067
     Batch 225 | Loss : 0.6589 | Acc : 0.5638
     Batch 250 | Loss : 0.5948 | Acc : 0.6401
     Batch 275 | Loss : 0.5939 | Acc : 0.6299
     Batch 300 | Loss : 0.5625 | Acc : 0.6651
Epoch 00060 | Train Loss : 0.6018 | Eval Loss : 0.6001 | Train acc : 0.6225 | Eval Acc : 0.6257
     Batch 000 | Loss : 0.5617 | Acc : 0.6646
     Batch 025 | Loss : 0.6422 | Acc : 0.5857
     Batch 050 | Loss : 0.5622 | Acc : 0.6649
     Batch 075 | Loss : 0.6420 | Acc : 0.5859
     Batch 100 | Loss : 0.6369 | Acc : 0.5892
     Batch 125 | Loss : 0.6180 | Acc : 0.6079
     Batch 150 | Loss : 0.6406 | Acc : 0.5853
     Batch 175 | Loss : 0.6240 | Acc : 0.6013
     Batch 200 | Loss : 0.6226 | Acc : 0.5898
     Batch 225 | Loss : 0.5624 | Acc : 0.6594
     Batch 250 | Loss : 0.5498 | Acc : 0.6720
     Batch 275 | Loss : 0.5990 | Acc : 0.6300
     Batch 300 | Loss : 0.6189 | Acc : 0.6050
Epoch 00061 | Train Loss : 0.6019 | Eval Loss : 0.6007 | Train acc : 0.6224 | Eval Acc : 0.6261
     Batch 000 | Loss : 0.5886 | Acc : 0.6394
     Batch 025 | Loss : 0.6491 | Acc : 0.5620
     Batch 050 | Loss : 0.6036 | Acc : 0.6269
     Batch 075 | Loss : 0.6276 | Acc : 0.6026
     Batch 100 | Loss : 0.5993 | Acc : 0.6258
     Batch 125 | Loss : 0.6181 | Acc : 0.6166
     Batch 150 | Loss : 0.6167 | Acc : 0.6104
     Batch 175 | Loss : 0.6190 | Acc : 0.6121
     Batch 200 | Loss : 0.6322 | Acc : 0.5956
     Batch 225 | Loss : 0.6266 | Acc : 0.6066
     Batch 250 | Loss : 0.6258 | Acc : 0.5981
     Batch 275 | Loss : 0.5496 | Acc : 0.6725
     Batch 300 | Loss : 0.5610 | Acc : 0.6656
Epoch 00062 | Train Loss : 0.6018 | Eval Loss : 0.6003 | Train acc : 0.6224 | Eval Acc : 0.6261
     Batch 000 | Loss : 0.6213 | Acc : 0.6023
     Batch 025 | Loss : 0.6364 | Acc : 0.5912
     Batch 050 | Loss : 0.6038 | Acc : 0.6219
     Batch 075 | Loss : 0.6371 | Acc : 0.5884
     Batch 100 | Loss : 0.6096 | Acc : 0.6195
     Batch 125 | Loss : 0.6009 | Acc : 0.6261
     Batch 150 | Loss : 0.5831 | Acc : 0.6424
     Batch 175 | Loss : 0.5971 | Acc : 0.6270
     Batch 200 | Loss : 0.5536 | Acc : 0.6653
