cuda is available
USING : cuda
Done loading data from cached files.
Training ...
     Batch 000 | Loss : 0.6954 | Acc : 0.5146
     Batch 225 | Loss : 0.2821 | Acc : 0.8736
     Batch 250 | Loss : 0.3286 | Acc : 0.8439
     Batch 275 | Loss : 0.2657 | Acc : 0.8793
     Batch 300 | Loss : 0.3252 | Acc : 0.8465
Epoch 00030 | Train Loss : 0.3256 | Eval Loss : 0.3402 | Train acc : 0.8501 | Eval Acc : 0.8380 | Eval Log. Respected : 0.9294
     Batch 000 | Loss : 0.2818 | Acc : 0.8785
     Batch 025 | Loss : 0.3769 | Acc : 0.8193
     Batch 050 | Loss : 0.3064 | Acc : 0.8574
     Batch 075 | Loss : 0.3072 | Acc : 0.8586
     Batch 100 | Loss : 0.2789 | Acc : 0.8713
     Batch 125 | Loss : 0.2547 | Acc : 0.8868
     Batch 150 | Loss : 0.3848 | Acc : 0.8227
     Batch 175 | Loss : 0.3375 | Acc : 0.8328
     Batch 200 | Loss : 0.3289 | Acc : 0.8408
     Batch 225 | Loss : 0.3521 | Acc : 0.8275
     Batch 250 | Loss : 0.3609 | Acc : 0.8279
     Batch 275 | Loss : 0.3248 | Acc : 0.8514
     Batch 300 | Loss : 0.3033 | Acc : 0.8620
Epoch 00031 | Train Loss : 0.3233 | Eval Loss : 0.3251 | Train acc : 0.8505 | Eval Acc : 0.8480 | Eval Log. Respected : 0.9339
     Batch 000 | Loss : 0.3937 | Acc : 0.8140
     Batch 025 | Loss : 0.2998 | Acc : 0.8664
     Batch 050 | Loss : 0.3545 | Acc : 0.8334
     Batch 075 | Loss : 0.3428 | Acc : 0.8341
     Batch 100 | Loss : 0.3292 | Acc : 0.8493
     Batch 125 | Loss : 0.2948 | Acc : 0.8664
     Batch 150 | Loss : 0.3436 | Acc : 0.8401
     Batch 175 | Loss : 0.3569 | Acc : 0.8316
     Batch 200 | Loss : 0.3613 | Acc : 0.8364
     Batch 225 | Loss : 0.3233 | Acc : 0.8500
     Batch 250 | Loss : 0.3083 | Acc : 0.8617
     Batch 275 | Loss : 0.3292 | Acc : 0.8448
     Batch 300 | Loss : 0.2640 | Acc : 0.8866
Epoch 00032 | Train Loss : 0.3228 | Eval Loss : 0.3195 | Train acc : 0.8510 | Eval Acc : 0.8504 | Eval Log. Respected : 0.9309
     Batch 000 | Loss : 0.3172 | Acc : 0.8556
     Batch 025 | Loss : 0.3287 | Acc : 0.8456
     Batch 050 | Loss : 0.3066 | Acc : 0.8600
     Batch 075 | Loss : 0.2778 | Acc : 0.8782
     Batch 100 | Loss : 0.2839 | Acc : 0.8703
     Batch 125 | Loss : 0.4059 | Acc : 0.8093
     Batch 150 | Loss : 0.2958 | Acc : 0.8629
     Batch 175 | Loss : 0.3473 | Acc : 0.8448
     Batch 200 | Loss : 0.3058 | Acc : 0.8517
     Batch 225 | Loss : 0.3562 | Acc : 0.8301
     Batch 250 | Loss : 0.3472 | Acc : 0.8331
     Batch 275 | Loss : 0.3207 | Acc : 0.8474
     Batch 300 | Loss : 0.3295 | Acc : 0.8489
Epoch 00033 | Train Loss : 0.3223 | Eval Loss : 0.3262 | Train acc : 0.8512 | Eval Acc : 0.8471 | Eval Log. Respected : 0.9329
     Batch 000 | Loss : 0.2748 | Acc : 0.8798
     Batch 025 | Loss : 0.2938 | Acc : 0.8639
     Batch 050 | Loss : 0.2712 | Acc : 0.8827
     Batch 075 | Loss : 0.3500 | Acc : 0.8409
     Batch 100 | Loss : 0.4281 | Acc : 0.8100
     Batch 125 | Loss : 0.2818 | Acc : 0.8834
     Batch 150 | Loss : 0.3437 | Acc : 0.8468
     Batch 175 | Loss : 0.3010 | Acc : 0.8609
     Batch 200 | Loss : 0.2806 | Acc : 0.8726
     Batch 225 | Loss : 0.3642 | Acc : 0.8265
     Batch 250 | Loss : 0.2896 | Acc : 0.8681
     Batch 275 | Loss : 0.3347 | Acc : 0.8434
     Batch 300 | Loss : 0.3269 | Acc : 0.8458
Epoch 00034 | Train Loss : 0.3224 | Eval Loss : 0.3231 | Train acc : 0.8511 | Eval Acc : 0.8500 | Eval Log. Respected : 0.9322
     Batch 000 | Loss : 0.3922 | Acc : 0.8165
     Batch 025 | Loss : 0.4937 | Acc : 0.7645
     Batch 050 | Loss : 0.3153 | Acc : 0.8543
     Batch 075 | Loss : 0.2942 | Acc : 0.8652
     Batch 100 | Loss : 0.3121 | Acc : 0.8593
     Batch 125 | Loss : 0.2976 | Acc : 0.8633
     Batch 150 | Loss : 0.2872 | Acc : 0.8729
     Batch 175 | Loss : 0.3286 | Acc : 0.8415
     Batch 200 | Loss : 0.2877 | Acc : 0.8697
     Batch 225 | Loss : 0.3330 | Acc : 0.8391
     Batch 250 | Loss : 0.2566 | Acc : 0.8831
     Batch 275 | Loss : 0.3094 | Acc : 0.8578
     Batch 300 | Loss : 0.3124 | Acc : 0.8530
Epoch 00035 | Train Loss : 0.3203 | Eval Loss : 0.3200 | Train acc : 0.8520 | Eval Acc : 0.8493 | Eval Log. Respected : 0.9247
     Batch 000 | Loss : 0.3371 | Acc : 0.8465
     Batch 025 | Loss : 0.2936 | Acc : 0.8637
     Batch 050 | Loss : 0.2809 | Acc : 0.8708
     Batch 075 | Loss : 0.3393 | Acc : 0.8406
     Batch 100 | Loss : 0.3003 | Acc : 0.8596
     Batch 125 | Loss : 0.2822 | Acc : 0.8748
     Batch 150 | Loss : 0.3240 | Acc : 0.8551
     Batch 175 | Loss : 0.3261 | Acc : 0.8482
     Batch 200 | Loss : 0.2911 | Acc : 0.8729
     Batch 225 | Loss : 0.3106 | Acc : 0.8573
     Batch 250 | Loss : 0.2688 | Acc : 0.8818
     Batch 275 | Loss : 0.3438 | Acc : 0.8425
     Batch 300 | Loss : 0.3522 | Acc : 0.8320
Epoch 00036 | Train Loss : 0.3206 | Eval Loss : 0.3232 | Train acc : 0.8522 | Eval Acc : 0.8476 | Eval Log. Respected : 0.9344
     Batch 000 | Loss : 0.2689 | Acc : 0.8820
     Batch 025 | Loss : 0.3698 | Acc : 0.8230
     Batch 050 | Loss : 0.2796 | Acc : 0.8739
     Batch 075 | Loss : 0.3645 | Acc : 0.8266
     Batch 100 | Loss : 0.2944 | Acc : 0.8689
     Batch 125 | Loss : 0.2956 | Acc : 0.8668
     Batch 150 | Loss : 0.3302 | Acc : 0.8408
     Batch 175 | Loss : 0.4748 | Acc : 0.7825
     Batch 200 | Loss : 0.3013 | Acc : 0.8615
     Batch 225 | Loss : 0.3245 | Acc : 0.8489
     Batch 250 | Loss : 0.3513 | Acc : 0.8338
     Batch 275 | Loss : 0.3162 | Acc : 0.8499
     Batch 300 | Loss : 0.2904 | Acc : 0.8736
Epoch 00037 | Train Loss : 0.3205 | Eval Loss : 0.3339 | Train acc : 0.8520 | Eval Acc : 0.8440 | Eval Log. Respected : 0.9400
     Batch 000 | Loss : 0.3443 | Acc : 0.8448
     Batch 025 | Loss : 0.3347 | Acc : 0.8440
     Batch 050 | Loss : 0.4229 | Acc : 0.7963
     Batch 075 | Loss : 0.3177 | Acc : 0.8497
     Batch 100 | Loss : 0.3257 | Acc : 0.8510
     Batch 125 | Loss : 0.2838 | Acc : 0.8734
     Batch 150 | Loss : 0.2990 | Acc : 0.8638
     Batch 175 | Loss : 0.3327 | Acc : 0.8476
     Batch 200 | Loss : 0.2840 | Acc : 0.8666
     Batch 225 | Loss : 0.2758 | Acc : 0.8760
     Batch 250 | Loss : 0.3115 | Acc : 0.8532
     Batch 275 | Loss : 0.3559 | Acc : 0.8422
     Batch 300 | Loss : 0.2936 | Acc : 0.8684
Epoch 00038 | Train Loss : 0.3201 | Eval Loss : 0.3208 | Train acc : 0.8521 | Eval Acc : 0.8496 | Eval Log. Respected : 0.9307
     Batch 000 | Loss : 0.2913 | Acc : 0.8635
     Batch 025 | Loss : 0.2953 | Acc : 0.8657
     Batch 050 | Loss : 0.2972 | Acc : 0.8596
     Batch 075 | Loss : 0.3284 | Acc : 0.8509
     Batch 100 | Loss : 0.3067 | Acc : 0.8600
     Batch 125 | Loss : 0.3494 | Acc : 0.8334
     Batch 150 | Loss : 0.3118 | Acc : 0.8566
     Batch 175 | Loss : 0.2996 | Acc : 0.8613
     Batch 200 | Loss : 0.3449 | Acc : 0.8412
     Batch 225 | Loss : 0.2550 | Acc : 0.8814
     Batch 250 | Loss : 0.3575 | Acc : 0.8341
     Batch 275 | Loss : 0.2612 | Acc : 0.8830
     Batch 300 | Loss : 0.3179 | Acc : 0.8565
Epoch 00039 | Train Loss : 0.3205 | Eval Loss : 0.3206 | Train acc : 0.8520 | Eval Acc : 0.8498 | Eval Log. Respected : 0.9279
     Batch 000 | Loss : 0.2525 | Acc : 0.8895
     Batch 025 | Loss : 0.3331 | Acc : 0.8442
     Batch 050 | Loss : 0.2696 | Acc : 0.8769
     Batch 075 | Loss : 0.3151 | Acc : 0.8545
     Batch 100 | Loss : 0.2804 | Acc : 0.8728
     Batch 125 | Loss : 0.2847 | Acc : 0.8674
     Batch 150 | Loss : 0.2838 | Acc : 0.8685
     Batch 175 | Loss : 0.3990 | Acc : 0.8057
     Batch 200 | Loss : 0.3188 | Acc : 0.8533
     Batch 225 | Loss : 0.2601 | Acc : 0.8835
     Batch 250 | Loss : 0.2830 | Acc : 0.8702
     Batch 275 | Loss : 0.3710 | Acc : 0.8230
     Batch 300 | Loss : 0.2727 | Acc : 0.8788
Epoch 00040 | Train Loss : 0.3191 | Eval Loss : 0.3216 | Train acc : 0.8524 | Eval Acc : 0.8502 | Eval Log. Respected : 0.9251
     Batch 000 | Loss : 0.3447 | Acc : 0.8354
     Batch 025 | Loss : 0.2971 | Acc : 0.8640
     Batch 050 | Loss : 0.4242 | Acc : 0.8017
     Batch 075 | Loss : 0.2736 | Acc : 0.8763
     Batch 100 | Loss : 0.3860 | Acc : 0.8128
     Batch 125 | Loss : 0.3509 | Acc : 0.8356
     Batch 150 | Loss : 0.4002 | Acc : 0.8143
     Batch 175 | Loss : 0.3420 | Acc : 0.8367
     Batch 200 | Loss : 0.3358 | Acc : 0.8393
     Batch 225 | Loss : 0.4113 | Acc : 0.8033
     Batch 250 | Loss : 0.2962 | Acc : 0.8658
     Batch 275 | Loss : 0.2635 | Acc : 0.8799
     Batch 300 | Loss : 0.3138 | Acc : 0.8575
Epoch 00041 | Train Loss : 0.3180 | Eval Loss : 0.3321 | Train acc : 0.8531 | Eval Acc : 0.8486 | Eval Log. Respected : 0.9318
     Batch 000 | Loss : 0.3420 | Acc : 0.8426
     Batch 025 | Loss : 0.3236 | Acc : 0.8453
     Batch 050 | Loss : 0.3082 | Acc : 0.8603
     Batch 075 | Loss : 0.3366 | Acc : 0.8418
     Batch 100 | Loss : 0.2461 | Acc : 0.8971
     Batch 125 | Loss : 0.3468 | Acc : 0.8386
     Batch 150 | Loss : 0.2727 | Acc : 0.8729
     Batch 175 | Loss : 0.4012 | Acc : 0.8093
     Batch 200 | Loss : 0.2923 | Acc : 0.8667
     Batch 225 | Loss : 0.3624 | Acc : 0.8280
     Batch 250 | Loss : 0.3350 | Acc : 0.8367
     Batch 275 | Loss : 0.2820 | Acc : 0.8696
     Batch 300 | Loss : 0.2696 | Acc : 0.8793
Epoch 00042 | Train Loss : 0.3187 | Eval Loss : 0.3210 | Train acc : 0.8529 | Eval Acc : 0.8497 | Eval Log. Respected : 0.9288
Early Stopping
Testing...
Test Loss 0.5850 | Test Acc 0.8471 | Test Log. Res. 0.9284
