cuda is available
USING : cuda
Done saving data into cached files.
Training ...
     Batch 000 | Loss : 0.6928 | Acc : 0.5148
     Batch 040 | Loss : 0.3134 | Acc : 0.8543
     Batch 045 | Loss : 0.3106 | Acc : 0.8618
     Batch 050 | Loss : 0.3537 | Acc : 0.8316
     Batch 055 | Loss : 0.3738 | Acc : 0.8261
     Batch 060 | Loss : 0.3247 | Acc : 0.8525
     Batch 065 | Loss : 0.3094 | Acc : 0.8547
     Batch 070 | Loss : 0.2805 | Acc : 0.8734
     Batch 075 | Loss : 0.3600 | Acc : 0.8304
     Batch 080 | Loss : 0.3579 | Acc : 0.8296
     Batch 085 | Loss : 0.3305 | Acc : 0.8414
     Batch 090 | Loss : 0.3621 | Acc : 0.8307
     Batch 095 | Loss : 0.3085 | Acc : 0.8571
     Batch 100 | Loss : 0.3428 | Acc : 0.8343
     Batch 105 | Loss : 0.3099 | Acc : 0.8576
     Batch 110 | Loss : 0.3155 | Acc : 0.8575
     Batch 115 | Loss : 0.3565 | Acc : 0.8337
     Batch 120 | Loss : 0.3674 | Acc : 0.8239
     Batch 125 | Loss : 0.2963 | Acc : 0.8666
     Batch 130 | Loss : 0.3424 | Acc : 0.8371
     Batch 135 | Loss : 0.3231 | Acc : 0.8578
     Batch 140 | Loss : 0.2874 | Acc : 0.8693
     Batch 145 | Loss : 0.2937 | Acc : 0.8650
     Batch 150 | Loss : 0.3629 | Acc : 0.8285
Epoch 00014 | Train Loss : 0.3411 | Eval Loss : 0.3603 | Train acc : 0.8419 | Eval Acc : 0.8326 | Eval Log. Respected : 0.9155
     Batch 000 | Loss : 0.3273 | Acc : 0.8550
     Batch 005 | Loss : 0.3995 | Acc : 0.8147
     Batch 010 | Loss : 0.3547 | Acc : 0.8331
     Batch 015 | Loss : 0.3246 | Acc : 0.8506
     Batch 020 | Loss : 0.3271 | Acc : 0.8506
     Batch 025 | Loss : 0.3619 | Acc : 0.8266
     Batch 030 | Loss : 0.3027 | Acc : 0.8631
     Batch 035 | Loss : 0.3185 | Acc : 0.8509
     Batch 040 | Loss : 0.2853 | Acc : 0.8704
     Batch 045 | Loss : 0.3437 | Acc : 0.8390
     Batch 050 | Loss : 0.3694 | Acc : 0.8221
     Batch 055 | Loss : 0.3711 | Acc : 0.8211
     Batch 060 | Loss : 0.3114 | Acc : 0.8556
     Batch 065 | Loss : 0.3446 | Acc : 0.8349
     Batch 070 | Loss : 0.3159 | Acc : 0.8536
     Batch 075 | Loss : 0.3098 | Acc : 0.8649
     Batch 080 | Loss : 0.3597 | Acc : 0.8315
     Batch 085 | Loss : 0.3595 | Acc : 0.8294
     Batch 090 | Loss : 0.3118 | Acc : 0.8567
     Batch 095 | Loss : 0.3203 | Acc : 0.8547
     Batch 100 | Loss : 0.3507 | Acc : 0.8357
     Batch 105 | Loss : 0.2826 | Acc : 0.8711
     Batch 110 | Loss : 0.3415 | Acc : 0.8346
     Batch 115 | Loss : 0.3398 | Acc : 0.8394
     Batch 120 | Loss : 0.3462 | Acc : 0.8387
     Batch 125 | Loss : 0.3142 | Acc : 0.8550
     Batch 130 | Loss : 0.3274 | Acc : 0.8466
     Batch 135 | Loss : 0.3290 | Acc : 0.8516
     Batch 140 | Loss : 0.3478 | Acc : 0.8409
     Batch 145 | Loss : 0.3664 | Acc : 0.8266
     Batch 150 | Loss : 0.3196 | Acc : 0.8526
Epoch 00015 | Train Loss : 0.3406 | Eval Loss : 0.3544 | Train acc : 0.8423 | Eval Acc : 0.8361 | Eval Log. Respected : 0.9229
     Batch 000 | Loss : 0.3013 | Acc : 0.8620
     Batch 005 | Loss : 0.3955 | Acc : 0.8131
     Batch 010 | Loss : 0.3261 | Acc : 0.8486
     Batch 015 | Loss : 0.3187 | Acc : 0.8495
     Batch 020 | Loss : 0.3156 | Acc : 0.8514
     Batch 025 | Loss : 0.3237 | Acc : 0.8509
     Batch 030 | Loss : 0.3413 | Acc : 0.8409
     Batch 035 | Loss : 0.3417 | Acc : 0.8404
     Batch 040 | Loss : 0.3194 | Acc : 0.8548
     Batch 045 | Loss : 0.3506 | Acc : 0.8368
     Batch 050 | Loss : 0.3681 | Acc : 0.8257
     Batch 055 | Loss : 0.3406 | Acc : 0.8409
     Batch 060 | Loss : 0.3380 | Acc : 0.8417
     Batch 065 | Loss : 0.3549 | Acc : 0.8356
     Batch 070 | Loss : 0.3034 | Acc : 0.8626
     Batch 075 | Loss : 0.3092 | Acc : 0.8542
     Batch 080 | Loss : 0.4454 | Acc : 0.7856
     Batch 085 | Loss : 0.3599 | Acc : 0.8371
     Batch 090 | Loss : 0.3453 | Acc : 0.8431
     Batch 095 | Loss : 0.2797 | Acc : 0.8718
     Batch 100 | Loss : 0.2928 | Acc : 0.8689
     Batch 105 | Loss : 0.3268 | Acc : 0.8547
     Batch 110 | Loss : 0.3465 | Acc : 0.8409
     Batch 115 | Loss : 0.3195 | Acc : 0.8532
     Batch 120 | Loss : 0.3389 | Acc : 0.8395
     Batch 125 | Loss : 0.3948 | Acc : 0.8119
     Batch 130 | Loss : 0.3180 | Acc : 0.8560
     Batch 135 | Loss : 0.3622 | Acc : 0.8352
     Batch 140 | Loss : 0.3256 | Acc : 0.8521
     Batch 145 | Loss : 0.3235 | Acc : 0.8528
     Batch 150 | Loss : 0.3650 | Acc : 0.8301
Epoch 00016 | Train Loss : 0.3402 | Eval Loss : 0.3391 | Train acc : 0.8428 | Eval Acc : 0.8408 | Eval Log. Respected : 0.9222
     Batch 000 | Loss : 0.3973 | Acc : 0.8141
     Batch 005 | Loss : 0.3048 | Acc : 0.8612
     Batch 010 | Loss : 0.3206 | Acc : 0.8577
     Batch 015 | Loss : 0.3890 | Acc : 0.8116
     Batch 020 | Loss : 0.3243 | Acc : 0.8531
     Batch 025 | Loss : 0.3021 | Acc : 0.8627
     Batch 030 | Loss : 0.3261 | Acc : 0.8456
     Batch 035 | Loss : 0.3647 | Acc : 0.8301
     Batch 040 | Loss : 0.2791 | Acc : 0.8781
     Batch 045 | Loss : 0.3176 | Acc : 0.8522
     Batch 050 | Loss : 0.3235 | Acc : 0.8565
     Batch 055 | Loss : 0.2840 | Acc : 0.8760
     Batch 060 | Loss : 0.3187 | Acc : 0.8537
     Batch 065 | Loss : 0.3126 | Acc : 0.8575
     Batch 070 | Loss : 0.3778 | Acc : 0.8208
     Batch 075 | Loss : 0.3021 | Acc : 0.8614
     Batch 080 | Loss : 0.3334 | Acc : 0.8471
     Batch 085 | Loss : 0.3912 | Acc : 0.8095
     Batch 090 | Loss : 0.3315 | Acc : 0.8478
     Batch 095 | Loss : 0.3937 | Acc : 0.8159
     Batch 100 | Loss : 0.4403 | Acc : 0.7899
     Batch 105 | Loss : 0.3290 | Acc : 0.8446
     Batch 110 | Loss : 0.3088 | Acc : 0.8594
     Batch 115 | Loss : 0.3285 | Acc : 0.8478
     Batch 120 | Loss : 0.3115 | Acc : 0.8596
     Batch 125 | Loss : 0.3104 | Acc : 0.8534
     Batch 130 | Loss : 0.3785 | Acc : 0.8240
     Batch 135 | Loss : 0.3666 | Acc : 0.8268
     Batch 140 | Loss : 0.4382 | Acc : 0.7978
     Batch 145 | Loss : 0.3426 | Acc : 0.8413
     Batch 150 | Loss : 0.3359 | Acc : 0.8384
Epoch 00017 | Train Loss : 0.3397 | Eval Loss : 0.3425 | Train acc : 0.8432 | Eval Acc : 0.8399 | Eval Log. Respected : 0.9272
     Batch 000 | Loss : 0.3165 | Acc : 0.8514
     Batch 005 | Loss : 0.3195 | Acc : 0.8519
     Batch 010 | Loss : 0.2683 | Acc : 0.8771
     Batch 015 | Loss : 0.3189 | Acc : 0.8518
     Batch 020 | Loss : 0.3983 | Acc : 0.8202
     Batch 025 | Loss : 0.3648 | Acc : 0.8375
     Batch 030 | Loss : 0.3529 | Acc : 0.8331
     Batch 035 | Loss : 0.3569 | Acc : 0.8345
     Batch 040 | Loss : 0.3600 | Acc : 0.8290
     Batch 045 | Loss : 0.3589 | Acc : 0.8356
     Batch 050 | Loss : 0.3279 | Acc : 0.8463
     Batch 055 | Loss : 0.3470 | Acc : 0.8380
     Batch 060 | Loss : 0.3362 | Acc : 0.8396
     Batch 065 | Loss : 0.3487 | Acc : 0.8367
     Batch 070 | Loss : 0.3580 | Acc : 0.8311
     Batch 075 | Loss : 0.2819 | Acc : 0.8722
     Batch 080 | Loss : 0.4083 | Acc : 0.8043
     Batch 085 | Loss : 0.3517 | Acc : 0.8404
     Batch 090 | Loss : 0.3225 | Acc : 0.8556
     Batch 095 | Loss : 0.3708 | Acc : 0.8314
     Batch 100 | Loss : 0.3859 | Acc : 0.8192
     Batch 105 | Loss : 0.3401 | Acc : 0.8436
     Batch 110 | Loss : 0.3629 | Acc : 0.8315
     Batch 115 | Loss : 0.3654 | Acc : 0.8363
     Batch 120 | Loss : 0.2954 | Acc : 0.8671
     Batch 125 | Loss : 0.2822 | Acc : 0.8749
     Batch 130 | Loss : 0.3635 | Acc : 0.8267
     Batch 135 | Loss : 0.3981 | Acc : 0.8071
     Batch 140 | Loss : 0.3224 | Acc : 0.8529
     Batch 145 | Loss : 0.2963 | Acc : 0.8648
     Batch 150 | Loss : 0.3131 | Acc : 0.8554
Epoch 00018 | Train Loss : 0.3387 | Eval Loss : 0.3391 | Train acc : 0.8432 | Eval Acc : 0.8401 | Eval Log. Respected : 0.9285
     Batch 000 | Loss : 0.3758 | Acc : 0.8179
     Batch 005 | Loss : 0.3389 | Acc : 0.8427
     Batch 010 | Loss : 0.3423 | Acc : 0.8380
     Batch 015 | Loss : 0.4470 | Acc : 0.7887
     Batch 020 | Loss : 0.3439 | Acc : 0.8414
     Batch 025 | Loss : 0.3164 | Acc : 0.8540
     Batch 030 | Loss : 0.3114 | Acc : 0.8574
     Batch 035 | Loss : 0.3335 | Acc : 0.8441
     Batch 040 | Loss : 0.4064 | Acc : 0.8186
     Batch 045 | Loss : 0.3774 | Acc : 0.8208
     Batch 050 | Loss : 0.3220 | Acc : 0.8505
     Batch 055 | Loss : 0.3177 | Acc : 0.8539
     Batch 060 | Loss : 0.3279 | Acc : 0.8458
     Batch 065 | Loss : 0.2947 | Acc : 0.8679
     Batch 070 | Loss : 0.3062 | Acc : 0.8623
     Batch 075 | Loss : 0.3082 | Acc : 0.8587
     Batch 080 | Loss : 0.3478 | Acc : 0.8364
     Batch 085 | Loss : 0.3568 | Acc : 0.8344
     Batch 090 | Loss : 0.3184 | Acc : 0.8573
     Batch 095 | Loss : 0.3003 | Acc : 0.8662
     Batch 100 | Loss : 0.3446 | Acc : 0.8384
     Batch 105 | Loss : 0.3517 | Acc : 0.8337
     Batch 110 | Loss : 0.4136 | Acc : 0.8069
     Batch 115 | Loss : 0.3299 | Acc : 0.8477
     Batch 120 | Loss : 0.2927 | Acc : 0.8672
     Batch 125 | Loss : 0.4573 | Acc : 0.7880
     Batch 130 | Loss : 0.3195 | Acc : 0.8552
     Batch 135 | Loss : 0.2977 | Acc : 0.8615
     Batch 140 | Loss : 0.2721 | Acc : 0.8836
     Batch 145 | Loss : 0.3217 | Acc : 0.8526
     Batch 150 | Loss : 0.3980 | Acc : 0.8091
Epoch 00019 | Train Loss : 0.3381 | Eval Loss : 0.3416 | Train acc : 0.8437 | Eval Acc : 0.8377 | Eval Log. Respected : 0.9234
     Batch 000 | Loss : 0.3847 | Acc : 0.8222
     Batch 005 | Loss : 0.4117 | Acc : 0.8080
     Batch 010 | Loss : 0.3417 | Acc : 0.8386
     Batch 015 | Loss : 0.3745 | Acc : 0.8249
     Batch 020 | Loss : 0.3609 | Acc : 0.8284
     Batch 025 | Loss : 0.3623 | Acc : 0.8256
     Batch 030 | Loss : 0.3602 | Acc : 0.8342
     Batch 035 | Loss : 0.3761 | Acc : 0.8247
     Batch 040 | Loss : 0.2828 | Acc : 0.8748
     Batch 045 | Loss : 0.2807 | Acc : 0.8733
     Batch 050 | Loss : 0.3487 | Acc : 0.8430
     Batch 055 | Loss : 0.3571 | Acc : 0.8297
     Batch 060 | Loss : 0.3911 | Acc : 0.8133
     Batch 065 | Loss : 0.3052 | Acc : 0.8580
     Batch 070 | Loss : 0.3650 | Acc : 0.8332
     Batch 075 | Loss : 0.3297 | Acc : 0.8478
     Batch 080 | Loss : 0.3235 | Acc : 0.8514
     Batch 085 | Loss : 0.3454 | Acc : 0.8379
     Batch 090 | Loss : 0.3013 | Acc : 0.8623
     Batch 095 | Loss : 0.2872 | Acc : 0.8720
     Batch 100 | Loss : 0.3560 | Acc : 0.8341
     Batch 105 | Loss : 0.2871 | Acc : 0.8689
     Batch 110 | Loss : 0.2974 | Acc : 0.8641
     Batch 115 | Loss : 0.3659 | Acc : 0.8272
     Batch 120 | Loss : 0.3165 | Acc : 0.8598
     Batch 125 | Loss : 0.3555 | Acc : 0.8321
     Batch 130 | Loss : 0.3021 | Acc : 0.8613
     Batch 135 | Loss : 0.3611 | Acc : 0.8274
     Batch 140 | Loss : 0.3220 | Acc : 0.8586
     Batch 145 | Loss : 0.3366 | Acc : 0.8424
     Batch 150 | Loss : 0.2964 | Acc : 0.8673
Epoch 00020 | Train Loss : 0.3357 | Eval Loss : 0.3422 | Train acc : 0.8447 | Eval Acc : 0.8393 | Eval Log. Respected : 0.9222
     Batch 000 | Loss : 0.3483 | Acc : 0.8394
     Batch 005 | Loss : 0.3223 | Acc : 0.8520
     Batch 010 | Loss : 0.3707 | Acc : 0.8288
     Batch 015 | Loss : 0.2952 | Acc : 0.8678
     Batch 020 | Loss : 0.3535 | Acc : 0.8381
     Batch 025 | Loss : 0.3807 | Acc : 0.8238
     Batch 030 | Loss : 0.3462 | Acc : 0.8390
     Batch 035 | Loss : 0.3660 | Acc : 0.8305
     Batch 040 | Loss : 0.3374 | Acc : 0.8393
     Batch 045 | Loss : 0.3468 | Acc : 0.8341
     Batch 050 | Loss : 0.3071 | Acc : 0.8545
     Batch 055 | Loss : 0.3049 | Acc : 0.8586
     Batch 060 | Loss : 0.3763 | Acc : 0.8184
     Batch 065 | Loss : 0.2785 | Acc : 0.8768
     Batch 070 | Loss : 0.3876 | Acc : 0.8155
     Batch 075 | Loss : 0.3409 | Acc : 0.8397
     Batch 080 | Loss : 0.3135 | Acc : 0.8584
     Batch 085 | Loss : 0.3079 | Acc : 0.8605
     Batch 090 | Loss : 0.3326 | Acc : 0.8491
     Batch 095 | Loss : 0.3178 | Acc : 0.8580
     Batch 100 | Loss : 0.4418 | Acc : 0.7967
     Batch 105 | Loss : 0.3389 | Acc : 0.8429
     Batch 110 | Loss : 0.2985 | Acc : 0.8637
     Batch 115 | Loss : 0.3439 | Acc : 0.8382
     Batch 120 | Loss : 0.3048 | Acc : 0.8632
     Batch 125 | Loss : 0.3439 | Acc : 0.8412
     Batch 130 | Loss : 0.3279 | Acc : 0.8525
     Batch 135 | Loss : 0.3689 | Acc : 0.8250
     Batch 140 | Loss : 0.3205 | Acc : 0.8537
     Batch 145 | Loss : 0.3811 | Acc : 0.8293
     Batch 150 | Loss : 0.3110 | Acc : 0.8626
Epoch 00021 | Train Loss : 0.3360 | Eval Loss : 0.3411 | Train acc : 0.8448 | Eval Acc : 0.8389 | Eval Log. Respected : 0.9203
     Batch 000 | Loss : 0.3324 | Acc : 0.8444
     Batch 005 | Loss : 0.2809 | Acc : 0.8734
     Batch 010 | Loss : 0.2783 | Acc : 0.8703
     Batch 015 | Loss : 0.2968 | Acc : 0.8644
     Batch 020 | Loss : 0.3408 | Acc : 0.8408
     Batch 025 | Loss : 0.2840 | Acc : 0.8737
     Batch 030 | Loss : 0.4148 | Acc : 0.8032
     Batch 035 | Loss : 0.3225 | Acc : 0.8506
     Batch 040 | Loss : 0.3263 | Acc : 0.8498
     Batch 045 | Loss : 0.3531 | Acc : 0.8358
     Batch 050 | Loss : 0.3995 | Acc : 0.8110
     Batch 055 | Loss : 0.3072 | Acc : 0.8583
     Batch 060 | Loss : 0.3619 | Acc : 0.8278
     Batch 065 | Loss : 0.3089 | Acc : 0.8647
     Batch 070 | Loss : 0.3640 | Acc : 0.8240
     Batch 075 | Loss : 0.3635 | Acc : 0.8318
     Batch 080 | Loss : 0.3188 | Acc : 0.8538
     Batch 085 | Loss : 0.3471 | Acc : 0.8363
     Batch 090 | Loss : 0.3745 | Acc : 0.8245
     Batch 095 | Loss : 0.3013 | Acc : 0.8630
     Batch 100 | Loss : 0.3443 | Acc : 0.8390
     Batch 105 | Loss : 0.3405 | Acc : 0.8414
     Batch 110 | Loss : 0.3371 | Acc : 0.8399
     Batch 115 | Loss : 0.3939 | Acc : 0.8152
     Batch 120 | Loss : 0.3640 | Acc : 0.8329
     Batch 125 | Loss : 0.3443 | Acc : 0.8414
     Batch 130 | Loss : 0.3530 | Acc : 0.8367
     Batch 135 | Loss : 0.3861 | Acc : 0.8168
     Batch 140 | Loss : 0.3616 | Acc : 0.8328
     Batch 145 | Loss : 0.4274 | Acc : 0.8116
     Batch 150 | Loss : 0.2908 | Acc : 0.8694
Epoch 00022 | Train Loss : 0.3364 | Eval Loss : 0.3436 | Train acc : 0.8448 | Eval Acc : 0.8362 | Eval Log. Respected : 0.9334
     Batch 000 | Loss : 0.3649 | Acc : 0.8264
     Batch 005 | Loss : 0.3180 | Acc : 0.8521
     Batch 010 | Loss : 0.4297 | Acc : 0.8005
     Batch 015 | Loss : 0.3460 | Acc : 0.8377
     Batch 020 | Loss : 0.3296 | Acc : 0.8531
     Batch 025 | Loss : 0.3199 | Acc : 0.8511
     Batch 030 | Loss : 0.3082 | Acc : 0.8589
     Batch 035 | Loss : 0.3556 | Acc : 0.8290
     Batch 040 | Loss : 0.3094 | Acc : 0.8574
     Batch 045 | Loss : 0.2987 | Acc : 0.8669
     Batch 050 | Loss : 0.3580 | Acc : 0.8344
     Batch 055 | Loss : 0.2935 | Acc : 0.8668
     Batch 060 | Loss : 0.3107 | Acc : 0.8534
     Batch 065 | Loss : 0.3219 | Acc : 0.8524
     Batch 070 | Loss : 0.3707 | Acc : 0.8252
     Batch 075 | Loss : 0.3226 | Acc : 0.8489
     Batch 080 | Loss : 0.3690 | Acc : 0.8331
     Batch 085 | Loss : 0.3494 | Acc : 0.8357
     Batch 090 | Loss : 0.3225 | Acc : 0.8506
     Batch 095 | Loss : 0.2992 | Acc : 0.8657
     Batch 100 | Loss : 0.3370 | Acc : 0.8390
     Batch 105 | Loss : 0.3380 | Acc : 0.8366
     Batch 110 | Loss : 0.3652 | Acc : 0.8237
     Batch 115 | Loss : 0.3235 | Acc : 0.8501
     Batch 120 | Loss : 0.2747 | Acc : 0.8749
     Batch 125 | Loss : 0.2950 | Acc : 0.8744
     Batch 130 | Loss : 0.3201 | Acc : 0.8661
     Batch 135 | Loss : 0.4120 | Acc : 0.8223
     Batch 140 | Loss : 0.2968 | Acc : 0.8654
     Batch 145 | Loss : 0.3425 | Acc : 0.8435
     Batch 150 | Loss : 0.2951 | Acc : 0.8667
Epoch 00023 | Train Loss : 0.3355 | Eval Loss : 0.3394 | Train acc : 0.8451 | Eval Acc : 0.8390 | Eval Log. Respected : 0.9215
     Batch 000 | Loss : 0.3644 | Acc : 0.8286
     Batch 005 | Loss : 0.3161 | Acc : 0.8524
     Batch 010 | Loss : 0.3039 | Acc : 0.8619
     Batch 015 | Loss : 0.3031 | Acc : 0.8646
     Batch 020 | Loss : 0.3333 | Acc : 0.8466
     Batch 025 | Loss : 0.3477 | Acc : 0.8382
     Batch 030 | Loss : 0.3538 | Acc : 0.8381
     Batch 035 | Loss : 0.3191 | Acc : 0.8533
     Batch 040 | Loss : 0.3914 | Acc : 0.8208
     Batch 045 | Loss : 0.3516 | Acc : 0.8335
     Batch 050 | Loss : 0.3127 | Acc : 0.8541
     Batch 055 | Loss : 0.3497 | Acc : 0.8427
     Batch 060 | Loss : 0.3005 | Acc : 0.8620
     Batch 065 | Loss : 0.3207 | Acc : 0.8492
     Batch 070 | Loss : 0.3006 | Acc : 0.8613
     Batch 075 | Loss : 0.3423 | Acc : 0.8436
     Batch 080 | Loss : 0.3449 | Acc : 0.8384
     Batch 085 | Loss : 0.3181 | Acc : 0.8578
     Batch 090 | Loss : 0.2996 | Acc : 0.8610
     Batch 095 | Loss : 0.2944 | Acc : 0.8647
     Batch 100 | Loss : 0.3240 | Acc : 0.8515
     Batch 105 | Loss : 0.3821 | Acc : 0.8201
     Batch 110 | Loss : 0.2945 | Acc : 0.8649
     Batch 115 | Loss : 0.3022 | Acc : 0.8618
     Batch 120 | Loss : 0.3312 | Acc : 0.8454
     Batch 125 | Loss : 0.3074 | Acc : 0.8572
     Batch 130 | Loss : 0.3221 | Acc : 0.8531
     Batch 135 | Loss : 0.3824 | Acc : 0.8237
     Batch 140 | Loss : 0.2805 | Acc : 0.8757
     Batch 145 | Loss : 0.3286 | Acc : 0.8494
     Batch 150 | Loss : 0.3304 | Acc : 0.8468
Epoch 00024 | Train Loss : 0.3335 | Eval Loss : 0.3387 | Train acc : 0.8460 | Eval Acc : 0.8402 | Eval Log. Respected : 0.9252
     Batch 000 | Loss : 0.3737 | Acc : 0.8191
     Batch 005 | Loss : 0.3537 | Acc : 0.8383
     Batch 010 | Loss : 0.3272 | Acc : 0.8475
     Batch 015 | Loss : 0.2972 | Acc : 0.8633
     Batch 020 | Loss : 0.3057 | Acc : 0.8611
     Batch 025 | Loss : 0.2871 | Acc : 0.8697
     Batch 030 | Loss : 0.3276 | Acc : 0.8504
     Batch 035 | Loss : 0.3560 | Acc : 0.8308
     Batch 040 | Loss : 0.3656 | Acc : 0.8260
     Batch 045 | Loss : 0.2824 | Acc : 0.8733
     Batch 050 | Loss : 0.4867 | Acc : 0.7907
     Batch 055 | Loss : 0.3616 | Acc : 0.8342
     Batch 060 | Loss : 0.3148 | Acc : 0.8601
     Batch 065 | Loss : 0.3175 | Acc : 0.8512
     Batch 070 | Loss : 0.2898 | Acc : 0.8674
     Batch 075 | Loss : 0.2819 | Acc : 0.8721
     Batch 080 | Loss : 0.3146 | Acc : 0.8538
     Batch 085 | Loss : 0.3757 | Acc : 0.8237
     Batch 090 | Loss : 0.3077 | Acc : 0.8619
     Batch 095 | Loss : 0.3217 | Acc : 0.8535
     Batch 100 | Loss : 0.3578 | Acc : 0.8363
     Batch 105 | Loss : 0.3055 | Acc : 0.8584
     Batch 110 | Loss : 0.3326 | Acc : 0.8464
     Batch 115 | Loss : 0.3141 | Acc : 0.8516
     Batch 120 | Loss : 0.3144 | Acc : 0.8540
     Batch 125 | Loss : 0.3509 | Acc : 0.8336
     Batch 130 | Loss : 0.3510 | Acc : 0.8352
     Batch 135 | Loss : 0.3854 | Acc : 0.8144
     Batch 140 | Loss : 0.2818 | Acc : 0.8737
     Batch 145 | Loss : 0.3150 | Acc : 0.8544
     Batch 150 | Loss : 0.3454 | Acc : 0.8350
Epoch 00025 | Train Loss : 0.3347 | Eval Loss : 0.3451 | Train acc : 0.8452 | Eval Acc : 0.8370 | Eval Log. Respected : 0.9244
     Batch 000 | Loss : 0.3328 | Acc : 0.8488
     Batch 005 | Loss : 0.3157 | Acc : 0.8567
     Batch 010 | Loss : 0.2935 | Acc : 0.8634
     Batch 015 | Loss : 0.4335 | Acc : 0.8130
     Batch 020 | Loss : 0.3316 | Acc : 0.8478
     Batch 025 | Loss : 0.3821 | Acc : 0.8151
     Batch 030 | Loss : 0.3277 | Acc : 0.8464
     Batch 035 | Loss : 0.3433 | Acc : 0.8380
     Batch 040 | Loss : 0.2823 | Acc : 0.8751
     Batch 045 | Loss : 0.2879 | Acc : 0.8768
     Batch 050 | Loss : 0.3510 | Acc : 0.8346
     Batch 055 | Loss : 0.3524 | Acc : 0.8351
     Batch 060 | Loss : 0.2914 | Acc : 0.8670
     Batch 065 | Loss : 0.2879 | Acc : 0.8677
     Batch 070 | Loss : 0.3555 | Acc : 0.8324
     Batch 075 | Loss : 0.3383 | Acc : 0.8452
     Batch 080 | Loss : 0.2904 | Acc : 0.8686
     Batch 085 | Loss : 0.4571 | Acc : 0.7960
     Batch 090 | Loss : 0.3528 | Acc : 0.8372
     Batch 095 | Loss : 0.3204 | Acc : 0.8486
     Batch 100 | Loss : 0.3681 | Acc : 0.8305
     Batch 105 | Loss : 0.3413 | Acc : 0.8383
     Batch 110 | Loss : 0.3518 | Acc : 0.8303
     Batch 115 | Loss : 0.3287 | Acc : 0.8492
     Batch 120 | Loss : 0.3121 | Acc : 0.8532
     Batch 125 | Loss : 0.3380 | Acc : 0.8411
     Batch 130 | Loss : 0.3166 | Acc : 0.8576
     Batch 135 | Loss : 0.2951 | Acc : 0.8598
     Batch 140 | Loss : 0.3881 | Acc : 0.8210
     Batch 145 | Loss : 0.2997 | Acc : 0.8691
     Batch 150 | Loss : 0.3360 | Acc : 0.8406
Epoch 00026 | Train Loss : 0.3343 | Eval Loss : 0.3381 | Train acc : 0.8456 | Eval Acc : 0.8404 | Eval Log. Respected : 0.9213
     Batch 000 | Loss : 0.2896 | Acc : 0.8671
     Batch 005 | Loss : 0.3455 | Acc : 0.8379
     Batch 010 | Loss : 0.2649 | Acc : 0.8823
     Batch 015 | Loss : 0.4114 | Acc : 0.8092
     Batch 020 | Loss : 0.3269 | Acc : 0.8500
     Batch 025 | Loss : 0.3459 | Acc : 0.8387
     Batch 030 | Loss : 0.2742 | Acc : 0.8741
     Batch 035 | Loss : 0.2948 | Acc : 0.8664
     Batch 040 | Loss : 0.3982 | Acc : 0.8185
     Batch 045 | Loss : 0.3871 | Acc : 0.8127
     Batch 050 | Loss : 0.3238 | Acc : 0.8528
     Batch 055 | Loss : 0.3524 | Acc : 0.8351
     Batch 060 | Loss : 0.3473 | Acc : 0.8368
     Batch 065 | Loss : 0.3234 | Acc : 0.8525
     Batch 070 | Loss : 0.3287 | Acc : 0.8494
     Batch 075 | Loss : 0.3057 | Acc : 0.8592
     Batch 080 | Loss : 0.3627 | Acc : 0.8290
     Batch 085 | Loss : 0.3417 | Acc : 0.8394
     Batch 090 | Loss : 0.3643 | Acc : 0.8306
     Batch 095 | Loss : 0.3317 | Acc : 0.8455
     Batch 100 | Loss : 0.3451 | Acc : 0.8349
     Batch 105 | Loss : 0.3372 | Acc : 0.8417
     Batch 110 | Loss : 0.3047 | Acc : 0.8622
     Batch 115 | Loss : 0.3346 | Acc : 0.8404
     Batch 120 | Loss : 0.3170 | Acc : 0.8501
     Batch 125 | Loss : 0.3313 | Acc : 0.8512
     Batch 130 | Loss : 0.3231 | Acc : 0.8519
     Batch 135 | Loss : 0.3529 | Acc : 0.8350
     Batch 140 | Loss : 0.2905 | Acc : 0.8662
     Batch 145 | Loss : 0.3433 | Acc : 0.8397
     Batch 150 | Loss : 0.3183 | Acc : 0.8494
Epoch 00027 | Train Loss : 0.3321 | Eval Loss : 0.3366 | Train acc : 0.8464 | Eval Acc : 0.8418 | Eval Log. Respected : 0.9301
     Batch 000 | Loss : 0.2890 | Acc : 0.8737
     Batch 005 | Loss : 0.3444 | Acc : 0.8377
     Batch 010 | Loss : 0.3148 | Acc : 0.8542
     Batch 015 | Loss : 0.3480 | Acc : 0.8428
     Batch 020 | Loss : 0.3760 | Acc : 0.8227
     Batch 025 | Loss : 0.2732 | Acc : 0.8750
     Batch 030 | Loss : 0.3468 | Acc : 0.8400
     Batch 035 | Loss : 0.3078 | Acc : 0.8572
     Batch 040 | Loss : 0.3519 | Acc : 0.8388
     Batch 045 | Loss : 0.3088 | Acc : 0.8578
     Batch 050 | Loss : 0.3214 | Acc : 0.8519
     Batch 055 | Loss : 0.2757 | Acc : 0.8776
     Batch 060 | Loss : 0.3507 | Acc : 0.8331
     Batch 065 | Loss : 0.3335 | Acc : 0.8489
     Batch 070 | Loss : 0.3407 | Acc : 0.8417
     Batch 075 | Loss : 0.3087 | Acc : 0.8574
     Batch 080 | Loss : 0.3627 | Acc : 0.8282
