Done loading data from cached files.
Training ...
     Batch 000 | Loss : 0.7134 | Acc : 0.5108
     Batch 225 | Loss : 0.5015 | Acc : 0.7473
     Batch 250 | Loss : 0.5476 | Acc : 0.7212
     Batch 275 | Loss : 0.3935 | Acc : 0.8192
     Batch 300 | Loss : 0.3963 | Acc : 0.8181
Epoch 00030 | Train Loss : 0.4430 | Eval Loss : 0.4224 | Train acc : 0.7838 | Eval Acc : 0.7936 | Eval Log. Respected : 0.6570
     Batch 000 | Loss : 0.4544 | Acc : 0.7731
     Batch 025 | Loss : 0.3836 | Acc : 0.8203
     Batch 050 | Loss : 0.4017 | Acc : 0.8114
     Batch 075 | Loss : 0.4482 | Acc : 0.7869
     Batch 100 | Loss : 0.4935 | Acc : 0.7532
     Batch 125 | Loss : 0.4397 | Acc : 0.7812
     Batch 150 | Loss : 0.4948 | Acc : 0.7582
     Batch 175 | Loss : 0.5028 | Acc : 0.7286
     Batch 200 | Loss : 0.4084 | Acc : 0.8012
     Batch 225 | Loss : 0.3887 | Acc : 0.8167
     Batch 250 | Loss : 0.4214 | Acc : 0.8106
     Batch 275 | Loss : 0.4382 | Acc : 0.7871
     Batch 300 | Loss : 0.5016 | Acc : 0.7547
Epoch 00031 | Train Loss : 0.4439 | Eval Loss : 0.4434 | Train acc : 0.7832 | Eval Acc : 0.7829 | Eval Log. Respected : 0.4786
     Batch 000 | Loss : 0.5908 | Acc : 0.7023
     Batch 025 | Loss : 0.4154 | Acc : 0.8128
     Batch 050 | Loss : 0.4440 | Acc : 0.7870
     Batch 075 | Loss : 0.6618 | Acc : 0.6521
     Batch 100 | Loss : 0.4906 | Acc : 0.7512
     Batch 125 | Loss : 0.4598 | Acc : 0.7683
     Batch 150 | Loss : 0.4547 | Acc : 0.7925
     Batch 175 | Loss : 0.4167 | Acc : 0.8076
     Batch 200 | Loss : 0.4407 | Acc : 0.7982
     Batch 225 | Loss : 0.4619 | Acc : 0.7704
     Batch 250 | Loss : 0.4229 | Acc : 0.7969
     Batch 275 | Loss : 0.4123 | Acc : 0.8033
     Batch 300 | Loss : 0.3854 | Acc : 0.8253
Epoch 00032 | Train Loss : 0.4637 | Eval Loss : 0.4273 | Train acc : 0.7713 | Eval Acc : 0.7911 | Eval Log. Respected : 0.4441
     Batch 000 | Loss : 0.4003 | Acc : 0.8094
     Batch 025 | Loss : 0.4092 | Acc : 0.7947
     Batch 050 | Loss : 0.4000 | Acc : 0.8205
     Batch 075 | Loss : 0.3745 | Acc : 0.8327
     Batch 100 | Loss : 0.5455 | Acc : 0.7297
     Batch 125 | Loss : 0.4187 | Acc : 0.8028
     Batch 150 | Loss : 0.4062 | Acc : 0.8022
     Batch 175 | Loss : 0.3765 | Acc : 0.8268
     Batch 200 | Loss : 0.3761 | Acc : 0.8309
     Batch 225 | Loss : 0.4697 | Acc : 0.7628
     Batch 250 | Loss : 0.4777 | Acc : 0.7677
     Batch 275 | Loss : 0.4172 | Acc : 0.8068
     Batch 300 | Loss : 0.3813 | Acc : 0.8281
Epoch 00033 | Train Loss : 0.4440 | Eval Loss : 0.4377 | Train acc : 0.7838 | Eval Acc : 0.7853 | Eval Log. Respected : 0.6826
     Batch 000 | Loss : 0.4057 | Acc : 0.8201
     Batch 025 | Loss : 0.3863 | Acc : 0.8217
     Batch 050 | Loss : 0.4545 | Acc : 0.7785
     Batch 075 | Loss : 0.4214 | Acc : 0.8076
     Batch 100 | Loss : 0.4517 | Acc : 0.7720
     Batch 125 | Loss : 0.5004 | Acc : 0.7475
     Batch 150 | Loss : 0.4060 | Acc : 0.8037
     Batch 175 | Loss : 0.4323 | Acc : 0.8021
     Batch 200 | Loss : 0.4616 | Acc : 0.7758
     Batch 225 | Loss : 0.4737 | Acc : 0.7659
     Batch 250 | Loss : 0.4544 | Acc : 0.7789
     Batch 275 | Loss : 0.4007 | Acc : 0.8116
     Batch 300 | Loss : 0.3734 | Acc : 0.8372
Epoch 00034 | Train Loss : 0.4415 | Eval Loss : 0.4246 | Train acc : 0.7847 | Eval Acc : 0.7946 | Eval Log. Respected : 0.6287
     Batch 000 | Loss : 0.4020 | Acc : 0.8096
     Batch 025 | Loss : 0.4021 | Acc : 0.8106
     Batch 050 | Loss : 0.4362 | Acc : 0.7795
     Batch 075 | Loss : 0.4347 | Acc : 0.7925
     Batch 100 | Loss : 0.3661 | Acc : 0.8399
     Batch 125 | Loss : 0.4629 | Acc : 0.7677
     Batch 150 | Loss : 0.5489 | Acc : 0.7103
     Batch 175 | Loss : 0.4511 | Acc : 0.7742
     Batch 200 | Loss : 0.4695 | Acc : 0.7660
     Batch 225 | Loss : 0.5047 | Acc : 0.7458
     Batch 250 | Loss : 0.3843 | Acc : 0.8165
     Batch 275 | Loss : 0.4262 | Acc : 0.7910
     Batch 300 | Loss : 0.4566 | Acc : 0.7689
Epoch 00035 | Train Loss : 0.4415 | Eval Loss : 0.4724 | Train acc : 0.7847 | Eval Acc : 0.7685 | Eval Log. Respected : 0.5687
     Batch 000 | Loss : 0.4419 | Acc : 0.7868
     Batch 025 | Loss : 0.4380 | Acc : 0.7855
     Batch 050 | Loss : 0.4567 | Acc : 0.7770
     Batch 075 | Loss : 0.4773 | Acc : 0.7589
     Batch 100 | Loss : 0.4749 | Acc : 0.7697
     Batch 125 | Loss : 0.4436 | Acc : 0.7765
     Batch 150 | Loss : 0.3914 | Acc : 0.8290
     Batch 175 | Loss : 0.4336 | Acc : 0.7927
     Batch 200 | Loss : 0.3843 | Acc : 0.8158
     Batch 225 | Loss : 0.4203 | Acc : 0.7860
     Batch 250 | Loss : 0.4067 | Acc : 0.8047
     Batch 275 | Loss : 0.4158 | Acc : 0.8030
     Batch 300 | Loss : 0.4568 | Acc : 0.7887
Epoch 00036 | Train Loss : 0.4521 | Eval Loss : 0.4595 | Train acc : 0.7791 | Eval Acc : 0.7741 | Eval Log. Respected : 0.6188
     Batch 000 | Loss : 0.4659 | Acc : 0.7656
     Batch 025 | Loss : 0.4029 | Acc : 0.8231
     Batch 050 | Loss : 0.4822 | Acc : 0.7636
     Batch 075 | Loss : 0.3722 | Acc : 0.8329
     Batch 100 | Loss : 0.4311 | Acc : 0.7807
     Batch 125 | Loss : 0.3974 | Acc : 0.8221
     Batch 150 | Loss : 0.3775 | Acc : 0.8211
     Batch 175 | Loss : 0.3803 | Acc : 0.8137
     Batch 200 | Loss : 0.5464 | Acc : 0.7150
     Batch 225 | Loss : 0.4606 | Acc : 0.7673
     Batch 250 | Loss : 0.4016 | Acc : 0.8074
     Batch 275 | Loss : 0.4711 | Acc : 0.7619
     Batch 300 | Loss : 0.4366 | Acc : 0.7897
Epoch 00037 | Train Loss : 0.4447 | Eval Loss : 0.4234 | Train acc : 0.7828 | Eval Acc : 0.7950 | Eval Log. Respected : 0.6354
     Batch 000 | Loss : 0.3721 | Acc : 0.8387
     Batch 025 | Loss : 0.3918 | Acc : 0.8225
     Batch 050 | Loss : 0.3760 | Acc : 0.8321
     Batch 075 | Loss : 0.3700 | Acc : 0.8298
     Batch 100 | Loss : 0.3960 | Acc : 0.8152
     Batch 125 | Loss : 0.4492 | Acc : 0.7685
     Batch 150 | Loss : 0.4478 | Acc : 0.7812
     Batch 175 | Loss : 0.5023 | Acc : 0.7338
     Batch 200 | Loss : 0.4052 | Acc : 0.8106
     Batch 225 | Loss : 0.3946 | Acc : 0.8184
     Batch 250 | Loss : 0.4539 | Acc : 0.7732
     Batch 275 | Loss : 0.4271 | Acc : 0.7847
     Batch 300 | Loss : 0.4605 | Acc : 0.7680
Epoch 00038 | Train Loss : 0.4371 | Eval Loss : 0.4482 | Train acc : 0.7875 | Eval Acc : 0.7765 | Eval Log. Respected : 0.5209
     Batch 000 | Loss : 0.4705 | Acc : 0.7670
     Batch 025 | Loss : 0.4369 | Acc : 0.7894
     Batch 050 | Loss : 0.4996 | Acc : 0.7580
     Batch 075 | Loss : 0.4039 | Acc : 0.8139
     Batch 100 | Loss : 0.4726 | Acc : 0.7630
     Batch 125 | Loss : 0.4755 | Acc : 0.7588
     Batch 150 | Loss : 0.4268 | Acc : 0.7971
     Batch 175 | Loss : 0.4613 | Acc : 0.7694
     Batch 200 | Loss : 0.3947 | Acc : 0.8210
     Batch 225 | Loss : 0.3878 | Acc : 0.8151
     Batch 250 | Loss : 0.4705 | Acc : 0.7729
     Batch 275 | Loss : 0.5304 | Acc : 0.7278
     Batch 300 | Loss : 0.4294 | Acc : 0.7879
Epoch 00039 | Train Loss : 0.4476 | Eval Loss : 0.4253 | Train acc : 0.7819 | Eval Acc : 0.7919 | Eval Log. Respected : 0.5749
     Batch 000 | Loss : 0.3928 | Acc : 0.8153
     Batch 025 | Loss : 0.4115 | Acc : 0.8032
     Batch 050 | Loss : 0.4134 | Acc : 0.8098
     Batch 075 | Loss : 0.4220 | Acc : 0.7892
     Batch 100 | Loss : 0.3854 | Acc : 0.8208
     Batch 125 | Loss : 0.4154 | Acc : 0.8011
     Batch 150 | Loss : 0.4144 | Acc : 0.8002
     Batch 175 | Loss : 0.4175 | Acc : 0.8003
     Batch 200 | Loss : 0.4229 | Acc : 0.7988
     Batch 225 | Loss : 0.4647 | Acc : 0.7591
     Batch 250 | Loss : 0.4561 | Acc : 0.7717
     Batch 275 | Loss : 0.4532 | Acc : 0.7724
     Batch 300 | Loss : 0.4607 | Acc : 0.7670
Epoch 00040 | Train Loss : 0.4354 | Eval Loss : 0.4263 | Train acc : 0.7885 | Eval Acc : 0.7926 | Eval Log. Respected : 0.6224
Early Stopping
Testing...
Test Loss 0.6198 | Test Acc 0.7865 | Test Log. Res. 0.5443
