cuda is available
USING : cuda
Done loading data from cached files.
Training ...
     Batch 000 | Loss : 0.6929 | Acc : 0.5135
     Batch 040 | Loss : 0.2615 | Acc : 0.8837
     Batch 045 | Loss : 0.3147 | Acc : 0.8557
     Batch 050 | Loss : 0.3390 | Acc : 0.8438
     Batch 055 | Loss : 0.3971 | Acc : 0.8180
     Batch 060 | Loss : 0.3200 | Acc : 0.8537
     Batch 065 | Loss : 0.2969 | Acc : 0.8632
     Batch 070 | Loss : 0.3159 | Acc : 0.8562
     Batch 075 | Loss : 0.3338 | Acc : 0.8469
     Batch 080 | Loss : 0.3628 | Acc : 0.8316
     Batch 085 | Loss : 0.3490 | Acc : 0.8344
     Batch 090 | Loss : 0.2846 | Acc : 0.8740
     Batch 095 | Loss : 0.3453 | Acc : 0.8392
     Batch 100 | Loss : 0.3264 | Acc : 0.8496
     Batch 105 | Loss : 0.2910 | Acc : 0.8694
     Batch 110 | Loss : 0.3711 | Acc : 0.8224
     Batch 115 | Loss : 0.3815 | Acc : 0.8200
     Batch 120 | Loss : 0.3467 | Acc : 0.8382
     Batch 125 | Loss : 0.3332 | Acc : 0.8464
     Batch 130 | Loss : 0.2892 | Acc : 0.8729
     Batch 135 | Loss : 0.3055 | Acc : 0.8602
     Batch 140 | Loss : 0.3267 | Acc : 0.8456
     Batch 145 | Loss : 0.2999 | Acc : 0.8611
     Batch 150 | Loss : 0.3069 | Acc : 0.8599
Epoch 00014 | Train Loss : 0.3314 | Eval Loss : 0.3523 | Train acc : 0.8476 | Eval Acc : 0.8368 | Eval Log. Respected : 0.9441
     Batch 000 | Loss : 0.3285 | Acc : 0.8519
     Batch 005 | Loss : 0.3839 | Acc : 0.8155
     Batch 010 | Loss : 0.3996 | Acc : 0.8207
     Batch 015 | Loss : 0.3058 | Acc : 0.8607
     Batch 020 | Loss : 0.2958 | Acc : 0.8683
     Batch 025 | Loss : 0.3727 | Acc : 0.8231
     Batch 030 | Loss : 0.3653 | Acc : 0.8300
     Batch 035 | Loss : 0.2912 | Acc : 0.8688
     Batch 040 | Loss : 0.3035 | Acc : 0.8685
     Batch 045 | Loss : 0.3859 | Acc : 0.8141
     Batch 050 | Loss : 0.3115 | Acc : 0.8579
     Batch 055 | Loss : 0.2734 | Acc : 0.8723
     Batch 060 | Loss : 0.3566 | Acc : 0.8334
     Batch 065 | Loss : 0.3328 | Acc : 0.8584
     Batch 070 | Loss : 0.2933 | Acc : 0.8670
     Batch 075 | Loss : 0.3693 | Acc : 0.8305
     Batch 080 | Loss : 0.3748 | Acc : 0.8172
     Batch 085 | Loss : 0.4233 | Acc : 0.7966
     Batch 090 | Loss : 0.3521 | Acc : 0.8356
     Batch 095 | Loss : 0.3458 | Acc : 0.8370
     Batch 100 | Loss : 0.3568 | Acc : 0.8356
     Batch 105 | Loss : 0.3378 | Acc : 0.8413
     Batch 110 | Loss : 0.3805 | Acc : 0.8172
     Batch 115 | Loss : 0.3630 | Acc : 0.8285
     Batch 120 | Loss : 0.3236 | Acc : 0.8514
     Batch 125 | Loss : 0.2874 | Acc : 0.8694
     Batch 130 | Loss : 0.3485 | Acc : 0.8406
     Batch 135 | Loss : 0.2906 | Acc : 0.8698
     Batch 140 | Loss : 0.3375 | Acc : 0.8429
     Batch 145 | Loss : 0.3619 | Acc : 0.8287
     Batch 150 | Loss : 0.3261 | Acc : 0.8524
Epoch 00015 | Train Loss : 0.3311 | Eval Loss : 0.3461 | Train acc : 0.8478 | Eval Acc : 0.8376 | Eval Log. Respected : 0.9450
     Batch 000 | Loss : 0.3074 | Acc : 0.8589
     Batch 005 | Loss : 0.2832 | Acc : 0.8690
     Batch 010 | Loss : 0.3928 | Acc : 0.8251
     Batch 015 | Loss : 0.2982 | Acc : 0.8649
     Batch 020 | Loss : 0.3608 | Acc : 0.8284
     Batch 025 | Loss : 0.3407 | Acc : 0.8397
     Batch 030 | Loss : 0.3338 | Acc : 0.8464
     Batch 035 | Loss : 0.3125 | Acc : 0.8561
     Batch 040 | Loss : 0.3381 | Acc : 0.8405
     Batch 045 | Loss : 0.4219 | Acc : 0.7997
     Batch 050 | Loss : 0.3225 | Acc : 0.8490
     Batch 055 | Loss : 0.3470 | Acc : 0.8424
     Batch 060 | Loss : 0.3008 | Acc : 0.8609
     Batch 065 | Loss : 0.3513 | Acc : 0.8353
     Batch 070 | Loss : 0.3041 | Acc : 0.8574
     Batch 075 | Loss : 0.2916 | Acc : 0.8677
     Batch 080 | Loss : 0.2684 | Acc : 0.8837
     Batch 085 | Loss : 0.3879 | Acc : 0.8089
     Batch 090 | Loss : 0.3104 | Acc : 0.8559
     Batch 095 | Loss : 0.3322 | Acc : 0.8476
     Batch 100 | Loss : 0.3321 | Acc : 0.8476
     Batch 105 | Loss : 0.3193 | Acc : 0.8518
     Batch 110 | Loss : 0.3253 | Acc : 0.8487
     Batch 115 | Loss : 0.3225 | Acc : 0.8477
     Batch 120 | Loss : 0.3111 | Acc : 0.8608
     Batch 125 | Loss : 0.3629 | Acc : 0.8283
     Batch 130 | Loss : 0.2949 | Acc : 0.8700
     Batch 135 | Loss : 0.2925 | Acc : 0.8647
     Batch 140 | Loss : 0.2890 | Acc : 0.8694
     Batch 145 | Loss : 0.3454 | Acc : 0.8386
     Batch 150 | Loss : 0.4477 | Acc : 0.7915
Epoch 00016 | Train Loss : 0.3274 | Eval Loss : 0.3430 | Train acc : 0.8488 | Eval Acc : 0.8408 | Eval Log. Respected : 0.9217
     Batch 000 | Loss : 0.3363 | Acc : 0.8446
     Batch 005 | Loss : 0.3113 | Acc : 0.8552
     Batch 010 | Loss : 0.3031 | Acc : 0.8621
     Batch 015 | Loss : 0.3040 | Acc : 0.8636
     Batch 020 | Loss : 0.2976 | Acc : 0.8674
     Batch 025 | Loss : 0.3949 | Acc : 0.8189
     Batch 030 | Loss : 0.3138 | Acc : 0.8529
     Batch 035 | Loss : 0.2851 | Acc : 0.8713
     Batch 040 | Loss : 0.3314 | Acc : 0.8444
     Batch 045 | Loss : 0.3443 | Acc : 0.8421
     Batch 050 | Loss : 0.3157 | Acc : 0.8492
     Batch 055 | Loss : 0.3110 | Acc : 0.8584
     Batch 060 | Loss : 0.3489 | Acc : 0.8374
     Batch 065 | Loss : 0.3682 | Acc : 0.8252
     Batch 070 | Loss : 0.3111 | Acc : 0.8558
     Batch 075 | Loss : 0.4102 | Acc : 0.8113
     Batch 080 | Loss : 0.3159 | Acc : 0.8579
     Batch 085 | Loss : 0.3271 | Acc : 0.8463
     Batch 090 | Loss : 0.3110 | Acc : 0.8623
     Batch 095 | Loss : 0.3365 | Acc : 0.8445
     Batch 100 | Loss : 0.3191 | Acc : 0.8521
     Batch 105 | Loss : 0.3459 | Acc : 0.8390
     Batch 110 | Loss : 0.4138 | Acc : 0.8136
     Batch 115 | Loss : 0.3417 | Acc : 0.8471
     Batch 120 | Loss : 0.4025 | Acc : 0.8122
     Batch 125 | Loss : 0.2813 | Acc : 0.8703
     Batch 130 | Loss : 0.3214 | Acc : 0.8539
     Batch 135 | Loss : 0.3189 | Acc : 0.8513
     Batch 140 | Loss : 0.2749 | Acc : 0.8749
     Batch 145 | Loss : 0.2885 | Acc : 0.8731
     Batch 150 | Loss : 0.3038 | Acc : 0.8592
Epoch 00017 | Train Loss : 0.3270 | Eval Loss : 0.3406 | Train acc : 0.8493 | Eval Acc : 0.8406 | Eval Log. Respected : 0.9303
     Batch 000 | Loss : 0.2849 | Acc : 0.8735
     Batch 005 | Loss : 0.3193 | Acc : 0.8496
     Batch 010 | Loss : 0.3059 | Acc : 0.8588
     Batch 015 | Loss : 0.3163 | Acc : 0.8541
     Batch 020 | Loss : 0.3184 | Acc : 0.8562
     Batch 025 | Loss : 0.2853 | Acc : 0.8766
     Batch 030 | Loss : 0.2981 | Acc : 0.8642
     Batch 035 | Loss : 0.2796 | Acc : 0.8753
     Batch 040 | Loss : 0.2672 | Acc : 0.8821
     Batch 045 | Loss : 0.3166 | Acc : 0.8533
     Batch 050 | Loss : 0.3196 | Acc : 0.8493
     Batch 055 | Loss : 0.3052 | Acc : 0.8630
     Batch 060 | Loss : 0.3025 | Acc : 0.8611
     Batch 065 | Loss : 0.2976 | Acc : 0.8628
     Batch 070 | Loss : 0.3348 | Acc : 0.8430
     Batch 075 | Loss : 0.3159 | Acc : 0.8552
     Batch 080 | Loss : 0.3798 | Acc : 0.8264
     Batch 085 | Loss : 0.3580 | Acc : 0.8310
     Batch 090 | Loss : 0.3595 | Acc : 0.8317
     Batch 095 | Loss : 0.3627 | Acc : 0.8332
     Batch 100 | Loss : 0.3916 | Acc : 0.8252
     Batch 105 | Loss : 0.3173 | Acc : 0.8582
     Batch 110 | Loss : 0.2720 | Acc : 0.8753
     Batch 115 | Loss : 0.3123 | Acc : 0.8549
     Batch 120 | Loss : 0.3468 | Acc : 0.8349
     Batch 125 | Loss : 0.4246 | Acc : 0.8059
     Batch 130 | Loss : 0.3155 | Acc : 0.8586
     Batch 135 | Loss : 0.3911 | Acc : 0.8255
     Batch 140 | Loss : 0.3333 | Acc : 0.8472
     Batch 145 | Loss : 0.3065 | Acc : 0.8634
     Batch 150 | Loss : 0.2850 | Acc : 0.8701
Epoch 00018 | Train Loss : 0.3276 | Eval Loss : 0.3426 | Train acc : 0.8491 | Eval Acc : 0.8405 | Eval Log. Respected : 0.9396
     Batch 000 | Loss : 0.3013 | Acc : 0.8634
     Batch 005 | Loss : 0.3364 | Acc : 0.8494
     Batch 010 | Loss : 0.3388 | Acc : 0.8422
     Batch 015 | Loss : 0.3372 | Acc : 0.8403
     Batch 020 | Loss : 0.3423 | Acc : 0.8405
     Batch 025 | Loss : 0.2940 | Acc : 0.8671
     Batch 030 | Loss : 0.3187 | Acc : 0.8560
     Batch 035 | Loss : 0.3936 | Acc : 0.8172
     Batch 040 | Loss : 0.3285 | Acc : 0.8462
     Batch 045 | Loss : 0.3378 | Acc : 0.8476
     Batch 050 | Loss : 0.3780 | Acc : 0.8240
     Batch 055 | Loss : 0.3287 | Acc : 0.8566
     Batch 060 | Loss : 0.3053 | Acc : 0.8571
     Batch 065 | Loss : 0.3436 | Acc : 0.8453
     Batch 070 | Loss : 0.3612 | Acc : 0.8259
     Batch 075 | Loss : 0.3965 | Acc : 0.8093
     Batch 080 | Loss : 0.2998 | Acc : 0.8606
     Batch 085 | Loss : 0.3047 | Acc : 0.8609
     Batch 090 | Loss : 0.2863 | Acc : 0.8676
     Batch 095 | Loss : 0.3527 | Acc : 0.8370
     Batch 100 | Loss : 0.3370 | Acc : 0.8432
     Batch 105 | Loss : 0.2815 | Acc : 0.8750
     Batch 110 | Loss : 0.3073 | Acc : 0.8582
     Batch 115 | Loss : 0.3377 | Acc : 0.8409
     Batch 120 | Loss : 0.3330 | Acc : 0.8453
     Batch 125 | Loss : 0.3461 | Acc : 0.8358
     Batch 130 | Loss : 0.2988 | Acc : 0.8668
     Batch 135 | Loss : 0.3384 | Acc : 0.8395
     Batch 140 | Loss : 0.2942 | Acc : 0.8669
     Batch 145 | Loss : 0.2678 | Acc : 0.8757
     Batch 150 | Loss : 0.3586 | Acc : 0.8323
Epoch 00019 | Train Loss : 0.3273 | Eval Loss : 0.3382 | Train acc : 0.8493 | Eval Acc : 0.8425 | Eval Log. Respected : 0.9379
     Batch 000 | Loss : 0.2737 | Acc : 0.8796
     Batch 005 | Loss : 0.3202 | Acc : 0.8531
     Batch 010 | Loss : 0.3231 | Acc : 0.8489
     Batch 015 | Loss : 0.3081 | Acc : 0.8575
     Batch 020 | Loss : 0.3348 | Acc : 0.8460
     Batch 025 | Loss : 0.3084 | Acc : 0.8560
     Batch 030 | Loss : 0.3410 | Acc : 0.8432
     Batch 035 | Loss : 0.3487 | Acc : 0.8373
     Batch 040 | Loss : 0.2679 | Acc : 0.8802
     Batch 045 | Loss : 0.3460 | Acc : 0.8381
     Batch 050 | Loss : 0.3059 | Acc : 0.8605
     Batch 055 | Loss : 0.3545 | Acc : 0.8333
     Batch 060 | Loss : 0.2878 | Acc : 0.8705
     Batch 065 | Loss : 0.3275 | Acc : 0.8442
     Batch 070 | Loss : 0.3106 | Acc : 0.8597
     Batch 075 | Loss : 0.3554 | Acc : 0.8366
     Batch 080 | Loss : 0.2737 | Acc : 0.8775
     Batch 085 | Loss : 0.3283 | Acc : 0.8464
     Batch 090 | Loss : 0.3402 | Acc : 0.8411
     Batch 095 | Loss : 0.3307 | Acc : 0.8481
     Batch 100 | Loss : 0.3161 | Acc : 0.8569
     Batch 105 | Loss : 0.3054 | Acc : 0.8573
     Batch 110 | Loss : 0.5127 | Acc : 0.7707
     Batch 115 | Loss : 0.3053 | Acc : 0.8638
     Batch 120 | Loss : 0.3307 | Acc : 0.8470
     Batch 125 | Loss : 0.3462 | Acc : 0.8441
     Batch 130 | Loss : 0.3057 | Acc : 0.8592
     Batch 135 | Loss : 0.3758 | Acc : 0.8200
     Batch 140 | Loss : 0.3403 | Acc : 0.8415
     Batch 145 | Loss : 0.3701 | Acc : 0.8259
     Batch 150 | Loss : 0.3031 | Acc : 0.8626
Epoch 00020 | Train Loss : 0.3263 | Eval Loss : 0.3411 | Train acc : 0.8497 | Eval Acc : 0.8399 | Eval Log. Respected : 0.9257
     Batch 000 | Loss : 0.3128 | Acc : 0.8600
     Batch 005 | Loss : 0.3325 | Acc : 0.8436
     Batch 010 | Loss : 0.2766 | Acc : 0.8774
     Batch 015 | Loss : 0.2835 | Acc : 0.8743
     Batch 020 | Loss : 0.2990 | Acc : 0.8639
     Batch 025 | Loss : 0.3115 | Acc : 0.8557
     Batch 030 | Loss : 0.2935 | Acc : 0.8675
     Batch 035 | Loss : 0.3848 | Acc : 0.8135
     Batch 040 | Loss : 0.3066 | Acc : 0.8577
     Batch 045 | Loss : 0.3057 | Acc : 0.8599
     Batch 050 | Loss : 0.3135 | Acc : 0.8526
     Batch 055 | Loss : 0.3174 | Acc : 0.8533
     Batch 060 | Loss : 0.3635 | Acc : 0.8291
     Batch 065 | Loss : 0.3766 | Acc : 0.8193
     Batch 070 | Loss : 0.3080 | Acc : 0.8578
     Batch 075 | Loss : 0.2963 | Acc : 0.8662
     Batch 080 | Loss : 0.3561 | Acc : 0.8304
     Batch 085 | Loss : 0.3083 | Acc : 0.8579
     Batch 090 | Loss : 0.3164 | Acc : 0.8543
     Batch 095 | Loss : 0.3081 | Acc : 0.8591
     Batch 100 | Loss : 0.3130 | Acc : 0.8596
     Batch 105 | Loss : 0.2860 | Acc : 0.8693
     Batch 110 | Loss : 0.2849 | Acc : 0.8695
     Batch 115 | Loss : 0.3705 | Acc : 0.8285
     Batch 120 | Loss : 0.2922 | Acc : 0.8641
     Batch 125 | Loss : 0.2774 | Acc : 0.8725
     Batch 130 | Loss : 0.3129 | Acc : 0.8541
     Batch 135 | Loss : 0.4181 | Acc : 0.8051
     Batch 140 | Loss : 0.3180 | Acc : 0.8533
     Batch 145 | Loss : 0.2667 | Acc : 0.8820
     Batch 150 | Loss : 0.3247 | Acc : 0.8526
Epoch 00021 | Train Loss : 0.3246 | Eval Loss : 0.3439 | Train acc : 0.8504 | Eval Acc : 0.8407 | Eval Log. Respected : 0.9519
     Batch 000 | Loss : 0.2891 | Acc : 0.8663
     Batch 005 | Loss : 0.3788 | Acc : 0.8205
     Batch 010 | Loss : 0.3088 | Acc : 0.8601
     Batch 015 | Loss : 0.3128 | Acc : 0.8581
     Batch 020 | Loss : 0.2887 | Acc : 0.8692
     Batch 025 | Loss : 0.2959 | Acc : 0.8685
     Batch 030 | Loss : 0.2673 | Acc : 0.8816
     Batch 035 | Loss : 0.3646 | Acc : 0.8327
     Batch 040 | Loss : 0.3049 | Acc : 0.8628
     Batch 045 | Loss : 0.3141 | Acc : 0.8608
     Batch 050 | Loss : 0.3629 | Acc : 0.8277
     Batch 055 | Loss : 0.3146 | Acc : 0.8548
     Batch 060 | Loss : 0.3190 | Acc : 0.8546
     Batch 065 | Loss : 0.3583 | Acc : 0.8318
     Batch 070 | Loss : 0.3313 | Acc : 0.8458
     Batch 075 | Loss : 0.3131 | Acc : 0.8556
     Batch 080 | Loss : 0.2961 | Acc : 0.8643
     Batch 085 | Loss : 0.2935 | Acc : 0.8670
     Batch 090 | Loss : 0.3412 | Acc : 0.8413
     Batch 095 | Loss : 0.3474 | Acc : 0.8414
     Batch 100 | Loss : 0.2937 | Acc : 0.8652
     Batch 105 | Loss : 0.3233 | Acc : 0.8511
     Batch 110 | Loss : 0.3351 | Acc : 0.8432
     Batch 115 | Loss : 0.2890 | Acc : 0.8707
     Batch 120 | Loss : 0.2915 | Acc : 0.8679
     Batch 125 | Loss : 0.2868 | Acc : 0.8705
     Batch 130 | Loss : 0.3042 | Acc : 0.8610
     Batch 135 | Loss : 0.3562 | Acc : 0.8329
     Batch 140 | Loss : 0.3244 | Acc : 0.8494
     Batch 145 | Loss : 0.3099 | Acc : 0.8549
     Batch 150 | Loss : 0.3039 | Acc : 0.8597
Epoch 00022 | Train Loss : 0.3236 | Eval Loss : 0.3367 | Train acc : 0.8507 | Eval Acc : 0.8426 | Eval Log. Respected : 0.9351
     Batch 000 | Loss : 0.3346 | Acc : 0.8431
     Batch 005 | Loss : 0.3039 | Acc : 0.8638
     Batch 010 | Loss : 0.3437 | Acc : 0.8437
     Batch 015 | Loss : 0.2938 | Acc : 0.8675
     Batch 020 | Loss : 0.3426 | Acc : 0.8446
     Batch 025 | Loss : 0.2920 | Acc : 0.8698
     Batch 030 | Loss : 0.2792 | Acc : 0.8752
     Batch 035 | Loss : 0.3227 | Acc : 0.8501
     Batch 040 | Loss : 0.3071 | Acc : 0.8601
     Batch 045 | Loss : 0.2968 | Acc : 0.8668
     Batch 050 | Loss : 0.3329 | Acc : 0.8495
     Batch 055 | Loss : 0.3637 | Acc : 0.8286
     Batch 060 | Loss : 0.3631 | Acc : 0.8304
     Batch 065 | Loss : 0.2870 | Acc : 0.8702
     Batch 070 | Loss : 0.3062 | Acc : 0.8625
     Batch 075 | Loss : 0.3149 | Acc : 0.8523
     Batch 080 | Loss : 0.2908 | Acc : 0.8681
     Batch 085 | Loss : 0.3882 | Acc : 0.8334
     Batch 090 | Loss : 0.3145 | Acc : 0.8556
     Batch 095 | Loss : 0.2900 | Acc : 0.8681
     Batch 100 | Loss : 0.2853 | Acc : 0.8707
     Batch 105 | Loss : 0.3255 | Acc : 0.8544
     Batch 110 | Loss : 0.2791 | Acc : 0.8779
     Batch 115 | Loss : 0.3318 | Acc : 0.8411
     Batch 120 | Loss : 0.3071 | Acc : 0.8593
     Batch 125 | Loss : 0.3085 | Acc : 0.8578
     Batch 130 | Loss : 0.4012 | Acc : 0.8096
     Batch 135 | Loss : 0.3534 | Acc : 0.8394
     Batch 140 | Loss : 0.2962 | Acc : 0.8673
     Batch 145 | Loss : 0.3201 | Acc : 0.8529
     Batch 150 | Loss : 0.3120 | Acc : 0.8544
Epoch 00023 | Train Loss : 0.3263 | Eval Loss : 0.3457 | Train acc : 0.8497 | Eval Acc : 0.8388 | Eval Log. Respected : 0.9346
     Batch 000 | Loss : 0.3298 | Acc : 0.8461
     Batch 005 | Loss : 0.2700 | Acc : 0.8798
     Batch 010 | Loss : 0.3470 | Acc : 0.8426
     Batch 015 | Loss : 0.3267 | Acc : 0.8467
     Batch 020 | Loss : 0.3043 | Acc : 0.8645
     Batch 025 | Loss : 0.3685 | Acc : 0.8259
     Batch 030 | Loss : 0.3328 | Acc : 0.8448
     Batch 035 | Loss : 0.4106 | Acc : 0.8216
     Batch 040 | Loss : 0.3271 | Acc : 0.8460
     Batch 045 | Loss : 0.3117 | Acc : 0.8599
     Batch 050 | Loss : 0.3735 | Acc : 0.8264
     Batch 055 | Loss : 0.3032 | Acc : 0.8601
     Batch 060 | Loss : 0.3297 | Acc : 0.8508
     Batch 065 | Loss : 0.3027 | Acc : 0.8671
     Batch 070 | Loss : 0.3033 | Acc : 0.8616
     Batch 075 | Loss : 0.3318 | Acc : 0.8444
     Batch 080 | Loss : 0.3157 | Acc : 0.8549
     Batch 085 | Loss : 0.3786 | Acc : 0.8197
     Batch 090 | Loss : 0.3175 | Acc : 0.8549
     Batch 095 | Loss : 0.3295 | Acc : 0.8444
     Batch 100 | Loss : 0.2991 | Acc : 0.8649
     Batch 105 | Loss : 0.3635 | Acc : 0.8263
     Batch 110 | Loss : 0.2760 | Acc : 0.8745
     Batch 115 | Loss : 0.2812 | Acc : 0.8733
     Batch 120 | Loss : 0.3235 | Acc : 0.8493
     Batch 125 | Loss : 0.2855 | Acc : 0.8714
     Batch 130 | Loss : 0.3287 | Acc : 0.8475
     Batch 135 | Loss : 0.3188 | Acc : 0.8517
     Batch 140 | Loss : 0.3036 | Acc : 0.8605
     Batch 145 | Loss : 0.3671 | Acc : 0.8310
     Batch 150 | Loss : 0.3215 | Acc : 0.8445
Epoch 00024 | Train Loss : 0.3243 | Eval Loss : 0.3387 | Train acc : 0.8507 | Eval Acc : 0.8415 | Eval Log. Respected : 0.9187
     Batch 000 | Loss : 0.3002 | Acc : 0.8604
     Batch 005 | Loss : 0.3758 | Acc : 0.8293
     Batch 010 | Loss : 0.2928 | Acc : 0.8745
     Batch 015 | Loss : 0.3119 | Acc : 0.8573
     Batch 020 | Loss : 0.3680 | Acc : 0.8257
     Batch 025 | Loss : 0.2905 | Acc : 0.8674
     Batch 030 | Loss : 0.3357 | Acc : 0.8443
     Batch 035 | Loss : 0.4082 | Acc : 0.8027
     Batch 040 | Loss : 0.3219 | Acc : 0.8573
     Batch 045 | Loss : 0.3351 | Acc : 0.8469
     Batch 050 | Loss : 0.3381 | Acc : 0.8403
     Batch 055 | Loss : 0.3120 | Acc : 0.8552
     Batch 060 | Loss : 0.3065 | Acc : 0.8590
     Batch 065 | Loss : 0.2839 | Acc : 0.8705
     Batch 070 | Loss : 0.2974 | Acc : 0.8594
     Batch 075 | Loss : 0.2704 | Acc : 0.8807
     Batch 080 | Loss : 0.3018 | Acc : 0.8626
     Batch 085 | Loss : 0.3660 | Acc : 0.8270
     Batch 090 | Loss : 0.3417 | Acc : 0.8372
     Batch 095 | Loss : 0.2968 | Acc : 0.8624
     Batch 100 | Loss : 0.3069 | Acc : 0.8578
     Batch 105 | Loss : 0.3026 | Acc : 0.8641
     Batch 110 | Loss : 0.3564 | Acc : 0.8326
     Batch 115 | Loss : 0.2674 | Acc : 0.8892
     Batch 120 | Loss : 0.3197 | Acc : 0.8545
     Batch 125 | Loss : 0.3668 | Acc : 0.8298
     Batch 130 | Loss : 0.3210 | Acc : 0.8490
     Batch 135 | Loss : 0.2771 | Acc : 0.8754
     Batch 140 | Loss : 0.3031 | Acc : 0.8623
     Batch 145 | Loss : 0.2808 | Acc : 0.8707
     Batch 150 | Loss : 0.3188 | Acc : 0.8532
Epoch 00025 | Train Loss : 0.3227 | Eval Loss : 0.3341 | Train acc : 0.8511 | Eval Acc : 0.8432 | Eval Log. Respected : 0.9407
     Batch 000 | Loss : 0.3267 | Acc : 0.8487
     Batch 005 | Loss : 0.3358 | Acc : 0.8391
     Batch 010 | Loss : 0.3699 | Acc : 0.8326
     Batch 015 | Loss : 0.3111 | Acc : 0.8563
     Batch 020 | Loss : 0.3056 | Acc : 0.8644
     Batch 025 | Loss : 0.2918 | Acc : 0.8654
     Batch 030 | Loss : 0.2783 | Acc : 0.8713
     Batch 035 | Loss : 0.3362 | Acc : 0.8449
     Batch 040 | Loss : 0.3419 | Acc : 0.8398
     Batch 045 | Loss : 0.3011 | Acc : 0.8649
     Batch 050 | Loss : 0.3959 | Acc : 0.8195
     Batch 055 | Loss : 0.2929 | Acc : 0.8685
     Batch 060 | Loss : 0.2804 | Acc : 0.8733
     Batch 065 | Loss : 0.3276 | Acc : 0.8463
     Batch 070 | Loss : 0.2825 | Acc : 0.8724
     Batch 075 | Loss : 0.2904 | Acc : 0.8650
     Batch 080 | Loss : 0.3185 | Acc : 0.8530
     Batch 085 | Loss : 0.3539 | Acc : 0.8340
     Batch 090 | Loss : 0.3161 | Acc : 0.8546
     Batch 095 | Loss : 0.4096 | Acc : 0.7975
     Batch 100 | Loss : 0.3155 | Acc : 0.8497
     Batch 105 | Loss : 0.3313 | Acc : 0.8508
     Batch 110 | Loss : 0.3167 | Acc : 0.8510
     Batch 115 | Loss : 0.3712 | Acc : 0.8219
     Batch 120 | Loss : 0.3027 | Acc : 0.8645
     Batch 125 | Loss : 0.3275 | Acc : 0.8496
     Batch 130 | Loss : 0.3853 | Acc : 0.8196
     Batch 135 | Loss : 0.3089 | Acc : 0.8611
     Batch 140 | Loss : 0.3210 | Acc : 0.8510
     Batch 145 | Loss : 0.2980 | Acc : 0.8639
     Batch 150 | Loss : 0.3114 | Acc : 0.8582
Epoch 00026 | Train Loss : 0.3219 | Eval Loss : 0.3322 | Train acc : 0.8514 | Eval Acc : 0.8446 | Eval Log. Respected : 0.9347
     Batch 000 | Loss : 0.3138 | Acc : 0.8564
     Batch 005 | Loss : 0.3622 | Acc : 0.8289
     Batch 010 | Loss : 0.2962 | Acc : 0.8637
     Batch 015 | Loss : 0.2995 | Acc : 0.8604
     Batch 020 | Loss : 0.3510 | Acc : 0.8332
     Batch 025 | Loss : 0.3077 | Acc : 0.8583
     Batch 030 | Loss : 0.3500 | Acc : 0.8333
     Batch 035 | Loss : 0.2833 | Acc : 0.8702
     Batch 040 | Loss : 0.2671 | Acc : 0.8799
     Batch 045 | Loss : 0.2891 | Acc : 0.8675
     Batch 050 | Loss : 0.2955 | Acc : 0.8673
     Batch 055 | Loss : 0.3143 | Acc : 0.8578
     Batch 060 | Loss : 0.3157 | Acc : 0.8500
     Batch 065 | Loss : 0.3156 | Acc : 0.8537
     Batch 070 | Loss : 0.3686 | Acc : 0.8267
     Batch 075 | Loss : 0.3099 | Acc : 0.8608
     Batch 080 | Loss : 0.3113 | Acc : 0.8538
     Batch 085 | Loss : 0.3632 | Acc : 0.8236
     Batch 090 | Loss : 0.3207 | Acc : 0.8498
     Batch 095 | Loss : 0.3569 | Acc : 0.8390
     Batch 100 | Loss : 0.3435 | Acc : 0.8401
     Batch 105 | Loss : 0.3224 | Acc : 0.8548
     Batch 110 | Loss : 0.3506 | Acc : 0.8371
     Batch 115 | Loss : 0.3053 | Acc : 0.8601
     Batch 120 | Loss : 0.2964 | Acc : 0.8652
     Batch 125 | Loss : 0.2925 | Acc : 0.8667
     Batch 130 | Loss : 0.3399 | Acc : 0.8397
     Batch 135 | Loss : 0.3067 | Acc : 0.8596
     Batch 140 | Loss : 0.2960 | Acc : 0.8631
     Batch 145 | Loss : 0.2996 | Acc : 0.8637
     Batch 150 | Loss : 0.3001 | Acc : 0.8638
Epoch 00027 | Train Loss : 0.3227 | Eval Loss : 0.3327 | Train acc : 0.8511 | Eval Acc : 0.8441 | Eval Log. Respected : 0.9244
     Batch 000 | Loss : 0.3053 | Acc : 0.8566
     Batch 005 | Loss : 0.3737 | Acc : 0.8268
     Batch 010 | Loss : 0.3351 | Acc : 0.8424
     Batch 015 | Loss : 0.3235 | Acc : 0.8489
     Batch 020 | Loss : 0.2879 | Acc : 0.8656
     Batch 025 | Loss : 0.2783 | Acc : 0.8734
     Batch 030 | Loss : 0.3283 | Acc : 0.8515
     Batch 035 | Loss : 0.3261 | Acc : 0.8518
     Batch 040 | Loss : 0.3330 | Acc : 0.8487
     Batch 045 | Loss : 0.3077 | Acc : 0.8556
     Batch 050 | Loss : 0.3303 | Acc : 0.8486
     Batch 055 | Loss : 0.3111 | Acc : 0.8615
     Batch 060 | Loss : 0.3268 | Acc : 0.8493
     Batch 065 | Loss : 0.2805 | Acc : 0.8743
     Batch 070 | Loss : 0.2719 | Acc : 0.8775
     Batch 075 | Loss : 0.3123 | Acc : 0.8589
     Batch 080 | Loss : 0.3026 | Acc : 0.8622
