cuda is available
USING : cuda
Done loading data from cached files.
Training ...
     Batch 000 | Loss : 0.6986 | Acc : 0.4887
     Batch 040 | Loss : 0.3895 | Acc : 0.8096
     Batch 045 | Loss : 0.4512 | Acc : 0.7878
     Batch 050 | Loss : 0.3553 | Acc : 0.8424
     Batch 055 | Loss : 0.3325 | Acc : 0.8473
     Batch 060 | Loss : 0.4821 | Acc : 0.7693
     Batch 065 | Loss : 0.3544 | Acc : 0.8342
     Batch 070 | Loss : 0.4015 | Acc : 0.8129
     Batch 075 | Loss : 0.3701 | Acc : 0.8238
     Batch 080 | Loss : 0.3081 | Acc : 0.8638
     Batch 085 | Loss : 0.3952 | Acc : 0.8142
     Batch 090 | Loss : 0.3309 | Acc : 0.8491
     Batch 095 | Loss : 0.3764 | Acc : 0.8279
     Batch 100 | Loss : 0.2973 | Acc : 0.8654
     Batch 105 | Loss : 0.3599 | Acc : 0.8277
     Batch 110 | Loss : 0.3301 | Acc : 0.8511
     Batch 115 | Loss : 0.4094 | Acc : 0.8103
     Batch 120 | Loss : 0.3297 | Acc : 0.8496
     Batch 125 | Loss : 0.3510 | Acc : 0.8365
     Batch 130 | Loss : 0.3391 | Acc : 0.8416
     Batch 135 | Loss : 0.3358 | Acc : 0.8407
     Batch 140 | Loss : 0.3465 | Acc : 0.8407
     Batch 145 | Loss : 0.4175 | Acc : 0.8044
     Batch 150 | Loss : 0.3874 | Acc : 0.8157
Epoch 00014 | Train Loss : 0.3575 | Eval Loss : 0.3527 | Train acc : 0.8336 | Eval Acc : 0.8330 | Eval Log. Respected : 0.9253
     Batch 000 | Loss : 0.3744 | Acc : 0.8194
     Batch 005 | Loss : 0.3296 | Acc : 0.8483
     Batch 010 | Loss : 0.3119 | Acc : 0.8567
     Batch 015 | Loss : 0.3356 | Acc : 0.8421
     Batch 020 | Loss : 0.3978 | Acc : 0.8092
     Batch 025 | Loss : 0.3735 | Acc : 0.8242
     Batch 030 | Loss : 0.3395 | Acc : 0.8402
     Batch 035 | Loss : 0.3800 | Acc : 0.8208
     Batch 040 | Loss : 0.3328 | Acc : 0.8483
     Batch 045 | Loss : 0.3054 | Acc : 0.8613
     Batch 050 | Loss : 0.3463 | Acc : 0.8406
     Batch 055 | Loss : 0.3600 | Acc : 0.8384
     Batch 060 | Loss : 0.3318 | Acc : 0.8484
     Batch 065 | Loss : 0.3494 | Acc : 0.8340
     Batch 070 | Loss : 0.3129 | Acc : 0.8571
     Batch 075 | Loss : 0.3695 | Acc : 0.8228
     Batch 080 | Loss : 0.3416 | Acc : 0.8456
     Batch 085 | Loss : 0.3032 | Acc : 0.8640
     Batch 090 | Loss : 0.3285 | Acc : 0.8494
     Batch 095 | Loss : 0.4342 | Acc : 0.8094
     Batch 100 | Loss : 0.3610 | Acc : 0.8337
     Batch 105 | Loss : 0.3426 | Acc : 0.8390
     Batch 110 | Loss : 0.3529 | Acc : 0.8378
     Batch 115 | Loss : 0.3959 | Acc : 0.8227
     Batch 120 | Loss : 0.3298 | Acc : 0.8506
     Batch 125 | Loss : 0.3226 | Acc : 0.8495
     Batch 130 | Loss : 0.2710 | Acc : 0.8773
     Batch 135 | Loss : 0.4150 | Acc : 0.7977
     Batch 140 | Loss : 0.3445 | Acc : 0.8430
     Batch 145 | Loss : 0.3356 | Acc : 0.8449
     Batch 150 | Loss : 0.3660 | Acc : 0.8337
Epoch 00015 | Train Loss : 0.3538 | Eval Loss : 0.3522 | Train acc : 0.8353 | Eval Acc : 0.8337 | Eval Log. Respected : 0.9300
     Batch 000 | Loss : 0.3668 | Acc : 0.8272
     Batch 005 | Loss : 0.3502 | Acc : 0.8348
     Batch 010 | Loss : 0.3235 | Acc : 0.8558
     Batch 015 | Loss : 0.3093 | Acc : 0.8627
     Batch 020 | Loss : 0.3962 | Acc : 0.8105
     Batch 025 | Loss : 0.3433 | Acc : 0.8417
     Batch 030 | Loss : 0.4351 | Acc : 0.7981
     Batch 035 | Loss : 0.3332 | Acc : 0.8513
     Batch 040 | Loss : 0.2978 | Acc : 0.8646
     Batch 045 | Loss : 0.3391 | Acc : 0.8454
     Batch 050 | Loss : 0.3845 | Acc : 0.8211
     Batch 055 | Loss : 0.3283 | Acc : 0.8481
     Batch 060 | Loss : 0.4005 | Acc : 0.8147
     Batch 065 | Loss : 0.3014 | Acc : 0.8623
     Batch 070 | Loss : 0.3196 | Acc : 0.8544
     Batch 075 | Loss : 0.3307 | Acc : 0.8435
     Batch 080 | Loss : 0.3317 | Acc : 0.8531
     Batch 085 | Loss : 0.4448 | Acc : 0.8053
     Batch 090 | Loss : 0.3858 | Acc : 0.8178
     Batch 095 | Loss : 0.3420 | Acc : 0.8416
     Batch 100 | Loss : 0.3256 | Acc : 0.8520
     Batch 105 | Loss : 0.3526 | Acc : 0.8346
     Batch 110 | Loss : 0.3704 | Acc : 0.8252
     Batch 115 | Loss : 0.3500 | Acc : 0.8366
     Batch 120 | Loss : 0.3503 | Acc : 0.8373
     Batch 125 | Loss : 0.3777 | Acc : 0.8230
     Batch 130 | Loss : 0.3069 | Acc : 0.8631
     Batch 135 | Loss : 0.3627 | Acc : 0.8296
     Batch 140 | Loss : 0.3522 | Acc : 0.8381
     Batch 145 | Loss : 0.3666 | Acc : 0.8268
     Batch 150 | Loss : 0.4418 | Acc : 0.7891
Epoch 00016 | Train Loss : 0.3533 | Eval Loss : 0.3498 | Train acc : 0.8359 | Eval Acc : 0.8355 | Eval Log. Respected : 0.9324
     Batch 000 | Loss : 0.3464 | Acc : 0.8411
     Batch 005 | Loss : 0.3411 | Acc : 0.8403
     Batch 010 | Loss : 0.3470 | Acc : 0.8404
     Batch 015 | Loss : 0.3139 | Acc : 0.8556
     Batch 020 | Loss : 0.3062 | Acc : 0.8585
     Batch 025 | Loss : 0.3687 | Acc : 0.8268
     Batch 030 | Loss : 0.3492 | Acc : 0.8348
     Batch 035 | Loss : 0.3393 | Acc : 0.8377
     Batch 040 | Loss : 0.3542 | Acc : 0.8345
     Batch 045 | Loss : 0.3909 | Acc : 0.8142
     Batch 050 | Loss : 0.3658 | Acc : 0.8307
     Batch 055 | Loss : 0.3555 | Acc : 0.8325
     Batch 060 | Loss : 0.4268 | Acc : 0.7933
     Batch 065 | Loss : 0.3723 | Acc : 0.8243
     Batch 070 | Loss : 0.3638 | Acc : 0.8274
     Batch 075 | Loss : 0.3505 | Acc : 0.8321
     Batch 080 | Loss : 0.3575 | Acc : 0.8318
     Batch 085 | Loss : 0.3630 | Acc : 0.8297
     Batch 090 | Loss : 0.3862 | Acc : 0.8149
     Batch 095 | Loss : 0.2954 | Acc : 0.8652
     Batch 100 | Loss : 0.4103 | Acc : 0.8037
     Batch 105 | Loss : 0.3981 | Acc : 0.8094
     Batch 110 | Loss : 0.3029 | Acc : 0.8647
     Batch 115 | Loss : 0.2987 | Acc : 0.8637
     Batch 120 | Loss : 0.3369 | Acc : 0.8418
     Batch 125 | Loss : 0.3673 | Acc : 0.8251
     Batch 130 | Loss : 0.3551 | Acc : 0.8283
     Batch 135 | Loss : 0.3396 | Acc : 0.8399
     Batch 140 | Loss : 0.3377 | Acc : 0.8451
     Batch 145 | Loss : 0.3013 | Acc : 0.8635
     Batch 150 | Loss : 0.3075 | Acc : 0.8573
Epoch 00017 | Train Loss : 0.3504 | Eval Loss : 0.3414 | Train acc : 0.8365 | Eval Acc : 0.8391 | Eval Log. Respected : 0.9301
     Batch 000 | Loss : 0.3646 | Acc : 0.8313
     Batch 005 | Loss : 0.3403 | Acc : 0.8434
     Batch 010 | Loss : 0.3273 | Acc : 0.8470
     Batch 015 | Loss : 0.3401 | Acc : 0.8409
     Batch 020 | Loss : 0.3834 | Acc : 0.8132
     Batch 025 | Loss : 0.3250 | Acc : 0.8498
     Batch 030 | Loss : 0.3297 | Acc : 0.8465
     Batch 035 | Loss : 0.3562 | Acc : 0.8326
     Batch 040 | Loss : 0.3449 | Acc : 0.8409
     Batch 045 | Loss : 0.3101 | Acc : 0.8574
     Batch 050 | Loss : 0.2961 | Acc : 0.8639
     Batch 055 | Loss : 0.3377 | Acc : 0.8401
     Batch 060 | Loss : 0.3182 | Acc : 0.8546
     Batch 065 | Loss : 0.3050 | Acc : 0.8612
     Batch 070 | Loss : 0.3321 | Acc : 0.8445
     Batch 075 | Loss : 0.4296 | Acc : 0.8145
     Batch 080 | Loss : 0.3337 | Acc : 0.8432
     Batch 085 | Loss : 0.3468 | Acc : 0.8352
     Batch 090 | Loss : 0.3633 | Acc : 0.8297
     Batch 095 | Loss : 0.3093 | Acc : 0.8593
     Batch 100 | Loss : 0.3555 | Acc : 0.8335
     Batch 105 | Loss : 0.2968 | Acc : 0.8673
     Batch 110 | Loss : 0.3556 | Acc : 0.8383
     Batch 115 | Loss : 0.3419 | Acc : 0.8390
     Batch 120 | Loss : 0.4267 | Acc : 0.7926
     Batch 125 | Loss : 0.3380 | Acc : 0.8424
     Batch 130 | Loss : 0.3722 | Acc : 0.8255
     Batch 135 | Loss : 0.3419 | Acc : 0.8439
     Batch 140 | Loss : 0.3549 | Acc : 0.8346
     Batch 145 | Loss : 0.3301 | Acc : 0.8480
     Batch 150 | Loss : 0.3517 | Acc : 0.8345
Epoch 00018 | Train Loss : 0.3476 | Eval Loss : 0.3390 | Train acc : 0.8380 | Eval Acc : 0.8401 | Eval Log. Respected : 0.9365
     Batch 000 | Loss : 0.3291 | Acc : 0.8459
     Batch 005 | Loss : 0.3203 | Acc : 0.8524
     Batch 010 | Loss : 0.4171 | Acc : 0.8033
     Batch 015 | Loss : 0.3489 | Acc : 0.8366
     Batch 020 | Loss : 0.3616 | Acc : 0.8312
     Batch 025 | Loss : 0.3380 | Acc : 0.8438
     Batch 030 | Loss : 0.3511 | Acc : 0.8325
     Batch 035 | Loss : 0.3277 | Acc : 0.8468
     Batch 040 | Loss : 0.3082 | Acc : 0.8562
     Batch 045 | Loss : 0.2936 | Acc : 0.8705
     Batch 050 | Loss : 0.3382 | Acc : 0.8417
     Batch 055 | Loss : 0.3117 | Acc : 0.8622
     Batch 060 | Loss : 0.3754 | Acc : 0.8258
     Batch 065 | Loss : 0.3142 | Acc : 0.8559
     Batch 070 | Loss : 0.3957 | Acc : 0.8098
     Batch 075 | Loss : 0.3269 | Acc : 0.8481
     Batch 080 | Loss : 0.3836 | Acc : 0.8161
     Batch 085 | Loss : 0.3023 | Acc : 0.8712
     Batch 090 | Loss : 0.3106 | Acc : 0.8598
     Batch 095 | Loss : 0.3404 | Acc : 0.8432
     Batch 100 | Loss : 0.3420 | Acc : 0.8374
     Batch 105 | Loss : 0.3377 | Acc : 0.8443
     Batch 110 | Loss : 0.3846 | Acc : 0.8130
     Batch 115 | Loss : 0.3912 | Acc : 0.8134
     Batch 120 | Loss : 0.3250 | Acc : 0.8480
     Batch 125 | Loss : 0.3328 | Acc : 0.8463
     Batch 130 | Loss : 0.3347 | Acc : 0.8446
     Batch 135 | Loss : 0.3293 | Acc : 0.8480
     Batch 140 | Loss : 0.3704 | Acc : 0.8191
     Batch 145 | Loss : 0.3599 | Acc : 0.8315
     Batch 150 | Loss : 0.3000 | Acc : 0.8643
Epoch 00019 | Train Loss : 0.3497 | Eval Loss : 0.3402 | Train acc : 0.8372 | Eval Acc : 0.8406 | Eval Log. Respected : 0.9241
     Batch 000 | Loss : 0.3449 | Acc : 0.8401
     Batch 005 | Loss : 0.4146 | Acc : 0.7987
     Batch 010 | Loss : 0.3648 | Acc : 0.8285
     Batch 015 | Loss : 0.2972 | Acc : 0.8647
     Batch 020 | Loss : 0.3418 | Acc : 0.8397
     Batch 025 | Loss : 0.3529 | Acc : 0.8372
     Batch 030 | Loss : 0.3706 | Acc : 0.8260
     Batch 035 | Loss : 0.3273 | Acc : 0.8497
     Batch 040 | Loss : 0.3087 | Acc : 0.8608
     Batch 045 | Loss : 0.3399 | Acc : 0.8426
     Batch 050 | Loss : 0.3412 | Acc : 0.8435
     Batch 055 | Loss : 0.3492 | Acc : 0.8347
     Batch 060 | Loss : 0.3146 | Acc : 0.8579
     Batch 065 | Loss : 0.2843 | Acc : 0.8707
     Batch 070 | Loss : 0.3936 | Acc : 0.8141
     Batch 075 | Loss : 0.3842 | Acc : 0.8109
     Batch 080 | Loss : 0.4068 | Acc : 0.8081
     Batch 085 | Loss : 0.3729 | Acc : 0.8267
     Batch 090 | Loss : 0.3240 | Acc : 0.8515
     Batch 095 | Loss : 0.3580 | Acc : 0.8318
     Batch 100 | Loss : 0.3111 | Acc : 0.8547
     Batch 105 | Loss : 0.3114 | Acc : 0.8575
     Batch 110 | Loss : 0.3383 | Acc : 0.8515
     Batch 115 | Loss : 0.3563 | Acc : 0.8352
     Batch 120 | Loss : 0.3664 | Acc : 0.8314
     Batch 125 | Loss : 0.3750 | Acc : 0.8347
     Batch 130 | Loss : 0.3509 | Acc : 0.8358
     Batch 135 | Loss : 0.3973 | Acc : 0.8092
     Batch 140 | Loss : 0.3093 | Acc : 0.8596
     Batch 145 | Loss : 0.3616 | Acc : 0.8275
     Batch 150 | Loss : 0.3680 | Acc : 0.8214
Epoch 00020 | Train Loss : 0.3491 | Eval Loss : 0.3395 | Train acc : 0.8380 | Eval Acc : 0.8390 | Eval Log. Respected : 0.9362
     Batch 000 | Loss : 0.3244 | Acc : 0.8464
     Batch 005 | Loss : 0.3183 | Acc : 0.8527
     Batch 010 | Loss : 0.3554 | Acc : 0.8286
     Batch 015 | Loss : 0.3624 | Acc : 0.8302
     Batch 020 | Loss : 0.3242 | Acc : 0.8505
     Batch 025 | Loss : 0.3207 | Acc : 0.8532
     Batch 030 | Loss : 0.3022 | Acc : 0.8601
     Batch 035 | Loss : 0.3477 | Acc : 0.8370
     Batch 040 | Loss : 0.3274 | Acc : 0.8506
     Batch 045 | Loss : 0.3346 | Acc : 0.8448
     Batch 050 | Loss : 0.3779 | Acc : 0.8251
     Batch 055 | Loss : 0.3483 | Acc : 0.8370
     Batch 060 | Loss : 0.4271 | Acc : 0.7961
     Batch 065 | Loss : 0.3607 | Acc : 0.8304
     Batch 070 | Loss : 0.3044 | Acc : 0.8613
     Batch 075 | Loss : 0.3450 | Acc : 0.8337
     Batch 080 | Loss : 0.3565 | Acc : 0.8279
     Batch 085 | Loss : 0.3021 | Acc : 0.8617
     Batch 090 | Loss : 0.3018 | Acc : 0.8630
     Batch 095 | Loss : 0.4118 | Acc : 0.8187
     Batch 100 | Loss : 0.3641 | Acc : 0.8335
     Batch 105 | Loss : 0.3728 | Acc : 0.8279
     Batch 110 | Loss : 0.2931 | Acc : 0.8680
     Batch 115 | Loss : 0.3636 | Acc : 0.8265
     Batch 120 | Loss : 0.4203 | Acc : 0.8108
     Batch 125 | Loss : 0.3589 | Acc : 0.8313
     Batch 130 | Loss : 0.3208 | Acc : 0.8564
     Batch 135 | Loss : 0.3675 | Acc : 0.8262
     Batch 140 | Loss : 0.3009 | Acc : 0.8663
     Batch 145 | Loss : 0.2857 | Acc : 0.8684
     Batch 150 | Loss : 0.3961 | Acc : 0.8187
Epoch 00021 | Train Loss : 0.3462 | Eval Loss : 0.3504 | Train acc : 0.8392 | Eval Acc : 0.8347 | Eval Log. Respected : 0.9381
     Batch 000 | Loss : 0.3559 | Acc : 0.8370
     Batch 005 | Loss : 0.3415 | Acc : 0.8379
     Batch 010 | Loss : 0.3711 | Acc : 0.8330
     Batch 015 | Loss : 0.3333 | Acc : 0.8415
     Batch 020 | Loss : 0.3694 | Acc : 0.8243
     Batch 025 | Loss : 0.3500 | Acc : 0.8336
     Batch 030 | Loss : 0.3073 | Acc : 0.8603
     Batch 035 | Loss : 0.3326 | Acc : 0.8455
     Batch 040 | Loss : 0.3609 | Acc : 0.8296
     Batch 045 | Loss : 0.3048 | Acc : 0.8645
     Batch 050 | Loss : 0.3034 | Acc : 0.8607
     Batch 055 | Loss : 0.2993 | Acc : 0.8674
     Batch 060 | Loss : 0.3071 | Acc : 0.8623
     Batch 065 | Loss : 0.3265 | Acc : 0.8488
     Batch 070 | Loss : 0.3289 | Acc : 0.8519
     Batch 075 | Loss : 0.3444 | Acc : 0.8412
     Batch 080 | Loss : 0.3083 | Acc : 0.8617
     Batch 085 | Loss : 0.3407 | Acc : 0.8392
     Batch 090 | Loss : 0.3704 | Acc : 0.8253
     Batch 095 | Loss : 0.3688 | Acc : 0.8241
     Batch 100 | Loss : 0.3486 | Acc : 0.8358
     Batch 105 | Loss : 0.3032 | Acc : 0.8599
     Batch 110 | Loss : 0.3446 | Acc : 0.8387
     Batch 115 | Loss : 0.3074 | Acc : 0.8612
     Batch 120 | Loss : 0.3888 | Acc : 0.8167
     Batch 125 | Loss : 0.3444 | Acc : 0.8398
     Batch 130 | Loss : 0.3349 | Acc : 0.8411
     Batch 135 | Loss : 0.3357 | Acc : 0.8447
     Batch 140 | Loss : 0.3415 | Acc : 0.8384
     Batch 145 | Loss : 0.3316 | Acc : 0.8484
     Batch 150 | Loss : 0.3634 | Acc : 0.8279
Epoch 00022 | Train Loss : 0.3447 | Eval Loss : 0.3377 | Train acc : 0.8396 | Eval Acc : 0.8412 | Eval Log. Respected : 0.9253
     Batch 000 | Loss : 0.3084 | Acc : 0.8567
     Batch 005 | Loss : 0.4499 | Acc : 0.7960
     Batch 010 | Loss : 0.3215 | Acc : 0.8577
     Batch 015 | Loss : 0.3533 | Acc : 0.8365
     Batch 020 | Loss : 0.3532 | Acc : 0.8321
     Batch 025 | Loss : 0.3296 | Acc : 0.8467
     Batch 030 | Loss : 0.3400 | Acc : 0.8420
     Batch 035 | Loss : 0.3667 | Acc : 0.8277
     Batch 040 | Loss : 0.4320 | Acc : 0.7967
     Batch 045 | Loss : 0.3841 | Acc : 0.8132
     Batch 050 | Loss : 0.3512 | Acc : 0.8364
     Batch 055 | Loss : 0.3022 | Acc : 0.8612
     Batch 060 | Loss : 0.3206 | Acc : 0.8503
     Batch 065 | Loss : 0.3630 | Acc : 0.8267
     Batch 070 | Loss : 0.3858 | Acc : 0.8167
     Batch 075 | Loss : 0.3127 | Acc : 0.8551
     Batch 080 | Loss : 0.3596 | Acc : 0.8351
     Batch 085 | Loss : 0.3681 | Acc : 0.8233
     Batch 090 | Loss : 0.3322 | Acc : 0.8469
     Batch 095 | Loss : 0.4499 | Acc : 0.7894
     Batch 100 | Loss : 0.3214 | Acc : 0.8513
     Batch 105 | Loss : 0.2884 | Acc : 0.8702
     Batch 110 | Loss : 0.3936 | Acc : 0.8129
     Batch 115 | Loss : 0.3344 | Acc : 0.8452
     Batch 120 | Loss : 0.3308 | Acc : 0.8418
     Batch 125 | Loss : 0.4341 | Acc : 0.8036
     Batch 130 | Loss : 0.3637 | Acc : 0.8297
     Batch 135 | Loss : 0.2953 | Acc : 0.8677
     Batch 140 | Loss : 0.3036 | Acc : 0.8600
     Batch 145 | Loss : 0.2915 | Acc : 0.8722
     Batch 150 | Loss : 0.3978 | Acc : 0.8168
Epoch 00023 | Train Loss : 0.3440 | Eval Loss : 0.3358 | Train acc : 0.8402 | Eval Acc : 0.8415 | Eval Log. Respected : 0.9457
     Batch 000 | Loss : 0.3208 | Acc : 0.8527
     Batch 005 | Loss : 0.4262 | Acc : 0.7957
     Batch 010 | Loss : 0.3065 | Acc : 0.8641
     Batch 015 | Loss : 0.3663 | Acc : 0.8269
     Batch 020 | Loss : 0.3778 | Acc : 0.8180
     Batch 025 | Loss : 0.2944 | Acc : 0.8635
     Batch 030 | Loss : 0.4179 | Acc : 0.8059
     Batch 035 | Loss : 0.3469 | Acc : 0.8451
     Batch 040 | Loss : 0.3311 | Acc : 0.8426
     Batch 045 | Loss : 0.3178 | Acc : 0.8549
     Batch 050 | Loss : 0.3136 | Acc : 0.8550
     Batch 055 | Loss : 0.3066 | Acc : 0.8566
     Batch 060 | Loss : 0.3833 | Acc : 0.8127
     Batch 065 | Loss : 0.3275 | Acc : 0.8515
     Batch 070 | Loss : 0.3588 | Acc : 0.8359
     Batch 075 | Loss : 0.3794 | Acc : 0.8220
     Batch 080 | Loss : 0.3172 | Acc : 0.8509
     Batch 085 | Loss : 0.3157 | Acc : 0.8562
     Batch 090 | Loss : 0.3363 | Acc : 0.8447
     Batch 095 | Loss : 0.3327 | Acc : 0.8495
     Batch 100 | Loss : 0.3143 | Acc : 0.8616
     Batch 105 | Loss : 0.3327 | Acc : 0.8437
     Batch 110 | Loss : 0.3567 | Acc : 0.8343
     Batch 115 | Loss : 0.3114 | Acc : 0.8579
     Batch 120 | Loss : 0.3954 | Acc : 0.8095
     Batch 125 | Loss : 0.3342 | Acc : 0.8468
     Batch 130 | Loss : 0.3136 | Acc : 0.8559
     Batch 135 | Loss : 0.3330 | Acc : 0.8436
     Batch 140 | Loss : 0.3195 | Acc : 0.8589
     Batch 145 | Loss : 0.3145 | Acc : 0.8529
     Batch 150 | Loss : 0.3057 | Acc : 0.8569
Epoch 00024 | Train Loss : 0.3451 | Eval Loss : 0.3389 | Train acc : 0.8398 | Eval Acc : 0.8427 | Eval Log. Respected : 0.9406
     Batch 000 | Loss : 0.3296 | Acc : 0.8463
     Batch 005 | Loss : 0.3361 | Acc : 0.8517
     Batch 010 | Loss : 0.3330 | Acc : 0.8438
     Batch 015 | Loss : 0.2727 | Acc : 0.8756
     Batch 020 | Loss : 0.3448 | Acc : 0.8403
     Batch 025 | Loss : 0.3948 | Acc : 0.8096
     Batch 030 | Loss : 0.3158 | Acc : 0.8581
     Batch 035 | Loss : 0.3399 | Acc : 0.8426
     Batch 040 | Loss : 0.3513 | Acc : 0.8372
     Batch 045 | Loss : 0.3322 | Acc : 0.8461
     Batch 050 | Loss : 0.3156 | Acc : 0.8551
     Batch 055 | Loss : 0.2969 | Acc : 0.8680
     Batch 060 | Loss : 0.3485 | Acc : 0.8390
     Batch 065 | Loss : 0.3124 | Acc : 0.8609
     Batch 070 | Loss : 0.3095 | Acc : 0.8574
     Batch 075 | Loss : 0.2701 | Acc : 0.8763
     Batch 080 | Loss : 0.3385 | Acc : 0.8437
     Batch 085 | Loss : 0.3388 | Acc : 0.8433
     Batch 090 | Loss : 0.3637 | Acc : 0.8272
     Batch 095 | Loss : 0.3239 | Acc : 0.8502
     Batch 100 | Loss : 0.3533 | Acc : 0.8329
     Batch 105 | Loss : 0.3377 | Acc : 0.8430
     Batch 110 | Loss : 0.3606 | Acc : 0.8297
     Batch 115 | Loss : 0.3605 | Acc : 0.8299
     Batch 120 | Loss : 0.4018 | Acc : 0.8044
     Batch 125 | Loss : 0.4036 | Acc : 0.7963
     Batch 130 | Loss : 0.3579 | Acc : 0.8340
     Batch 135 | Loss : 0.3175 | Acc : 0.8549
     Batch 140 | Loss : 0.3113 | Acc : 0.8595
     Batch 145 | Loss : 0.2992 | Acc : 0.8631
     Batch 150 | Loss : 0.3429 | Acc : 0.8438
Epoch 00025 | Train Loss : 0.3435 | Eval Loss : 0.3403 | Train acc : 0.8408 | Eval Acc : 0.8397 | Eval Log. Respected : 0.9199
     Batch 000 | Loss : 0.3660 | Acc : 0.8357
     Batch 005 | Loss : 0.3727 | Acc : 0.8250
     Batch 010 | Loss : 0.3161 | Acc : 0.8513
     Batch 015 | Loss : 0.3728 | Acc : 0.8303
     Batch 020 | Loss : 0.3126 | Acc : 0.8529
     Batch 025 | Loss : 0.4028 | Acc : 0.8143
     Batch 030 | Loss : 0.3228 | Acc : 0.8479
     Batch 035 | Loss : 0.3837 | Acc : 0.8162
     Batch 040 | Loss : 0.3054 | Acc : 0.8609
     Batch 045 | Loss : 0.4727 | Acc : 0.7906
     Batch 050 | Loss : 0.3335 | Acc : 0.8446
     Batch 055 | Loss : 0.2977 | Acc : 0.8679
     Batch 060 | Loss : 0.2839 | Acc : 0.8709
     Batch 065 | Loss : 0.2976 | Acc : 0.8632
     Batch 070 | Loss : 0.3834 | Acc : 0.8112
     Batch 075 | Loss : 0.3429 | Acc : 0.8419
     Batch 080 | Loss : 0.2958 | Acc : 0.8694
     Batch 085 | Loss : 0.3609 | Acc : 0.8278
     Batch 090 | Loss : 0.3439 | Acc : 0.8410
     Batch 095 | Loss : 0.3570 | Acc : 0.8299
     Batch 100 | Loss : 0.3314 | Acc : 0.8506
     Batch 105 | Loss : 0.3524 | Acc : 0.8338
     Batch 110 | Loss : 0.2761 | Acc : 0.8782
     Batch 115 | Loss : 0.3627 | Acc : 0.8328
     Batch 120 | Loss : 0.3720 | Acc : 0.8301
     Batch 125 | Loss : 0.3391 | Acc : 0.8419
     Batch 130 | Loss : 0.3069 | Acc : 0.8610
     Batch 135 | Loss : 0.3877 | Acc : 0.8136
     Batch 140 | Loss : 0.3408 | Acc : 0.8433
     Batch 145 | Loss : 0.3823 | Acc : 0.8257
     Batch 150 | Loss : 0.3334 | Acc : 0.8450
Epoch 00026 | Train Loss : 0.3433 | Eval Loss : 0.3346 | Train acc : 0.8408 | Eval Acc : 0.8429 | Eval Log. Respected : 0.9307
     Batch 000 | Loss : 0.3303 | Acc : 0.8445
     Batch 005 | Loss : 0.2864 | Acc : 0.8711
     Batch 010 | Loss : 0.3559 | Acc : 0.8304
     Batch 015 | Loss : 0.2924 | Acc : 0.8717
     Batch 020 | Loss : 0.4457 | Acc : 0.7985
     Batch 025 | Loss : 0.3223 | Acc : 0.8555
     Batch 030 | Loss : 0.4156 | Acc : 0.7985
     Batch 035 | Loss : 0.4196 | Acc : 0.8015
     Batch 040 | Loss : 0.3130 | Acc : 0.8547
     Batch 045 | Loss : 0.3335 | Acc : 0.8468
     Batch 050 | Loss : 0.3324 | Acc : 0.8439
     Batch 055 | Loss : 0.2946 | Acc : 0.8636
     Batch 060 | Loss : 0.3525 | Acc : 0.8341
     Batch 065 | Loss : 0.3556 | Acc : 0.8344
     Batch 070 | Loss : 0.4279 | Acc : 0.8084
     Batch 075 | Loss : 0.3111 | Acc : 0.8573
     Batch 080 | Loss : 0.4058 | Acc : 0.8082
     Batch 085 | Loss : 0.3344 | Acc : 0.8478
     Batch 090 | Loss : 0.2787 | Acc : 0.8718
     Batch 095 | Loss : 0.3719 | Acc : 0.8267
     Batch 100 | Loss : 0.3147 | Acc : 0.8590
     Batch 105 | Loss : 0.3787 | Acc : 0.8223
     Batch 110 | Loss : 0.3699 | Acc : 0.8312
     Batch 115 | Loss : 0.2952 | Acc : 0.8710
     Batch 120 | Loss : 0.3605 | Acc : 0.8375
     Batch 125 | Loss : 0.3391 | Acc : 0.8406
     Batch 130 | Loss : 0.3413 | Acc : 0.8427
     Batch 135 | Loss : 0.3275 | Acc : 0.8576
     Batch 140 | Loss : 0.3365 | Acc : 0.8423
     Batch 145 | Loss : 0.3653 | Acc : 0.8271
     Batch 150 | Loss : 0.3534 | Acc : 0.8369
Epoch 00027 | Train Loss : 0.3438 | Eval Loss : 0.3379 | Train acc : 0.8408 | Eval Acc : 0.8399 | Eval Log. Respected : 0.9284
     Batch 000 | Loss : 0.3075 | Acc : 0.8605
     Batch 005 | Loss : 0.3413 | Acc : 0.8455
     Batch 010 | Loss : 0.3304 | Acc : 0.8513
     Batch 015 | Loss : 0.3981 | Acc : 0.8155
     Batch 020 | Loss : 0.3434 | Acc : 0.8386
     Batch 025 | Loss : 0.3345 | Acc : 0.8442
     Batch 030 | Loss : 0.3785 | Acc : 0.8236
     Batch 035 | Loss : 0.3390 | Acc : 0.8392
     Batch 040 | Loss : 0.2901 | Acc : 0.8659
     Batch 045 | Loss : 0.3292 | Acc : 0.8461
     Batch 050 | Loss : 0.3662 | Acc : 0.8333
     Batch 055 | Loss : 0.3364 | Acc : 0.8451
     Batch 060 | Loss : 0.3632 | Acc : 0.8270
     Batch 065 | Loss : 0.2920 | Acc : 0.8681
     Batch 070 | Loss : 0.2839 | Acc : 0.8701
     Batch 075 | Loss : 0.3631 | Acc : 0.8218
     Batch 080 | Loss : 0.3013 | Acc : 0.8609
