cuda is available
USING : cuda
Done loading data from cached files.
Training ...
     Batch 000 | Loss : 0.6964 | Acc : 0.4893
     Batch 225 | Loss : 0.2815 | Acc : 0.8854
     Batch 250 | Loss : 0.3183 | Acc : 0.8531
     Batch 275 | Loss : 0.2704 | Acc : 0.8772
     Batch 300 | Loss : 0.3582 | Acc : 0.8339
Epoch 00030 | Train Loss : 0.3220 | Eval Loss : 0.3185 | Train acc : 0.8517 | Eval Acc : 0.8494 | Eval Log. Respected : 0.9280
     Batch 000 | Loss : 0.2783 | Acc : 0.8708
     Batch 025 | Loss : 0.2642 | Acc : 0.8807
     Batch 050 | Loss : 0.3740 | Acc : 0.8230
     Batch 075 | Loss : 0.3619 | Acc : 0.8286
     Batch 100 | Loss : 0.2941 | Acc : 0.8663
     Batch 125 | Loss : 0.2884 | Acc : 0.8661
     Batch 150 | Loss : 0.2875 | Acc : 0.8677
     Batch 175 | Loss : 0.2759 | Acc : 0.8762
     Batch 200 | Loss : 0.2803 | Acc : 0.8689
     Batch 225 | Loss : 0.3772 | Acc : 0.8238
     Batch 250 | Loss : 0.2902 | Acc : 0.8704
     Batch 275 | Loss : 0.3311 | Acc : 0.8420
     Batch 300 | Loss : 0.4266 | Acc : 0.7933
Epoch 00031 | Train Loss : 0.3205 | Eval Loss : 0.3184 | Train acc : 0.8520 | Eval Acc : 0.8498 | Eval Log. Respected : 0.9275
     Batch 000 | Loss : 0.3229 | Acc : 0.8520
     Batch 025 | Loss : 0.2803 | Acc : 0.8731
     Batch 050 | Loss : 0.4092 | Acc : 0.8065
     Batch 075 | Loss : 0.2859 | Acc : 0.8707
     Batch 100 | Loss : 0.4253 | Acc : 0.8077
     Batch 125 | Loss : 0.2584 | Acc : 0.8851
     Batch 150 | Loss : 0.2864 | Acc : 0.8686
     Batch 175 | Loss : 0.4160 | Acc : 0.8035
     Batch 200 | Loss : 0.3637 | Acc : 0.8291
     Batch 225 | Loss : 0.3611 | Acc : 0.8377
     Batch 250 | Loss : 0.3262 | Acc : 0.8488
     Batch 275 | Loss : 0.2940 | Acc : 0.8591
     Batch 300 | Loss : 0.3331 | Acc : 0.8404
Epoch 00032 | Train Loss : 0.3208 | Eval Loss : 0.3213 | Train acc : 0.8521 | Eval Acc : 0.8487 | Eval Log. Respected : 0.9388
     Batch 000 | Loss : 0.2430 | Acc : 0.8931
     Batch 025 | Loss : 0.3302 | Acc : 0.8461
     Batch 050 | Loss : 0.3023 | Acc : 0.8624
     Batch 075 | Loss : 0.3737 | Acc : 0.8234
     Batch 100 | Loss : 0.2673 | Acc : 0.8803
     Batch 125 | Loss : 0.2858 | Acc : 0.8735
     Batch 150 | Loss : 0.3312 | Acc : 0.8474
     Batch 175 | Loss : 0.3290 | Acc : 0.8460
     Batch 200 | Loss : 0.3768 | Acc : 0.8220
     Batch 225 | Loss : 0.2722 | Acc : 0.8816
     Batch 250 | Loss : 0.4983 | Acc : 0.7817
     Batch 275 | Loss : 0.2996 | Acc : 0.8578
     Batch 300 | Loss : 0.2479 | Acc : 0.8923
Epoch 00033 | Train Loss : 0.3206 | Eval Loss : 0.3195 | Train acc : 0.8521 | Eval Acc : 0.8502 | Eval Log. Respected : 0.9391
     Batch 000 | Loss : 0.3278 | Acc : 0.8514
     Batch 025 | Loss : 0.2924 | Acc : 0.8687
     Batch 050 | Loss : 0.3083 | Acc : 0.8564
     Batch 075 | Loss : 0.3408 | Acc : 0.8407
     Batch 100 | Loss : 0.3543 | Acc : 0.8364
     Batch 125 | Loss : 0.3178 | Acc : 0.8536
     Batch 150 | Loss : 0.2978 | Acc : 0.8638
     Batch 175 | Loss : 0.3269 | Acc : 0.8471
     Batch 200 | Loss : 0.2752 | Acc : 0.8747
     Batch 225 | Loss : 0.2909 | Acc : 0.8728
     Batch 250 | Loss : 0.3503 | Acc : 0.8339
     Batch 275 | Loss : 0.3177 | Acc : 0.8563
     Batch 300 | Loss : 0.4440 | Acc : 0.7978
Epoch 00034 | Train Loss : 0.3202 | Eval Loss : 0.3215 | Train acc : 0.8524 | Eval Acc : 0.8482 | Eval Log. Respected : 0.9356
Early Stopping
Testing...
