cuda is available
USING : cuda
Done loading data from cached files.
Training ...
     Batch 000 | Loss : 0.7032 | Acc : 0.4861
Epoch 00049 | Train Loss : 0.3118 | Eval Loss : 0.3173 | Train acc : 0.8561 | Eval Acc : 0.8515 | Eval Log. Respected : 0.9276
     Batch 000 | Loss : 0.3029 | Acc : 0.8594
     Batch 005 | Loss : 0.2763 | Acc : 0.8740
     Batch 010 | Loss : 0.3403 | Acc : 0.8443
     Batch 015 | Loss : 0.2688 | Acc : 0.8792
     Batch 020 | Loss : 0.3488 | Acc : 0.8345
     Batch 025 | Loss : 0.3389 | Acc : 0.8442
     Batch 030 | Loss : 0.2574 | Acc : 0.8873
     Batch 035 | Loss : 0.3767 | Acc : 0.8286
     Batch 040 | Loss : 0.3359 | Acc : 0.8359
     Batch 045 | Loss : 0.3222 | Acc : 0.8523
     Batch 050 | Loss : 0.2812 | Acc : 0.8707
     Batch 055 | Loss : 0.3655 | Acc : 0.8302
     Batch 060 | Loss : 0.2861 | Acc : 0.8717
     Batch 065 | Loss : 0.2539 | Acc : 0.8861
     Batch 070 | Loss : 0.3567 | Acc : 0.8289
     Batch 075 | Loss : 0.2900 | Acc : 0.8687
     Batch 080 | Loss : 0.2980 | Acc : 0.8630
     Batch 085 | Loss : 0.3379 | Acc : 0.8367
     Batch 090 | Loss : 0.3200 | Acc : 0.8518
     Batch 095 | Loss : 0.3208 | Acc : 0.8511
     Batch 100 | Loss : 0.3177 | Acc : 0.8494
     Batch 105 | Loss : 0.3246 | Acc : 0.8476
     Batch 110 | Loss : 0.2703 | Acc : 0.8773
     Batch 115 | Loss : 0.2794 | Acc : 0.8746
     Batch 120 | Loss : 0.3140 | Acc : 0.8600
     Batch 125 | Loss : 0.3347 | Acc : 0.8467
     Batch 130 | Loss : 0.2811 | Acc : 0.8720
     Batch 135 | Loss : 0.2993 | Acc : 0.8636
     Batch 140 | Loss : 0.3204 | Acc : 0.8500
     Batch 145 | Loss : 0.2997 | Acc : 0.8637
     Batch 150 | Loss : 0.2880 | Acc : 0.8696
Epoch 00050 | Train Loss : 0.3135 | Eval Loss : 0.3179 | Train acc : 0.8555 | Eval Acc : 0.8511 | Eval Log. Respected : 0.9403
     Batch 000 | Loss : 0.3617 | Acc : 0.8323
     Batch 005 | Loss : 0.3194 | Acc : 0.8494
     Batch 010 | Loss : 0.2811 | Acc : 0.8733
     Batch 015 | Loss : 0.2690 | Acc : 0.8785
     Batch 020 | Loss : 0.3207 | Acc : 0.8539
     Batch 025 | Loss : 0.2682 | Acc : 0.8770
     Batch 030 | Loss : 0.3394 | Acc : 0.8395
     Batch 035 | Loss : 0.3942 | Acc : 0.8136
     Batch 040 | Loss : 0.3898 | Acc : 0.8142
     Batch 045 | Loss : 0.2867 | Acc : 0.8700
     Batch 050 | Loss : 0.3058 | Acc : 0.8559
     Batch 055 | Loss : 0.3062 | Acc : 0.8583
     Batch 060 | Loss : 0.2688 | Acc : 0.8769
     Batch 065 | Loss : 0.3276 | Acc : 0.8443
     Batch 070 | Loss : 0.3082 | Acc : 0.8600
     Batch 075 | Loss : 0.2777 | Acc : 0.8769
     Batch 080 | Loss : 0.3315 | Acc : 0.8507
     Batch 085 | Loss : 0.2969 | Acc : 0.8593
     Batch 090 | Loss : 0.3021 | Acc : 0.8625
     Batch 095 | Loss : 0.2957 | Acc : 0.8606
     Batch 100 | Loss : 0.3765 | Acc : 0.8197
     Batch 105 | Loss : 0.2883 | Acc : 0.8699
     Batch 110 | Loss : 0.2974 | Acc : 0.8662
     Batch 115 | Loss : 0.2720 | Acc : 0.8751
     Batch 120 | Loss : 0.3512 | Acc : 0.8347
     Batch 125 | Loss : 0.2925 | Acc : 0.8686
     Batch 130 | Loss : 0.3067 | Acc : 0.8597
     Batch 135 | Loss : 0.3340 | Acc : 0.8463
     Batch 140 | Loss : 0.3067 | Acc : 0.8557
     Batch 145 | Loss : 0.3138 | Acc : 0.8513
     Batch 150 | Loss : 0.2750 | Acc : 0.8763
Epoch 00051 | Train Loss : 0.3135 | Eval Loss : 0.3207 | Train acc : 0.8554 | Eval Acc : 0.8503 | Eval Log. Respected : 0.9363
     Batch 000 | Loss : 0.3178 | Acc : 0.8525
     Batch 005 | Loss : 0.2894 | Acc : 0.8701
     Batch 010 | Loss : 0.3320 | Acc : 0.8447
     Batch 015 | Loss : 0.3012 | Acc : 0.8628
     Batch 020 | Loss : 0.3195 | Acc : 0.8520
     Batch 025 | Loss : 0.3623 | Acc : 0.8342
     Batch 030 | Loss : 0.3495 | Acc : 0.8318
     Batch 035 | Loss : 0.3248 | Acc : 0.8508
     Batch 040 | Loss : 0.2984 | Acc : 0.8644
     Batch 045 | Loss : 0.3533 | Acc : 0.8328
     Batch 050 | Loss : 0.3266 | Acc : 0.8512
     Batch 055 | Loss : 0.3209 | Acc : 0.8521
     Batch 060 | Loss : 0.2879 | Acc : 0.8713
     Batch 065 | Loss : 0.3181 | Acc : 0.8505
     Batch 070 | Loss : 0.3028 | Acc : 0.8622
     Batch 075 | Loss : 0.3017 | Acc : 0.8606
     Batch 080 | Loss : 0.2853 | Acc : 0.8680
     Batch 085 | Loss : 0.3124 | Acc : 0.8561
     Batch 090 | Loss : 0.2514 | Acc : 0.8842
     Batch 095 | Loss : 0.2970 | Acc : 0.8601
     Batch 100 | Loss : 0.2909 | Acc : 0.8637
     Batch 105 | Loss : 0.2795 | Acc : 0.8722
     Batch 110 | Loss : 0.3499 | Acc : 0.8379
     Batch 115 | Loss : 0.3319 | Acc : 0.8431
     Batch 120 | Loss : 0.2906 | Acc : 0.8668
     Batch 125 | Loss : 0.3291 | Acc : 0.8444
     Batch 130 | Loss : 0.3594 | Acc : 0.8281
     Batch 135 | Loss : 0.3909 | Acc : 0.8125
     Batch 140 | Loss : 0.3068 | Acc : 0.8607
     Batch 145 | Loss : 0.3010 | Acc : 0.8622
     Batch 150 | Loss : 0.2885 | Acc : 0.8670
Epoch 00052 | Train Loss : 0.3129 | Eval Loss : 0.3187 | Train acc : 0.8559 | Eval Acc : 0.8511 | Eval Log. Respected : 0.9285
     Batch 000 | Loss : 0.2884 | Acc : 0.8659
     Batch 005 | Loss : 0.2799 | Acc : 0.8778
     Batch 010 | Loss : 0.2992 | Acc : 0.8631
     Batch 015 | Loss : 0.3265 | Acc : 0.8503
     Batch 020 | Loss : 0.2558 | Acc : 0.8833
     Batch 025 | Loss : 0.3210 | Acc : 0.8489
     Batch 030 | Loss : 0.3121 | Acc : 0.8587
     Batch 035 | Loss : 0.3341 | Acc : 0.8421
     Batch 040 | Loss : 0.3006 | Acc : 0.8599
     Batch 045 | Loss : 0.2960 | Acc : 0.8661
     Batch 050 | Loss : 0.2990 | Acc : 0.8622
     Batch 055 | Loss : 0.2668 | Acc : 0.8791
     Batch 060 | Loss : 0.4705 | Acc : 0.7876
     Batch 065 | Loss : 0.2996 | Acc : 0.8675
     Batch 070 | Loss : 0.3234 | Acc : 0.8518
     Batch 075 | Loss : 0.2967 | Acc : 0.8653
     Batch 080 | Loss : 0.2961 | Acc : 0.8643
     Batch 085 | Loss : 0.3086 | Acc : 0.8592
     Batch 090 | Loss : 0.2575 | Acc : 0.8905
     Batch 095 | Loss : 0.2957 | Acc : 0.8655
     Batch 100 | Loss : 0.2754 | Acc : 0.8772
     Batch 105 | Loss : 0.2937 | Acc : 0.8650
     Batch 110 | Loss : 0.3754 | Acc : 0.8238
     Batch 115 | Loss : 0.2976 | Acc : 0.8625
     Batch 120 | Loss : 0.3498 | Acc : 0.8397
     Batch 125 | Loss : 0.3201 | Acc : 0.8497
     Batch 130 | Loss : 0.3252 | Acc : 0.8471
     Batch 135 | Loss : 0.3283 | Acc : 0.8493
     Batch 140 | Loss : 0.3440 | Acc : 0.8408
     Batch 145 | Loss : 0.3183 | Acc : 0.8478
     Batch 150 | Loss : 0.3354 | Acc : 0.8462
Epoch 00053 | Train Loss : 0.3132 | Eval Loss : 0.3198 | Train acc : 0.8559 | Eval Acc : 0.8510 | Eval Log. Respected : 0.9303
     Batch 000 | Loss : 0.3180 | Acc : 0.8539
     Batch 005 | Loss : 0.2906 | Acc : 0.8639
     Batch 010 | Loss : 0.2782 | Acc : 0.8734
     Batch 015 | Loss : 0.3252 | Acc : 0.8472
     Batch 020 | Loss : 0.3286 | Acc : 0.8441
     Batch 025 | Loss : 0.3865 | Acc : 0.8213
     Batch 030 | Loss : 0.2785 | Acc : 0.8735
     Batch 035 | Loss : 0.2940 | Acc : 0.8661
     Batch 040 | Loss : 0.3130 | Acc : 0.8550
     Batch 045 | Loss : 0.3321 | Acc : 0.8489
     Batch 050 | Loss : 0.3007 | Acc : 0.8623
     Batch 055 | Loss : 0.2752 | Acc : 0.8730
     Batch 060 | Loss : 0.2854 | Acc : 0.8701
     Batch 065 | Loss : 0.3368 | Acc : 0.8468
     Batch 070 | Loss : 0.2949 | Acc : 0.8661
     Batch 075 | Loss : 0.2890 | Acc : 0.8676
     Batch 080 | Loss : 0.3162 | Acc : 0.8559
     Batch 085 | Loss : 0.3042 | Acc : 0.8595
     Batch 090 | Loss : 0.2742 | Acc : 0.8783
     Batch 095 | Loss : 0.3389 | Acc : 0.8438
     Batch 100 | Loss : 0.3390 | Acc : 0.8449
     Batch 105 | Loss : 0.2803 | Acc : 0.8756
     Batch 110 | Loss : 0.2872 | Acc : 0.8699
     Batch 115 | Loss : 0.3147 | Acc : 0.8547
     Batch 120 | Loss : 0.2981 | Acc : 0.8657
     Batch 125 | Loss : 0.3051 | Acc : 0.8570
     Batch 130 | Loss : 0.2815 | Acc : 0.8717
     Batch 135 | Loss : 0.3038 | Acc : 0.8626
     Batch 140 | Loss : 0.2941 | Acc : 0.8647
     Batch 145 | Loss : 0.2853 | Acc : 0.8732
     Batch 150 | Loss : 0.2633 | Acc : 0.8786
Epoch 00054 | Train Loss : 0.3113 | Eval Loss : 0.3222 | Train acc : 0.8566 | Eval Acc : 0.8507 | Eval Log. Respected : 0.9326
     Batch 000 | Loss : 0.3055 | Acc : 0.8557
     Batch 005 | Loss : 0.2659 | Acc : 0.8800
     Batch 010 | Loss : 0.3032 | Acc : 0.8578
     Batch 015 | Loss : 0.3112 | Acc : 0.8543
     Batch 020 | Loss : 0.3244 | Acc : 0.8493
     Batch 025 | Loss : 0.3178 | Acc : 0.8574
     Batch 030 | Loss : 0.3025 | Acc : 0.8619
     Batch 035 | Loss : 0.2730 | Acc : 0.8709
     Batch 040 | Loss : 0.3028 | Acc : 0.8543
     Batch 045 | Loss : 0.3151 | Acc : 0.8528
     Batch 050 | Loss : 0.3055 | Acc : 0.8589
     Batch 055 | Loss : 0.3295 | Acc : 0.8454
     Batch 060 | Loss : 0.2782 | Acc : 0.8748
     Batch 065 | Loss : 0.2581 | Acc : 0.8800
     Batch 070 | Loss : 0.2870 | Acc : 0.8702
     Batch 075 | Loss : 0.3270 | Acc : 0.8515
     Batch 080 | Loss : 0.3571 | Acc : 0.8294
     Batch 085 | Loss : 0.3993 | Acc : 0.8155
     Batch 090 | Loss : 0.2944 | Acc : 0.8661
     Batch 095 | Loss : 0.2976 | Acc : 0.8618
     Batch 100 | Loss : 0.3201 | Acc : 0.8484
     Batch 105 | Loss : 0.2962 | Acc : 0.8658
     Batch 110 | Loss : 0.3111 | Acc : 0.8562
     Batch 115 | Loss : 0.3310 | Acc : 0.8445
     Batch 120 | Loss : 0.2598 | Acc : 0.8851
     Batch 125 | Loss : 0.3018 | Acc : 0.8641
     Batch 130 | Loss : 0.3531 | Acc : 0.8355
     Batch 135 | Loss : 0.2940 | Acc : 0.8629
     Batch 140 | Loss : 0.3105 | Acc : 0.8550
     Batch 145 | Loss : 0.2939 | Acc : 0.8626
     Batch 150 | Loss : 0.2663 | Acc : 0.8818
Epoch 00055 | Train Loss : 0.3113 | Eval Loss : 0.3236 | Train acc : 0.8566 | Eval Acc : 0.8498 | Eval Log. Respected : 0.9292
     Batch 000 | Loss : 0.3343 | Acc : 0.8426
     Batch 005 | Loss : 0.3350 | Acc : 0.8407
     Batch 010 | Loss : 0.2510 | Acc : 0.8878
     Batch 015 | Loss : 0.2807 | Acc : 0.8714
     Batch 020 | Loss : 0.3306 | Acc : 0.8493
     Batch 025 | Loss : 0.2938 | Acc : 0.8660
     Batch 030 | Loss : 0.3202 | Acc : 0.8534
     Batch 035 | Loss : 0.3092 | Acc : 0.8567
     Batch 040 | Loss : 0.3370 | Acc : 0.8403
     Batch 045 | Loss : 0.2769 | Acc : 0.8714
     Batch 050 | Loss : 0.2877 | Acc : 0.8677
     Batch 055 | Loss : 0.3547 | Acc : 0.8295
     Batch 060 | Loss : 0.2995 | Acc : 0.8611
     Batch 065 | Loss : 0.3294 | Acc : 0.8443
     Batch 070 | Loss : 0.2908 | Acc : 0.8668
     Batch 075 | Loss : 0.2875 | Acc : 0.8684
     Batch 080 | Loss : 0.2734 | Acc : 0.8724
     Batch 085 | Loss : 0.3284 | Acc : 0.8466
     Batch 090 | Loss : 0.2752 | Acc : 0.8838
     Batch 095 | Loss : 0.2845 | Acc : 0.8708
     Batch 100 | Loss : 0.2818 | Acc : 0.8749
     Batch 105 | Loss : 0.3501 | Acc : 0.8310
     Batch 110 | Loss : 0.3292 | Acc : 0.8464
     Batch 115 | Loss : 0.3276 | Acc : 0.8511
     Batch 120 | Loss : 0.3045 | Acc : 0.8591
     Batch 125 | Loss : 0.3285 | Acc : 0.8425
     Batch 130 | Loss : 0.2945 | Acc : 0.8648
     Batch 135 | Loss : 0.3686 | Acc : 0.8347
     Batch 140 | Loss : 0.3020 | Acc : 0.8594
     Batch 145 | Loss : 0.3274 | Acc : 0.8460
     Batch 150 | Loss : 0.2895 | Acc : 0.8668
Epoch 00056 | Train Loss : 0.3108 | Eval Loss : 0.3228 | Train acc : 0.8572 | Eval Acc : 0.8507 | Eval Log. Respected : 0.9198
     Batch 000 | Loss : 0.3050 | Acc : 0.8587
     Batch 005 | Loss : 0.3283 | Acc : 0.8435
     Batch 010 | Loss : 0.3190 | Acc : 0.8504
     Batch 015 | Loss : 0.2574 | Acc : 0.8827
     Batch 020 | Loss : 0.3097 | Acc : 0.8608
     Batch 025 | Loss : 0.3272 | Acc : 0.8456
     Batch 030 | Loss : 0.2917 | Acc : 0.8715
     Batch 035 | Loss : 0.2782 | Acc : 0.8739
     Batch 040 | Loss : 0.3437 | Acc : 0.8393
     Batch 045 | Loss : 0.2530 | Acc : 0.8873
     Batch 050 | Loss : 0.2872 | Acc : 0.8669
     Batch 055 | Loss : 0.3127 | Acc : 0.8540
     Batch 060 | Loss : 0.3034 | Acc : 0.8628
     Batch 065 | Loss : 0.2901 | Acc : 0.8647
     Batch 070 | Loss : 0.2752 | Acc : 0.8766
     Batch 075 | Loss : 0.2437 | Acc : 0.8911
     Batch 080 | Loss : 0.2904 | Acc : 0.8652
     Batch 085 | Loss : 0.3560 | Acc : 0.8324
     Batch 090 | Loss : 0.3379 | Acc : 0.8383
     Batch 095 | Loss : 0.2925 | Acc : 0.8649
     Batch 100 | Loss : 0.3446 | Acc : 0.8398
     Batch 105 | Loss : 0.3057 | Acc : 0.8613
     Batch 110 | Loss : 0.3663 | Acc : 0.8275
     Batch 115 | Loss : 0.2834 | Acc : 0.8702
     Batch 120 | Loss : 0.3002 | Acc : 0.8651
     Batch 125 | Loss : 0.3104 | Acc : 0.8548
     Batch 130 | Loss : 0.3823 | Acc : 0.8248
     Batch 135 | Loss : 0.2828 | Acc : 0.8748
     Batch 140 | Loss : 0.2767 | Acc : 0.8731
     Batch 145 | Loss : 0.3308 | Acc : 0.8500
     Batch 150 | Loss : 0.3173 | Acc : 0.8540
Epoch 00057 | Train Loss : 0.3108 | Eval Loss : 0.3184 | Train acc : 0.8570 | Eval Acc : 0.8514 | Eval Log. Respected : 0.9314
     Batch 000 | Loss : 0.3065 | Acc : 0.8608
     Batch 005 | Loss : 0.2874 | Acc : 0.8673
     Batch 010 | Loss : 0.3098 | Acc : 0.8539
     Batch 015 | Loss : 0.3084 | Acc : 0.8545
     Batch 020 | Loss : 0.3437 | Acc : 0.8377
     Batch 025 | Loss : 0.3008 | Acc : 0.8646
     Batch 030 | Loss : 0.3243 | Acc : 0.8550
     Batch 035 | Loss : 0.3221 | Acc : 0.8500
     Batch 040 | Loss : 0.3116 | Acc : 0.8559
     Batch 045 | Loss : 0.2767 | Acc : 0.8733
     Batch 050 | Loss : 0.3077 | Acc : 0.8589
     Batch 055 | Loss : 0.3639 | Acc : 0.8282
     Batch 060 | Loss : 0.3203 | Acc : 0.8514
     Batch 065 | Loss : 0.2940 | Acc : 0.8647
     Batch 070 | Loss : 0.3516 | Acc : 0.8401
     Batch 075 | Loss : 0.2946 | Acc : 0.8646
     Batch 080 | Loss : 0.2633 | Acc : 0.8840
     Batch 085 | Loss : 0.2854 | Acc : 0.8697
     Batch 090 | Loss : 0.3603 | Acc : 0.8382
     Batch 095 | Loss : 0.2675 | Acc : 0.8816
     Batch 100 | Loss : 0.3564 | Acc : 0.8351
     Batch 105 | Loss : 0.3598 | Acc : 0.8337
     Batch 110 | Loss : 0.3301 | Acc : 0.8434
     Batch 115 | Loss : 0.3181 | Acc : 0.8487
     Batch 120 | Loss : 0.2919 | Acc : 0.8664
     Batch 125 | Loss : 0.3266 | Acc : 0.8489
     Batch 130 | Loss : 0.3051 | Acc : 0.8557
     Batch 135 | Loss : 0.3157 | Acc : 0.8500
     Batch 140 | Loss : 0.3239 | Acc : 0.8514
     Batch 145 | Loss : 0.3257 | Acc : 0.8503
     Batch 150 | Loss : 0.3414 | Acc : 0.8376
Epoch 00058 | Train Loss : 0.3099 | Eval Loss : 0.3210 | Train acc : 0.8571 | Eval Acc : 0.8510 | Eval Log. Respected : 0.9407
     Batch 000 | Loss : 0.2974 | Acc : 0.8641
     Batch 005 | Loss : 0.2832 | Acc : 0.8686
     Batch 010 | Loss : 0.3959 | Acc : 0.8188
     Batch 015 | Loss : 0.3216 | Acc : 0.8487
     Batch 020 | Loss : 0.2777 | Acc : 0.8777
     Batch 025 | Loss : 0.3815 | Acc : 0.8152
     Batch 030 | Loss : 0.3007 | Acc : 0.8611
     Batch 035 | Loss : 0.2656 | Acc : 0.8803
     Batch 040 | Loss : 0.3090 | Acc : 0.8608
     Batch 045 | Loss : 0.3840 | Acc : 0.8237
     Batch 050 | Loss : 0.2971 | Acc : 0.8638
     Batch 055 | Loss : 0.2739 | Acc : 0.8722
     Batch 060 | Loss : 0.2724 | Acc : 0.8789
     Batch 065 | Loss : 0.2852 | Acc : 0.8696
     Batch 070 | Loss : 0.3583 | Acc : 0.8312
     Batch 075 | Loss : 0.3247 | Acc : 0.8458
     Batch 080 | Loss : 0.2750 | Acc : 0.8789
     Batch 085 | Loss : 0.2668 | Acc : 0.8774
     Batch 090 | Loss : 0.3335 | Acc : 0.8433
     Batch 095 | Loss : 0.2769 | Acc : 0.8756
     Batch 100 | Loss : 0.3398 | Acc : 0.8483
     Batch 105 | Loss : 0.3520 | Acc : 0.8344
     Batch 110 | Loss : 0.3334 | Acc : 0.8426
     Batch 115 | Loss : 0.3102 | Acc : 0.8582
     Batch 120 | Loss : 0.2790 | Acc : 0.8738
     Batch 125 | Loss : 0.3168 | Acc : 0.8519
     Batch 130 | Loss : 0.2571 | Acc : 0.8914
     Batch 135 | Loss : 0.3174 | Acc : 0.8521
     Batch 140 | Loss : 0.3036 | Acc : 0.8583
     Batch 145 | Loss : 0.3395 | Acc : 0.8397
     Batch 150 | Loss : 0.2664 | Acc : 0.8811
Epoch 00059 | Train Loss : 0.3096 | Eval Loss : 0.3226 | Train acc : 0.8572 | Eval Acc : 0.8494 | Eval Log. Respected : 0.9422
     Batch 000 | Loss : 0.3283 | Acc : 0.8485
     Batch 005 | Loss : 0.3447 | Acc : 0.8476
     Batch 010 | Loss : 0.3524 | Acc : 0.8331
     Batch 015 | Loss : 0.3106 | Acc : 0.8544
     Batch 020 | Loss : 0.3582 | Acc : 0.8327
     Batch 025 | Loss : 0.2850 | Acc : 0.8712
     Batch 030 | Loss : 0.3373 | Acc : 0.8387
     Batch 035 | Loss : 0.3151 | Acc : 0.8542
     Batch 040 | Loss : 0.3243 | Acc : 0.8464
     Batch 045 | Loss : 0.3110 | Acc : 0.8539
     Batch 050 | Loss : 0.3442 | Acc : 0.8471
     Batch 055 | Loss : 0.3292 | Acc : 0.8459
     Batch 060 | Loss : 0.3147 | Acc : 0.8529
     Batch 065 | Loss : 0.3354 | Acc : 0.8437
     Batch 070 | Loss : 0.3311 | Acc : 0.8449
     Batch 075 | Loss : 0.3023 | Acc : 0.8616
     Batch 080 | Loss : 0.3486 | Acc : 0.8338
     Batch 085 | Loss : 0.2839 | Acc : 0.8686
     Batch 090 | Loss : 0.3068 | Acc : 0.8564
     Batch 095 | Loss : 0.3193 | Acc : 0.8525
     Batch 100 | Loss : 0.3317 | Acc : 0.8459
     Batch 105 | Loss : 0.3319 | Acc : 0.8442
     Batch 110 | Loss : 0.3308 | Acc : 0.8443
     Batch 115 | Loss : 0.3609 | Acc : 0.8256
     Batch 120 | Loss : 0.2747 | Acc : 0.8746
     Batch 125 | Loss : 0.3215 | Acc : 0.8511
     Batch 130 | Loss : 0.2994 | Acc : 0.8620
     Batch 135 | Loss : 0.3484 | Acc : 0.8362
     Batch 140 | Loss : 0.3338 | Acc : 0.8422
     Batch 145 | Loss : 0.3383 | Acc : 0.8376
     Batch 150 | Loss : 0.2928 | Acc : 0.8647
Epoch 00060 | Train Loss : 0.3095 | Eval Loss : 0.3195 | Train acc : 0.8574 | Eval Acc : 0.8520 | Eval Log. Respected : 0.9414
     Batch 000 | Loss : 0.3204 | Acc : 0.8518
     Batch 005 | Loss : 0.2624 | Acc : 0.8798
     Batch 010 | Loss : 0.3433 | Acc : 0.8386
     Batch 015 | Loss : 0.2808 | Acc : 0.8731
     Batch 020 | Loss : 0.3207 | Acc : 0.8508
     Batch 025 | Loss : 0.3679 | Acc : 0.8260
     Batch 030 | Loss : 0.3336 | Acc : 0.8435
     Batch 035 | Loss : 0.3305 | Acc : 0.8454
     Batch 040 | Loss : 0.2719 | Acc : 0.8728
     Batch 045 | Loss : 0.3243 | Acc : 0.8471
     Batch 050 | Loss : 0.3625 | Acc : 0.8279
     Batch 055 | Loss : 0.3281 | Acc : 0.8490
     Batch 060 | Loss : 0.2554 | Acc : 0.8872
     Batch 065 | Loss : 0.3323 | Acc : 0.8461
     Batch 070 | Loss : 0.4129 | Acc : 0.8064
     Batch 075 | Loss : 0.3497 | Acc : 0.8353
     Batch 080 | Loss : 0.3490 | Acc : 0.8349
     Batch 085 | Loss : 0.3075 | Acc : 0.8589
     Batch 090 | Loss : 0.3838 | Acc : 0.8185
     Batch 095 | Loss : 0.3324 | Acc : 0.8481
     Batch 100 | Loss : 0.2645 | Acc : 0.8788
     Batch 105 | Loss : 0.3184 | Acc : 0.8524
     Batch 110 | Loss : 0.2895 | Acc : 0.8706
     Batch 115 | Loss : 0.2670 | Acc : 0.8813
     Batch 120 | Loss : 0.3178 | Acc : 0.8514
     Batch 125 | Loss : 0.3524 | Acc : 0.8341
     Batch 130 | Loss : 0.2756 | Acc : 0.8729
     Batch 135 | Loss : 0.2485 | Acc : 0.8896
     Batch 140 | Loss : 0.2778 | Acc : 0.8754
     Batch 145 | Loss : 0.3038 | Acc : 0.8617
     Batch 150 | Loss : 0.2839 | Acc : 0.8733
Epoch 00061 | Train Loss : 0.3094 | Eval Loss : 0.3255 | Train acc : 0.8574 | Eval Acc : 0.8496 | Eval Log. Respected : 0.9466
     Batch 000 | Loss : 0.2810 | Acc : 0.8699
     Batch 005 | Loss : 0.2589 | Acc : 0.8832
     Batch 010 | Loss : 0.2913 | Acc : 0.8640
     Batch 015 | Loss : 0.3070 | Acc : 0.8613
     Batch 020 | Loss : 0.2755 | Acc : 0.8739
     Batch 025 | Loss : 0.3204 | Acc : 0.8493
     Batch 030 | Loss : 0.2776 | Acc : 0.8703
     Batch 035 | Loss : 0.3415 | Acc : 0.8356
     Batch 040 | Loss : 0.3114 | Acc : 0.8544
     Batch 045 | Loss : 0.3350 | Acc : 0.8470
     Batch 050 | Loss : 0.3139 | Acc : 0.8574
     Batch 055 | Loss : 0.2872 | Acc : 0.8696
     Batch 060 | Loss : 0.3106 | Acc : 0.8536
     Batch 065 | Loss : 0.3436 | Acc : 0.8364
     Batch 070 | Loss : 0.2645 | Acc : 0.8821
     Batch 075 | Loss : 0.3265 | Acc : 0.8497
     Batch 080 | Loss : 0.2742 | Acc : 0.8758
     Batch 085 | Loss : 0.2839 | Acc : 0.8776
     Batch 090 | Loss : 0.4314 | Acc : 0.8089
     Batch 095 | Loss : 0.3556 | Acc : 0.8343
     Batch 100 | Loss : 0.2751 | Acc : 0.8738
     Batch 105 | Loss : 0.3245 | Acc : 0.8594
     Batch 110 | Loss : 0.2957 | Acc : 0.8679
     Batch 115 | Loss : 0.3036 | Acc : 0.8614
     Batch 120 | Loss : 0.3633 | Acc : 0.8261
     Batch 125 | Loss : 0.3111 | Acc : 0.8609
     Batch 130 | Loss : 0.2850 | Acc : 0.8742
     Batch 135 | Loss : 0.3081 | Acc : 0.8584
     Batch 140 | Loss : 0.3319 | Acc : 0.8457
     Batch 145 | Loss : 0.2811 | Acc : 0.8756
     Batch 150 | Loss : 0.3161 | Acc : 0.8530
Epoch 00062 | Train Loss : 0.3098 | Eval Loss : 0.3264 | Train acc : 0.8574 | Eval Acc : 0.8475 | Eval Log. Respected : 0.9402
     Batch 000 | Loss : 0.2817 | Acc : 0.8699
     Batch 005 | Loss : 0.3003 | Acc : 0.8609
     Batch 010 | Loss : 0.2867 | Acc : 0.8665
     Batch 015 | Loss : 0.2518 | Acc : 0.8840
     Batch 020 | Loss : 0.3155 | Acc : 0.8512
     Batch 025 | Loss : 0.2951 | Acc : 0.8613
     Batch 030 | Loss : 0.3015 | Acc : 0.8620
     Batch 035 | Loss : 0.2697 | Acc : 0.8789
     Batch 040 | Loss : 0.3113 | Acc : 0.8551
     Batch 045 | Loss : 0.3085 | Acc : 0.8562
     Batch 050 | Loss : 0.2967 | Acc : 0.8626
     Batch 055 | Loss : 0.4067 | Acc : 0.8137
     Batch 060 | Loss : 0.3459 | Acc : 0.8363
     Batch 065 | Loss : 0.3197 | Acc : 0.8520
     Batch 070 | Loss : 0.2959 | Acc : 0.8637
     Batch 075 | Loss : 0.2807 | Acc : 0.8754
     Batch 080 | Loss : 0.3576 | Acc : 0.8308
     Batch 085 | Loss : 0.2674 | Acc : 0.8829
     Batch 090 | Loss : 0.3739 | Acc : 0.8308
     Batch 095 | Loss : 0.3011 | Acc : 0.8647
     Batch 100 | Loss : 0.3381 | Acc : 0.8401
     Batch 105 | Loss : 0.2712 | Acc : 0.8746
     Batch 110 | Loss : 0.2817 | Acc : 0.8696
     Batch 115 | Loss : 0.4145 | Acc : 0.8084
     Batch 120 | Loss : 0.3174 | Acc : 0.8506
     Batch 125 | Loss : 0.2725 | Acc : 0.8789
     Batch 130 | Loss : 0.3038 | Acc : 0.8610
     Batch 135 | Loss : 0.3230 | Acc : 0.8548
     Batch 140 | Loss : 0.3181 | Acc : 0.8515
     Batch 145 | Loss : 0.3041 | Acc : 0.8586
     Batch 150 | Loss : 0.3199 | Acc : 0.8495
Epoch 00063 | Train Loss : 0.3103 | Eval Loss : 0.3198 | Train acc : 0.8572 | Eval Acc : 0.8519 | Eval Log. Respected : 0.9343
     Batch 000 | Loss : 0.3682 | Acc : 0.8286
     Batch 005 | Loss : 0.2837 | Acc : 0.8678
     Batch 010 | Loss : 0.2810 | Acc : 0.8730
     Batch 015 | Loss : 0.2758 | Acc : 0.8756
     Batch 020 | Loss : 0.3089 | Acc : 0.8532
     Batch 025 | Loss : 0.3333 | Acc : 0.8445
