Done loading data from cached files.
Training ...
     Batch 000 | Loss : 3.3716 | Acc : 0.5160
     Batch 100 | Loss : 0.3675 | Acc : 0.7692
     Batch 125 | Loss : 0.3274 | Acc : 0.8286
     Batch 150 | Loss : 0.3644 | Acc : 0.7941
     Batch 175 | Loss : 0.3409 | Acc : 0.7814
     Batch 200 | Loss : 0.3857 | Acc : 0.7615
     Batch 225 | Loss : 0.3509 | Acc : 0.8216
     Batch 250 | Loss : 0.2989 | Acc : 0.8467
     Batch 275 | Loss : 0.3376 | Acc : 0.8163
     Batch 300 | Loss : 0.4804 | Acc : 0.7190
Epoch 00075 | Train Loss : 0.3465 | Eval Loss : 0.3444 | Train acc : 0.8078 | Eval Acc : 0.8075
     Batch 000 | Loss : 0.3569 | Acc : 0.8051
     Batch 025 | Loss : 0.3475 | Acc : 0.8134
     Batch 050 | Loss : 0.3617 | Acc : 0.8088
     Batch 075 | Loss : 0.3529 | Acc : 0.8112
     Batch 100 | Loss : 0.3887 | Acc : 0.7848
     Batch 125 | Loss : 0.3581 | Acc : 0.8037
     Batch 150 | Loss : 0.3274 | Acc : 0.8361
     Batch 175 | Loss : 0.3061 | Acc : 0.8454
     Batch 200 | Loss : 0.2968 | Acc : 0.8307
     Batch 225 | Loss : 0.3254 | Acc : 0.8013
     Batch 250 | Loss : 0.3320 | Acc : 0.8242
     Batch 275 | Loss : 0.3711 | Acc : 0.7992
     Batch 300 | Loss : 0.3476 | Acc : 0.7915
Epoch 00076 | Train Loss : 0.3445 | Eval Loss : 0.3447 | Train acc : 0.8087 | Eval Acc : 0.8089
     Batch 000 | Loss : 0.3052 | Acc : 0.8469
     Batch 025 | Loss : 0.4367 | Acc : 0.7543
     Batch 050 | Loss : 0.4216 | Acc : 0.7759
     Batch 075 | Loss : 0.3616 | Acc : 0.7947
     Batch 100 | Loss : 0.3508 | Acc : 0.8000
     Batch 125 | Loss : 0.3526 | Acc : 0.8206
     Batch 150 | Loss : 0.3604 | Acc : 0.7940
     Batch 175 | Loss : 0.3781 | Acc : 0.7794
     Batch 200 | Loss : 0.3027 | Acc : 0.8399
     Batch 225 | Loss : 0.3391 | Acc : 0.7889
     Batch 250 | Loss : 0.3202 | Acc : 0.8036
     Batch 275 | Loss : 0.3464 | Acc : 0.7943
     Batch 300 | Loss : 0.4111 | Acc : 0.7843
Epoch 00077 | Train Loss : 0.3448 | Eval Loss : 0.3536 | Train acc : 0.8092 | Eval Acc : 0.8009
     Batch 000 | Loss : 0.3131 | Acc : 0.8402
     Batch 025 | Loss : 0.2989 | Acc : 0.8489
     Batch 050 | Loss : 0.4739 | Acc : 0.7221
     Batch 075 | Loss : 0.3080 | Acc : 0.8401
     Batch 100 | Loss : 0.3634 | Acc : 0.8012
     Batch 125 | Loss : 0.3360 | Acc : 0.8149
     Batch 150 | Loss : 0.4112 | Acc : 0.7547
     Batch 175 | Loss : 0.3013 | Acc : 0.8272
     Batch 200 | Loss : 0.3071 | Acc : 0.8098
     Batch 225 | Loss : 0.3372 | Acc : 0.8157
     Batch 250 | Loss : 0.3244 | Acc : 0.8023
     Batch 275 | Loss : 0.2899 | Acc : 0.8602
     Batch 300 | Loss : 0.3093 | Acc : 0.8133
Epoch 00078 | Train Loss : 0.3446 | Eval Loss : 0.3530 | Train acc : 0.8092 | Eval Acc : 0.8048
     Batch 000 | Loss : 0.3027 | Acc : 0.8093
     Batch 025 | Loss : 0.2728 | Acc : 0.8319
     Batch 050 | Loss : 0.3247 | Acc : 0.8337
     Batch 075 | Loss : 0.3248 | Acc : 0.8152
     Batch 100 | Loss : 0.3390 | Acc : 0.8240
     Batch 125 | Loss : 0.3196 | Acc : 0.8181
     Batch 150 | Loss : 0.4626 | Acc : 0.7397
     Batch 175 | Loss : 0.4283 | Acc : 0.7490
     Batch 200 | Loss : 0.3054 | Acc : 0.8232
     Batch 225 | Loss : 0.3460 | Acc : 0.8085
     Batch 250 | Loss : 0.3310 | Acc : 0.8359
     Batch 275 | Loss : 0.3570 | Acc : 0.7919
     Batch 300 | Loss : 0.3071 | Acc : 0.8360
Epoch 00079 | Train Loss : 0.3454 | Eval Loss : 0.3576 | Train acc : 0.8089 | Eval Acc : 0.8020
     Batch 000 | Loss : 0.3584 | Acc : 0.8154
     Batch 025 | Loss : 0.4417 | Acc : 0.7714
     Batch 050 | Loss : 0.4686 | Acc : 0.7395
     Batch 075 | Loss : 0.3512 | Acc : 0.8228
     Batch 100 | Loss : 0.3249 | Acc : 0.8434
     Batch 125 | Loss : 0.3800 | Acc : 0.7662
     Batch 150 | Loss : 0.3278 | Acc : 0.8336
     Batch 175 | Loss : 0.3638 | Acc : 0.7929
     Batch 200 | Loss : 0.3112 | Acc : 0.8418
     Batch 225 | Loss : 0.3695 | Acc : 0.7650
     Batch 250 | Loss : 0.3130 | Acc : 0.8395
     Batch 275 | Loss : 0.3368 | Acc : 0.8229
     Batch 300 | Loss : 0.3724 | Acc : 0.8112
Epoch 00080 | Train Loss : 0.3472 | Eval Loss : 0.3522 | Train acc : 0.8074 | Eval Acc : 0.8034
     Batch 000 | Loss : 0.3333 | Acc : 0.7905
     Batch 025 | Loss : 0.3221 | Acc : 0.8386
     Batch 050 | Loss : 0.3699 | Acc : 0.7992
     Batch 075 | Loss : 0.3407 | Acc : 0.8276
     Batch 100 | Loss : 0.3297 | Acc : 0.7956
     Batch 125 | Loss : 0.3599 | Acc : 0.8094
     Batch 150 | Loss : 0.3340 | Acc : 0.8285
     Batch 175 | Loss : 0.3358 | Acc : 0.8257
     Batch 200 | Loss : 0.3295 | Acc : 0.8038
     Batch 225 | Loss : 0.3868 | Acc : 0.7957
     Batch 250 | Loss : 0.2846 | Acc : 0.8338
     Batch 275 | Loss : 0.3973 | Acc : 0.7869
     Batch 300 | Loss : 0.3084 | Acc : 0.8319
Epoch 00081 | Train Loss : 0.3475 | Eval Loss : 0.3656 | Train acc : 0.8073 | Eval Acc : 0.8008
     Batch 000 | Loss : 0.4175 | Acc : 0.7534
     Batch 025 | Loss : 0.5023 | Acc : 0.7162
     Batch 050 | Loss : 0.3281 | Acc : 0.7987
     Batch 075 | Loss : 0.3323 | Acc : 0.8202
     Batch 100 | Loss : 0.3110 | Acc : 0.8314
     Batch 125 | Loss : 0.3324 | Acc : 0.8259
     Batch 150 | Loss : 0.3744 | Acc : 0.7796
     Batch 175 | Loss : 0.4391 | Acc : 0.7411
     Batch 200 | Loss : 0.3495 | Acc : 0.8056
     Batch 225 | Loss : 0.3658 | Acc : 0.7792
     Batch 250 | Loss : 0.3443 | Acc : 0.7911
     Batch 275 | Loss : 0.3443 | Acc : 0.8270
     Batch 300 | Loss : 0.2925 | Acc : 0.8341
Epoch 00082 | Train Loss : 0.3459 | Eval Loss : 0.3449 | Train acc : 0.8081 | Eval Acc : 0.8086
     Batch 000 | Loss : 0.3404 | Acc : 0.8286
     Batch 025 | Loss : 0.2989 | Acc : 0.8547
     Batch 050 | Loss : 0.3580 | Acc : 0.7975
     Batch 075 | Loss : 0.3291 | Acc : 0.8346
     Batch 100 | Loss : 0.3458 | Acc : 0.8270
     Batch 125 | Loss : 0.3462 | Acc : 0.7831
     Batch 150 | Loss : 0.2977 | Acc : 0.8535
     Batch 175 | Loss : 0.4106 | Acc : 0.7871
     Batch 200 | Loss : 0.3625 | Acc : 0.7848
     Batch 225 | Loss : 0.3865 | Acc : 0.7851
     Batch 250 | Loss : 0.3344 | Acc : 0.8315
     Batch 275 | Loss : 0.3335 | Acc : 0.8156
     Batch 300 | Loss : 0.3827 | Acc : 0.7807
Epoch 00083 | Train Loss : 0.3455 | Eval Loss : 0.3443 | Train acc : 0.8084 | Eval Acc : 0.8080
     Batch 000 | Loss : 0.3242 | Acc : 0.8370
     Batch 025 | Loss : 0.3582 | Acc : 0.7961
     Batch 050 | Loss : 0.3679 | Acc : 0.7983
     Batch 075 | Loss : 0.3734 | Acc : 0.7950
     Batch 100 | Loss : 0.3901 | Acc : 0.7913
     Batch 125 | Loss : 0.3329 | Acc : 0.8168
     Batch 150 | Loss : 0.3507 | Acc : 0.7942
     Batch 175 | Loss : 0.4300 | Acc : 0.7398
     Batch 200 | Loss : 0.3251 | Acc : 0.8346
     Batch 225 | Loss : 0.3479 | Acc : 0.7985
     Batch 250 | Loss : 0.3235 | Acc : 0.8233
     Batch 275 | Loss : 0.3078 | Acc : 0.8225
     Batch 300 | Loss : 0.3080 | Acc : 0.8137
Epoch 00084 | Train Loss : 0.3466 | Eval Loss : 0.3454 | Train acc : 0.8074 | Eval Acc : 0.8048
     Batch 000 | Loss : 0.3325 | Acc : 0.8206
     Batch 025 | Loss : 0.3082 | Acc : 0.8465
     Batch 050 | Loss : 0.3620 | Acc : 0.8010
     Batch 075 | Loss : 0.2973 | Acc : 0.8311
     Batch 100 | Loss : 0.3851 | Acc : 0.7915
     Batch 125 | Loss : 0.4105 | Acc : 0.7503
     Batch 150 | Loss : 0.3004 | Acc : 0.8531
     Batch 175 | Loss : 0.4108 | Acc : 0.7718
     Batch 200 | Loss : 0.3274 | Acc : 0.8321
     Batch 225 | Loss : 0.3539 | Acc : 0.8120
     Batch 250 | Loss : 0.3808 | Acc : 0.7769
     Batch 275 | Loss : 0.4140 | Acc : 0.7934
     Batch 300 | Loss : 0.3597 | Acc : 0.8180
Epoch 00085 | Train Loss : 0.3454 | Eval Loss : 0.3534 | Train acc : 0.8082 | Eval Acc : 0.8037
     Batch 000 | Loss : 0.3961 | Acc : 0.7815
     Batch 025 | Loss : 0.3658 | Acc : 0.8037
     Batch 050 | Loss : 0.4116 | Acc : 0.7514
     Batch 075 | Loss : 0.3043 | Acc : 0.8455
     Batch 100 | Loss : 0.3094 | Acc : 0.8275
     Batch 125 | Loss : 0.3078 | Acc : 0.8161
     Batch 150 | Loss : 0.3302 | Acc : 0.8197
     Batch 175 | Loss : 0.3400 | Acc : 0.7922
     Batch 200 | Loss : 0.3086 | Acc : 0.8466
     Batch 225 | Loss : 0.4613 | Acc : 0.7558
     Batch 250 | Loss : 0.3416 | Acc : 0.8336
     Batch 275 | Loss : 0.3189 | Acc : 0.8474
     Batch 300 | Loss : 0.3561 | Acc : 0.7725
Epoch 00086 | Train Loss : 0.3425 | Eval Loss : 0.3519 | Train acc : 0.8102 | Eval Acc : 0.8052
     Batch 000 | Loss : 0.3086 | Acc : 0.8415
     Batch 025 | Loss : 0.3200 | Acc : 0.8076
     Batch 050 | Loss : 0.3087 | Acc : 0.8331
     Batch 075 | Loss : 0.3368 | Acc : 0.8273
     Batch 100 | Loss : 0.2819 | Acc : 0.8228
     Batch 125 | Loss : 0.4309 | Acc : 0.7791
     Batch 150 | Loss : 0.3099 | Acc : 0.8470
     Batch 175 | Loss : 0.3205 | Acc : 0.8357
     Batch 200 | Loss : 0.3731 | Acc : 0.7820
     Batch 225 | Loss : 0.3289 | Acc : 0.8428
     Batch 250 | Loss : 0.3389 | Acc : 0.7859
     Batch 275 | Loss : 0.3237 | Acc : 0.8158
     Batch 300 | Loss : 0.3602 | Acc : 0.8054
Epoch 00087 | Train Loss : 0.3443 | Eval Loss : 0.3434 | Train acc : 0.8090 | Eval Acc : 0.8122
     Batch 000 | Loss : 0.3013 | Acc : 0.8220
     Batch 025 | Loss : 0.3259 | Acc : 0.8310
     Batch 050 | Loss : 0.4063 | Acc : 0.7856
     Batch 075 | Loss : 0.3744 | Acc : 0.7911
     Batch 100 | Loss : 0.3252 | Acc : 0.8359
     Batch 125 | Loss : 0.3372 | Acc : 0.8404
     Batch 150 | Loss : 0.3191 | Acc : 0.8352
     Batch 175 | Loss : 0.3720 | Acc : 0.7560
     Batch 200 | Loss : 0.3603 | Acc : 0.7674
     Batch 225 | Loss : 0.2914 | Acc : 0.8562
     Batch 250 | Loss : 0.3101 | Acc : 0.8224
     Batch 275 | Loss : 0.2648 | Acc : 0.8456
     Batch 300 | Loss : 0.3211 | Acc : 0.8399
Epoch 00088 | Train Loss : 0.3417 | Eval Loss : 0.3453 | Train acc : 0.8104 | Eval Acc : 0.8074
     Batch 000 | Loss : 0.3825 | Acc : 0.7901
     Batch 025 | Loss : 0.3042 | Acc : 0.8021
     Batch 050 | Loss : 0.3544 | Acc : 0.7719
     Batch 075 | Loss : 0.3065 | Acc : 0.8486
     Batch 100 | Loss : 0.3673 | Acc : 0.7998
     Batch 125 | Loss : 0.3370 | Acc : 0.8323
     Batch 150 | Loss : 0.3336 | Acc : 0.7924
     Batch 175 | Loss : 0.3381 | Acc : 0.8279
     Batch 200 | Loss : 0.3380 | Acc : 0.8117
     Batch 225 | Loss : 0.3453 | Acc : 0.8009
     Batch 250 | Loss : 0.3123 | Acc : 0.8403
     Batch 275 | Loss : 0.3971 | Acc : 0.7619
     Batch 300 | Loss : 0.3723 | Acc : 0.7904
Epoch 00089 | Train Loss : 0.3438 | Eval Loss : 0.3459 | Train acc : 0.8095 | Eval Acc : 0.8078
     Batch 000 | Loss : 0.3455 | Acc : 0.8057
     Batch 025 | Loss : 0.3597 | Acc : 0.8063
     Batch 050 | Loss : 0.3621 | Acc : 0.8244
     Batch 075 | Loss : 0.2941 | Acc : 0.8087
     Batch 100 | Loss : 0.2844 | Acc : 0.8635
     Batch 125 | Loss : 0.3174 | Acc : 0.8488
     Batch 150 | Loss : 0.3487 | Acc : 0.8119
     Batch 175 | Loss : 0.3067 | Acc : 0.8367
     Batch 200 | Loss : 0.5065 | Acc : 0.7253
     Batch 225 | Loss : 0.2978 | Acc : 0.8554
     Batch 250 | Loss : 0.3430 | Acc : 0.7902
     Batch 275 | Loss : 0.3424 | Acc : 0.8118
     Batch 300 | Loss : 0.3612 | Acc : 0.7826
Epoch 00090 | Train Loss : 0.3438 | Eval Loss : 0.3615 | Train acc : 0.8094 | Eval Acc : 0.7913
     Batch 000 | Loss : 0.3369 | Acc : 0.8125
     Batch 025 | Loss : 0.3363 | Acc : 0.8147
     Batch 050 | Loss : 0.4782 | Acc : 0.6967
     Batch 075 | Loss : 0.4394 | Acc : 0.7548
     Batch 100 | Loss : 0.3631 | Acc : 0.8034
     Batch 125 | Loss : 0.4121 | Acc : 0.7523
     Batch 150 | Loss : 0.4336 | Acc : 0.7268
     Batch 175 | Loss : 0.4170 | Acc : 0.7675
     Batch 200 | Loss : 0.3239 | Acc : 0.8204
     Batch 225 | Loss : 0.3772 | Acc : 0.7851
     Batch 250 | Loss : 0.3918 | Acc : 0.7703
     Batch 275 | Loss : 0.3335 | Acc : 0.8099
     Batch 300 | Loss : 0.3393 | Acc : 0.8129
Epoch 00091 | Train Loss : 0.3726 | Eval Loss : 0.3657 | Train acc : 0.7920 | Eval Acc : 0.7961
     Batch 000 | Loss : 0.3348 | Acc : 0.8089
     Batch 025 | Loss : 0.3734 | Acc : 0.8001
     Batch 050 | Loss : 0.3470 | Acc : 0.7895
     Batch 075 | Loss : 0.3206 | Acc : 0.7972
     Batch 100 | Loss : 0.3294 | Acc : 0.8175
     Batch 125 | Loss : 0.3264 | Acc : 0.8427
     Batch 150 | Loss : 0.3826 | Acc : 0.7978
     Batch 175 | Loss : 0.2964 | Acc : 0.8434
     Batch 200 | Loss : 0.3236 | Acc : 0.8393
     Batch 225 | Loss : 0.3489 | Acc : 0.7957
     Batch 250 | Loss : 0.3659 | Acc : 0.7576
     Batch 275 | Loss : 0.3112 | Acc : 0.8548
     Batch 300 | Loss : 0.3732 | Acc : 0.7979
Epoch 00092 | Train Loss : 0.3498 | Eval Loss : 0.3483 | Train acc : 0.8057 | Eval Acc : 0.8050
     Batch 000 | Loss : 0.2987 | Acc : 0.8294
     Batch 025 | Loss : 0.3719 | Acc : 0.7909
     Batch 050 | Loss : 0.3673 | Acc : 0.7966
     Batch 075 | Loss : 0.3850 | Acc : 0.7953
     Batch 100 | Loss : 0.3517 | Acc : 0.8141
     Batch 125 | Loss : 0.3215 | Acc : 0.8262
     Batch 150 | Loss : 0.3354 | Acc : 0.7740
     Batch 175 | Loss : 0.3609 | Acc : 0.8026
     Batch 200 | Loss : 0.3297 | Acc : 0.8190
     Batch 225 | Loss : 0.3584 | Acc : 0.8210
     Batch 250 | Loss : 0.3328 | Acc : 0.8121
     Batch 275 | Loss : 0.3184 | Acc : 0.8378
     Batch 300 | Loss : 0.3996 | Acc : 0.7859
Epoch 00093 | Train Loss : 0.3454 | Eval Loss : 0.3480 | Train acc : 0.8082 | Eval Acc : 0.8048
     Batch 000 | Loss : 0.3398 | Acc : 0.8245
     Batch 025 | Loss : 0.3478 | Acc : 0.8298
     Batch 050 | Loss : 0.3536 | Acc : 0.8055
     Batch 075 | Loss : 0.3660 | Acc : 0.8070
     Batch 100 | Loss : 0.3461 | Acc : 0.8137
     Batch 125 | Loss : 0.3285 | Acc : 0.8218
     Batch 150 | Loss : 0.3537 | Acc : 0.7700
     Batch 175 | Loss : 0.3029 | Acc : 0.8513
     Batch 200 | Loss : 0.3134 | Acc : 0.8362
     Batch 225 | Loss : 0.3241 | Acc : 0.8437
     Batch 250 | Loss : 0.3694 | Acc : 0.7979
     Batch 275 | Loss : 0.3068 | Acc : 0.8148
     Batch 300 | Loss : 0.3745 | Acc : 0.8080
Epoch 00094 | Train Loss : 0.3481 | Eval Loss : 0.3425 | Train acc : 0.8071 | Eval Acc : 0.8099
     Batch 000 | Loss : 0.3288 | Acc : 0.8273
     Batch 025 | Loss : 0.3141 | Acc : 0.8364
     Batch 050 | Loss : 0.3898 | Acc : 0.7838
     Batch 075 | Loss : 0.3376 | Acc : 0.8023
     Batch 100 | Loss : 0.3516 | Acc : 0.8215
     Batch 125 | Loss : 0.3638 | Acc : 0.7931
     Batch 150 | Loss : 0.4003 | Acc : 0.7557
     Batch 175 | Loss : 0.3385 | Acc : 0.8212
     Batch 200 | Loss : 0.3443 | Acc : 0.8113
     Batch 225 | Loss : 0.3597 | Acc : 0.8073
     Batch 250 | Loss : 0.3088 | Acc : 0.8353
     Batch 275 | Loss : 0.3805 | Acc : 0.7914
     Batch 300 | Loss : 0.3348 | Acc : 0.8267
Epoch 00095 | Train Loss : 0.3443 | Eval Loss : 0.3456 | Train acc : 0.8093 | Eval Acc : 0.8076
     Batch 000 | Loss : 0.4005 | Acc : 0.7736
     Batch 025 | Loss : 0.3407 | Acc : 0.8272
     Batch 050 | Loss : 0.3392 | Acc : 0.8142
     Batch 075 | Loss : 0.3791 | Acc : 0.8100
     Batch 100 | Loss : 0.3125 | Acc : 0.8312
     Batch 125 | Loss : 0.3469 | Acc : 0.7999
     Batch 150 | Loss : 0.3020 | Acc : 0.8221
     Batch 175 | Loss : 0.3016 | Acc : 0.8410
     Batch 200 | Loss : 0.3164 | Acc : 0.8438
     Batch 225 | Loss : 0.3190 | Acc : 0.8346
     Batch 250 | Loss : 0.3223 | Acc : 0.8211
     Batch 275 | Loss : 0.3831 | Acc : 0.7919
     Batch 300 | Loss : 0.3462 | Acc : 0.8135
Epoch 00096 | Train Loss : 0.3446 | Eval Loss : 0.3432 | Train acc : 0.8089 | Eval Acc : 0.8085
     Batch 000 | Loss : 0.3043 | Acc : 0.8365
     Batch 025 | Loss : 0.3339 | Acc : 0.8234
     Batch 050 | Loss : 0.3390 | Acc : 0.8193
     Batch 075 | Loss : 0.3373 | Acc : 0.8176
     Batch 100 | Loss : 0.4048 | Acc : 0.7583
     Batch 125 | Loss : 0.3266 | Acc : 0.8285
     Batch 150 | Loss : 0.2694 | Acc : 0.8383
     Batch 175 | Loss : 0.3717 | Acc : 0.7877
     Batch 200 | Loss : 0.4495 | Acc : 0.7691
     Batch 225 | Loss : 0.3259 | Acc : 0.8288
     Batch 250 | Loss : 0.3191 | Acc : 0.8243
     Batch 275 | Loss : 0.3103 | Acc : 0.8380
     Batch 300 | Loss : 0.3327 | Acc : 0.8258
Epoch 00097 | Train Loss : 0.3438 | Eval Loss : 0.3420 | Train acc : 0.8096 | Eval Acc : 0.8086
     Batch 000 | Loss : 0.3484 | Acc : 0.8110
     Batch 025 | Loss : 0.3213 | Acc : 0.8205
     Batch 050 | Loss : 0.3686 | Acc : 0.7911
     Batch 075 | Loss : 0.3665 | Acc : 0.7893
     Batch 100 | Loss : 0.3805 | Acc : 0.7793
     Batch 125 | Loss : 0.3211 | Acc : 0.8168
     Batch 150 | Loss : 0.3188 | Acc : 0.7994
     Batch 175 | Loss : 0.3180 | Acc : 0.8243
     Batch 200 | Loss : 0.3603 | Acc : 0.8006
     Batch 225 | Loss : 0.3516 | Acc : 0.7721
     Batch 250 | Loss : 0.3638 | Acc : 0.7888
     Batch 275 | Loss : 0.3302 | Acc : 0.7931
     Batch 300 | Loss : 0.3248 | Acc : 0.8331
Epoch 00098 | Train Loss : 0.3453 | Eval Loss : 0.3509 | Train acc : 0.8080 | Eval Acc : 0.8071
     Batch 000 | Loss : 0.3207 | Acc : 0.8384
     Batch 025 | Loss : 0.3115 | Acc : 0.8260
     Batch 050 | Loss : 0.3458 | Acc : 0.8178
     Batch 075 | Loss : 0.3086 | Acc : 0.8326
     Batch 100 | Loss : 0.3735 | Acc : 0.7620
     Batch 125 | Loss : 0.3340 | Acc : 0.8447
     Batch 150 | Loss : 0.3109 | Acc : 0.8299
     Batch 175 | Loss : 0.3637 | Acc : 0.7637
     Batch 200 | Loss : 0.3999 | Acc : 0.7833
     Batch 225 | Loss : 0.3266 | Acc : 0.7903
     Batch 250 | Loss : 0.3550 | Acc : 0.8126
     Batch 275 | Loss : 0.3660 | Acc : 0.7922
     Batch 300 | Loss : 0.3427 | Acc : 0.7742
Epoch 00099 | Train Loss : 0.3428 | Eval Loss : 0.3424 | Train acc : 0.8101 | Eval Acc : 0.8085
     Batch 000 | Loss : 0.3348 | Acc : 0.7951
     Batch 025 | Loss : 0.3689 | Acc : 0.7756
     Batch 050 | Loss : 0.3331 | Acc : 0.8339
     Batch 075 | Loss : 0.3546 | Acc : 0.7980
     Batch 100 | Loss : 0.3410 | Acc : 0.7844
     Batch 125 | Loss : 0.5215 | Acc : 0.7135
     Batch 150 | Loss : 0.3502 | Acc : 0.7935
     Batch 175 | Loss : 0.3521 | Acc : 0.8031
     Batch 200 | Loss : 0.3796 | Acc : 0.7870
     Batch 225 | Loss : 0.3117 | Acc : 0.8101
     Batch 250 | Loss : 0.3407 | Acc : 0.7735
     Batch 275 | Loss : 0.3261 | Acc : 0.8354
     Batch 300 | Loss : 0.3875 | Acc : 0.7619
Epoch 00100 | Train Loss : 0.3429 | Eval Loss : 0.3423 | Train acc : 0.8098 | Eval Acc : 0.8104
     Batch 000 | Loss : 0.2978 | Acc : 0.8180
     Batch 025 | Loss : 0.3688 | Acc : 0.7720
     Batch 050 | Loss : 0.3617 | Acc : 0.7951
     Batch 075 | Loss : 0.3708 | Acc : 0.7990
     Batch 100 | Loss : 0.3159 | Acc : 0.8184
     Batch 125 | Loss : 0.3246 | Acc : 0.8428
     Batch 150 | Loss : 0.2982 | Acc : 0.8357
     Batch 175 | Loss : 0.3284 | Acc : 0.8388
     Batch 200 | Loss : 0.3598 | Acc : 0.7901
     Batch 225 | Loss : 0.3330 | Acc : 0.8131
     Batch 250 | Loss : 0.4543 | Acc : 0.7498
     Batch 275 | Loss : 0.3424 | Acc : 0.8163
     Batch 300 | Loss : 0.3021 | Acc : 0.8197
Epoch 00101 | Train Loss : 0.3433 | Eval Loss : 0.3449 | Train acc : 0.8102 | Eval Acc : 0.8077
     Batch 000 | Loss : 0.3478 | Acc : 0.8202
     Batch 025 | Loss : 0.3880 | Acc : 0.7770
     Batch 050 | Loss : 0.3513 | Acc : 0.8040
     Batch 075 | Loss : 0.2874 | Acc : 0.8406
     Batch 100 | Loss : 0.3364 | Acc : 0.8258
     Batch 125 | Loss : 0.3376 | Acc : 0.8037
     Batch 150 | Loss : 0.3325 | Acc : 0.8504
     Batch 175 | Loss : 0.3269 | Acc : 0.7983
     Batch 200 | Loss : 0.4523 | Acc : 0.7650
     Batch 225 | Loss : 0.4097 | Acc : 0.7530
     Batch 250 | Loss : 0.3078 | Acc : 0.8077
     Batch 275 | Loss : 0.3222 | Acc : 0.8228
     Batch 300 | Loss : 0.3535 | Acc : 0.8157
Epoch 00102 | Train Loss : 0.3443 | Eval Loss : 0.3456 | Train acc : 0.8094 | Eval Acc : 0.8060
     Batch 000 | Loss : 0.2948 | Acc : 0.8505
     Batch 025 | Loss : 0.4524 | Acc : 0.7626
     Batch 050 | Loss : 0.3653 | Acc : 0.7679
     Batch 075 | Loss : 0.3146 | Acc : 0.8464
     Batch 100 | Loss : 0.3363 | Acc : 0.8105
     Batch 125 | Loss : 0.3302 | Acc : 0.8352
     Batch 150 | Loss : 0.3787 | Acc : 0.7967
     Batch 175 | Loss : 0.3064 | Acc : 0.8533
     Batch 200 | Loss : 0.4301 | Acc : 0.7489
     Batch 225 | Loss : 0.3186 | Acc : 0.8308
     Batch 250 | Loss : 0.3149 | Acc : 0.8324
     Batch 275 | Loss : 0.3148 | Acc : 0.8076
     Batch 300 | Loss : 0.3547 | Acc : 0.8034
Epoch 00103 | Train Loss : 0.3449 | Eval Loss : 0.3417 | Train acc : 0.8088 | Eval Acc : 0.8117
     Batch 000 | Loss : 0.2989 | Acc : 0.8344
     Batch 025 | Loss : 0.3304 | Acc : 0.7994
     Batch 050 | Loss : 0.3047 | Acc : 0.8219
     Batch 075 | Loss : 0.2950 | Acc : 0.8514
     Batch 100 | Loss : 0.4929 | Acc : 0.7175
     Batch 125 | Loss : 0.3067 | Acc : 0.8496
     Batch 150 | Loss : 0.3442 | Acc : 0.7780
     Batch 175 | Loss : 0.3877 | Acc : 0.7804
     Batch 200 | Loss : 0.3218 | Acc : 0.8039
     Batch 225 | Loss : 0.3022 | Acc : 0.8051
     Batch 250 | Loss : 0.3139 | Acc : 0.8402
     Batch 275 | Loss : 0.3692 | Acc : 0.7938
     Batch 300 | Loss : 0.3139 | Acc : 0.8434
Epoch 00104 | Train Loss : 0.3435 | Eval Loss : 0.3453 | Train acc : 0.8099 | Eval Acc : 0.8062
     Batch 000 | Loss : 0.3113 | Acc : 0.8277
     Batch 025 | Loss : 0.3144 | Acc : 0.8396
     Batch 050 | Loss : 0.3110 | Acc : 0.8236
     Batch 075 | Loss : 0.3341 | Acc : 0.7912
     Batch 100 | Loss : 0.3135 | Acc : 0.8424
     Batch 125 | Loss : 0.4831 | Acc : 0.7172
     Batch 150 | Loss : 0.3456 | Acc : 0.8240
     Batch 175 | Loss : 0.3194 | Acc : 0.8384
     Batch 200 | Loss : 0.3710 | Acc : 0.7993
     Batch 225 | Loss : 0.4294 | Acc : 0.7480
     Batch 250 | Loss : 0.3479 | Acc : 0.7971
     Batch 275 | Loss : 0.3770 | Acc : 0.7794
     Batch 300 | Loss : 0.3443 | Acc : 0.8010
Epoch 00105 | Train Loss : 0.3435 | Eval Loss : 0.3479 | Train acc : 0.8100 | Eval Acc : 0.8056
     Batch 000 | Loss : 0.3407 | Acc : 0.8019
     Batch 025 | Loss : 0.3429 | Acc : 0.7997
     Batch 050 | Loss : 0.3450 | Acc : 0.7918
     Batch 075 | Loss : 0.3588 | Acc : 0.8217
     Batch 100 | Loss : 0.3347 | Acc : 0.8320
     Batch 125 | Loss : 0.3106 | Acc : 0.8371
     Batch 150 | Loss : 0.3025 | Acc : 0.8459
     Batch 175 | Loss : 0.3093 | Acc : 0.8039
     Batch 200 | Loss : 0.3331 | Acc : 0.8359
     Batch 225 | Loss : 0.2908 | Acc : 0.8502
     Batch 250 | Loss : 0.2920 | Acc : 0.8552
     Batch 275 | Loss : 0.3662 | Acc : 0.7937
     Batch 300 | Loss : 0.3323 | Acc : 0.7908
Epoch 00106 | Train Loss : 0.3421 | Eval Loss : 0.3520 | Train acc : 0.8105 | Eval Acc : 0.8025
     Batch 000 | Loss : 0.3719 | Acc : 0.7921
