cuda is available
USING : cuda
Done loading data from cached files.
Training ...
     Batch 000 | Loss : 0.7018 | Acc : 0.4869
     Batch 040 | Loss : 0.4888 | Acc : 0.7814
     Batch 045 | Loss : 0.3593 | Acc : 0.8351
     Batch 050 | Loss : 0.3285 | Acc : 0.8512
     Batch 055 | Loss : 0.3526 | Acc : 0.8379
     Batch 060 | Loss : 0.4345 | Acc : 0.7950
     Batch 065 | Loss : 0.3106 | Acc : 0.8658
     Batch 070 | Loss : 0.3321 | Acc : 0.8489
     Batch 075 | Loss : 0.3487 | Acc : 0.8470
     Batch 080 | Loss : 0.3311 | Acc : 0.8524
     Batch 085 | Loss : 0.3655 | Acc : 0.8278
     Batch 090 | Loss : 0.4145 | Acc : 0.8132
     Batch 095 | Loss : 0.3761 | Acc : 0.8239
     Batch 100 | Loss : 0.3671 | Acc : 0.8314
     Batch 105 | Loss : 0.3422 | Acc : 0.8399
     Batch 110 | Loss : 0.3676 | Acc : 0.8279
     Batch 115 | Loss : 0.3159 | Acc : 0.8589
     Batch 120 | Loss : 0.4115 | Acc : 0.8048
     Batch 125 | Loss : 0.3332 | Acc : 0.8482
     Batch 130 | Loss : 0.3412 | Acc : 0.8437
     Batch 135 | Loss : 0.3215 | Acc : 0.8554
     Batch 140 | Loss : 0.3142 | Acc : 0.8699
     Batch 145 | Loss : 0.3285 | Acc : 0.8517
     Batch 150 | Loss : 0.3439 | Acc : 0.8426
Epoch 00014 | Train Loss : 0.3493 | Eval Loss : 0.3452 | Train acc : 0.8415 | Eval Acc : 0.8389 | Eval Log. Respected : 0.9642
     Batch 000 | Loss : 0.3420 | Acc : 0.8459
     Batch 005 | Loss : 0.4001 | Acc : 0.8083
     Batch 010 | Loss : 0.2944 | Acc : 0.8800
     Batch 015 | Loss : 0.2862 | Acc : 0.8731
     Batch 020 | Loss : 0.3418 | Acc : 0.8446
     Batch 025 | Loss : 0.3330 | Acc : 0.8462
     Batch 030 | Loss : 0.3290 | Acc : 0.8569
     Batch 035 | Loss : 0.3174 | Acc : 0.8564
     Batch 040 | Loss : 0.4482 | Acc : 0.7874
     Batch 045 | Loss : 0.4067 | Acc : 0.8085
     Batch 050 | Loss : 0.3101 | Acc : 0.8603
     Batch 055 | Loss : 0.3904 | Acc : 0.8233
     Batch 060 | Loss : 0.3675 | Acc : 0.8314
     Batch 065 | Loss : 0.3975 | Acc : 0.8124
     Batch 070 | Loss : 0.3444 | Acc : 0.8432
     Batch 075 | Loss : 0.3658 | Acc : 0.8358
     Batch 080 | Loss : 0.3144 | Acc : 0.8594
     Batch 085 | Loss : 0.3491 | Acc : 0.8417
     Batch 090 | Loss : 0.3452 | Acc : 0.8458
     Batch 095 | Loss : 0.3832 | Acc : 0.8169
     Batch 100 | Loss : 0.3852 | Acc : 0.8167
     Batch 105 | Loss : 0.3213 | Acc : 0.8564
     Batch 110 | Loss : 0.4202 | Acc : 0.8062
     Batch 115 | Loss : 0.3232 | Acc : 0.8580
     Batch 120 | Loss : 0.3352 | Acc : 0.8471
     Batch 125 | Loss : 0.3181 | Acc : 0.8585
     Batch 130 | Loss : 0.3257 | Acc : 0.8494
     Batch 135 | Loss : 0.3055 | Acc : 0.8701
     Batch 140 | Loss : 0.3807 | Acc : 0.8180
     Batch 145 | Loss : 0.3305 | Acc : 0.8459
     Batch 150 | Loss : 0.3039 | Acc : 0.8664
Epoch 00015 | Train Loss : 0.3468 | Eval Loss : 0.3473 | Train acc : 0.8426 | Eval Acc : 0.8383 | Eval Log. Respected : 0.9505
     Batch 000 | Loss : 0.3115 | Acc : 0.8543
     Batch 005 | Loss : 0.3358 | Acc : 0.8498
     Batch 010 | Loss : 0.3131 | Acc : 0.8573
     Batch 015 | Loss : 0.3958 | Acc : 0.8174
     Batch 020 | Loss : 0.3834 | Acc : 0.8206
     Batch 025 | Loss : 0.3535 | Acc : 0.8350
     Batch 030 | Loss : 0.3748 | Acc : 0.8276
     Batch 035 | Loss : 0.4142 | Acc : 0.8207
     Batch 040 | Loss : 0.3173 | Acc : 0.8584
     Batch 045 | Loss : 0.2729 | Acc : 0.8814
     Batch 050 | Loss : 0.3301 | Acc : 0.8502
     Batch 055 | Loss : 0.3448 | Acc : 0.8433
     Batch 060 | Loss : 0.3200 | Acc : 0.8539
     Batch 065 | Loss : 0.3199 | Acc : 0.8562
     Batch 070 | Loss : 0.3624 | Acc : 0.8324
     Batch 075 | Loss : 0.3293 | Acc : 0.8524
     Batch 080 | Loss : 0.3115 | Acc : 0.8651
     Batch 085 | Loss : 0.3529 | Acc : 0.8361
     Batch 090 | Loss : 0.3739 | Acc : 0.8253
     Batch 095 | Loss : 0.3421 | Acc : 0.8434
     Batch 100 | Loss : 0.3550 | Acc : 0.8350
     Batch 105 | Loss : 0.3594 | Acc : 0.8338
     Batch 110 | Loss : 0.3591 | Acc : 0.8312
     Batch 115 | Loss : 0.3543 | Acc : 0.8343
     Batch 120 | Loss : 0.3013 | Acc : 0.8665
     Batch 125 | Loss : 0.3197 | Acc : 0.8565
     Batch 130 | Loss : 0.3618 | Acc : 0.8332
     Batch 135 | Loss : 0.3699 | Acc : 0.8251
     Batch 140 | Loss : 0.3940 | Acc : 0.8114
     Batch 145 | Loss : 0.3237 | Acc : 0.8529
     Batch 150 | Loss : 0.3141 | Acc : 0.8605
Epoch 00016 | Train Loss : 0.3479 | Eval Loss : 0.3490 | Train acc : 0.8417 | Eval Acc : 0.8374 | Eval Log. Respected : 0.9451
     Batch 000 | Loss : 0.4241 | Acc : 0.8039
     Batch 005 | Loss : 0.3656 | Acc : 0.8265
     Batch 010 | Loss : 0.3095 | Acc : 0.8631
     Batch 015 | Loss : 0.3657 | Acc : 0.8354
     Batch 020 | Loss : 0.3314 | Acc : 0.8503
     Batch 025 | Loss : 0.3394 | Acc : 0.8436
     Batch 030 | Loss : 0.3325 | Acc : 0.8488
     Batch 035 | Loss : 0.3118 | Acc : 0.8605
     Batch 040 | Loss : 0.3066 | Acc : 0.8662
     Batch 045 | Loss : 0.3575 | Acc : 0.8325
     Batch 050 | Loss : 0.3885 | Acc : 0.8152
     Batch 055 | Loss : 0.3580 | Acc : 0.8344
     Batch 060 | Loss : 0.2991 | Acc : 0.8668
     Batch 065 | Loss : 0.3473 | Acc : 0.8394
     Batch 070 | Loss : 0.3214 | Acc : 0.8578
     Batch 075 | Loss : 0.2843 | Acc : 0.8804
     Batch 080 | Loss : 0.3326 | Acc : 0.8482
     Batch 085 | Loss : 0.3668 | Acc : 0.8306
     Batch 090 | Loss : 0.3199 | Acc : 0.8600
     Batch 095 | Loss : 0.3331 | Acc : 0.8470
     Batch 100 | Loss : 0.4077 | Acc : 0.8043
     Batch 105 | Loss : 0.3265 | Acc : 0.8543
     Batch 110 | Loss : 0.3171 | Acc : 0.8559
     Batch 115 | Loss : 0.3376 | Acc : 0.8440
     Batch 120 | Loss : 0.3378 | Acc : 0.8458
     Batch 125 | Loss : 0.3386 | Acc : 0.8459
     Batch 130 | Loss : 0.3474 | Acc : 0.8380
     Batch 135 | Loss : 0.3344 | Acc : 0.8503
     Batch 140 | Loss : 0.3112 | Acc : 0.8698
     Batch 145 | Loss : 0.3822 | Acc : 0.8273
     Batch 150 | Loss : 0.3710 | Acc : 0.8298
Epoch 00017 | Train Loss : 0.3446 | Eval Loss : 0.3428 | Train acc : 0.8434 | Eval Acc : 0.8419 | Eval Log. Respected : 0.9474
     Batch 000 | Loss : 0.3469 | Acc : 0.8372
     Batch 005 | Loss : 0.3295 | Acc : 0.8535
     Batch 010 | Loss : 0.3333 | Acc : 0.8496
     Batch 015 | Loss : 0.3471 | Acc : 0.8380
     Batch 020 | Loss : 0.4062 | Acc : 0.8076
     Batch 025 | Loss : 0.3880 | Acc : 0.8182
     Batch 030 | Loss : 0.2895 | Acc : 0.8773
     Batch 035 | Loss : 0.3215 | Acc : 0.8558
     Batch 040 | Loss : 0.3158 | Acc : 0.8604
     Batch 045 | Loss : 0.3512 | Acc : 0.8350
     Batch 050 | Loss : 0.3196 | Acc : 0.8578
     Batch 055 | Loss : 0.3459 | Acc : 0.8403
     Batch 060 | Loss : 0.3193 | Acc : 0.8585
     Batch 065 | Loss : 0.3287 | Acc : 0.8551
     Batch 070 | Loss : 0.3244 | Acc : 0.8532
     Batch 075 | Loss : 0.3580 | Acc : 0.8347
     Batch 080 | Loss : 0.2963 | Acc : 0.8742
     Batch 085 | Loss : 0.2876 | Acc : 0.8732
     Batch 090 | Loss : 0.3288 | Acc : 0.8493
     Batch 095 | Loss : 0.3021 | Acc : 0.8698
     Batch 100 | Loss : 0.3129 | Acc : 0.8618
     Batch 105 | Loss : 0.3548 | Acc : 0.8329
     Batch 110 | Loss : 0.3119 | Acc : 0.8582
     Batch 115 | Loss : 0.3332 | Acc : 0.8476
     Batch 120 | Loss : 0.4402 | Acc : 0.7845
     Batch 125 | Loss : 0.3693 | Acc : 0.8248
     Batch 130 | Loss : 0.3234 | Acc : 0.8535
     Batch 135 | Loss : 0.3282 | Acc : 0.8535
     Batch 140 | Loss : 0.3090 | Acc : 0.8593
     Batch 145 | Loss : 0.3635 | Acc : 0.8281
     Batch 150 | Loss : 0.3376 | Acc : 0.8483
Epoch 00018 | Train Loss : 0.3429 | Eval Loss : 0.3428 | Train acc : 0.8440 | Eval Acc : 0.8404 | Eval Log. Respected : 0.9360
     Batch 000 | Loss : 0.2858 | Acc : 0.8734
     Batch 005 | Loss : 0.3243 | Acc : 0.8512
     Batch 010 | Loss : 0.3615 | Acc : 0.8286
     Batch 015 | Loss : 0.3641 | Acc : 0.8332
     Batch 020 | Loss : 0.3513 | Acc : 0.8432
     Batch 025 | Loss : 0.2975 | Acc : 0.8671
     Batch 030 | Loss : 0.3292 | Acc : 0.8481
     Batch 035 | Loss : 0.3504 | Acc : 0.8375
     Batch 040 | Loss : 0.3743 | Acc : 0.8235
     Batch 045 | Loss : 0.3837 | Acc : 0.8275
     Batch 050 | Loss : 0.3521 | Acc : 0.8463
     Batch 055 | Loss : 0.3296 | Acc : 0.8488
     Batch 060 | Loss : 0.3292 | Acc : 0.8498
     Batch 065 | Loss : 0.3538 | Acc : 0.8338
     Batch 070 | Loss : 0.3066 | Acc : 0.8646
     Batch 075 | Loss : 0.3305 | Acc : 0.8508
     Batch 080 | Loss : 0.3863 | Acc : 0.8196
     Batch 085 | Loss : 0.3635 | Acc : 0.8334
     Batch 090 | Loss : 0.3791 | Acc : 0.8260
     Batch 095 | Loss : 0.3295 | Acc : 0.8517
     Batch 100 | Loss : 0.3827 | Acc : 0.8205
     Batch 105 | Loss : 0.3508 | Acc : 0.8363
     Batch 110 | Loss : 0.3394 | Acc : 0.8437
     Batch 115 | Loss : 0.3238 | Acc : 0.8605
     Batch 120 | Loss : 0.4314 | Acc : 0.8062
     Batch 125 | Loss : 0.3325 | Acc : 0.8487
     Batch 130 | Loss : 0.3426 | Acc : 0.8423
     Batch 135 | Loss : 0.3057 | Acc : 0.8651
     Batch 140 | Loss : 0.3366 | Acc : 0.8526
     Batch 145 | Loss : 0.3448 | Acc : 0.8375
     Batch 150 | Loss : 0.3663 | Acc : 0.8333
Epoch 00019 | Train Loss : 0.3412 | Eval Loss : 0.3451 | Train acc : 0.8447 | Eval Acc : 0.8385 | Eval Log. Respected : 0.9603
     Batch 000 | Loss : 0.3317 | Acc : 0.8536
     Batch 005 | Loss : 0.3567 | Acc : 0.8296
     Batch 010 | Loss : 0.3534 | Acc : 0.8332
     Batch 015 | Loss : 0.3760 | Acc : 0.8208
     Batch 020 | Loss : 0.3582 | Acc : 0.8339
     Batch 025 | Loss : 0.3140 | Acc : 0.8583
     Batch 030 | Loss : 0.3170 | Acc : 0.8567
     Batch 035 | Loss : 0.3251 | Acc : 0.8517
     Batch 040 | Loss : 0.3388 | Acc : 0.8425
     Batch 045 | Loss : 0.3580 | Acc : 0.8344
     Batch 050 | Loss : 0.3165 | Acc : 0.8556
     Batch 055 | Loss : 0.3144 | Acc : 0.8607
     Batch 060 | Loss : 0.3497 | Acc : 0.8377
     Batch 065 | Loss : 0.3647 | Acc : 0.8299
     Batch 070 | Loss : 0.3214 | Acc : 0.8537
     Batch 075 | Loss : 0.3261 | Acc : 0.8520
     Batch 080 | Loss : 0.4162 | Acc : 0.8109
     Batch 085 | Loss : 0.3507 | Acc : 0.8421
     Batch 090 | Loss : 0.3287 | Acc : 0.8482
     Batch 095 | Loss : 0.3879 | Acc : 0.8246
     Batch 100 | Loss : 0.3251 | Acc : 0.8511
     Batch 105 | Loss : 0.3780 | Acc : 0.8215
     Batch 110 | Loss : 0.3561 | Acc : 0.8364
     Batch 115 | Loss : 0.3540 | Acc : 0.8313
     Batch 120 | Loss : 0.3248 | Acc : 0.8521
     Batch 125 | Loss : 0.2761 | Acc : 0.8783
     Batch 130 | Loss : 0.2909 | Acc : 0.8692
     Batch 135 | Loss : 0.3299 | Acc : 0.8494
     Batch 140 | Loss : 0.3397 | Acc : 0.8423
     Batch 145 | Loss : 0.3129 | Acc : 0.8566
     Batch 150 | Loss : 0.3030 | Acc : 0.8640
Epoch 00020 | Train Loss : 0.3392 | Eval Loss : 0.3424 | Train acc : 0.8451 | Eval Acc : 0.8396 | Eval Log. Respected : 0.9343
     Batch 000 | Loss : 0.3189 | Acc : 0.8540
     Batch 005 | Loss : 0.4384 | Acc : 0.8040
     Batch 010 | Loss : 0.3318 | Acc : 0.8477
     Batch 015 | Loss : 0.3250 | Acc : 0.8528
     Batch 020 | Loss : 0.3150 | Acc : 0.8561
     Batch 025 | Loss : 0.3485 | Acc : 0.8383
     Batch 030 | Loss : 0.3016 | Acc : 0.8661
     Batch 035 | Loss : 0.4228 | Acc : 0.8042
     Batch 040 | Loss : 0.3468 | Acc : 0.8365
     Batch 045 | Loss : 0.3449 | Acc : 0.8421
     Batch 050 | Loss : 0.3324 | Acc : 0.8453
     Batch 055 | Loss : 0.3107 | Acc : 0.8598
     Batch 060 | Loss : 0.3055 | Acc : 0.8618
     Batch 065 | Loss : 0.3583 | Acc : 0.8313
     Batch 070 | Loss : 0.3219 | Acc : 0.8545
     Batch 075 | Loss : 0.3406 | Acc : 0.8432
     Batch 080 | Loss : 0.3349 | Acc : 0.8442
     Batch 085 | Loss : 0.3657 | Acc : 0.8348
     Batch 090 | Loss : 0.3488 | Acc : 0.8363
     Batch 095 | Loss : 0.4110 | Acc : 0.8108
     Batch 100 | Loss : 0.3555 | Acc : 0.8339
     Batch 105 | Loss : 0.3277 | Acc : 0.8495
     Batch 110 | Loss : 0.3727 | Acc : 0.8296
     Batch 115 | Loss : 0.3451 | Acc : 0.8457
     Batch 120 | Loss : 0.3383 | Acc : 0.8483
     Batch 125 | Loss : 0.3732 | Acc : 0.8228
     Batch 130 | Loss : 0.3175 | Acc : 0.8602
     Batch 135 | Loss : 0.3652 | Acc : 0.8305
     Batch 140 | Loss : 0.3401 | Acc : 0.8446
     Batch 145 | Loss : 0.3200 | Acc : 0.8513
     Batch 150 | Loss : 0.3315 | Acc : 0.8406
Epoch 00021 | Train Loss : 0.3400 | Eval Loss : 0.3434 | Train acc : 0.8446 | Eval Acc : 0.8385 | Eval Log. Respected : 0.9140
     Batch 000 | Loss : 0.3198 | Acc : 0.8538
     Batch 005 | Loss : 0.3129 | Acc : 0.8561
     Batch 010 | Loss : 0.3139 | Acc : 0.8666
     Batch 015 | Loss : 0.2992 | Acc : 0.8641
     Batch 020 | Loss : 0.3203 | Acc : 0.8505
     Batch 025 | Loss : 0.3180 | Acc : 0.8533
     Batch 030 | Loss : 0.2750 | Acc : 0.8770
     Batch 035 | Loss : 0.3312 | Acc : 0.8510
     Batch 040 | Loss : 0.2944 | Acc : 0.8673
     Batch 045 | Loss : 0.3457 | Acc : 0.8410
     Batch 050 | Loss : 0.2801 | Acc : 0.8721
     Batch 055 | Loss : 0.3398 | Acc : 0.8416
     Batch 060 | Loss : 0.3700 | Acc : 0.8294
     Batch 065 | Loss : 0.3120 | Acc : 0.8582
     Batch 070 | Loss : 0.4084 | Acc : 0.8059
     Batch 075 | Loss : 0.3694 | Acc : 0.8286
     Batch 080 | Loss : 0.3706 | Acc : 0.8287
     Batch 085 | Loss : 0.3508 | Acc : 0.8371
     Batch 090 | Loss : 0.2911 | Acc : 0.8706
     Batch 095 | Loss : 0.3220 | Acc : 0.8501
     Batch 100 | Loss : 0.3410 | Acc : 0.8423
     Batch 105 | Loss : 0.3359 | Acc : 0.8460
     Batch 110 | Loss : 0.3328 | Acc : 0.8496
     Batch 115 | Loss : 0.3359 | Acc : 0.8480
     Batch 120 | Loss : 0.3678 | Acc : 0.8332
     Batch 125 | Loss : 0.3219 | Acc : 0.8523
     Batch 130 | Loss : 0.3274 | Acc : 0.8523
     Batch 135 | Loss : 0.3176 | Acc : 0.8531
     Batch 140 | Loss : 0.3333 | Acc : 0.8436
     Batch 145 | Loss : 0.3723 | Acc : 0.8270
     Batch 150 | Loss : 0.3046 | Acc : 0.8657
Epoch 00022 | Train Loss : 0.3397 | Eval Loss : 0.3386 | Train acc : 0.8447 | Eval Acc : 0.8408 | Eval Log. Respected : 0.9111
     Batch 000 | Loss : 0.3069 | Acc : 0.8609
     Batch 005 | Loss : 0.3297 | Acc : 0.8521
     Batch 010 | Loss : 0.3418 | Acc : 0.8441
     Batch 015 | Loss : 0.2831 | Acc : 0.8737
     Batch 020 | Loss : 0.3605 | Acc : 0.8292
     Batch 025 | Loss : 0.3222 | Acc : 0.8556
     Batch 030 | Loss : 0.3098 | Acc : 0.8586
     Batch 035 | Loss : 0.4074 | Acc : 0.8127
     Batch 040 | Loss : 0.3312 | Acc : 0.8444
     Batch 045 | Loss : 0.3490 | Acc : 0.8404
     Batch 050 | Loss : 0.3225 | Acc : 0.8532
     Batch 055 | Loss : 0.3656 | Acc : 0.8262
     Batch 060 | Loss : 0.3301 | Acc : 0.8488
     Batch 065 | Loss : 0.2916 | Acc : 0.8687
     Batch 070 | Loss : 0.3668 | Acc : 0.8297
     Batch 075 | Loss : 0.3180 | Acc : 0.8558
     Batch 080 | Loss : 0.3279 | Acc : 0.8593
     Batch 085 | Loss : 0.3651 | Acc : 0.8365
     Batch 090 | Loss : 0.3585 | Acc : 0.8391
     Batch 095 | Loss : 0.3221 | Acc : 0.8537
     Batch 100 | Loss : 0.3574 | Acc : 0.8338
     Batch 105 | Loss : 0.3269 | Acc : 0.8564
     Batch 110 | Loss : 0.4329 | Acc : 0.8137
     Batch 115 | Loss : 0.3484 | Acc : 0.8478
     Batch 120 | Loss : 0.3212 | Acc : 0.8573
     Batch 125 | Loss : 0.3158 | Acc : 0.8558
     Batch 130 | Loss : 0.3775 | Acc : 0.8324
     Batch 135 | Loss : 0.3342 | Acc : 0.8469
     Batch 140 | Loss : 0.3396 | Acc : 0.8429
     Batch 145 | Loss : 0.3261 | Acc : 0.8493
     Batch 150 | Loss : 0.3030 | Acc : 0.8673
Epoch 00023 | Train Loss : 0.3379 | Eval Loss : 0.3359 | Train acc : 0.8455 | Eval Acc : 0.8423 | Eval Log. Respected : 0.9221
     Batch 000 | Loss : 0.3704 | Acc : 0.8294
     Batch 005 | Loss : 0.3299 | Acc : 0.8468
     Batch 010 | Loss : 0.3759 | Acc : 0.8301
     Batch 015 | Loss : 0.3684 | Acc : 0.8242
     Batch 020 | Loss : 0.3384 | Acc : 0.8458
     Batch 025 | Loss : 0.3119 | Acc : 0.8548
     Batch 030 | Loss : 0.3888 | Acc : 0.8160
     Batch 035 | Loss : 0.3154 | Acc : 0.8627
     Batch 040 | Loss : 0.2727 | Acc : 0.8778
     Batch 045 | Loss : 0.3712 | Acc : 0.8225
     Batch 050 | Loss : 0.3564 | Acc : 0.8326
     Batch 055 | Loss : 0.3239 | Acc : 0.8542
     Batch 060 | Loss : 0.3239 | Acc : 0.8506
     Batch 065 | Loss : 0.3325 | Acc : 0.8525
     Batch 070 | Loss : 0.3416 | Acc : 0.8414
     Batch 075 | Loss : 0.3183 | Acc : 0.8540
     Batch 080 | Loss : 0.3251 | Acc : 0.8479
     Batch 085 | Loss : 0.3523 | Acc : 0.8354
     Batch 090 | Loss : 0.3506 | Acc : 0.8413
     Batch 095 | Loss : 0.3470 | Acc : 0.8383
     Batch 100 | Loss : 0.3126 | Acc : 0.8592
     Batch 105 | Loss : 0.3131 | Acc : 0.8606
     Batch 110 | Loss : 0.4170 | Acc : 0.8235
     Batch 115 | Loss : 0.2899 | Acc : 0.8704
     Batch 120 | Loss : 0.3082 | Acc : 0.8611
     Batch 125 | Loss : 0.3986 | Acc : 0.8175
     Batch 130 | Loss : 0.3326 | Acc : 0.8466
     Batch 135 | Loss : 0.3526 | Acc : 0.8338
     Batch 140 | Loss : 0.3426 | Acc : 0.8415
     Batch 145 | Loss : 0.3567 | Acc : 0.8313
     Batch 150 | Loss : 0.3798 | Acc : 0.8213
Epoch 00024 | Train Loss : 0.3364 | Eval Loss : 0.3373 | Train acc : 0.8460 | Eval Acc : 0.8417 | Eval Log. Respected : 0.9382
     Batch 000 | Loss : 0.3167 | Acc : 0.8633
     Batch 005 | Loss : 0.3085 | Acc : 0.8603
     Batch 010 | Loss : 0.3517 | Acc : 0.8381
     Batch 015 | Loss : 0.3876 | Acc : 0.8208
     Batch 020 | Loss : 0.3103 | Acc : 0.8567
     Batch 025 | Loss : 0.3670 | Acc : 0.8244
     Batch 030 | Loss : 0.3515 | Acc : 0.8382
     Batch 035 | Loss : 0.3194 | Acc : 0.8580
     Batch 040 | Loss : 0.3449 | Acc : 0.8378
     Batch 045 | Loss : 0.2940 | Acc : 0.8683
     Batch 050 | Loss : 0.3071 | Acc : 0.8559
     Batch 055 | Loss : 0.3112 | Acc : 0.8577
     Batch 060 | Loss : 0.2784 | Acc : 0.8794
     Batch 065 | Loss : 0.2789 | Acc : 0.8760
     Batch 070 | Loss : 0.2686 | Acc : 0.8812
     Batch 075 | Loss : 0.3162 | Acc : 0.8567
     Batch 080 | Loss : 0.4163 | Acc : 0.7968
     Batch 085 | Loss : 0.3675 | Acc : 0.8299
     Batch 090 | Loss : 0.3211 | Acc : 0.8500
     Batch 095 | Loss : 0.3409 | Acc : 0.8459
     Batch 100 | Loss : 0.3357 | Acc : 0.8420
     Batch 105 | Loss : 0.3449 | Acc : 0.8442
     Batch 110 | Loss : 0.3451 | Acc : 0.8411
     Batch 115 | Loss : 0.3066 | Acc : 0.8590
     Batch 120 | Loss : 0.3246 | Acc : 0.8537
     Batch 125 | Loss : 0.3254 | Acc : 0.8528
     Batch 130 | Loss : 0.3240 | Acc : 0.8504
     Batch 135 | Loss : 0.4154 | Acc : 0.8134
     Batch 140 | Loss : 0.3061 | Acc : 0.8618
     Batch 145 | Loss : 0.3061 | Acc : 0.8623
     Batch 150 | Loss : 0.3026 | Acc : 0.8630
Epoch 00025 | Train Loss : 0.3347 | Eval Loss : 0.3359 | Train acc : 0.8465 | Eval Acc : 0.8408 | Eval Log. Respected : 0.9316
     Batch 000 | Loss : 0.3087 | Acc : 0.8580
     Batch 005 | Loss : 0.3304 | Acc : 0.8449
     Batch 010 | Loss : 0.3141 | Acc : 0.8541
     Batch 015 | Loss : 0.3194 | Acc : 0.8550
     Batch 020 | Loss : 0.3588 | Acc : 0.8333
     Batch 025 | Loss : 0.3102 | Acc : 0.8626
     Batch 030 | Loss : 0.3383 | Acc : 0.8445
     Batch 035 | Loss : 0.3614 | Acc : 0.8308
     Batch 040 | Loss : 0.3515 | Acc : 0.8369
     Batch 045 | Loss : 0.3511 | Acc : 0.8361
     Batch 050 | Loss : 0.3402 | Acc : 0.8459
     Batch 055 | Loss : 0.3335 | Acc : 0.8483
     Batch 060 | Loss : 0.3748 | Acc : 0.8259
     Batch 065 | Loss : 0.3235 | Acc : 0.8493
     Batch 070 | Loss : 0.4119 | Acc : 0.8243
     Batch 075 | Loss : 0.3740 | Acc : 0.8258
     Batch 080 | Loss : 0.3549 | Acc : 0.8293
     Batch 085 | Loss : 0.3132 | Acc : 0.8581
     Batch 090 | Loss : 0.3388 | Acc : 0.8436
     Batch 095 | Loss : 0.3145 | Acc : 0.8554
     Batch 100 | Loss : 0.3612 | Acc : 0.8369
     Batch 105 | Loss : 0.2937 | Acc : 0.8703
     Batch 110 | Loss : 0.3349 | Acc : 0.8444
     Batch 115 | Loss : 0.3045 | Acc : 0.8620
     Batch 120 | Loss : 0.2975 | Acc : 0.8688
     Batch 125 | Loss : 0.3732 | Acc : 0.8219
     Batch 130 | Loss : 0.3423 | Acc : 0.8357
     Batch 135 | Loss : 0.3102 | Acc : 0.8599
     Batch 140 | Loss : 0.3391 | Acc : 0.8410
     Batch 145 | Loss : 0.2877 | Acc : 0.8682
     Batch 150 | Loss : 0.3236 | Acc : 0.8494
Epoch 00026 | Train Loss : 0.3339 | Eval Loss : 0.3471 | Train acc : 0.8465 | Eval Acc : 0.8389 | Eval Log. Respected : 0.9373
     Batch 000 | Loss : 0.3728 | Acc : 0.8207
     Batch 005 | Loss : 0.3516 | Acc : 0.8364
     Batch 010 | Loss : 0.3367 | Acc : 0.8410
     Batch 015 | Loss : 0.2991 | Acc : 0.8625
     Batch 020 | Loss : 0.3137 | Acc : 0.8565
     Batch 025 | Loss : 0.3424 | Acc : 0.8381
     Batch 030 | Loss : 0.3472 | Acc : 0.8374
     Batch 035 | Loss : 0.3159 | Acc : 0.8539
     Batch 040 | Loss : 0.2885 | Acc : 0.8647
     Batch 045 | Loss : 0.3785 | Acc : 0.8254
     Batch 050 | Loss : 0.3325 | Acc : 0.8454
     Batch 055 | Loss : 0.3665 | Acc : 0.8300
     Batch 060 | Loss : 0.4137 | Acc : 0.8104
     Batch 065 | Loss : 0.2858 | Acc : 0.8773
     Batch 070 | Loss : 0.3616 | Acc : 0.8325
     Batch 075 | Loss : 0.3702 | Acc : 0.8316
     Batch 080 | Loss : 0.3382 | Acc : 0.8464
     Batch 085 | Loss : 0.3257 | Acc : 0.8493
     Batch 090 | Loss : 0.3006 | Acc : 0.8652
     Batch 095 | Loss : 0.3139 | Acc : 0.8525
     Batch 100 | Loss : 0.3360 | Acc : 0.8444
     Batch 105 | Loss : 0.3178 | Acc : 0.8532
     Batch 110 | Loss : 0.2862 | Acc : 0.8680
     Batch 115 | Loss : 0.2790 | Acc : 0.8732
     Batch 120 | Loss : 0.2776 | Acc : 0.8784
     Batch 125 | Loss : 0.3629 | Acc : 0.8296
     Batch 130 | Loss : 0.3288 | Acc : 0.8505
     Batch 135 | Loss : 0.3235 | Acc : 0.8578
     Batch 140 | Loss : 0.3460 | Acc : 0.8380
     Batch 145 | Loss : 0.3220 | Acc : 0.8521
     Batch 150 | Loss : 0.4243 | Acc : 0.8107
Epoch 00027 | Train Loss : 0.3338 | Eval Loss : 0.3351 | Train acc : 0.8469 | Eval Acc : 0.8431 | Eval Log. Respected : 0.9441
     Batch 000 | Loss : 0.3404 | Acc : 0.8439
     Batch 005 | Loss : 0.3683 | Acc : 0.8266
     Batch 010 | Loss : 0.2886 | Acc : 0.8680
     Batch 015 | Loss : 0.3290 | Acc : 0.8462
     Batch 020 | Loss : 0.3147 | Acc : 0.8630
     Batch 025 | Loss : 0.3258 | Acc : 0.8475
     Batch 030 | Loss : 0.3297 | Acc : 0.8453
     Batch 035 | Loss : 0.3791 | Acc : 0.8217
     Batch 040 | Loss : 0.2946 | Acc : 0.8671
     Batch 045 | Loss : 0.3283 | Acc : 0.8488
     Batch 050 | Loss : 0.2919 | Acc : 0.8751
     Batch 055 | Loss : 0.3990 | Acc : 0.8141
     Batch 060 | Loss : 0.3658 | Acc : 0.8391
     Batch 065 | Loss : 0.3615 | Acc : 0.8282
     Batch 070 | Loss : 0.3381 | Acc : 0.8448
     Batch 075 | Loss : 0.3075 | Acc : 0.8603
     Batch 080 | Loss : 0.3363 | Acc : 0.8462
