Done loading data from cached files.
Training ...
     Batch 000 | Loss : 0.6938 | Acc : 0.5172
     Batch 225 | Loss : 0.2656 | Acc : 0.8799
     Batch 250 | Loss : 0.2943 | Acc : 0.8695
     Batch 275 | Loss : 0.3302 | Acc : 0.8501
     Batch 300 | Loss : 0.2855 | Acc : 0.8698
Epoch 00030 | Train Loss : 0.3374 | Eval Loss : 0.3434 | Train acc : 0.8442 | Eval Acc : 0.8398 | Eval Log. Respected : 0.9358
     Batch 000 | Loss : 0.3205 | Acc : 0.8573
     Batch 025 | Loss : 0.3581 | Acc : 0.8345
     Batch 050 | Loss : 0.2687 | Acc : 0.8813
     Batch 075 | Loss : 0.3376 | Acc : 0.8480
     Batch 100 | Loss : 0.3013 | Acc : 0.8605
     Batch 125 | Loss : 0.2772 | Acc : 0.8732
     Batch 150 | Loss : 0.3772 | Acc : 0.8202
     Batch 175 | Loss : 0.3272 | Acc : 0.8413
     Batch 200 | Loss : 0.3858 | Acc : 0.8159
     Batch 225 | Loss : 0.3708 | Acc : 0.8199
     Batch 250 | Loss : 0.4246 | Acc : 0.7973
     Batch 275 | Loss : 0.3025 | Acc : 0.8643
     Batch 300 | Loss : 0.3018 | Acc : 0.8628
Epoch 00031 | Train Loss : 0.3361 | Eval Loss : 0.3440 | Train acc : 0.8448 | Eval Acc : 0.8377 | Eval Log. Respected : 0.9244
     Batch 000 | Loss : 0.3302 | Acc : 0.8466
     Batch 025 | Loss : 0.3619 | Acc : 0.8345
     Batch 050 | Loss : 0.2835 | Acc : 0.8785
     Batch 075 | Loss : 0.3016 | Acc : 0.8655
     Batch 100 | Loss : 0.2900 | Acc : 0.8692
     Batch 125 | Loss : 0.4189 | Acc : 0.7983
     Batch 150 | Loss : 0.3160 | Acc : 0.8527
     Batch 175 | Loss : 0.3678 | Acc : 0.8315
     Batch 200 | Loss : 0.3663 | Acc : 0.8185
     Batch 225 | Loss : 0.3386 | Acc : 0.8450
     Batch 250 | Loss : 0.3659 | Acc : 0.8201
     Batch 275 | Loss : 0.3618 | Acc : 0.8245
     Batch 300 | Loss : 0.3145 | Acc : 0.8612
Epoch 00032 | Train Loss : 0.3361 | Eval Loss : 0.3535 | Train acc : 0.8448 | Eval Acc : 0.8343 | Eval Log. Respected : 0.9421
     Batch 000 | Loss : 0.2789 | Acc : 0.8754
     Batch 025 | Loss : 0.3570 | Acc : 0.8313
     Batch 050 | Loss : 0.3691 | Acc : 0.8225
     Batch 075 | Loss : 0.2973 | Acc : 0.8601
     Batch 100 | Loss : 0.3071 | Acc : 0.8525
     Batch 125 | Loss : 0.3436 | Acc : 0.8338
     Batch 150 | Loss : 0.3169 | Acc : 0.8562
     Batch 175 | Loss : 0.3426 | Acc : 0.8421
     Batch 200 | Loss : 0.3929 | Acc : 0.8168
     Batch 225 | Loss : 0.2866 | Acc : 0.8721
     Batch 250 | Loss : 0.2999 | Acc : 0.8642
     Batch 275 | Loss : 0.3001 | Acc : 0.8637
     Batch 300 | Loss : 0.3144 | Acc : 0.8553
Epoch 00033 | Train Loss : 0.3345 | Eval Loss : 0.3419 | Train acc : 0.8452 | Eval Acc : 0.8383 | Eval Log. Respected : 0.9287
     Batch 000 | Loss : 0.3759 | Acc : 0.8266
     Batch 025 | Loss : 0.3023 | Acc : 0.8627
     Batch 050 | Loss : 0.3784 | Acc : 0.8183
     Batch 075 | Loss : 0.3495 | Acc : 0.8379
     Batch 100 | Loss : 0.3374 | Acc : 0.8495
     Batch 125 | Loss : 0.3216 | Acc : 0.8559
     Batch 150 | Loss : 0.3390 | Acc : 0.8386
     Batch 175 | Loss : 0.3125 | Acc : 0.8637
     Batch 200 | Loss : 0.3159 | Acc : 0.8576
     Batch 225 | Loss : 0.2668 | Acc : 0.8795
     Batch 250 | Loss : 0.2892 | Acc : 0.8698
     Batch 275 | Loss : 0.3688 | Acc : 0.8307
     Batch 300 | Loss : 0.3742 | Acc : 0.8303
Epoch 00034 | Train Loss : 0.3350 | Eval Loss : 0.3478 | Train acc : 0.8450 | Eval Acc : 0.8354 | Eval Log. Respected : 0.9352
     Batch 000 | Loss : 0.4403 | Acc : 0.8036
     Batch 025 | Loss : 0.3647 | Acc : 0.8306
     Batch 050 | Loss : 0.3422 | Acc : 0.8435
     Batch 075 | Loss : 0.2837 | Acc : 0.8733
     Batch 100 | Loss : 0.3895 | Acc : 0.8130
     Batch 125 | Loss : 0.2930 | Acc : 0.8662
     Batch 150 | Loss : 0.3756 | Acc : 0.8240
     Batch 175 | Loss : 0.3345 | Acc : 0.8418
     Batch 200 | Loss : 0.2650 | Acc : 0.8837
     Batch 225 | Loss : 0.3178 | Acc : 0.8471
     Batch 250 | Loss : 0.2821 | Acc : 0.8773
     Batch 275 | Loss : 0.3118 | Acc : 0.8541
     Batch 300 | Loss : 0.2779 | Acc : 0.8747
Epoch 00035 | Train Loss : 0.3340 | Eval Loss : 0.3615 | Train acc : 0.8460 | Eval Acc : 0.8338 | Eval Log. Respected : 0.9376
     Batch 000 | Loss : 0.3021 | Acc : 0.8587
     Batch 025 | Loss : 0.3134 | Acc : 0.8556
     Batch 050 | Loss : 0.2801 | Acc : 0.8776
     Batch 075 | Loss : 0.3943 | Acc : 0.8089
     Batch 100 | Loss : 0.3170 | Acc : 0.8561
     Batch 125 | Loss : 0.3386 | Acc : 0.8426
     Batch 150 | Loss : 0.3401 | Acc : 0.8434
     Batch 175 | Loss : 0.3089 | Acc : 0.8526
     Batch 200 | Loss : 0.2467 | Acc : 0.8937
     Batch 225 | Loss : 0.2725 | Acc : 0.8769
     Batch 250 | Loss : 0.2850 | Acc : 0.8706
     Batch 275 | Loss : 0.3592 | Acc : 0.8276
     Batch 300 | Loss : 0.3789 | Acc : 0.8218
Epoch 00036 | Train Loss : 0.3335 | Eval Loss : 0.3525 | Train acc : 0.8461 | Eval Acc : 0.8317 | Eval Log. Respected : 0.9301
     Batch 000 | Loss : 0.3216 | Acc : 0.8533
     Batch 025 | Loss : 0.3041 | Acc : 0.8652
     Batch 050 | Loss : 0.3050 | Acc : 0.8585
     Batch 075 | Loss : 0.3011 | Acc : 0.8714
     Batch 100 | Loss : 0.3048 | Acc : 0.8645
     Batch 125 | Loss : 0.3763 | Acc : 0.8241
     Batch 150 | Loss : 0.4332 | Acc : 0.8106
     Batch 175 | Loss : 0.3389 | Acc : 0.8455
     Batch 200 | Loss : 0.3459 | Acc : 0.8380
     Batch 225 | Loss : 0.2805 | Acc : 0.8748
     Batch 250 | Loss : 0.3163 | Acc : 0.8536
     Batch 275 | Loss : 0.3203 | Acc : 0.8529
     Batch 300 | Loss : 0.3816 | Acc : 0.8283
Epoch 00037 | Train Loss : 0.3332 | Eval Loss : 0.3489 | Train acc : 0.8462 | Eval Acc : 0.8366 | Eval Log. Respected : 0.9461
     Batch 000 | Loss : 0.2679 | Acc : 0.8857
     Batch 025 | Loss : 0.3440 | Acc : 0.8406
     Batch 050 | Loss : 0.2593 | Acc : 0.8898
     Batch 075 | Loss : 0.3296 | Acc : 0.8474
     Batch 100 | Loss : 0.4552 | Acc : 0.7868
     Batch 125 | Loss : 0.3642 | Acc : 0.8228
     Batch 150 | Loss : 0.3085 | Acc : 0.8605
     Batch 175 | Loss : 0.3229 | Acc : 0.8487
     Batch 200 | Loss : 0.3000 | Acc : 0.8581
     Batch 225 | Loss : 0.3661 | Acc : 0.8309
     Batch 250 | Loss : 0.3022 | Acc : 0.8609
     Batch 275 | Loss : 0.3111 | Acc : 0.8629
     Batch 300 | Loss : 0.3694 | Acc : 0.8232
Epoch 00038 | Train Loss : 0.3324 | Eval Loss : 0.3481 | Train acc : 0.8466 | Eval Acc : 0.8357 | Eval Log. Respected : 0.9281
     Batch 000 | Loss : 0.3815 | Acc : 0.8300
     Batch 025 | Loss : 0.3818 | Acc : 0.8177
     Batch 050 | Loss : 0.3150 | Acc : 0.8541
     Batch 075 | Loss : 0.2723 | Acc : 0.8755
     Batch 100 | Loss : 0.2941 | Acc : 0.8668
     Batch 125 | Loss : 0.3643 | Acc : 0.8301
     Batch 150 | Loss : 0.2714 | Acc : 0.8749
     Batch 175 | Loss : 0.2785 | Acc : 0.8766
     Batch 200 | Loss : 0.2707 | Acc : 0.8800
     Batch 225 | Loss : 0.3683 | Acc : 0.8256
     Batch 250 | Loss : 0.2846 | Acc : 0.8708
     Batch 275 | Loss : 0.3136 | Acc : 0.8521
     Batch 300 | Loss : 0.2911 | Acc : 0.8689
Epoch 00039 | Train Loss : 0.3342 | Eval Loss : 0.3488 | Train acc : 0.8458 | Eval Acc : 0.8364 | Eval Log. Respected : 0.9263
     Batch 000 | Loss : 0.4385 | Acc : 0.7957
     Batch 025 | Loss : 0.3051 | Acc : 0.8661
     Batch 050 | Loss : 0.4403 | Acc : 0.7858
     Batch 075 | Loss : 0.4015 | Acc : 0.8022
     Batch 100 | Loss : 0.3182 | Acc : 0.8561
     Batch 125 | Loss : 0.3371 | Acc : 0.8462
     Batch 150 | Loss : 0.2982 | Acc : 0.8657
     Batch 175 | Loss : 0.2693 | Acc : 0.8793
     Batch 200 | Loss : 0.2575 | Acc : 0.8854
     Batch 225 | Loss : 0.3512 | Acc : 0.8386
     Batch 250 | Loss : 0.3031 | Acc : 0.8582
     Batch 275 | Loss : 0.3291 | Acc : 0.8494
     Batch 300 | Loss : 0.3766 | Acc : 0.8297
Epoch 00040 | Train Loss : 0.3326 | Eval Loss : 0.3474 | Train acc : 0.8466 | Eval Acc : 0.8365 | Eval Log. Respected : 0.9441
     Batch 000 | Loss : 0.2917 | Acc : 0.8684
     Batch 025 | Loss : 0.3193 | Acc : 0.8567
     Batch 050 | Loss : 0.3666 | Acc : 0.8304
     Batch 075 | Loss : 0.2950 | Acc : 0.8699
     Batch 100 | Loss : 0.3560 | Acc : 0.8341
     Batch 125 | Loss : 0.3491 | Acc : 0.8330
     Batch 150 | Loss : 0.3118 | Acc : 0.8587
     Batch 175 | Loss : 0.3039 | Acc : 0.8699
     Batch 200 | Loss : 0.3211 | Acc : 0.8502
     Batch 225 | Loss : 0.2926 | Acc : 0.8660
     Batch 250 | Loss : 0.3102 | Acc : 0.8562
     Batch 275 | Loss : 0.3115 | Acc : 0.8580
     Batch 300 | Loss : 0.3174 | Acc : 0.8505
Epoch 00041 | Train Loss : 0.3328 | Eval Loss : 0.3436 | Train acc : 0.8465 | Eval Acc : 0.8381 | Eval Log. Respected : 0.9369
     Batch 000 | Loss : 0.2903 | Acc : 0.8635
     Batch 025 | Loss : 0.4000 | Acc : 0.8103
     Batch 050 | Loss : 0.3571 | Acc : 0.8323
     Batch 075 | Loss : 0.4459 | Acc : 0.7948
     Batch 100 | Loss : 0.2659 | Acc : 0.8791
     Batch 125 | Loss : 0.2953 | Acc : 0.8656
     Batch 150 | Loss : 0.3883 | Acc : 0.8042
     Batch 175 | Loss : 0.2790 | Acc : 0.8734
     Batch 200 | Loss : 0.3809 | Acc : 0.8123
     Batch 225 | Loss : 0.3334 | Acc : 0.8463
     Batch 250 | Loss : 0.4219 | Acc : 0.7942
     Batch 275 | Loss : 0.2792 | Acc : 0.8788
     Batch 300 | Loss : 0.3563 | Acc : 0.8299
Epoch 00042 | Train Loss : 0.3305 | Eval Loss : 0.3452 | Train acc : 0.8473 | Eval Acc : 0.8373 | Eval Log. Respected : 0.9307
     Batch 000 | Loss : 0.3288 | Acc : 0.8502
     Batch 025 | Loss : 0.2938 | Acc : 0.8639
     Batch 050 | Loss : 0.3785 | Acc : 0.8201
     Batch 075 | Loss : 0.2739 | Acc : 0.8769
     Batch 100 | Loss : 0.4236 | Acc : 0.7908
     Batch 125 | Loss : 0.4020 | Acc : 0.8109
     Batch 150 | Loss : 0.2703 | Acc : 0.8757
     Batch 175 | Loss : 0.3269 | Acc : 0.8517
     Batch 200 | Loss : 0.3049 | Acc : 0.8662
     Batch 225 | Loss : 0.3492 | Acc : 0.8343
     Batch 250 | Loss : 0.2859 | Acc : 0.8668
     Batch 275 | Loss : 0.3712 | Acc : 0.8237
     Batch 300 | Loss : 0.3386 | Acc : 0.8345
Epoch 00043 | Train Loss : 0.3291 | Eval Loss : 0.3463 | Train acc : 0.8479 | Eval Acc : 0.8362 | Eval Log. Respected : 0.9264
Early Stopping
Testing...
Test Loss 0.5877 | Test Acc 0.8431 | Test Log. Res. 0.9287
