cuda is available
USING : cuda
Done loading data from cached files.
Training ...
     Batch 000 | Loss : 0.6934 | Acc : 0.4880
     Batch 225 | Loss : 0.2806 | Acc : 0.8787
     Batch 250 | Loss : 0.2836 | Acc : 0.8714
     Batch 275 | Loss : 0.3198 | Acc : 0.8513
     Batch 300 | Loss : 0.2740 | Acc : 0.8749
Epoch 00030 | Train Loss : 0.3254 | Eval Loss : 0.3219 | Train acc : 0.8497 | Eval Acc : 0.8493 | Eval Log. Respected : 0.9247
     Batch 000 | Loss : 0.3267 | Acc : 0.8521
     Batch 025 | Loss : 0.2878 | Acc : 0.8711
     Batch 050 | Loss : 0.2381 | Acc : 0.8958
     Batch 075 | Loss : 0.2705 | Acc : 0.8764
     Batch 100 | Loss : 0.2889 | Acc : 0.8692
     Batch 125 | Loss : 0.3125 | Acc : 0.8567
     Batch 150 | Loss : 0.2811 | Acc : 0.8755
     Batch 175 | Loss : 0.3180 | Acc : 0.8496
     Batch 200 | Loss : 0.3299 | Acc : 0.8482
     Batch 225 | Loss : 0.3456 | Acc : 0.8349
     Batch 250 | Loss : 0.3448 | Acc : 0.8416
     Batch 275 | Loss : 0.4386 | Acc : 0.7931
     Batch 300 | Loss : 0.3184 | Acc : 0.8508
Epoch 00031 | Train Loss : 0.3239 | Eval Loss : 0.3315 | Train acc : 0.8503 | Eval Acc : 0.8457 | Eval Log. Respected : 0.9246
     Batch 000 | Loss : 0.3061 | Acc : 0.8667
     Batch 025 | Loss : 0.3079 | Acc : 0.8597
     Batch 050 | Loss : 0.3531 | Acc : 0.8305
     Batch 075 | Loss : 0.3384 | Acc : 0.8392
     Batch 100 | Loss : 0.3661 | Acc : 0.8282
     Batch 125 | Loss : 0.3508 | Acc : 0.8355
     Batch 150 | Loss : 0.3492 | Acc : 0.8401
     Batch 175 | Loss : 0.4148 | Acc : 0.8123
     Batch 200 | Loss : 0.3490 | Acc : 0.8348
     Batch 225 | Loss : 0.3777 | Acc : 0.8173
     Batch 250 | Loss : 0.3029 | Acc : 0.8619
     Batch 275 | Loss : 0.3695 | Acc : 0.8210
     Batch 300 | Loss : 0.3122 | Acc : 0.8552
Epoch 00032 | Train Loss : 0.3243 | Eval Loss : 0.3284 | Train acc : 0.8502 | Eval Acc : 0.8459 | Eval Log. Respected : 0.9323
     Batch 000 | Loss : 0.3034 | Acc : 0.8603
     Batch 025 | Loss : 0.2444 | Acc : 0.8946
     Batch 050 | Loss : 0.3030 | Acc : 0.8675
     Batch 075 | Loss : 0.2955 | Acc : 0.8644
     Batch 100 | Loss : 0.2765 | Acc : 0.8720
     Batch 125 | Loss : 0.2651 | Acc : 0.8787
     Batch 150 | Loss : 0.2872 | Acc : 0.8725
     Batch 175 | Loss : 0.4242 | Acc : 0.8034
     Batch 200 | Loss : 0.2890 | Acc : 0.8666
     Batch 225 | Loss : 0.3028 | Acc : 0.8574
     Batch 250 | Loss : 0.3485 | Acc : 0.8416
     Batch 275 | Loss : 0.3174 | Acc : 0.8477
     Batch 300 | Loss : 0.3021 | Acc : 0.8602
Epoch 00033 | Train Loss : 0.3239 | Eval Loss : 0.3243 | Train acc : 0.8505 | Eval Acc : 0.8496 | Eval Log. Respected : 0.9262
     Batch 000 | Loss : 0.2640 | Acc : 0.8814
     Batch 025 | Loss : 0.3276 | Acc : 0.8415
     Batch 050 | Loss : 0.2903 | Acc : 0.8722
     Batch 075 | Loss : 0.3752 | Acc : 0.8220
     Batch 100 | Loss : 0.2662 | Acc : 0.8801
     Batch 125 | Loss : 0.2713 | Acc : 0.8722
     Batch 150 | Loss : 0.2987 | Acc : 0.8653
     Batch 175 | Loss : 0.2944 | Acc : 0.8680
     Batch 200 | Loss : 0.3792 | Acc : 0.8291
     Batch 225 | Loss : 0.3557 | Acc : 0.8359
     Batch 250 | Loss : 0.2697 | Acc : 0.8774
     Batch 275 | Loss : 0.3241 | Acc : 0.8540
     Batch 300 | Loss : 0.2802 | Acc : 0.8691
Epoch 00034 | Train Loss : 0.3235 | Eval Loss : 0.3220 | Train acc : 0.8506 | Eval Acc : 0.8516 | Eval Log. Respected : 0.9268
     Batch 000 | Loss : 0.3086 | Acc : 0.8638
     Batch 025 | Loss : 0.3523 | Acc : 0.8332
     Batch 050 | Loss : 0.3009 | Acc : 0.8593
     Batch 075 | Loss : 0.2815 | Acc : 0.8696
     Batch 100 | Loss : 0.2832 | Acc : 0.8783
     Batch 125 | Loss : 0.3743 | Acc : 0.8255
     Batch 150 | Loss : 0.2714 | Acc : 0.8793
     Batch 175 | Loss : 0.2784 | Acc : 0.8728
     Batch 200 | Loss : 0.2976 | Acc : 0.8661
     Batch 225 | Loss : 0.3731 | Acc : 0.8187
     Batch 250 | Loss : 0.3436 | Acc : 0.8357
     Batch 275 | Loss : 0.2860 | Acc : 0.8716
     Batch 300 | Loss : 0.3704 | Acc : 0.8272
Epoch 00035 | Train Loss : 0.3236 | Eval Loss : 0.3149 | Train acc : 0.8507 | Eval Acc : 0.8522 | Eval Log. Respected : 0.9346
     Batch 000 | Loss : 0.2878 | Acc : 0.8644
     Batch 025 | Loss : 0.3192 | Acc : 0.8500
     Batch 050 | Loss : 0.2961 | Acc : 0.8598
     Batch 075 | Loss : 0.2896 | Acc : 0.8662
     Batch 100 | Loss : 0.3352 | Acc : 0.8412
     Batch 125 | Loss : 0.3420 | Acc : 0.8350
     Batch 150 | Loss : 0.3734 | Acc : 0.8272
     Batch 175 | Loss : 0.2668 | Acc : 0.8813
     Batch 200 | Loss : 0.2987 | Acc : 0.8625
     Batch 225 | Loss : 0.3155 | Acc : 0.8525
     Batch 250 | Loss : 0.2812 | Acc : 0.8719
     Batch 275 | Loss : 0.3485 | Acc : 0.8405
     Batch 300 | Loss : 0.3537 | Acc : 0.8339
Epoch 00036 | Train Loss : 0.3222 | Eval Loss : 0.3291 | Train acc : 0.8511 | Eval Acc : 0.8449 | Eval Log. Respected : 0.9262
     Batch 000 | Loss : 0.3528 | Acc : 0.8291
     Batch 025 | Loss : 0.3566 | Acc : 0.8316
     Batch 050 | Loss : 0.3675 | Acc : 0.8255
     Batch 075 | Loss : 0.3217 | Acc : 0.8475
     Batch 100 | Loss : 0.2571 | Acc : 0.8843
     Batch 125 | Loss : 0.2607 | Acc : 0.8849
     Batch 150 | Loss : 0.3047 | Acc : 0.8619
     Batch 175 | Loss : 0.3434 | Acc : 0.8394
     Batch 200 | Loss : 0.2778 | Acc : 0.8779
     Batch 225 | Loss : 0.2602 | Acc : 0.8818
     Batch 250 | Loss : 0.3533 | Acc : 0.8295
     Batch 275 | Loss : 0.2736 | Acc : 0.8788
     Batch 300 | Loss : 0.3032 | Acc : 0.8582
Epoch 00037 | Train Loss : 0.3222 | Eval Loss : 0.3200 | Train acc : 0.8510 | Eval Acc : 0.8500 | Eval Log. Respected : 0.9281
     Batch 000 | Loss : 0.3509 | Acc : 0.8328
     Batch 025 | Loss : 0.3438 | Acc : 0.8357
     Batch 050 | Loss : 0.3349 | Acc : 0.8460
     Batch 075 | Loss : 0.2826 | Acc : 0.8748
     Batch 100 | Loss : 0.2974 | Acc : 0.8613
     Batch 125 | Loss : 0.5014 | Acc : 0.7630
     Batch 150 | Loss : 0.2964 | Acc : 0.8685
     Batch 175 | Loss : 0.2776 | Acc : 0.8695
     Batch 200 | Loss : 0.2999 | Acc : 0.8649
     Batch 225 | Loss : 0.2779 | Acc : 0.8729
     Batch 250 | Loss : 0.2873 | Acc : 0.8651
     Batch 275 | Loss : 0.2951 | Acc : 0.8638
     Batch 300 | Loss : 0.2545 | Acc : 0.8857
Epoch 00038 | Train Loss : 0.3221 | Eval Loss : 0.3164 | Train acc : 0.8512 | Eval Acc : 0.8507 | Eval Log. Respected : 0.9311
Early Stopping
Testing...
Test Loss 0.5873 | Test Acc 0.8352 | Test Log. Res. 0.9349
